,P_GPCP 1979-01-15,P_GPCP 1979-02-15,P_GPCP 1979-03-15,P_GPCP 1979-04-15,P_GPCP 1979-05-15,P_GPCP 1979-06-15,P_GPCP 1979-07-15,P_GPCP 1979-08-15,P_GPCP 1979-09-15,P_GPCP 1979-10-15,P_GPCP 1979-11-15,P_GPCP 1979-12-15,P_GPCP 1980-01-15,P_GPCP 1980-02-15,P_GPCP 1980-03-15,P_GPCP 1980-04-15,P_GPCP 1980-05-15,P_GPCP 1980-06-15,P_GPCP 1980-07-15,P_GPCP 1980-08-15,P_GPCP 1980-09-15,P_GPCP 1980-10-15,P_GPCP 1980-11-15,P_GPCP 1980-12-15,P_GPCP 1981-01-15,P_GPCP 1981-02-15,P_GPCP 1981-03-15,P_GPCP 1981-04-15,P_GPCP 1981-05-15,P_GPCP 1981-06-15,P_GPCP 1981-07-15,P_GPCP 1981-08-15,P_GPCP 1981-09-15,P_GPCP 1981-10-15,P_GPCP 1981-11-15,P_GPCP 1981-12-15,P_GPCP 1982-01-15,P_GPCP 1982-02-15,P_GPCP 1982-03-15,P_GPCP 1982-04-15,P_GPCP 1982-05-15,P_GPCP 1982-06-15,P_GPCP 1982-07-15,P_GPCP 1982-08-15,P_GPCP 1982-09-15,P_GPCP 1982-10-15,P_GPCP 1982-11-15,P_GPCP 1982-12-15,P_GPCP 1983-01-15,P_GPCP 1983-02-15,P_GPCP 1983-03-15,P_GPCP 1983-04-15,P_GPCP 1983-05-15,P_GPCP 1983-06-15,P_GPCP 1983-07-15,P_GPCP 1983-08-15,P_GPCP 1983-09-15,P_GPCP 1983-10-15,P_GPCP 1983-11-15,P_GPCP 1983-12-15,P_GPCP 1984-01-15,P_GPCP 1984-02-15,P_GPCP 1984-03-15,P_GPCP 1984-04-15,P_GPCP 1984-05-15,P_GPCP 1984-06-15,P_GPCP 1984-07-15,P_GPCP 1984-08-15,P_GPCP 1984-09-15,P_GPCP 1984-10-15,P_GPCP 1984-11-15,P_GPCP 1984-12-15,P_GPCP 1985-01-15,P_GPCP 1985-02-15,P_GPCP 1985-03-15,P_GPCP 1985-04-15,P_GPCP 1985-05-15,P_GPCP 1985-06-15,P_GPCP 1985-07-15,P_GPCP 1985-08-15,P_GPCP 1985-09-15,P_GPCP 1985-10-15,P_GPCP 1985-11-15,P_GPCP 1985-12-15,P_GPCP 1986-01-15,P_GPCP 1986-02-15,P_GPCP 1986-03-15,P_GPCP 1986-04-15,P_GPCP 1986-05-15,P_GPCP 1986-06-15,P_GPCP 1986-07-15,P_GPCP 1986-08-15,P_GPCP 1986-09-15,P_GPCP 1986-10-15,P_GPCP 1986-11-15,P_GPCP 1986-12-15,P_GPCP 1987-01-15,P_GPCP 1987-02-15,P_GPCP 1987-03-15,P_GPCP 1987-04-15,P_GPCP 1987-05-15,P_GPCP 1987-06-15,P_GPCP 1987-07-15,P_GPCP 1987-08-15,P_GPCP 1987-09-15,P_GPCP 1987-10-15,P_GPCP 1987-11-15,P_GPCP 1987-12-15,P_GPCP 1988-01-15,P_GPCP 1988-02-15,P_GPCP 1988-03-15,P_GPCP 1988-04-15,P_GPCP 1988-05-15,P_GPCP 1988-06-15,P_GPCP 1988-07-15,P_GPCP 1988-08-15,P_GPCP 1988-09-15,P_GPCP 1988-10-15,P_GPCP 1988-11-15,P_GPCP 1988-12-15,P_GPCP 1989-01-15,P_GPCP 1989-02-15,P_GPCP 1989-03-15,P_GPCP 1989-04-15,P_GPCP 1989-05-15,P_GPCP 1989-06-15,P_GPCP 1989-07-15,P_GPCP 1989-08-15,P_GPCP 1989-09-15,P_GPCP 1989-10-15,P_GPCP 1989-11-15,P_GPCP 1989-12-15,P_GPCP 1990-01-15,P_GPCP 1990-02-15,P_GPCP 1990-03-15,P_GPCP 1990-04-15,P_GPCP 1990-05-15,P_GPCP 1990-06-15,P_GPCP 1990-07-15,P_GPCP 1990-08-15,P_GPCP 1990-09-15,P_GPCP 1990-10-15,P_GPCP 1990-11-15,P_GPCP 1990-12-15,P_GPCP 1991-01-15,P_GPCP 1991-02-15,P_GPCP 1991-03-15,P_GPCP 1991-04-15,P_GPCP 1991-05-15,P_GPCP 1991-06-15,P_GPCP 1991-07-15,P_GPCP 1991-08-15,P_GPCP 1991-09-15,P_GPCP 1991-10-15,P_GPCP 1991-11-15,P_GPCP 1991-12-15,P_GPCP 1992-01-15,P_GPCP 1992-02-15,P_GPCP 1992-03-15,P_GPCP 1992-04-15,P_GPCP 1992-05-15,P_GPCP 1992-06-15,P_GPCP 1992-07-15,P_GPCP 1992-08-15,P_GPCP 1992-09-15,P_GPCP 1992-10-15,P_GPCP 1992-11-15,P_GPCP 1992-12-15,P_GPCP 1993-01-15,P_GPCP 1993-02-15,P_GPCP 1993-03-15,P_GPCP 1993-04-15,P_GPCP 1993-05-15,P_GPCP 1993-06-15,P_GPCP 1993-07-15,P_GPCP 1993-08-15,P_GPCP 1993-09-15,P_GPCP 1993-10-15,P_GPCP 1993-11-15,P_GPCP 1993-12-15,P_GPCP 1994-01-15,P_GPCP 1994-02-15,P_GPCP 1994-03-15,P_GPCP 1994-04-15,P_GPCP 1994-05-15,P_GPCP 1994-06-15,P_GPCP 1994-07-15,P_GPCP 1994-08-15,P_GPCP 1994-09-15,P_GPCP 1994-10-15,P_GPCP 1994-11-15,P_GPCP 1994-12-15,P_GPCP 1995-01-15,P_GPCP 1995-02-15,P_GPCP 1995-03-15,P_GPCP 1995-04-15,P_GPCP 1995-05-15,P_GPCP 1995-06-15,P_GPCP 1995-07-15,P_GPCP 1995-08-15,P_GPCP 1995-09-15,P_GPCP 1995-10-15,P_GPCP 1995-11-15,P_GPCP 1995-12-15,P_GPCP 1996-01-15,P_GPCP 1996-02-15,P_GPCP 1996-03-15,P_GPCP 1996-04-15,P_GPCP 1996-05-15,P_GPCP 1996-06-15,P_GPCP 1996-07-15,P_GPCP 1996-08-15,P_GPCP 1996-09-15,P_GPCP 1996-10-15,P_GPCP 1996-11-15,P_GPCP 1996-12-15,P_GPCP 1997-01-15,P_GPCP 1997-02-15,P_GPCP 1997-03-15,P_GPCP 1997-04-15,P_GPCP 1997-05-15,P_GPCP 1997-06-15,P_GPCP 1997-07-15,P_GPCP 1997-08-15,P_GPCP 1997-09-15,P_GPCP 1997-10-15,P_GPCP 1997-11-15,P_GPCP 1997-12-15,P_GPCP 1998-01-15,P_GPCP 1998-02-15,P_GPCP 1998-03-15,P_GPCP 1998-04-15,P_GPCP 1998-05-15,P_GPCP 1998-06-15,P_GPCP 1998-07-15,P_GPCP 1998-08-15,P_GPCP 1998-09-15,P_GPCP 1998-10-15,P_GPCP 1998-11-15,P_GPCP 1998-12-15,P_GPCP 1999-01-15,P_GPCP 1999-02-15,P_GPCP 1999-03-15,P_GPCP 1999-04-15,P_GPCP 1999-05-15,P_GPCP 1999-06-15,P_GPCP 1999-07-15,P_GPCP 1999-08-15,P_GPCP 1999-09-15,P_GPCP 1999-10-15,P_GPCP 1999-11-15,P_GPCP 1999-12-15,P_GPCP 2000-01-15,P_GPCP 2000-02-15,P_GPCP 2000-03-15,P_GPCP 2000-04-15,P_GPCP 2000-05-15,P_GPCP 2000-06-15,P_GPCP 2000-07-15,P_GPCP 2000-08-15,P_GPCP 2000-09-15,P_GPCP 2000-10-15,P_GPCP 2000-11-15,P_GPCP 2000-12-15,P_GPCP 2001-01-15,P_GPCP 2001-02-15,P_GPCP 2001-03-15,P_GPCP 2001-04-15,P_GPCP 2001-05-15,P_GPCP 2001-06-15,P_GPCP 2001-07-15,P_GPCP 2001-08-15,P_GPCP 2001-09-15,P_GPCP 2001-10-15,P_GPCP 2001-11-15,P_GPCP 2001-12-15,P_GPCP 2002-01-15,P_GPCP 2002-02-15,P_GPCP 2002-03-15,P_GPCP 2002-04-15,P_GPCP 2002-05-15,P_GPCP 2002-06-15,P_GPCP 2002-07-15,P_GPCP 2002-08-15,P_GPCP 2002-09-15,P_GPCP 2002-10-15,P_GPCP 2002-11-15,P_GPCP 2002-12-15,P_GPCP 2003-01-15,P_GPCP 2003-02-15,P_GPCP 2003-03-15,P_GPCP 2003-04-15,P_GPCP 2003-05-15,P_GPCP 2003-06-15,P_GPCP 2003-07-15,P_GPCP 2003-08-15,P_GPCP 2003-09-15,P_GPCP 2003-10-15,P_GPCP 2003-11-15,P_GPCP 2003-12-15,P_GPCP 2004-01-15,P_GPCP 2004-02-15,P_GPCP 2004-03-15,P_GPCP 2004-04-15,P_GPCP 2004-05-15,P_GPCP 2004-06-15,P_GPCP 2004-07-15,P_GPCP 2004-08-15,P_GPCP 2004-09-15,P_GPCP 2004-10-15,P_GPCP 2004-11-15,P_GPCP 2004-12-15,P_GPCP 2005-01-15,P_GPCP 2005-02-15,P_GPCP 2005-03-15,P_GPCP 2005-04-15,P_GPCP 2005-05-15,P_GPCP 2005-06-15,P_GPCP 2005-07-15,P_GPCP 2005-08-15,P_GPCP 2005-09-15,P_GPCP 2005-10-15,P_GPCP 2005-11-15,P_GPCP 2005-12-15,P_GPCP 2006-01-15,P_GPCP 2006-02-15,P_GPCP 2006-03-15,P_GPCP 2006-04-15,P_GPCP 2006-05-15,P_GPCP 2006-06-15,P_GPCP 2006-07-15,P_GPCP 2006-08-15,P_GPCP 2006-09-15,P_GPCP 2006-10-15,P_GPCP 2006-11-15,P_GPCP 2006-12-15,P_GPCP 2007-01-15,P_GPCP 2007-02-15,P_GPCP 2007-03-15,P_GPCP 2007-04-15,P_GPCP 2007-05-15,P_GPCP 2007-06-15,P_GPCP 2007-07-15,P_GPCP 2007-08-15,P_GPCP 2007-09-15,P_GPCP 2007-10-15,P_GPCP 2007-11-15,P_GPCP 2007-12-15,P_GPCP 2008-01-15,P_GPCP 2008-02-15,P_GPCP 2008-03-15,P_GPCP 2008-04-15,P_GPCP 2008-05-15,P_GPCP 2008-06-15,P_GPCP 2008-07-15,P_GPCP 2008-08-15,P_GPCP 2008-09-15,P_GPCP 2008-10-15,P_GPCP 2008-11-15,P_GPCP 2008-12-15,P_GPCP 2009-01-15,P_GPCP 2009-02-15,P_GPCP 2009-03-15,P_GPCP 2009-04-15,P_GPCP 2009-05-15,P_GPCP 2009-06-15,P_GPCP 2009-07-15,P_GPCP 2009-08-15,P_GPCP 2009-09-15,P_GPCP 2009-10-15,P_GPCP 2009-11-15,P_GPCP 2009-12-15,P_GPCP 2010-01-15,P_GPCP 2010-02-15,P_GPCP 2010-03-15,P_GPCP 2010-04-15,P_GPCP 2010-05-15,P_GPCP 2010-06-15,P_GPCP 2010-07-15,P_GPCP 2010-08-15,P_GPCP 2010-09-15,P_GPCP 2010-10-15,P_GPCP 2010-11-15,P_GPCP 2010-12-15,P_GPCP 2011-01-15,P_GPCP 2011-02-15,P_GPCP 2011-03-15,P_GPCP 2011-04-15,P_GPCP 2011-05-15,P_GPCP 2011-06-15,P_GPCP 2011-07-15,P_GPCP 2011-08-15,P_GPCP 2011-09-15,P_GPCP 2011-10-15,P_GPCP 2011-11-15,P_GPCP 2011-12-15,P_GPCP 2012-01-15,P_GPCP 2012-02-15,P_GPCP 2012-03-15,P_GPCP 2012-04-15,P_GPCP 2012-05-15,P_GPCP 2012-06-15,P_GPCP 2012-07-15,P_GPCP 2012-08-15,P_GPCP 2012-09-15,P_GPCP 2012-10-15,P_GPCP 2012-11-15,P_GPCP 2012-12-15,P_GPCP 2013-01-15,P_GPCP 2013-02-15,P_GPCP 2013-03-15,P_GPCP 2013-04-15,P_GPCP 2013-05-15,P_GPCP 2013-06-15,P_GPCP 2013-07-15,P_GPCP 2013-08-15,P_GPCP 2013-09-15,P_GPCP 2013-10-15,P_GPCP 2013-11-15,P_GPCP 2013-12-15,P_GPCP 2014-01-15,P_GPCP 2014-02-15,P_GPCP 2014-03-15,P_GPCP 2014-04-15,P_GPCP 2014-05-15,P_GPCP 2014-06-15,P_GPCP 2014-07-15,P_GPCP 2014-08-15,P_GPCP 2014-09-15,P_GPCP 2014-10-15,P_GPCP 2014-11-15,P_GPCP 2014-12-15,P_GPCP 2015-01-15,P_GPCP 2015-02-15,P_GPCP 2015-03-15,P_GPCP 2015-04-15,P_GPCP 2015-05-15,P_GPCP 2015-06-15,P_GPCP 2015-07-15,P_GPCP 2015-08-15,P_GPCP 2015-09-15,P_GPCP 2015-10-15,P_GPCP 2015-11-15,P_GPCP 2015-12-15,P_GPCP 2016-01-15,P_GPCP 2016-02-15,P_GPCP 2016-03-15,P_GPCP 2016-04-15,P_GPCP 2016-05-15,P_GPCP 2016-06-15,P_GPCP 2016-07-15,P_GPCP 2016-08-15,P_GPCP 2016-09-15,P_GPCP 2016-10-15,P_GPCP 2016-11-15,P_GPCP 2016-12-15,P_GPCP 2017-01-15,P_GPCP 2017-02-15,P_GPCP 2017-03-15,P_GPCP 2017-04-15,P_GPCP 2017-05-15,P_GPCP 2017-06-15,P_GPCP 2017-07-15,P_GPCP 2017-08-15,P_GPCP 2017-09-15,P_GPCP 2017-10-15,P_GPCP 2017-11-15,P_GPCP 2017-12-15,P_GPCP 2018-01-15,P_GPCP 2018-02-15,P_GPCP 2018-03-15,P_GPCP 2018-04-15,P_GPCP 2018-05-15,P_GPCP 2018-06-15,P_GPCP 2018-07-15,P_GPCP 2018-08-15,P_GPCP 2018-09-15,P_GPCP 2018-10-15,P_GPCP 2018-11-15,P_GPCP 2018-12-15,P_GPCP 2019-01-15,P_GPCP 2019-02-15,P_GPCP 2019-03-15,P_GPCP 2019-04-15,P_GPCP 2019-05-15,P_GPCP 2019-06-15,P_GPCP 2019-07-15,P_GPCP 2019-08-15,P_GPCP 2019-09-15,P_GPCP 2019-10-15,P_GPCP 2019-11-15,P_GPCP 2019-12-15,P_GPCP 2020-01-15,P_GPCP 2020-02-15,P_GPCP 2020-03-15,P_GPCP 2020-04-15,P_GPCP 2020-05-15,P_GPCP 2020-06-15,P_GPCP 2020-07-15,P_GPCP 2020-08-15,P_GPCP 2020-09-15
WINISK,13.710413989232235,20.73382775983032,44.23515385124839,31.8736261031675,66.9412656792275,62.56038848373373,92.70016479475807,99.29701624456949,91.446274646398,77.2438106402853,53.38779500221529,28.170065186745475,36.542751384131094,10.413213669709707,24.93742393357293,11.028256646959806,30.091136843509787,67.44180782632458,69.60286296225243,79.13869981337695,124.24008436711969,69.90323482963467,21.669443605728954,29.52936917119677,11.739971237538931,28.779258865943948,21.83815081402201,34.671620414481026,32.50633868755392,70.76729560887222,55.57922721604458,57.09951454122192,96.07108484110037,44.91610437468775,42.75119087853566,24.592259859321928,30.95750337529789,19.488650046964718,41.151539674965505,41.86544186154253,61.81864925569916,92.68338898120753,96.15030562316656,101.03065763705463,76.68830114829726,64.19544247785203,36.562704472617966,46.21060380700889,30.167840580464073,18.62454103937214,31.39906081408324,18.38935254261944,43.24291617703722,83.32331883059855,79.99949650173272,77.34389421338733,81.50887077106613,62.56887939413204,79.80335826012418,23.192021875987983,25.113468213616773,21.72926719676228,16.954674109287648,19.12490787567161,40.70503485109512,110.5329683939262,94.19841198645805,67.57635942785011,78.36944407319214,51.63738422030962,64.5000537552949,52.94787599297878,20.508040890928868,20.096275378831784,26.76236303389275,61.91362210533956,70.83341354889716,125.3573286517374,86.16696446704327,87.26420947908596,119.83517269695379,46.13596134150737,52.05102061839854,26.703704362973,22.41317380399279,21.417826550398342,37.3305990493181,72.46324276215161,37.85674583951617,67.8822598828595,83.38315367417452,68.5618145278889,107.85866303509633,50.961538480774024,55.46258860415543,26.947674859886266,16.600643486553974,19.66168926788482,24.49753398058711,26.04009423254056,44.10898324546961,72.26268698844788,83.76798058205543,145.02741794956842,44.10419728763479,60.83560326109253,31.727497036551465,27.23980127548112,31.452398328147225,23.855265131122323,45.701549108594854,19.188343453674133,58.846853330670264,50.55697211978241,80.43299016541464,58.11587495091703,104.68886358881343,51.536922990622216,67.30094358661677,45.44677712411065,37.72493045397836,20.02144480635836,18.37328095116384,9.615962525784543,53.191266208152044,50.86624548381319,44.89770470511768,76.52334515663006,80.9546199959743,39.91650338278553,51.095554386627214,25.429916852326894,43.701927652989575,20.51766739413776,36.501277951618476,54.26418012879294,22.58212612235893,78.1092743955836,57.62046415641715,89.1050225223962,70.02459575273576,53.30465736231203,56.03048706864004,32.926210365871505,26.493583263425545,12.663029455846285,31.57927488305431,36.60128728103102,55.02091296897254,53.333539865846454,97.06448843314743,55.11712959374788,107.52340615938459,66.14152627176334,77.92663240632763,20.828230650202283,25.488713316523647,24.78640459242685,20.83672904688597,51.43956405036339,72.79069888809191,53.259712957140465,85.8506007753511,96.28234144512993,92.39999065000364,20.905659047186344,50.57183578720449,34.361608158373606,17.254348586536967,11.661782778035102,18.203448187226826,15.854771090795918,40.23232659560188,51.510590398135825,111.99864786638705,92.26191615420684,63.58575801888151,55.093658012621745,27.933846188542308,18.48925869866524,12.159541415346007,15.490503539576563,25.04105918793651,41.346017162044134,50.07584076667772,37.72393293094541,106.16236441641287,56.5362757913085,39.645165368005465,68.79793465215103,74.02715946353817,32.09263745546681,32.286782481942055,28.189908631739392,18.908493451751283,14.93532803296613,46.878013790135896,70.11171565686656,66.87949350201245,43.91761032639604,33.087718929502266,51.93570691134307,40.063787122870714,81.12414539477233,45.14671507419993,45.120054327294724,22.7905779251892,27.42744572203225,23.738920643105196,82.31836932333317,43.38555104794237,67.42165604766545,79.62528948158644,86.59098288708256,57.68871870035416,29.55639565961021,36.08115407176307,17.50992161571165,17.113626345525805,25.023491928149447,26.14129243323252,51.6436118922804,45.965944889532615,51.429850493849926,47.47309849960479,71.2488756541153,60.747421272265704,23.975170881028205,33.993270307128284,16.990664647334707,20.37143131862894,33.806457454244565,45.58472293553685,25.21500674572351,97.16211389928257,117.29815633335696,39.010511064447854,64.39611127555675,45.720356727525655,25.005496772782532,15.994292624785016,40.40900985411412,37.2439133575209,15.791192529911905,43.96374803399274,63.73605708853348,126.85914563435921,46.90146742538066,170.36836102719104,77.80345428524218,49.31846042015507,34.40118681608749,22.582207913632175,21.457590963944504,37.98360897673711,21.6204098374016,77.81174984823171,101.59860166412516,56.94607531795374,98.36586611247904,58.69597955931816,25.051584729466885,36.11564092611217,17.409211312984215,22.37169804269682,18.900441463568388,18.30564040119076,36.55166371156288,99.21076163189078,98.06578040101593,58.413920681581075,71.27199056359609,51.08561532791301,79.39030581550385,45.86117816212853,50.77912636745043,16.862172531502164,24.645956452782148,30.646764513503715,42.3689475357242,69.52484173213692,65.88018284665468,74.17677932401763,78.08701136810342,70.52971105026975,54.91210201510623,37.42126047956315,47.067344007460854,16.528087526590475,22.652929272026352,20.472711104606407,21.51014977381193,29.53374138808505,54.825327558771754,83.48242174810031,63.55400489556354,82.5203546076167,50.41056906529874,29.760450610707192,33.640677289874695,27.538540150700626,21.413357830437985,43.406786658872115,31.523892433543548,61.89206074146421,79.12976669213813,116.47758220063558,77.71331337609683,157.53656409695225,53.57030855658461,34.91568948859469,32.22539956326006,32.675551011905796,23.67237994454909,25.27780144489275,31.017475807567482,49.178391970061405,146.76360155184793,85.54188493701574,82.49140752029803,90.27888998965656,43.15453748360985,56.42543429186134,44.379198997035246,24.52568266672337,13.880645872926898,37.28538249395945,14.783855950112267,76.96885667806276,67.42662183789824,110.29032152719972,67.23502489530523,74.87810703113959,76.94789198995888,41.72633819072804,25.05143820544815,17.0235847528567,12.558657035020573,32.144785095561964,33.02591295686147,60.5082393820021,82.46595349106869,69.48715739536586,96.8427874809276,124.44971256717042,71.48060846817302,31.49710835895215,29.04558122751276,31.32819827316576,20.846153445267447,26.37317498623457,57.548482327074346,59.81792967978531,81.64695348032775,99.54321984620859,44.37963953786537,83.0274804706165,50.19560237511326,55.019856422192994,23.806455490534635,18.289363505134254,20.692479899787642,44.747655551929206,34.95324891815663,63.71229482062621,82.94140043731531,91.36860002866504,119.75865438640068,31.279148201161465,51.1614777902245,29.406486584188823,18.139311237009128,26.283445605670053,7.374447858199855,15.203579193630144,26.60306053357295,53.60210857131207,48.88954058615947,112.20129806751329,94.12791547486496,76.45727922967309,29.34124001909528,50.53041656837586,35.20317846752949,39.4125477987131,33.58262512581577,21.66135710250253,29.981193138152967,41.63335342093044,36.145731666829256,65.60631167739844,75.60368627149062,43.06780769819059,45.01553104630125,39.53693194556232,19.761046408931445,27.641435988311816,18.3096618516602,48.035978561012875,19.817388950399554,92.42598980698921,63.59685322903846,54.95082442026693,72.81919084712257,35.714070340255304,65.8100101374431,36.649935043165186,49.51403647268204,40.60167171185761,12.234418912101269,29.79822581721534,30.411975365552486,47.25227073795746,43.167275284853325,76.07792790544681,91.28657662125966,51.022454026527825,21.567290027225308,48.32590616563385,28.044494020215488,22.689727678229822,25.872500724192506,22.815482498374337,28.471742593456543,75.29186073946578,70.04560856257031,77.61982235690701,92.74347774019328,84.21169256683609,75.58493916442816,38.96060052790817,21.393411675094768,19.289471954537014,11.648601542321398,23.958959438290528,41.379862209917604,58.97571994263386,52.68788011140221,116.59737725279051,101.25133224189364,69.86840531112932,46.295886656498354,73.07133467208027,22.164977118644124,25.6155228546701,11.046418697317183,18.886690219614557,20.54141533957394,50.131828819418146,100.6093646320602,92.806202852703,78.38917410610527,73.00945908896966,81.6487075748007,50.78783687892021,25.549006306895905,23.809177506255693,31.79572248616095,31.787634125711328,36.47715913830077,44.99944674161786,87.81405593869528,51.59778592255224,33.86958241196612,77.40821887545462,58.4058364098242,36.58156894612832,25.96514587992353,26.022301600240198,17.60237158108327,8.126984634913725,9.642735514051566,50.59065682763583,39.985263549271394,110.74799101390349,76.25703520595793,122.3458027078388,49.03083541784025,24.3590498839997,11.412332748105486,11.830670230836942,18.100312159742813,17.404016347990197,21.716343652228797,30.18964905079101,65.33392753740172,118.7650757182356,91.45667968684202,82.03227622674822,81.97763435493499,27.32917520590298,17.814489273031693,18.397544059905535,6.68382588204104,24.82249234400118,15.000223589852233,36.461318276536865,116.85289724118796,95.11098425370704,82.54417595701767,87.66724673066506
