,R_JRA55 1979-02-15,R_JRA55 1979-03-15,R_JRA55 1979-04-15,R_JRA55 1979-05-15,R_JRA55 1979-06-15,R_JRA55 1979-07-15,R_JRA55 1979-08-15,R_JRA55 1979-09-15,R_JRA55 1979-10-15,R_JRA55 1979-11-15,R_JRA55 1979-12-15,R_JRA55 1980-01-15,R_JRA55 1980-02-15,R_JRA55 1980-03-15,R_JRA55 1980-04-15,R_JRA55 1980-05-15,R_JRA55 1980-06-15,R_JRA55 1980-07-15,R_JRA55 1980-08-15,R_JRA55 1980-09-15,R_JRA55 1980-10-15,R_JRA55 1980-11-15,R_JRA55 1980-12-15,R_JRA55 1981-01-15,R_JRA55 1981-02-15,R_JRA55 1981-03-15,R_JRA55 1981-04-15,R_JRA55 1981-05-15,R_JRA55 1981-06-15,R_JRA55 1981-07-15,R_JRA55 1981-08-15,R_JRA55 1981-09-15,R_JRA55 1981-10-15,R_JRA55 1981-11-15,R_JRA55 1981-12-15,R_JRA55 1982-01-15,R_JRA55 1982-02-15,R_JRA55 1982-03-15,R_JRA55 1982-04-15,R_JRA55 1982-05-15,R_JRA55 1982-06-15,R_JRA55 1982-07-15,R_JRA55 1982-08-15,R_JRA55 1982-09-15,R_JRA55 1982-10-15,R_JRA55 1982-11-15,R_JRA55 1982-12-15,R_JRA55 1983-01-15,R_JRA55 1983-02-15,R_JRA55 1983-03-15,R_JRA55 1983-04-15,R_JRA55 1983-05-15,R_JRA55 1983-06-15,R_JRA55 1983-07-15,R_JRA55 1983-08-15,R_JRA55 1983-09-15,R_JRA55 1983-10-15,R_JRA55 1983-11-15,R_JRA55 1983-12-15,R_JRA55 1984-01-15,R_JRA55 1984-02-15,R_JRA55 1984-03-15,R_JRA55 1984-04-15,R_JRA55 1984-05-15,R_JRA55 1984-06-15,R_JRA55 1984-07-15,R_JRA55 1984-08-15,R_JRA55 1984-09-15,R_JRA55 1984-10-15,R_JRA55 1984-11-15,R_JRA55 1984-12-15,R_JRA55 1985-01-15,R_JRA55 1985-02-15,R_JRA55 1985-03-15,R_JRA55 1985-04-15,R_JRA55 1985-05-15,R_JRA55 1985-06-15,R_JRA55 1985-07-15,R_JRA55 1985-08-15,R_JRA55 1985-09-15,R_JRA55 1985-10-15,R_JRA55 1985-11-15,R_JRA55 1985-12-15,R_JRA55 1986-01-15,R_JRA55 1986-02-15,R_JRA55 1986-03-15,R_JRA55 1986-04-15,R_JRA55 1986-05-15,R_JRA55 1986-06-15,R_JRA55 1986-07-15,R_JRA55 1986-08-15,R_JRA55 1986-09-15,R_JRA55 1986-10-15,R_JRA55 1986-11-15,R_JRA55 1986-12-15,R_JRA55 1987-01-15,R_JRA55 1987-02-15,R_JRA55 1987-03-15,R_JRA55 1987-04-15,R_JRA55 1987-05-15,R_JRA55 1987-06-15,R_JRA55 1987-07-15,R_JRA55 1987-08-15,R_JRA55 1987-09-15,R_JRA55 1987-10-15,R_JRA55 1987-11-15,R_JRA55 1987-12-15,R_JRA55 1988-01-15,R_JRA55 1988-02-15,R_JRA55 1988-03-15,R_JRA55 1988-04-15,R_JRA55 1988-05-15,R_JRA55 1988-06-15,R_JRA55 1988-07-15,R_JRA55 1988-08-15,R_JRA55 1988-09-15,R_JRA55 1988-10-15,R_JRA55 1988-11-15,R_JRA55 1988-12-15,R_JRA55 1989-01-15,R_JRA55 1989-02-15,R_JRA55 1989-03-15,R_JRA55 1989-04-15,R_JRA55 1989-05-15,R_JRA55 1989-06-15,R_JRA55 1989-07-15,R_JRA55 1989-08-15,R_JRA55 1989-09-15,R_JRA55 1989-10-15,R_JRA55 1989-11-15,R_JRA55 1989-12-15,R_JRA55 1990-01-15,R_JRA55 1990-02-15,R_JRA55 1990-03-15,R_JRA55 1990-04-15,R_JRA55 1990-05-15,R_JRA55 1990-06-15,R_JRA55 1990-07-15,R_JRA55 1990-08-15,R_JRA55 1990-09-15,R_JRA55 1990-10-15,R_JRA55 1990-11-15,R_JRA55 1990-12-15,R_JRA55 1991-01-15,R_JRA55 1991-02-15,R_JRA55 1991-03-15,R_JRA55 1991-04-15,R_JRA55 1991-05-15,R_JRA55 1991-06-15,R_JRA55 1991-07-15,R_JRA55 1991-08-15,R_JRA55 1991-09-15,R_JRA55 1991-10-15,R_JRA55 1991-11-15,R_JRA55 1991-12-15,R_JRA55 1992-01-15,R_JRA55 1992-02-15,R_JRA55 1992-03-15,R_JRA55 1992-04-15,R_JRA55 1992-05-15,R_JRA55 1992-06-15,R_JRA55 1992-07-15,R_JRA55 1992-08-15,R_JRA55 1992-09-15,R_JRA55 1992-10-15,R_JRA55 1992-11-15,R_JRA55 1992-12-15,R_JRA55 1993-01-15,R_JRA55 1993-02-15,R_JRA55 1993-03-15,R_JRA55 1993-04-15,R_JRA55 1993-05-15,R_JRA55 1993-06-15,R_JRA55 1993-07-15,R_JRA55 1993-08-15,R_JRA55 1993-09-15,R_JRA55 1993-10-15,R_JRA55 1993-11-15,R_JRA55 1993-12-15,R_JRA55 1994-01-15,R_JRA55 1994-02-15,R_JRA55 1994-03-15,R_JRA55 1994-04-15,R_JRA55 1994-05-15,R_JRA55 1994-06-15,R_JRA55 1994-07-15,R_JRA55 1994-08-15,R_JRA55 1994-09-15,R_JRA55 1994-10-15,R_JRA55 1994-11-15,R_JRA55 1994-12-15,R_JRA55 1995-01-15,R_JRA55 1995-02-15,R_JRA55 1995-03-15,R_JRA55 1995-04-15,R_JRA55 1995-05-15,R_JRA55 1995-06-15,R_JRA55 1995-07-15,R_JRA55 1995-08-15,R_JRA55 1995-09-15,R_JRA55 1995-10-15,R_JRA55 1995-11-15,R_JRA55 1995-12-15,R_JRA55 1996-01-15,R_JRA55 1996-02-15,R_JRA55 1996-03-15,R_JRA55 1996-04-15,R_JRA55 1996-05-15,R_JRA55 1996-06-15,R_JRA55 1996-07-15,R_JRA55 1996-08-15,R_JRA55 1996-09-15,R_JRA55 1996-10-15,R_JRA55 1996-11-15,R_JRA55 1996-12-15,R_JRA55 1997-01-15,R_JRA55 1997-02-15,R_JRA55 1997-03-15,R_JRA55 1997-04-15,R_JRA55 1997-05-15,R_JRA55 1997-06-15,R_JRA55 1997-07-15,R_JRA55 1997-08-15,R_JRA55 1997-09-15,R_JRA55 1997-10-15,R_JRA55 1997-11-15,R_JRA55 1997-12-15,R_JRA55 1998-01-15,R_JRA55 1998-02-15,R_JRA55 1998-03-15,R_JRA55 1998-04-15,R_JRA55 1998-05-15,R_JRA55 1998-06-15,R_JRA55 1998-07-15,R_JRA55 1998-08-15,R_JRA55 1998-09-15,R_JRA55 1998-10-15,R_JRA55 1998-11-15,R_JRA55 1998-12-15,R_JRA55 1999-01-15,R_JRA55 1999-02-15,R_JRA55 1999-03-15,R_JRA55 1999-04-15,R_JRA55 1999-05-15,R_JRA55 1999-06-15,R_JRA55 1999-07-15,R_JRA55 1999-08-15,R_JRA55 1999-09-15,R_JRA55 1999-10-15,R_JRA55 1999-11-15,R_JRA55 1999-12-15,R_JRA55 2000-01-15,R_JRA55 2000-02-15,R_JRA55 2000-03-15,R_JRA55 2000-04-15,R_JRA55 2000-05-15,R_JRA55 2000-06-15,R_JRA55 2000-07-15,R_JRA55 2000-08-15,R_JRA55 2000-09-15,R_JRA55 2000-10-15,R_JRA55 2000-11-15,R_JRA55 2000-12-15,R_JRA55 2001-01-15,R_JRA55 2001-02-15,R_JRA55 2001-03-15,R_JRA55 2001-04-15,R_JRA55 2001-05-15,R_JRA55 2001-06-15,R_JRA55 2001-07-15,R_JRA55 2001-08-15,R_JRA55 2001-09-15,R_JRA55 2001-10-15,R_JRA55 2001-11-15,R_JRA55 2001-12-15,R_JRA55 2002-01-15,R_JRA55 2002-02-15,R_JRA55 2002-03-15,R_JRA55 2002-04-15,R_JRA55 2002-05-15,R_JRA55 2002-06-15,R_JRA55 2002-07-15,R_JRA55 2002-08-15,R_JRA55 2002-09-15,R_JRA55 2002-10-15,R_JRA55 2002-11-15,R_JRA55 2002-12-15,R_JRA55 2003-01-15,R_JRA55 2003-02-15,R_JRA55 2003-03-15,R_JRA55 2003-04-15,R_JRA55 2003-05-15,R_JRA55 2003-06-15,R_JRA55 2003-07-15,R_JRA55 2003-08-15,R_JRA55 2003-09-15,R_JRA55 2003-10-15,R_JRA55 2003-11-15,R_JRA55 2003-12-15,R_JRA55 2004-01-15,R_JRA55 2004-02-15,R_JRA55 2004-03-15,R_JRA55 2004-04-15,R_JRA55 2004-05-15,R_JRA55 2004-06-15,R_JRA55 2004-07-15,R_JRA55 2004-08-15,R_JRA55 2004-09-15,R_JRA55 2004-10-15,R_JRA55 2004-11-15,R_JRA55 2004-12-15,R_JRA55 2005-01-15,R_JRA55 2005-02-15,R_JRA55 2005-03-15,R_JRA55 2005-04-15,R_JRA55 2005-05-15,R_JRA55 2005-06-15,R_JRA55 2005-07-15,R_JRA55 2005-08-15,R_JRA55 2005-09-15,R_JRA55 2005-10-15,R_JRA55 2005-11-15,R_JRA55 2005-12-15,R_JRA55 2006-01-15,R_JRA55 2006-02-15,R_JRA55 2006-03-15,R_JRA55 2006-04-15,R_JRA55 2006-05-15,R_JRA55 2006-06-15,R_JRA55 2006-07-15,R_JRA55 2006-08-15,R_JRA55 2006-09-15,R_JRA55 2006-10-15,R_JRA55 2006-11-15,R_JRA55 2006-12-15,R_JRA55 2007-01-15,R_JRA55 2007-02-15,R_JRA55 2007-03-15,R_JRA55 2007-04-15,R_JRA55 2007-05-15,R_JRA55 2007-06-15,R_JRA55 2007-07-15,R_JRA55 2007-08-15,R_JRA55 2007-09-15,R_JRA55 2007-10-15,R_JRA55 2007-11-15,R_JRA55 2007-12-15,R_JRA55 2008-01-15,R_JRA55 2008-02-15,R_JRA55 2008-03-15,R_JRA55 2008-04-15,R_JRA55 2008-05-15,R_JRA55 2008-06-15,R_JRA55 2008-07-15,R_JRA55 2008-08-15,R_JRA55 2008-09-15,R_JRA55 2008-10-15,R_JRA55 2008-11-15,R_JRA55 2008-12-15,R_JRA55 2009-01-15,R_JRA55 2009-02-15,R_JRA55 2009-03-15,R_JRA55 2009-04-15,R_JRA55 2009-05-15,R_JRA55 2009-06-15,R_JRA55 2009-07-15,R_JRA55 2009-08-15,R_JRA55 2009-09-15,R_JRA55 2009-10-15,R_JRA55 2009-11-15,R_JRA55 2009-12-15,R_JRA55 2010-01-15,R_JRA55 2010-02-15,R_JRA55 2010-03-15,R_JRA55 2010-04-15,R_JRA55 2010-05-15,R_JRA55 2010-06-15,R_JRA55 2010-07-15,R_JRA55 2010-08-15,R_JRA55 2010-09-15,R_JRA55 2010-10-15,R_JRA55 2010-11-15,R_JRA55 2010-12-15,R_JRA55 2011-01-15,R_JRA55 2011-02-15,R_JRA55 2011-03-15,R_JRA55 2011-04-15,R_JRA55 2011-05-15,R_JRA55 2011-06-15,R_JRA55 2011-07-15,R_JRA55 2011-08-15,R_JRA55 2011-09-15,R_JRA55 2011-10-15,R_JRA55 2011-11-15,R_JRA55 2011-12-15,R_JRA55 2012-01-15,R_JRA55 2012-02-15,R_JRA55 2012-03-15,R_JRA55 2012-04-15,R_JRA55 2012-05-15,R_JRA55 2012-06-15,R_JRA55 2012-07-15,R_JRA55 2012-08-15,R_JRA55 2012-09-15,R_JRA55 2012-10-15,R_JRA55 2012-11-15,R_JRA55 2012-12-15,R_JRA55 2013-01-15,R_JRA55 2013-02-15,R_JRA55 2013-03-15,R_JRA55 2013-04-15,R_JRA55 2013-05-15,R_JRA55 2013-06-15,R_JRA55 2013-07-15,R_JRA55 2013-08-15,R_JRA55 2013-09-15,R_JRA55 2013-10-15,R_JRA55 2013-11-15,R_JRA55 2013-12-15,R_JRA55 2014-01-15,R_JRA55 2014-02-15,R_JRA55 2014-03-15,R_JRA55 2014-04-15,R_JRA55 2014-05-15,R_JRA55 2014-06-15,R_JRA55 2014-07-15,R_JRA55 2014-08-15,R_JRA55 2014-09-15,R_JRA55 2014-10-15,R_JRA55 2014-11-15,R_JRA55 2014-12-15,R_JRA55 2015-01-15,R_JRA55 2015-02-15,R_JRA55 2015-03-15,R_JRA55 2015-04-15,R_JRA55 2015-05-15,R_JRA55 2015-06-15,R_JRA55 2015-07-15,R_JRA55 2015-08-15,R_JRA55 2015-09-15,R_JRA55 2015-10-15,R_JRA55 2015-11-15,R_JRA55 2015-12-15,R_JRA55 2016-01-15,R_JRA55 2016-02-15,R_JRA55 2016-03-15,R_JRA55 2016-04-15,R_JRA55 2016-05-15,R_JRA55 2016-06-15,R_JRA55 2016-07-15,R_JRA55 2016-08-15,R_JRA55 2016-09-15,R_JRA55 2016-10-15,R_JRA55 2016-11-15,R_JRA55 2016-12-15,R_JRA55 2017-01-15,R_JRA55 2017-02-15,R_JRA55 2017-03-15,R_JRA55 2017-04-15,R_JRA55 2017-05-15,R_JRA55 2017-06-15,R_JRA55 2017-07-15,R_JRA55 2017-08-15,R_JRA55 2017-09-15,R_JRA55 2017-10-15,R_JRA55 2017-11-15,R_JRA55 2017-12-15,R_JRA55 2018-01-15,R_JRA55 2018-02-15,R_JRA55 2018-03-15,R_JRA55 2018-04-15,R_JRA55 2018-05-15,R_JRA55 2018-06-15,R_JRA55 2018-07-15,R_JRA55 2018-08-15,R_JRA55 2018-09-15,R_JRA55 2018-10-15,R_JRA55 2018-11-15,R_JRA55 2018-12-15,R_JRA55 2019-01-15,R_JRA55 2019-02-15,R_JRA55 2019-03-15,R_JRA55 2019-04-15,R_JRA55 2019-05-15,R_JRA55 2019-06-15,R_JRA55 2019-07-15,R_JRA55 2019-08-15,R_JRA55 2019-09-15,R_JRA55 2019-10-15,R_JRA55 2019-11-15
WINISK,5.800848998939975,38.019222792142784,63.2029905428705,35.45738315479037,6.566940352435683,5.453203796904038,6.67534232872498,9.538023777060436,15.421384836693866,14.99212562991714,7.4917533651307675,1.8334981394300964,0.9459081583460452,9.205768966837224,19.617210492399106,15.00916638909225,5.313266200395023,3.895737835141308,6.622420021855773,11.122882880826594,13.595917654224408,10.342254837658741,4.948599375748198,1.6699951328983993,2.425135484768536,9.182010354053835,17.715659748745612,16.03086433198102,7.137671950029987,3.8899147885552434,4.252113452783823,4.719611907672847,8.06205167049616,10.859988617275366,7.5986031553798306,2.313134781006652,2.1095259535889697,13.538980650976304,26.487428198950404,21.444003947586307,9.638685529543752,7.874146587409457,11.961181217725155,16.474479660694954,22.66411722889081,28.127213117448765,21.93458204873713,7.208905481504555,0.12703200099702947,9.155634129180061,20.81223593814539,14.929130967516384,6.474389372549157,7.947267462627139,8.602105296627318,8.356965978680186,11.551149439399335,13.95208641978674,9.881408094787536,3.6459179828863966,0.665460934244162,33.378086949531,68.45022641437669,37.24306579389164,4.031403428231314,5.226952014820621,8.040489694209999,10.734488295763589,12.078099681384947,10.308742581689,5.7869646935335455,1.7778234259806658,0.8726025293708078,31.97068486914549,65.84617334637561,39.424809248364674,7.922484848797896,8.217948920772718,12.327604702020421,18.545677863343247,28.44715304666464,29.818405935762925,16.279106222031775,3.4993638367476363,2.4115795168707557,20.11291833006506,34.92916577582181,19.964925836790528,5.958539436017777,7.183977409990767,7.452332574973396,9.41035383817816,12.088297890138216,9.421012742254103,4.904539216192399,1.9763172488209384,2.839764310518027,37.43580805319702,70.50207016176691,39.31586341878477,5.812361197109605,5.074754665908626,8.329380624398429,15.349384287643144,23.50615693393256,24.376445264182898,15.696024441807413,5.725652585582175,0.95236243212669,14.355777324131784,36.585974729963134,30.801384039954733,11.275535460443427,6.426664776314492,6.963409139575992,8.434225910322239,11.665267644340615,11.797330246012494,8.132025528378817,3.218338318359208,0.4301679303234409,8.772208548378753,35.54634083550768,45.27013412334286,20.23336331078307,4.328435278615607,5.0366030099558685,7.264516536031527,10.830911291866524,9.44764173230042,4.31899833205562,0.9751934087224164,4.781753336395512,22.225907310395552,41.618829291900674,35.61131490594444,12.487217212618964,2.653761848989756,3.7155121574921672,4.394827492929662,5.813109749377795,6.094912689014902,2.9529252887812887,0.4182773759295685,0.18693613685906554,13.172138833890939,28.57050496645752,18.21712020230087,3.36391636484945,1.2858604853708198,1.824335282065044,5.682297763862624,9.384239986740523,6.399887463006798,1.8630557226736808,0.4147715931614161,0.17425881597988022,9.17913588891348,37.54838338601286,49.368074557833395,22.529886811557283,2.392591395971192,2.5503422634414044,5.540114823764361,8.547017464644895,8.428467880189878,5.102844136316316,1.6322257495173025,7.280193743950381,16.640980311296484,15.30497707043844,9.762612362002423,5.523480722730551,4.025604647723717,6.45275414332934,11.156288504818113,15.123152912577698,13.285745441951573,7.669595915201764,2.5956432673524814,0.5714682473840522,6.8263549447394505,26.756065803652376,34.288895910758,15.588474182104125,4.814408087955833,6.841818038338072,8.218815262680135,12.67838234546334,15.853527672900643,11.805962468350108,5.120028860719187,6.104173547619046,14.165315134825704,25.585256967625288,29.4316340931848,15.586418821246946,5.715330308121011,6.205488302281327,7.679728736238853,10.023065854024562,8.493211538046102,4.28048023846221,1.240378651398029,0.2551064904738526,3.070724473993804,19.61240519687091,31.843558972710024,17.106080341042098,4.085483225543843,4.55764446920902,7.4901056672142,14.499303901666243,16.456462612888913,8.863949643150717,2.2054577365229706,0.6033897818834666,10.394619745590619,38.54301379649851,47.33657585878747,20.391909537973326,3.5171890787501057,3.8638131237074482,4.566674131145064,5.8169996797525485,5.123955057438699,3.3780511656744148,3.097994840306065,6.635266109633688,27.815344123804607,42.863863277902496,20.883176713385886,2.388832851494543,2.6370447981974436,2.290927477753268,2.8534732768981548,4.345536819463247,4.773339548530818,3.506340173416148,1.6136417506931509,7.480962693046073,28.28128193548117,37.730114290789,19.655574694226594,4.069936320543029,1.9606502198295304,1.7791067008653176,3.1925551310451645,6.6023916100666336,7.4969678433476785,4.7870077363615655,4.784195295247208,15.472070971056324,31.101443293189767,35.03328142627503,23.924319793901944,9.813291546989808,4.059093711443906,4.176155185620283,4.567915382035343,5.6177663323017155,6.047199679561622,3.861817490009724,1.1233418607947727,0.7427429534166324,11.776134421132257,23.28876488835464,14.48972701150017,4.380301052672933,5.531045574420787,7.335025113882074,7.654252840185668,9.240831225586142,10.835325553466287,9.02103511140626,5.2516370215309305,3.025518781227129,17.24364507325154,49.10632453421129,52.483862009574004,20.945734346900547,4.066999912106923,5.4506710611130496,7.467681605662452,8.730647522035234,7.783926416878476,5.544338369980567,2.7307514316659787,3.137152511983164,12.771424415197187,36.69962972269083,45.67609116835461,20.504840472725416,2.8012907494359016,2.79147836557046,3.318661455051645,5.045926826235392,5.140357170558008,3.029347994661656,1.182764690849171,4.721969295966976,15.702391078992932,39.176011179629434,49.16352281744046,21.797220828791527,1.4357795512243308,3.5653493614721445,11.070529162932642,21.22893308863264,23.221304476527084,14.654310036271276,4.782523780545074,3.8592248620521117,23.778493905968308,38.51686686534767,20.428279357979807,6.529390962527247,8.656344762572223,9.154532288672412,11.892076635866133,16.009113650448555,16.18491028713222,11.567593661029878,5.478516751048469,4.663786006845079,17.136870394785348,25.93859264725211,15.180163105200686,6.142246044910464,6.679093252590867,7.385800020465678,12.238587871432154,18.23624460010922,15.695985316005158,9.90703924261532,5.737639477757001,8.647564824294273,40.47343891729971,64.06349026218687,35.20873976881738,7.418407098923862,7.57838965986635,11.761826672389315,19.40189102741432,28.214382666470154,27.591052574930657,18.103518592616986,7.98260768212934,1.8224611133359565,15.474590598835249,45.67467481977456,45.45514535449316,18.68823258729737,11.156473180322855,16.03402041210765,17.959680036282922,21.547978290312773,22.48506618358583,14.984513866933275,5.077914956708924,0.618872765209108,15.737708253649867,50.03843150626254,53.35461306600782,23.397946894694535,18.759055967421702,32.74035902746257,33.26026826678612,29.62224185378841,28.296588146295967,20.05612755459314,7.2212874120194375,9.290782797893506,27.171205968853545,30.310550596044198,15.750351708856282,8.41384324457213,7.877365183906348,7.282283962823382,9.268237441807372,11.791583966430116,11.710015583005328,9.562985095162249,5.795922095078202,1.7210630878652224,18.764897015625593,49.39533339494415,45.413831624485766,18.75446535660486,6.455051513413071,4.872608199976193,6.777274533745215,9.04360383625156,7.775049658040134,4.9970994832360525,2.6023346980853352,13.707834175199572,34.82601189972836,35.46957569941499,19.364382778216733,8.013215364524198,5.947147511993336,9.970257924205416,17.41006317523246,24.51189518859463,24.82705810161593,17.639113240953677,7.905717897811423,1.8497080889787525,15.552687956739707,54.3908089031312,63.64858232135458,27.40438621117805,6.35294358130059,5.987285593078593,5.142115720682624,6.760420965911095,7.472237950608085,4.434903646829269,1.0527091101641606,0.03635903775057223,2.289756327146188,23.7111327552882,40.591460250164545,19.767178529157327,2.172146213446992,3.506231195429373,6.2256431464103095,10.288800114751568,10.437219998185023,6.342250917131772,2.0819421077024,0.8625408370608235,12.516872135949493,32.15893103367908,29.637657641866355,10.731323953429536,4.996344047317597,9.716080435258519,15.734351510239813,25.999309282222942,31.18326256188695,20.674864595638283,7.763059016693485,5.282962962667886,14.451378922822325,22.658050277354608,16.807652116049436,8.490581853076181,7.950836899407863,9.14537516799334,12.12758815515372,17.89130764211534,18.541880314531664,13.369147980257855,7.97511600484584,6.321063778624238,12.225955025412645,24.955504832326888,26.594601984443056,14.123350580386026,8.293530832993394,7.784682052563525,5.8074403160562325,5.1574629027163965,4.7973794472553655,3.5325077474805457,1.5108642989500949,0.6921632419534394,14.69673465730546,38.45792658803453,34.853630156936546,11.54571480397868,2.455632682949605,4.006275734497834,6.718744484153754,9.119736576570356,8.720815535420423,5.863431161382837,2.3956255448549357,1.5005819180137343,12.973833370982128,28.576190335821323,23.06370590492948,8.000616243037252,6.176212017654798,11.59802599157922,17.230425298100354,22.33279824188587,22.13228951907556
