,P_CPC 1979-02-15,P_CPC 1979-03-15,P_CPC 1979-04-15,P_CPC 1979-05-15,P_CPC 1979-06-15,P_CPC 1979-07-15,P_CPC 1979-08-15,P_CPC 1979-09-15,P_CPC 1979-10-15,P_CPC 1979-11-15,P_CPC 1979-12-15,P_CPC 1980-01-15,P_CPC 1980-02-15,P_CPC 1980-03-15,P_CPC 1980-04-15,P_CPC 1980-05-15,P_CPC 1980-06-15,P_CPC 1980-07-15,P_CPC 1980-08-15,P_CPC 1980-09-15,P_CPC 1980-10-15,P_CPC 1980-11-15,P_CPC 1980-12-15,P_CPC 1981-01-15,P_CPC 1981-02-15,P_CPC 1981-03-15,P_CPC 1981-04-15,P_CPC 1981-05-15,P_CPC 1981-06-15,P_CPC 1981-07-15,P_CPC 1981-08-15,P_CPC 1981-09-15,P_CPC 1981-10-15,P_CPC 1981-11-15,P_CPC 1981-12-15,P_CPC 1982-01-15,P_CPC 1982-02-15,P_CPC 1982-03-15,P_CPC 1982-04-15,P_CPC 1982-05-15,P_CPC 1982-06-15,P_CPC 1982-07-15,P_CPC 1982-08-15,P_CPC 1982-09-15,P_CPC 1982-10-15,P_CPC 1982-11-15,P_CPC 1982-12-15,P_CPC 1983-01-15,P_CPC 1983-02-15,P_CPC 1983-03-15,P_CPC 1983-04-15,P_CPC 1983-05-15,P_CPC 1983-06-15,P_CPC 1983-07-15,P_CPC 1983-08-15,P_CPC 1983-09-15,P_CPC 1983-10-15,P_CPC 1983-11-15,P_CPC 1983-12-15,P_CPC 1984-01-15,P_CPC 1984-02-15,P_CPC 1984-03-15,P_CPC 1984-04-15,P_CPC 1984-05-15,P_CPC 1984-06-15,P_CPC 1984-07-15,P_CPC 1984-08-15,P_CPC 1984-09-15,P_CPC 1984-10-15,P_CPC 1984-11-15,P_CPC 1984-12-15,P_CPC 1985-01-15,P_CPC 1985-02-15,P_CPC 1985-03-15,P_CPC 1985-04-15,P_CPC 1985-05-15,P_CPC 1985-06-15,P_CPC 1985-07-15,P_CPC 1985-08-15,P_CPC 1985-09-15,P_CPC 1985-10-15,P_CPC 1985-11-15,P_CPC 1985-12-15,P_CPC 1986-01-15,P_CPC 1986-02-15,P_CPC 1986-03-15,P_CPC 1986-04-15,P_CPC 1986-05-15,P_CPC 1986-06-15,P_CPC 1986-07-15,P_CPC 1986-08-15,P_CPC 1986-09-15,P_CPC 1986-10-15,P_CPC 1986-11-15,P_CPC 1986-12-15,P_CPC 1987-01-15,P_CPC 1987-02-15,P_CPC 1987-03-15,P_CPC 1987-04-15,P_CPC 1987-05-15,P_CPC 1987-06-15,P_CPC 1987-07-15,P_CPC 1987-08-15,P_CPC 1987-09-15,P_CPC 1987-10-15,P_CPC 1987-11-15,P_CPC 1987-12-15,P_CPC 1988-01-15,P_CPC 1988-02-15,P_CPC 1988-03-15,P_CPC 1988-04-15,P_CPC 1988-05-15,P_CPC 1988-06-15,P_CPC 1988-07-15,P_CPC 1988-08-15,P_CPC 1988-09-15,P_CPC 1988-10-15,P_CPC 1988-11-15,P_CPC 1988-12-15,P_CPC 1989-01-15,P_CPC 1989-02-15,P_CPC 1989-03-15,P_CPC 1989-04-15,P_CPC 1989-05-15,P_CPC 1989-06-15,P_CPC 1989-07-15,P_CPC 1989-08-15,P_CPC 1989-09-15,P_CPC 1989-10-15,P_CPC 1989-11-15,P_CPC 1989-12-15,P_CPC 1990-01-15,P_CPC 1990-02-15,P_CPC 1990-03-15,P_CPC 1990-04-15,P_CPC 1990-05-15,P_CPC 1990-06-15,P_CPC 1990-07-15,P_CPC 1990-08-15,P_CPC 1990-09-15,P_CPC 1990-10-15,P_CPC 1990-11-15,P_CPC 1990-12-15,P_CPC 1991-01-15,P_CPC 1991-02-15,P_CPC 1991-03-15,P_CPC 1991-04-15,P_CPC 1991-05-15,P_CPC 1991-06-15,P_CPC 1991-07-15,P_CPC 1991-08-15,P_CPC 1991-09-15,P_CPC 1991-10-15,P_CPC 1991-11-15,P_CPC 1991-12-15,P_CPC 1992-01-15,P_CPC 1992-02-15,P_CPC 1992-03-15,P_CPC 1992-04-15,P_CPC 1992-05-15,P_CPC 1992-06-15,P_CPC 1992-07-15,P_CPC 1992-08-15,P_CPC 1992-09-15,P_CPC 1992-10-15,P_CPC 1992-11-15,P_CPC 1992-12-15,P_CPC 1993-01-15,P_CPC 1993-02-15,P_CPC 1993-03-15,P_CPC 1993-04-15,P_CPC 1993-05-15,P_CPC 1993-06-15,P_CPC 1993-07-15,P_CPC 1993-08-15,P_CPC 1993-09-15,P_CPC 1993-10-15,P_CPC 1993-11-15,P_CPC 1993-12-15,P_CPC 1994-01-15,P_CPC 1994-02-15,P_CPC 1994-03-15,P_CPC 1994-04-15,P_CPC 1994-05-15,P_CPC 1994-06-15,P_CPC 1994-07-15,P_CPC 1994-08-15,P_CPC 1994-09-15,P_CPC 1994-10-15,P_CPC 1994-11-15,P_CPC 1994-12-15,P_CPC 1995-01-15,P_CPC 1995-02-15,P_CPC 1995-03-15,P_CPC 1995-04-15,P_CPC 1995-05-15,P_CPC 1995-06-15,P_CPC 1995-07-15,P_CPC 1995-08-15,P_CPC 1995-09-15,P_CPC 1995-10-15,P_CPC 1995-11-15,P_CPC 1995-12-15,P_CPC 1996-01-15,P_CPC 1996-02-15,P_CPC 1996-03-15,P_CPC 1996-04-15,P_CPC 1996-05-15,P_CPC 1996-06-15,P_CPC 1996-07-15,P_CPC 1996-08-15,P_CPC 1996-09-15,P_CPC 1996-10-15,P_CPC 1996-11-15,P_CPC 1996-12-15,P_CPC 1997-01-15,P_CPC 1997-02-15,P_CPC 1997-03-15,P_CPC 1997-04-15,P_CPC 1997-05-15,P_CPC 1997-06-15,P_CPC 1997-07-15,P_CPC 1997-08-15,P_CPC 1997-09-15,P_CPC 1997-10-15,P_CPC 1997-11-15,P_CPC 1997-12-15,P_CPC 1998-01-15,P_CPC 1998-02-15,P_CPC 1998-03-15,P_CPC 1998-04-15,P_CPC 1998-05-15,P_CPC 1998-06-15,P_CPC 1998-07-15,P_CPC 1998-08-15,P_CPC 1998-09-15,P_CPC 1998-10-15,P_CPC 1998-11-15,P_CPC 1998-12-15,P_CPC 1999-01-15,P_CPC 1999-02-15,P_CPC 1999-03-15,P_CPC 1999-04-15,P_CPC 1999-05-15,P_CPC 1999-06-15,P_CPC 1999-07-15,P_CPC 1999-08-15,P_CPC 1999-09-15,P_CPC 1999-10-15,P_CPC 1999-11-15,P_CPC 1999-12-15,P_CPC 2000-01-15,P_CPC 2000-02-15,P_CPC 2000-03-15,P_CPC 2000-04-15,P_CPC 2000-05-15,P_CPC 2000-06-15,P_CPC 2000-07-15,P_CPC 2000-08-15,P_CPC 2000-09-15,P_CPC 2000-10-15,P_CPC 2000-11-15,P_CPC 2000-12-15,P_CPC 2001-01-15,P_CPC 2001-02-15,P_CPC 2001-03-15,P_CPC 2001-04-15,P_CPC 2001-05-15,P_CPC 2001-06-15,P_CPC 2001-07-15,P_CPC 2001-08-15,P_CPC 2001-09-15,P_CPC 2001-10-15,P_CPC 2001-11-15,P_CPC 2001-12-15,P_CPC 2002-01-15,P_CPC 2002-02-15,P_CPC 2002-03-15,P_CPC 2002-04-15,P_CPC 2002-05-15,P_CPC 2002-06-15,P_CPC 2002-07-15,P_CPC 2002-08-15,P_CPC 2002-09-15,P_CPC 2002-10-15,P_CPC 2002-11-15,P_CPC 2002-12-15,P_CPC 2003-01-15,P_CPC 2003-02-15,P_CPC 2003-03-15,P_CPC 2003-04-15,P_CPC 2003-05-15,P_CPC 2003-06-15,P_CPC 2003-07-15,P_CPC 2003-08-15,P_CPC 2003-09-15,P_CPC 2003-10-15,P_CPC 2003-11-15,P_CPC 2003-12-15,P_CPC 2004-01-15,P_CPC 2004-02-15,P_CPC 2004-03-15,P_CPC 2004-04-15,P_CPC 2004-05-15,P_CPC 2004-06-15,P_CPC 2004-07-15,P_CPC 2004-08-15,P_CPC 2004-09-15,P_CPC 2004-10-15,P_CPC 2004-11-15,P_CPC 2004-12-15,P_CPC 2005-01-15,P_CPC 2005-02-15,P_CPC 2005-03-15,P_CPC 2005-04-15,P_CPC 2005-05-15,P_CPC 2005-06-15,P_CPC 2005-07-15,P_CPC 2005-08-15,P_CPC 2005-09-15,P_CPC 2005-10-15,P_CPC 2005-11-15,P_CPC 2005-12-15,P_CPC 2006-01-15,P_CPC 2006-02-15,P_CPC 2006-03-15,P_CPC 2006-04-15,P_CPC 2006-05-15,P_CPC 2006-06-15,P_CPC 2006-07-15,P_CPC 2006-08-15,P_CPC 2006-09-15,P_CPC 2006-10-15,P_CPC 2006-11-15,P_CPC 2006-12-15,P_CPC 2007-01-15,P_CPC 2007-02-15,P_CPC 2007-03-15,P_CPC 2007-04-15,P_CPC 2007-05-15,P_CPC 2007-06-15,P_CPC 2007-07-15,P_CPC 2007-08-15,P_CPC 2007-09-15,P_CPC 2007-10-15,P_CPC 2007-11-15,P_CPC 2007-12-15,P_CPC 2008-01-15,P_CPC 2008-02-15,P_CPC 2008-03-15,P_CPC 2008-04-15,P_CPC 2008-05-15,P_CPC 2008-06-15,P_CPC 2008-07-15,P_CPC 2008-08-15,P_CPC 2008-09-15,P_CPC 2008-10-15,P_CPC 2008-11-15,P_CPC 2008-12-15,P_CPC 2009-01-15,P_CPC 2009-02-15,P_CPC 2009-03-15,P_CPC 2009-04-15,P_CPC 2009-05-15,P_CPC 2009-06-15,P_CPC 2009-07-15,P_CPC 2009-08-15,P_CPC 2009-09-15,P_CPC 2009-10-15,P_CPC 2009-11-15,P_CPC 2009-12-15,P_CPC 2010-01-15,P_CPC 2010-02-15,P_CPC 2010-03-15,P_CPC 2010-04-15,P_CPC 2010-05-15,P_CPC 2010-06-15,P_CPC 2010-07-15,P_CPC 2010-08-15,P_CPC 2010-09-15,P_CPC 2010-10-15,P_CPC 2010-11-15,P_CPC 2010-12-15,P_CPC 2011-01-15,P_CPC 2011-02-15,P_CPC 2011-03-15,P_CPC 2011-04-15,P_CPC 2011-05-15,P_CPC 2011-06-15,P_CPC 2011-07-15,P_CPC 2011-08-15,P_CPC 2011-09-15,P_CPC 2011-10-15,P_CPC 2011-11-15,P_CPC 2011-12-15,P_CPC 2012-01-15,P_CPC 2012-02-15,P_CPC 2012-03-15,P_CPC 2012-04-15,P_CPC 2012-05-15,P_CPC 2012-06-15,P_CPC 2012-07-15,P_CPC 2012-08-15,P_CPC 2012-09-15,P_CPC 2012-10-15,P_CPC 2012-11-15,P_CPC 2012-12-15,P_CPC 2013-01-15,P_CPC 2013-02-15,P_CPC 2013-03-15,P_CPC 2013-04-15,P_CPC 2013-05-15,P_CPC 2013-06-15,P_CPC 2013-07-15,P_CPC 2013-08-15,P_CPC 2013-09-15,P_CPC 2013-10-15,P_CPC 2013-11-15,P_CPC 2013-12-15,P_CPC 2014-01-15,P_CPC 2014-02-15,P_CPC 2014-03-15,P_CPC 2014-04-15,P_CPC 2014-05-15,P_CPC 2014-06-15,P_CPC 2014-07-15,P_CPC 2014-08-15,P_CPC 2014-09-15,P_CPC 2014-10-15,P_CPC 2014-11-15,P_CPC 2014-12-15,P_CPC 2015-01-15,P_CPC 2015-02-15,P_CPC 2015-03-15,P_CPC 2015-04-15,P_CPC 2015-05-15,P_CPC 2015-06-15,P_CPC 2015-07-15,P_CPC 2015-08-15,P_CPC 2015-09-15,P_CPC 2015-10-15,P_CPC 2015-11-15,P_CPC 2015-12-15,P_CPC 2016-01-15,P_CPC 2016-02-15,P_CPC 2016-03-15,P_CPC 2016-04-15,P_CPC 2016-05-15,P_CPC 2016-06-15,P_CPC 2016-07-15,P_CPC 2016-08-15,P_CPC 2016-09-15,P_CPC 2016-10-15,P_CPC 2016-11-15,P_CPC 2016-12-15,P_CPC 2017-01-15,P_CPC 2017-02-15,P_CPC 2017-03-15,P_CPC 2017-04-15,P_CPC 2017-05-15,P_CPC 2017-06-15,P_CPC 2017-07-15,P_CPC 2017-08-15,P_CPC 2017-09-15,P_CPC 2017-10-15,P_CPC 2017-11-15,P_CPC 2017-12-15,P_CPC 2018-01-15,P_CPC 2018-02-15,P_CPC 2018-03-15,P_CPC 2018-04-15,P_CPC 2018-05-15,P_CPC 2018-06-15,P_CPC 2018-07-15,P_CPC 2018-08-15,P_CPC 2018-09-15,P_CPC 2018-10-15,P_CPC 2018-11-15,P_CPC 2018-12-15,P_CPC 2019-01-15,P_CPC 2019-02-15,P_CPC 2019-03-15,P_CPC 2019-04-15,P_CPC 2019-05-15,P_CPC 2019-06-15,P_CPC 2019-07-15,P_CPC 2019-08-15,P_CPC 2019-09-15,P_CPC 2019-10-15,P_CPC 2019-11-15
WINISK,24.886603243846306,34.435841919184085,46.03563882121026,61.38980821106657,74.07788989170676,87.55112903314337,95.73406382222568,86.93752861919218,74.665806728205,62.303508601671716,46.52223147036092,34.781093188240106,22.7646127598138,15.889882406588347,15.903595426686586,29.1975777904598,56.53755772662503,72.99670026807317,89.97212451047079,106.33237838346164,79.57927294343988,37.21295992347525,22.08594978699913,21.66511402666646,25.529745255175772,28.11889187648732,29.66924816894803,40.49658865689183,56.22498701628486,61.919758108627796,74.31720325309291,80.7942173088313,59.69742098339375,41.68912856619392,32.841539759094736,26.965359487787303,29.97192765457677,39.84647813534642,50.71742472387329,69.22930728410873,88.99422631808413,94.36943453502478,87.28947581725737,72.27307699564044,55.10738853509685,40.19374119543872,33.07215094502083,24.783491968486448,17.482578561433538,16.707718611850016,15.443383508704187,25.27847313539505,46.71681210549032,62.992415058404674,65.49172615779035,55.4625641229901,50.35910949564851,47.36793177349104,28.689791032002958,15.746514606735575,15.25062376218502,17.62734224525161,24.661163649840656,47.94483134666978,77.39494913665536,73.81513444792255,58.05848190823682,53.300905746395976,50.265597592050256,47.873471108468934,33.967996422137645,15.559310059737374,11.78098001814745,25.198874180623754,43.72957317516321,70.89956541172741,91.93614290001035,77.65634455940086,69.40782456885066,68.27600918185408,45.69343946949073,28.97543051972341,21.49598287848998,15.719728655522188,17.927277923772976,34.70115862345166,49.06146647555618,46.686409571746424,54.84456646596753,66.07003795259529,73.8909834731365,77.50544383479874,55.132429078551816,33.45999194513432,22.83826085733676,15.199981940116626,15.453825944304686,17.472986778414366,22.139617422252588,37.63947456041299,59.19615298029204,89.08092214771179,105.49640448537184,76.25157142577345,42.49392848255105,29.195453444786004,21.36168733930643,16.391805679360864,19.911085382087144,25.18193224256469,26.755013589510064,35.89792466497872,51.67153538214895,63.547788849406395,65.37413710003365,60.22689651333597,49.338221913916406,39.39842847479469,30.75751844203125,21.062429926776108,14.492470253453169,10.503139096443904,16.640240078474804,32.3735103683337,35.743801522456344,33.55718721109061,42.77477472315457,43.61046700402306,30.156598568677325,17.907631456506838,12.835173494288842,11.872873092198969,11.61810290741473,15.752349701318467,16.962170835911852,16.549890272211876,32.33159175973287,51.85627310005835,51.85932632667458,37.852267227502935,28.591276822542305,23.13932359511249,14.127325620875393,7.518778587949374,7.06982139424834,14.593694869439636,24.7410008432302,33.84413024625395,47.86144324205594,55.53215080625596,59.182579584606685,59.87125605281671,43.09752014773017,24.809251241750523,13.305003997757245,8.084932951834071,9.694399807470171,13.598973630079932,30.19487661496032,51.21591588667925,62.00017577259234,69.9205226168372,67.14725827651357,44.258729866315775,17.555844721658595,5.111063842965923,2.957548169499645,1.5691687320553682,1.3503576938554371,1.5648165231218802,1.7977951273146715,3.431545770943818,7.802980209363183,12.456218608568435,12.051895612617386,9.199450385241313,7.20666437506375,4.093623599118887,1.6497696720941528,1.106071936772453,1.328179130955994,2.7075259564476024,4.87094197367552,6.3370510424485325,16.87766273566662,32.24871704549635,36.19574581101085,38.72514380000508,35.534396345950476,19.265154704405386,7.595473904980742,4.320331155316453,3.9350003946811785,4.2185540609730445,6.347992778049492,15.355408542464664,25.94695252372036,28.294803468779502,22.085426850513773,17.63285255627195,16.21161753677745,14.398619442181607,16.819700212443017,15.961109814432662,9.159144205016784,4.885996001318912,5.123910406968738,13.869265568878154,23.371996924090123,22.737953450823642,23.93033858782961,31.11802205141903,32.021681536848966,20.650118291727747,7.61626630343964,3.9296109604116185,4.045731330928291,4.3489846669042835,7.0683880769093514,12.97428734947406,19.204863712090493,21.750753427385913,26.844998418950855,30.16991330905303,21.926872447333047,12.12994515025029,7.403692065017752,5.673211998457136,4.9579565020936,5.955096185564429,9.334838360175752,10.87174248529542,14.638645957033939,26.951084722116235,39.84989318655647,46.16696460534806,40.740725382904884,23.59237439545668,9.923833229475349,8.598347501525673,15.061833199558006,16.759803270278894,17.47931473533314,28.28620190086544,55.73547009472905,77.60200126153653,86.94247444268774,89.34276037357485,52.513583311348285,15.437486599473814,9.992592745561213,10.677941464059193,13.58884411506725,15.061357634265914,21.979944696435666,41.00881912661775,46.52904924051766,46.50757071145164,59.669216874308084,50.849679841988326,30.755740058108373,23.993098015081856,14.916236989507153,9.516544302934221,10.697871740540556,11.489979525280836,23.858248981410647,51.32377006340231,64.97713931599486,54.81975496641168,39.84818278668068,36.82771333468591,42.834104807644074,37.04842791271919,24.99858283035276,16.209665636963035,12.139997296932664,14.318066462037175,23.716513093030358,37.87986669309693,45.8589348484394,52.51491109514296,55.82021587357779,46.65757311505549,33.55644369482664,24.787492861975927,18.470570988725946,11.64172802600554,9.100276966357685,9.499072648553984,13.072523033047672,26.88923247202757,47.94285986420847,58.41804642310028,55.281828387133906,49.36617813047319,34.06395028843405,22.693474313481822,23.369207840264522,19.551104380492315,17.404092076509432,20.82293651661396,25.678076060610145,43.37014626094914,74.50516432996035,97.22019009160265,111.65516257580481,108.08652081684865,63.176812393724155,22.606762204869913,16.018166834660267,16.94170150694012,16.761037742318337,20.760824985718685,27.686456478965177,48.48226915830006,78.62636949604321,85.88821769687598,82.40603505921872,70.71104683604419,40.901102433011616,25.719083803504656,23.408966182244765,14.383089352347653,11.467867268918145,14.514655102940305,23.885095597392503,44.980997564467906,70.0842976415483,91.04538446446034,82.72962636114713,65.28246769943243,63.29003874747215,44.42195129049332,18.857259863396703,8.149105597964486,8.943138005395749,16.129601589833722,18.995089557987143,27.494760454331107,44.13760312251093,62.937200918850024,89.08232820179943,97.83154981222056,67.98323580919022,39.548879803730685,34.62892240600248,25.26541266059716,16.448685279365865,26.43684424110623,40.618291338048856,52.27719329568343,73.12819557947023,78.6633591902023,73.39704869208845,83.02642582227595,73.92405130361898,45.66727631545205,24.415855001008183,23.521586028815545,34.96194222811524,30.85621687376155,26.9318274351168,44.27574964575925,71.12138336028009,95.36080767083313,89.66858333709743,58.55378307919405,40.938957923600654,25.629854496338506,13.960831921928511,13.89309375355039,10.541042797915097,15.766960431869347,35.51970477435114,45.63734929645898,48.20867125383171,62.034433913616674,64.85855817580584,45.66724342867248,26.224435160077924,20.14327471725082,26.1830042424967,33.73712489445605,29.834922044615197,18.794756317797745,20.75841924285993,32.57215637802016,44.58235155090003,62.64909947520897,66.25961098204884,56.62949350194045,50.07530432716402,32.18441007055295,16.349726852119918,12.445408267356415,15.543178974262176,20.75887168078729,36.16582706966514,67.17939066379226,71.6900923061996,67.44071875218202,74.17884302145606,62.22643767247909,48.78263555040984,44.07371307970698,38.37264585504479,24.210004907077106,10.788327623619876,14.092113123486412,24.448793960572644,32.50457127757174,41.705991075221355,57.314528677333676,70.18858577754443,57.88575294929989,31.964467300578512,20.50073944502298,17.99689399923487,16.739186349919883,16.630754971228075,18.59731241258536,32.83539502281674,54.15221490074835,61.68972893072256,65.00965863445997,75.34506371785147,73.36294536026966,55.84803981425662,35.59375192369897,22.39762076404292,16.312801585607296,13.305664073748048,20.35278861739965,35.905156004777176,43.45714510750996,54.16727233923614,81.23583420174401,89.57335922556877,66.39993426601163,47.98211659653906,41.11674328683139,28.31125928505596,16.868397998268613,12.494504019742987,13.66470452556958,26.39222680131672,50.95199929164346,71.51259301140453,71.2806665887678,60.23275273284486,59.168534421117094,58.43171468417838,43.84290705463901,28.23904447083541,22.76990315724597,23.408264442639734,25.07454463888117,31.90716764689293,50.15550949500617,58.70149090184873,42.07491957119629,33.549759121937555,48.27615984447628,53.29636331555878,34.185471255626865,18.67267695872188,15.84507793773525,15.089321913555176,14.808727063916175,19.36271216700856,33.487184255556556,51.198918685754954,64.3650503226078,71.02671319267505,65.20755353518182,43.67492281107176,23.181451701587186,12.659062803369679,9.589444632236004,11.366769641946554,12.049089614173276,14.451914683827253,24.854918265908108,53.949546299672356,81.02579784624895,82.30966567646546,75.70983083767524,58.17666298994095,35.001040691665985
