,ET_GLDAS21_VIC412 2000-02-15,ET_GLDAS21_VIC412 2000-03-15,ET_GLDAS21_VIC412 2000-04-15,ET_GLDAS21_VIC412 2000-05-15,ET_GLDAS21_VIC412 2000-06-15,ET_GLDAS21_VIC412 2000-07-15,ET_GLDAS21_VIC412 2000-08-15,ET_GLDAS21_VIC412 2000-09-15,ET_GLDAS21_VIC412 2000-10-15,ET_GLDAS21_VIC412 2000-11-15,ET_GLDAS21_VIC412 2000-12-15,ET_GLDAS21_VIC412 2001-01-15,ET_GLDAS21_VIC412 2001-02-15,ET_GLDAS21_VIC412 2001-03-15,ET_GLDAS21_VIC412 2001-04-15,ET_GLDAS21_VIC412 2001-05-15,ET_GLDAS21_VIC412 2001-06-15,ET_GLDAS21_VIC412 2001-07-15,ET_GLDAS21_VIC412 2001-08-15,ET_GLDAS21_VIC412 2001-09-15,ET_GLDAS21_VIC412 2001-10-15,ET_GLDAS21_VIC412 2001-11-15,ET_GLDAS21_VIC412 2001-12-15,ET_GLDAS21_VIC412 2002-01-15,ET_GLDAS21_VIC412 2002-02-15,ET_GLDAS21_VIC412 2002-03-15,ET_GLDAS21_VIC412 2002-04-15,ET_GLDAS21_VIC412 2002-05-15,ET_GLDAS21_VIC412 2002-06-15,ET_GLDAS21_VIC412 2002-07-15,ET_GLDAS21_VIC412 2002-08-15,ET_GLDAS21_VIC412 2002-09-15,ET_GLDAS21_VIC412 2002-10-15,ET_GLDAS21_VIC412 2002-11-15,ET_GLDAS21_VIC412 2002-12-15,ET_GLDAS21_VIC412 2003-01-15,ET_GLDAS21_VIC412 2003-02-15,ET_GLDAS21_VIC412 2003-03-15,ET_GLDAS21_VIC412 2003-04-15,ET_GLDAS21_VIC412 2003-05-15,ET_GLDAS21_VIC412 2003-06-15,ET_GLDAS21_VIC412 2003-07-15,ET_GLDAS21_VIC412 2003-08-15,ET_GLDAS21_VIC412 2003-09-15,ET_GLDAS21_VIC412 2003-10-15,ET_GLDAS21_VIC412 2003-11-15,ET_GLDAS21_VIC412 2003-12-15,ET_GLDAS21_VIC412 2004-01-15,ET_GLDAS21_VIC412 2004-02-15,ET_GLDAS21_VIC412 2004-03-15,ET_GLDAS21_VIC412 2004-04-15,ET_GLDAS21_VIC412 2004-05-15,ET_GLDAS21_VIC412 2004-06-15,ET_GLDAS21_VIC412 2004-07-15,ET_GLDAS21_VIC412 2004-08-15,ET_GLDAS21_VIC412 2004-09-15,ET_GLDAS21_VIC412 2004-10-15,ET_GLDAS21_VIC412 2004-11-15,ET_GLDAS21_VIC412 2004-12-15,ET_GLDAS21_VIC412 2005-01-15,ET_GLDAS21_VIC412 2005-02-15,ET_GLDAS21_VIC412 2005-03-15,ET_GLDAS21_VIC412 2005-04-15,ET_GLDAS21_VIC412 2005-05-15,ET_GLDAS21_VIC412 2005-06-15,ET_GLDAS21_VIC412 2005-07-15,ET_GLDAS21_VIC412 2005-08-15,ET_GLDAS21_VIC412 2005-09-15,ET_GLDAS21_VIC412 2005-10-15,ET_GLDAS21_VIC412 2005-11-15,ET_GLDAS21_VIC412 2005-12-15,ET_GLDAS21_VIC412 2006-01-15,ET_GLDAS21_VIC412 2006-02-15,ET_GLDAS21_VIC412 2006-03-15,ET_GLDAS21_VIC412 2006-04-15,ET_GLDAS21_VIC412 2006-05-15,ET_GLDAS21_VIC412 2006-06-15,ET_GLDAS21_VIC412 2006-07-15,ET_GLDAS21_VIC412 2006-08-15,ET_GLDAS21_VIC412 2006-09-15,ET_GLDAS21_VIC412 2006-10-15,ET_GLDAS21_VIC412 2006-11-15,ET_GLDAS21_VIC412 2006-12-15,ET_GLDAS21_VIC412 2007-01-15,ET_GLDAS21_VIC412 2007-02-15,ET_GLDAS21_VIC412 2007-03-15,ET_GLDAS21_VIC412 2007-04-15,ET_GLDAS21_VIC412 2007-05-15,ET_GLDAS21_VIC412 2007-06-15,ET_GLDAS21_VIC412 2007-07-15,ET_GLDAS21_VIC412 2007-08-15,ET_GLDAS21_VIC412 2007-09-15,ET_GLDAS21_VIC412 2007-10-15,ET_GLDAS21_VIC412 2007-11-15,ET_GLDAS21_VIC412 2007-12-15,ET_GLDAS21_VIC412 2008-01-15,ET_GLDAS21_VIC412 2008-02-15,ET_GLDAS21_VIC412 2008-03-15,ET_GLDAS21_VIC412 2008-04-15,ET_GLDAS21_VIC412 2008-05-15,ET_GLDAS21_VIC412 2008-06-15,ET_GLDAS21_VIC412 2008-07-15,ET_GLDAS21_VIC412 2008-08-15,ET_GLDAS21_VIC412 2008-09-15,ET_GLDAS21_VIC412 2008-10-15,ET_GLDAS21_VIC412 2008-11-15,ET_GLDAS21_VIC412 2008-12-15,ET_GLDAS21_VIC412 2009-01-15,ET_GLDAS21_VIC412 2009-02-15,ET_GLDAS21_VIC412 2009-03-15,ET_GLDAS21_VIC412 2009-04-15,ET_GLDAS21_VIC412 2009-05-15,ET_GLDAS21_VIC412 2009-06-15,ET_GLDAS21_VIC412 2009-07-15,ET_GLDAS21_VIC412 2009-08-15,ET_GLDAS21_VIC412 2009-09-15,ET_GLDAS21_VIC412 2009-10-15,ET_GLDAS21_VIC412 2009-11-15,ET_GLDAS21_VIC412 2009-12-15,ET_GLDAS21_VIC412 2010-01-15,ET_GLDAS21_VIC412 2010-02-15,ET_GLDAS21_VIC412 2010-03-15,ET_GLDAS21_VIC412 2010-04-15,ET_GLDAS21_VIC412 2010-05-15,ET_GLDAS21_VIC412 2010-06-15,ET_GLDAS21_VIC412 2010-07-15,ET_GLDAS21_VIC412 2010-08-15,ET_GLDAS21_VIC412 2010-09-15,ET_GLDAS21_VIC412 2010-10-15,ET_GLDAS21_VIC412 2010-11-15,ET_GLDAS21_VIC412 2010-12-15,ET_GLDAS21_VIC412 2011-01-15,ET_GLDAS21_VIC412 2011-02-15,ET_GLDAS21_VIC412 2011-03-15,ET_GLDAS21_VIC412 2011-04-15,ET_GLDAS21_VIC412 2011-05-15,ET_GLDAS21_VIC412 2011-06-15,ET_GLDAS21_VIC412 2011-07-15,ET_GLDAS21_VIC412 2011-08-15,ET_GLDAS21_VIC412 2011-09-15,ET_GLDAS21_VIC412 2011-10-15,ET_GLDAS21_VIC412 2011-11-15,ET_GLDAS21_VIC412 2011-12-15,ET_GLDAS21_VIC412 2012-01-15,ET_GLDAS21_VIC412 2012-02-15,ET_GLDAS21_VIC412 2012-03-15,ET_GLDAS21_VIC412 2012-04-15,ET_GLDAS21_VIC412 2012-05-15,ET_GLDAS21_VIC412 2012-06-15,ET_GLDAS21_VIC412 2012-07-15,ET_GLDAS21_VIC412 2012-08-15,ET_GLDAS21_VIC412 2012-09-15,ET_GLDAS21_VIC412 2012-10-15,ET_GLDAS21_VIC412 2012-11-15,ET_GLDAS21_VIC412 2012-12-15,ET_GLDAS21_VIC412 2013-01-15,ET_GLDAS21_VIC412 2013-02-15,ET_GLDAS21_VIC412 2013-03-15,ET_GLDAS21_VIC412 2013-04-15,ET_GLDAS21_VIC412 2013-05-15,ET_GLDAS21_VIC412 2013-06-15,ET_GLDAS21_VIC412 2013-07-15,ET_GLDAS21_VIC412 2013-08-15,ET_GLDAS21_VIC412 2013-09-15,ET_GLDAS21_VIC412 2013-10-15,ET_GLDAS21_VIC412 2013-11-15,ET_GLDAS21_VIC412 2013-12-15,ET_GLDAS21_VIC412 2014-01-15,ET_GLDAS21_VIC412 2014-02-15,ET_GLDAS21_VIC412 2014-03-15,ET_GLDAS21_VIC412 2014-04-15,ET_GLDAS21_VIC412 2014-05-15,ET_GLDAS21_VIC412 2014-06-15,ET_GLDAS21_VIC412 2014-07-15,ET_GLDAS21_VIC412 2014-08-15,ET_GLDAS21_VIC412 2014-09-15,ET_GLDAS21_VIC412 2014-10-15,ET_GLDAS21_VIC412 2014-11-15,ET_GLDAS21_VIC412 2014-12-15,ET_GLDAS21_VIC412 2015-01-15,ET_GLDAS21_VIC412 2015-02-15,ET_GLDAS21_VIC412 2015-03-15,ET_GLDAS21_VIC412 2015-04-15,ET_GLDAS21_VIC412 2015-05-15,ET_GLDAS21_VIC412 2015-06-15,ET_GLDAS21_VIC412 2015-07-15,ET_GLDAS21_VIC412 2015-08-15,ET_GLDAS21_VIC412 2015-09-15,ET_GLDAS21_VIC412 2015-10-15,ET_GLDAS21_VIC412 2015-11-15,ET_GLDAS21_VIC412 2015-12-15,ET_GLDAS21_VIC412 2016-01-15,ET_GLDAS21_VIC412 2016-02-15,ET_GLDAS21_VIC412 2016-03-15,ET_GLDAS21_VIC412 2016-04-15,ET_GLDAS21_VIC412 2016-05-15,ET_GLDAS21_VIC412 2016-06-15,ET_GLDAS21_VIC412 2016-07-15,ET_GLDAS21_VIC412 2016-08-15,ET_GLDAS21_VIC412 2016-09-15,ET_GLDAS21_VIC412 2016-10-15,ET_GLDAS21_VIC412 2016-11-15,ET_GLDAS21_VIC412 2016-12-15,ET_GLDAS21_VIC412 2017-01-15,ET_GLDAS21_VIC412 2017-02-15,ET_GLDAS21_VIC412 2017-03-15,ET_GLDAS21_VIC412 2017-04-15,ET_GLDAS21_VIC412 2017-05-15,ET_GLDAS21_VIC412 2017-06-15,ET_GLDAS21_VIC412 2017-07-15,ET_GLDAS21_VIC412 2017-08-15,ET_GLDAS21_VIC412 2017-09-15,ET_GLDAS21_VIC412 2017-10-15,ET_GLDAS21_VIC412 2017-11-15,ET_GLDAS21_VIC412 2017-12-15,ET_GLDAS21_VIC412 2018-01-15,ET_GLDAS21_VIC412 2018-02-15,ET_GLDAS21_VIC412 2018-03-15,ET_GLDAS21_VIC412 2018-04-15,ET_GLDAS21_VIC412 2018-05-15,ET_GLDAS21_VIC412 2018-06-15,ET_GLDAS21_VIC412 2018-07-15,ET_GLDAS21_VIC412 2018-08-15,ET_GLDAS21_VIC412 2018-09-15,ET_GLDAS21_VIC412 2018-10-15,ET_GLDAS21_VIC412 2018-11-15,ET_GLDAS21_VIC412 2018-12-15,ET_GLDAS21_VIC412 2019-01-15,ET_GLDAS21_VIC412 2019-02-15,ET_GLDAS21_VIC412 2019-03-15,ET_GLDAS21_VIC412 2019-04-15,ET_GLDAS21_VIC412 2019-05-15,ET_GLDAS21_VIC412 2019-06-15,ET_GLDAS21_VIC412 2019-07-15,ET_GLDAS21_VIC412 2019-08-15,ET_GLDAS21_VIC412 2019-09-15,ET_GLDAS21_VIC412 2019-10-15,ET_GLDAS21_VIC412 2019-11-15,ET_GLDAS21_VIC412 2019-12-15,ET_GLDAS21_VIC412 2020-01-15,ET_GLDAS21_VIC412 2020-02-15,ET_GLDAS21_VIC412 2020-03-15,ET_GLDAS21_VIC412 2020-04-15,ET_GLDAS21_VIC412 2020-05-15,ET_GLDAS21_VIC412 2020-06-15,ET_GLDAS21_VIC412 2020-07-15
WINISK,-2.340209914216417,-1.1954762719513303,3.204998482673246,16.90534774549505,42.86664914675927,66.64974062561329,61.13513500671529,31.841274719718506,10.314607361046663,1.4351917982689777,-2.4233784966796432,-3.1848497441679933,-2.995781697149861,-1.7113657162958225,6.350509505658943,26.79637223743631,50.55620707331303,59.45537462719891,48.68241450981304,28.022638131769448,8.20352850354594,-2.843074797458459,-4.546467229412807,-2.5923554003896703,-1.276988994626395,-0.4142589859374796,1.7910060294255274,17.335589572348006,51.492363814235716,71.41916041920331,55.818126906470184,26.772934000074528,5.704107211907724,-2.946729783255465,-3.457952828978435,-2.267812565968852,-1.2309784198854052,0.055177973605423536,6.969037602526599,30.72273475067469,62.52730024786335,75.27349882620426,60.20804404387104,31.0564715200107,7.449809890384812,-2.1939688050525614,-2.907644172479106,-1.7827517055742312,-1.7803555541311566,-1.228414015814607,1.3103865954757914,12.15058083989602,38.009881479351975,59.28867508438565,50.389353208094214,24.49545467409014,6.5391654751851895,-0.6260489479607521,-2.2280286711108395,-2.079797317618088,-1.7981961729675209,-0.13599745806224384,8.911361335445553,34.02797477811348,67.0538159027737,81.17663402883903,63.92442792548513,33.64474145035066,11.83897886606182,1.0270587613626372,-2.7767155118208384,-2.661055093693831,-2.445496905551812,-1.9778102622190408,7.204443942871671,35.54397973330988,69.93982037506291,79.94610938843988,61.29819406747493,32.990970065380125,9.48776893081344,-2.2397220994625497,-3.882001488004564,-2.45866763146422,-1.3428548307955914,0.15870166903535415,10.537682711418011,36.229425380135865,64.13347457701947,73.64848000191354,56.66583898569663,29.698942910833715,10.417700465648007,-0.4980437981375221,-3.5516263080979367,-2.7193659957488654,-2.0708104135611385,-0.1042183196248896,5.962749365778548,24.314209675173025,52.77798387605314,70.75910631059095,62.120857054567786,34.52737962854107,12.061462613352413,1.9546698014564807,-1.770511079640858,-2.0164826817710813,-1.511663186952708,0.07997181267604525,4.762065448291738,23.844426561525093,50.70998692658203,59.0985751373701,51.87940166343788,34.67417106707958,12.445308293338428,1.1198271670163131,-2.088117162418293,-3.5411090445320688,-2.6902038020266743,1.7272106041578623,16.89698039683816,43.39093014430418,69.44943895883489,81.7155964382368,65.94293604478074,32.79260955294275,9.63896139862933,-0.7390795891322015,-4.170005836921264,-3.3824847166161294,-2.666572019002579,-1.25452132807827,8.476736451618573,36.898185225306285,69.85248175729225,77.18815167965212,59.13212250988437,34.958099399279284,14.505021486141025,1.6496286949852688,-3.0198963129937098,-3.5967543406877054,-3.083558675544128,0.25420064217538,13.256157471139677,41.20441807298636,70.76324624535215,76.93384034173654,57.20265017865448,30.7439004935427,9.62523252838904,-1.8759846102323705,-4.145395126108908,-3.1861451392702507,-2.4626246865378367,-1.3619379905505749,4.665653074879279,29.23954907282273,66.18262888879778,80.49218983955714,63.334043350248784,34.998700563608324,11.348256087410906,-0.3566761090072025,-2.5292820633659305,-2.2374587112506883,-2.1574886937709983,-1.1720221644987052,4.82958352463496,29.895628776219848,67.70970808970495,81.87901895566674,64.02574685588779,35.394401908831185,11.854565816431196,-0.6806030091043482,-4.0212442978403775,-3.1548640552218674,-2.469382107752013,-1.5897046920796996,7.585598603688247,36.286703131535546,71.63384528728587,81.60579111956065,64.91772894126,39.35360341249746,14.062795037847733,-1.2545404729314504,-5.138683521175139,-4.379743276742636,-3.016507019833602,-1.5632228292073416,7.8342359777171575,33.64543740624546,66.29964009604012,81.25262645171557,65.70422578951984,35.609712403628095,13.77156316637265,3.4373564661415528,-2.2320527001463373,-4.156707531030898,-3.3175929024989967,-1.5638376967297365,6.1899591828024825,30.924443680515324,66.50666419169022,78.00831508976533,58.114616548751094,36.442028963581656,19.499612039668147,4.38870748461195,-1.6205550421029618,-1.6980169235118463,-0.8650844777308826,1.1087564798390843,10.53120650290198,37.89059749796198,72.1902161059783,85.63321355413409,69.51478581411922,37.55100953387635,10.535020734475783,-0.7159487829167998,-2.2868379587464,-1.8507969094894925,-0.6500236183500991,1.784693816550286,9.163641736379434,30.87551605396695,62.73548603080782,77.96885028111087,63.72190581639975,37.540285736989844,15.264138856917205,1.2559411454068192,-3.0247811871703054,-2.5224664949093882,-1.7445349112692303,-0.037341866153526526,6.85601004659414,30.627558491115995,68.34468650571536,86.46917728975893
COPPER,-7.265783686814411,-5.944077176217686,-3.412073398522632,1.1378598685072752,10.006752689757985,19.23860076810568,16.623010162962714,3.989948998266141,-5.513468628075168,-8.694076221257989,-10.015556865789586,-9.839338967880368,-7.791481878205029,-6.160930868925786,-4.211492627510373,-0.9191005718589664,6.245751705776867,18.030978052317124,20.78910816006514,7.709143346151345,-4.922420649221506,-8.070554046562929,-8.054951500072598,-8.167124875762957,-6.8344016200580615,-4.079712776184676,-2.0998132813101664,3.1671036258169663,16.664735889792993,27.778394252386843,22.92715446284327,6.970475787386719,-5.622111134458893,-9.492396814535876,-9.50386572632268,-9.155195650933196,-7.496711998658607,-4.745216282282142,-1.4978819869886626,6.3545015742565285,22.97135304739993,36.47769558255009,29.66481156389252,11.037875152911882,-1.1730353867113352,-6.404572010550152,-7.993281933826448,-7.18264343288244,-6.723334076469053,-5.651673191561747,-3.2239514329153423,7.863348804510879,30.924295958733826,46.001521798156425,35.41947324244444,10.76049185513835,-4.722852491131586,-8.00649840875554,-7.563925683534032,-6.541552113527362,-6.271303371692772,-5.537282327600899,-2.538396825537704,9.305857161321148,32.52052298302482,49.01042028552762,42.02951976791362,19.116894191481247,0.914138663477764,-5.317608446060479,-5.9448731118752525,-4.906254087609674,-3.9264984978801887,-3.763854662834596,-3.6180520279362622,3.5732372238819265,24.6817436237908,42.7731969202674,36.90874004538863,16.522496871418824,1.3508301562950922,-4.4672794270132945,-6.41251609402606,-5.921607916636442,-4.020624063911754,-3.2111710702291907,-2.022155256305628,8.52498996943968,31.86321581479404,48.1007798681209,39.05381924546326,15.051945250999978,-2.0577298077827475,-6.817796472192751,-6.42116198835767,-5.509999967029284,-5.1312324542334995,-4.08976647097293,-1.2867146778234708,6.102648753690327,21.83040519378593,35.180560295607236,30.325057393123174,12.886387568424912,-0.8999493312547041,-5.420043743046417,-5.225193320714137,-4.644119562237094,-4.1568252260463785,-3.4340806152628063,-0.9315411222375004,10.588348531550608,35.41889004589993,51.72912955368097,39.64386085792747,15.76635443315125,-0.1486786881750406,-5.886046682001964,-6.616253589072497,-6.69381087203864,-6.419846317994588,-5.181676701704249,-2.104698647887153,7.488322400551023,24.285567502727343,37.69122853828684,34.657932567449656,15.584920933007488,-0.5269797992335983,-4.8471753985565424,-4.911207695556642,-4.670499013612266,-4.0899799639566785,-3.1783425958140423,-1.4629595084044185,8.616802863210099,31.068497402164674,46.70047231439196,37.83548872559455,15.806219389557727,0.5172391878770041,-4.1538506823074846,-4.651912687253162,-4.43535131291405,-4.10954293605322,-3.249287262123353,-1.2150507383752007,4.139660651125728,18.693106591612047,35.802749437645396,33.95174401826032,14.641214589354453,0.2269270357373473,-3.6862034099960472,-4.3313731576636005,-4.822473230581777,-4.684403509793496,-3.386447258219912,-1.4374056620177238,7.924108130772648,33.80067366251987,55.068528477521646,44.4265515036076,17.125906436656447,-0.08842807168962907,-4.324457101944182,-4.637701885041547,-4.592946398100902,-3.5256231020703517,-2.83384085476297,-0.3846458260438115,9.763934645370751,29.36915954754687,45.89114125344672,40.54349729819009,17.416394321112367,-0.2114514725302208,-4.860501058549791,-4.794669417949723,-4.088878824768406,-3.3686657951947643,-2.8199787049338596,-0.6653330099436408,13.183061532297144,41.228682192854734,56.14695337308694,40.14145818905728,13.920739519497152,-0.5133585492674804,-3.829173432098596,-3.991479058987132,-4.001395502953445,-3.9843800863489,-3.3261653877888966,-0.5068129613877601,11.17493776527306,34.8721310999303,52.332986159423726,43.59494985772873,18.910368657501877,1.7880160759649462,-3.106038416123752,-3.5999020268759647,-3.462888661157653,-3.085173776879592,-2.49231791647526,-0.28096628613974106,9.373303312651089,30.76823394712676,48.68303826334626,42.41573901883073,20.100328615608827,3.6648831524453698,-1.8375143104570328,-2.7597941928795406,-2.4446992830849714,-1.7391292946321424,-1.0003788356371557,1.4765293811374884,10.98275565587085,33.193712271419194,50.428214242033135,41.034443832392,19.142407005359413,4.1783549046775414,-1.8328512842161235,-2.7870861470296884,-2.3725725879540533,-2.0030002390845123,-1.2353298061538422,2.1117461139164866,15.070502738559178,40.20880174812169,56.105122792162746,44.788067186550045,20.031031894129697,2.430499687661832,-3.2582180571211112,-3.159712498355196,-2.4354606485829646,-2.2042383083479598,-1.774754220285664,0.1924541637570234,9.773124785914424,30.27684239989037,46.011362905570344
NOTTAWAY,-2.7707410214316583,-1.1710502820140751,6.285772802341138,25.73292676999053,53.86320442652815,71.11771627218349,59.266884492790886,32.91965914482161,13.0874873129615,1.4780481314102625,-3.7322725176315146,-4.590988621353946,-3.8441040372564665,-2.1890474245382485,9.248861149259293,37.53880011257355,62.929914449647896,68.01088702802822,56.50576314923809,33.661561780977344,12.005685221119823,0.6734493483999526,-3.717701127336329,-4.375378585012794,-3.2871593339813243,-0.8010160291487233,6.253643167265523,28.374798875683354,60.053304047591716,74.82937925551423,65.26762576135741,39.28212901228103,10.807265829084473,-3.3652380844119008,-4.6188286550843,-2.941961716606734,-1.327442143325681,0.5627941125832312,10.13314106479886,37.827423153578074,65.26827942904417,69.98753707416097,59.31086285653138,37.647110838838614,12.072743645301447,-2.1003094499646617,-4.631077221885258,-3.2034270285184347,-1.9834945924566405,-0.6187247946961935,3.736297779231632,20.098267101883348,49.64921304030901,65.4336229078654,54.382607356158154,34.85992355188888,14.310693567329169,-0.9658551283432384,-3.908361897781245,-2.437643378619604,-2.101781677024468,-0.9232659364316432,10.408778062976047,40.09573866040422,74.23986004264344,88.05203718402441,74.71696020045214,46.578016515300504,18.67365186703388,1.2821276466019451,-4.00197697429758,-3.6999540098579646,-2.994087890237277,-1.533264103195279,13.15352766765693,45.9058180322307,77.8418668280224,88.33831693714774,72.07495145030046,43.2524411426459,16.974280518676867,0.4493062288220293,-4.480370034489392,-3.536135908705806,-1.9620966960476336,-0.05420699667404971,14.143743994527561,46.808087099261684,75.52239197593515,80.08817019624422,65.23076967535299,42.753774585872726,18.820513979524783,0.9380643675906692,-4.999859913298368,-4.258214926520862,-3.3008892208500225,-0.9447566068868024,10.09071443487602,34.57757181827827,60.96553917414524,72.19309865152776,64.20144243836704,41.47809575737483,16.671729722128486,1.8767224745783888,-3.0416936508746804,-3.0027502272771702,-1.8060570541675256,0.37667518234895225,8.969139796284091,34.55972912417962,64.93727403630417,75.27179709774616,66.14014501467939,42.19288182989205,16.68543929628307,4.078898622561582,-1.9861586369998696,-4.7454730265516405,-3.783804262203873,-0.18207977110295515,14.088086943378876,44.32576138903853,72.70372088159486,81.20556156133003,67.23470741493843,38.133443434254865,12.28449203902354,-1.2490068388008209,-4.869175588318307,-3.9837103041406174,-3.4303950884395022,-1.9897687958845327,8.737399865750698,38.29696508382862,76.0722729640122,94.30980117104107,79.6394853936122,47.86951836986154,21.182734275423442,5.3402361771675375,-2.21901019732014,-3.913075009804405,-2.680035305662666,0.9913651611335308,17.80632476420456,53.370462967143965,84.00301894297267,89.61197304477095,73.71164987678574,45.63061018661885,19.574894397978305,4.286124012978666,-2.3079257765182506,-3.6049003549457717,-2.9940415787496097,-1.1864994657704653,11.746593625222864,42.44103695982572,77.51954167632387,92.60330280411831,74.71390881576569,42.216392191170776,16.905031929853738,2.2771396724047928,-2.9881069593743126,-3.3928278220828862,-2.977858208586712,-0.9885503282674885,9.7585744269276,40.16517845701785,74.29502278422845,84.27323232229709,70.01673154306394,42.89906163708359,17.28973840955509,2.072259680585235,-3.534872923895638,-3.40843632985168,-2.940321878237649,-1.4556365971014544,12.202634772320053,44.47972179074528,76.82437035694673,85.77749525057311,72.41049638543238,47.74163683021774,20.88966381271421,3.887081217496936,-2.918793880194505,-4.653915399858305,-3.5878681318495,-1.5883871529236204,8.946331995646181,37.116563484134105,70.62275840787065,86.32656716885509,75.61012544288523,48.51509547148448,22.253652403011426,4.689803861332644,-3.499357331632284,-4.870185162604467,-3.7499796368438014,-1.259899313009289,7.78579401676826,33.232681945277065,69.73963428859115,86.95473671412348,72.60062253515808,50.545798720610456,29.800783963798565,9.076984668123034,-0.5838377256990414,-1.3622849860454551,-0.2665375601693787,2.808315926567518,16.130130488214636,47.57448920166026,84.6840010901401,101.8425362658988,85.44843280446247,49.79353075548086,17.82557585202848,1.5371895855881024,-2.321087616061092,-2.3919326274946373,-0.39836849988395984,4.010444350569937,12.982620723836305,35.726272542710284,70.85054722740756,88.68507898156652,72.81936262787094,45.14667733615268,21.202287015087727,3.420854297169674,-3.228263912287823,-3.2048044613809124,-2.2311225274649704,0.6070248803555577,8.921757958490668,34.14727704538024,73.98174963384129,94.19661544031263
TALAS,3.4038784422206017,11.588947044664938,24.094607651201173,30.297507852930146,29.850861061030177,26.662419070490287,18.75418431885221,10.922624238381534,7.768910029922037,4.912611172720657,0.913540241582636,-1.0059142057485364,2.0941727127374827,10.673683663289733,21.315733446004806,27.194690245763198,28.167936632738762,28.842078289731933,22.770660941631647,12.22333476460265,8.008679167250698,6.223990358086708,2.501943141947665,1.1616521459304925,4.914795068843547,11.995169465756446,22.161197298052546,33.709556544092564,38.73709797803353,33.577390587817995,22.202873309741697,12.12405892756209,8.425454971101214,6.338706898364627,1.0451586849761676,-2.5077760889011738,-1.3806630515717926,5.884365048977887,22.13271243836065,38.10108968312967,45.43434266249579,41.12638283271663,25.098020046069344,11.923464843157706,8.384742075227589,5.445137956057942,0.5837136543813775,-0.05164202222539882,4.855396545845247,12.081917414281952,22.91325073128209,32.099861611812194,36.18257101236645,36.128431354877335,25.471404756195806,11.9519598460597,7.151353178597788,5.0452346784654125,-0.0924447493965026,-3.499912797941713,-0.4678249627460929,8.92697822345486,23.357275929823235,34.2957465878715,32.87585760155342,27.619943425102893,22.52841168807333,12.915133751119726,6.631858207448086,5.752024755923897,3.1169983037726032,-0.31164332395972794,2.8080469673744237,13.252850534261055,25.457054173551807,32.023858724954536,32.60894818959125,29.24132404478857,19.97787401847216,13.54756634525311,12.573850971304667,8.559756460815812,1.9984735624619905,0.9359517235579984,5.892945083336833,14.824379060473307,28.105603304718752,35.48466919267549,33.86212610752335,28.58850131591924,18.070427998127123,8.147104859655716,6.175450808791535,6.523547718480426,2.411440495419333,-1.5811838212506193,1.7980724403229018,12.311167346018904,25.47532052504259,31.58216650224734,27.956338660589072,22.434808229346167,15.900761797805727,11.091216909509967,9.635405749296481,6.035828359432927,0.3069432911900778,-1.1670866531092738,4.788131784690547,14.241833499456398,26.232754254254647,35.512304210245034,34.41023340231844,28.984116805673107,24.67626637273419,18.045566792553675,10.959858689540908,6.6674655214849325,3.163042700086384,0.5379786353085949,1.7265500902277846,10.175031173616217,24.387229640674754,35.946829137299844,39.26082893078363,33.7966772200885,22.481205467988637,13.605778330547016,9.869641584475596,6.393248885770513,2.271930786990794,-0.11218011394571507,1.058380759401638,9.017434628295412,24.45363082247997,39.21736073974804,42.15404050291397,31.95827688388305,19.01155720851322,12.139135725689144,9.197281458890153,4.341553393607674,-0.8251787024482348,-2.6982876311233253,-0.6811777264193549,7.723438416814874,22.076711595280138,32.8648909287743,33.443526776349444,26.834232025961995,17.36130392082368,9.219129018481194,5.757687873143798,4.765641475048934,3.1231108191806065,3.5554492091224588,8.736237937691309,16.94608294510614,27.035684672304924,36.77859677339161,40.00799947045943,34.92309748423957,24.39873880129704,13.118338970959867,6.9698577315564485,5.5235168786799385,4.001416758302229,1.6668556755672124,2.5568690604529056,10.123425324499069,22.422470375054807,31.853905249521517,33.839454734741246,29.26894731168047,20.549185199284807,13.494765439518249,11.010333946048439,8.432700717112429,4.103320781751958,2.298827683525169,5.3668801901919005,13.142227911469668,25.531355468313073,35.58598372388743,33.962698662539054,27.311340435428075,22.941621155512234,18.02447405605204,14.080636285749812,11.98961074266873,9.058967110942136,6.181764390743938,8.211289719726715,16.459539323854166,29.198574938647127,43.00973285957196,51.66513715409639,47.27948677647922,30.73356764586957,17.25914931863732,11.213267897780225,7.87647112676238,5.917567822124344,3.5991797019293257,3.849962074157826,10.880500157880617,25.362762598955552,38.00942526871655,36.714725786887065,27.560273403402014,19.439780802353006,13.387323677205956,10.898858186652427,8.860963535720753,5.727327575127753,3.436604446344993,6.087903512061576,15.424212266256365,25.396821624957102,32.650792027382124,33.707767328418086,27.51557926429509,19.097303883558574,12.045037883918136,9.123038731798776,7.26202966198988,4.557279928087191,4.438194036455867,7.849797329131143,15.44743234492818,25.896320432317943,33.9517092730814,34.75782891047357,27.714739819641753,18.599361938194406,12.273812470894368,7.671249697094507,5.730482396675504,5.0741231068781385,4.19980054037633,6.612130740637256,13.293424254696456,25.11600174102532,33.78786641183868,32.26449865765745,34.794191617024644
