,P_JRA55 1979-02-15,P_JRA55 1979-03-15,P_JRA55 1979-04-15,P_JRA55 1979-05-15,P_JRA55 1979-06-15,P_JRA55 1979-07-15,P_JRA55 1979-08-15,P_JRA55 1979-09-15,P_JRA55 1979-10-15,P_JRA55 1979-11-15,P_JRA55 1979-12-15,P_JRA55 1980-01-15,P_JRA55 1980-02-15,P_JRA55 1980-03-15,P_JRA55 1980-04-15,P_JRA55 1980-05-15,P_JRA55 1980-06-15,P_JRA55 1980-07-15,P_JRA55 1980-08-15,P_JRA55 1980-09-15,P_JRA55 1980-10-15,P_JRA55 1980-11-15,P_JRA55 1980-12-15,P_JRA55 1981-01-15,P_JRA55 1981-02-15,P_JRA55 1981-03-15,P_JRA55 1981-04-15,P_JRA55 1981-05-15,P_JRA55 1981-06-15,P_JRA55 1981-07-15,P_JRA55 1981-08-15,P_JRA55 1981-09-15,P_JRA55 1981-10-15,P_JRA55 1981-11-15,P_JRA55 1981-12-15,P_JRA55 1982-01-15,P_JRA55 1982-02-15,P_JRA55 1982-03-15,P_JRA55 1982-04-15,P_JRA55 1982-05-15,P_JRA55 1982-06-15,P_JRA55 1982-07-15,P_JRA55 1982-08-15,P_JRA55 1982-09-15,P_JRA55 1982-10-15,P_JRA55 1982-11-15,P_JRA55 1982-12-15,P_JRA55 1983-01-15,P_JRA55 1983-02-15,P_JRA55 1983-03-15,P_JRA55 1983-04-15,P_JRA55 1983-05-15,P_JRA55 1983-06-15,P_JRA55 1983-07-15,P_JRA55 1983-08-15,P_JRA55 1983-09-15,P_JRA55 1983-10-15,P_JRA55 1983-11-15,P_JRA55 1983-12-15,P_JRA55 1984-01-15,P_JRA55 1984-02-15,P_JRA55 1984-03-15,P_JRA55 1984-04-15,P_JRA55 1984-05-15,P_JRA55 1984-06-15,P_JRA55 1984-07-15,P_JRA55 1984-08-15,P_JRA55 1984-09-15,P_JRA55 1984-10-15,P_JRA55 1984-11-15,P_JRA55 1984-12-15,P_JRA55 1985-01-15,P_JRA55 1985-02-15,P_JRA55 1985-03-15,P_JRA55 1985-04-15,P_JRA55 1985-05-15,P_JRA55 1985-06-15,P_JRA55 1985-07-15,P_JRA55 1985-08-15,P_JRA55 1985-09-15,P_JRA55 1985-10-15,P_JRA55 1985-11-15,P_JRA55 1985-12-15,P_JRA55 1986-01-15,P_JRA55 1986-02-15,P_JRA55 1986-03-15,P_JRA55 1986-04-15,P_JRA55 1986-05-15,P_JRA55 1986-06-15,P_JRA55 1986-07-15,P_JRA55 1986-08-15,P_JRA55 1986-09-15,P_JRA55 1986-10-15,P_JRA55 1986-11-15,P_JRA55 1986-12-15,P_JRA55 1987-01-15,P_JRA55 1987-02-15,P_JRA55 1987-03-15,P_JRA55 1987-04-15,P_JRA55 1987-05-15,P_JRA55 1987-06-15,P_JRA55 1987-07-15,P_JRA55 1987-08-15,P_JRA55 1987-09-15,P_JRA55 1987-10-15,P_JRA55 1987-11-15,P_JRA55 1987-12-15,P_JRA55 1988-01-15,P_JRA55 1988-02-15,P_JRA55 1988-03-15,P_JRA55 1988-04-15,P_JRA55 1988-05-15,P_JRA55 1988-06-15,P_JRA55 1988-07-15,P_JRA55 1988-08-15,P_JRA55 1988-09-15,P_JRA55 1988-10-15,P_JRA55 1988-11-15,P_JRA55 1988-12-15,P_JRA55 1989-01-15,P_JRA55 1989-02-15,P_JRA55 1989-03-15,P_JRA55 1989-04-15,P_JRA55 1989-05-15,P_JRA55 1989-06-15,P_JRA55 1989-07-15,P_JRA55 1989-08-15,P_JRA55 1989-09-15,P_JRA55 1989-10-15,P_JRA55 1989-11-15,P_JRA55 1989-12-15,P_JRA55 1990-01-15,P_JRA55 1990-02-15,P_JRA55 1990-03-15,P_JRA55 1990-04-15,P_JRA55 1990-05-15,P_JRA55 1990-06-15,P_JRA55 1990-07-15,P_JRA55 1990-08-15,P_JRA55 1990-09-15,P_JRA55 1990-10-15,P_JRA55 1990-11-15,P_JRA55 1990-12-15,P_JRA55 1991-01-15,P_JRA55 1991-02-15,P_JRA55 1991-03-15,P_JRA55 1991-04-15,P_JRA55 1991-05-15,P_JRA55 1991-06-15,P_JRA55 1991-07-15,P_JRA55 1991-08-15,P_JRA55 1991-09-15,P_JRA55 1991-10-15,P_JRA55 1991-11-15,P_JRA55 1991-12-15,P_JRA55 1992-01-15,P_JRA55 1992-02-15,P_JRA55 1992-03-15,P_JRA55 1992-04-15,P_JRA55 1992-05-15,P_JRA55 1992-06-15,P_JRA55 1992-07-15,P_JRA55 1992-08-15,P_JRA55 1992-09-15,P_JRA55 1992-10-15,P_JRA55 1992-11-15,P_JRA55 1992-12-15,P_JRA55 1993-01-15,P_JRA55 1993-02-15,P_JRA55 1993-03-15,P_JRA55 1993-04-15,P_JRA55 1993-05-15,P_JRA55 1993-06-15,P_JRA55 1993-07-15,P_JRA55 1993-08-15,P_JRA55 1993-09-15,P_JRA55 1993-10-15,P_JRA55 1993-11-15,P_JRA55 1993-12-15,P_JRA55 1994-01-15,P_JRA55 1994-02-15,P_JRA55 1994-03-15,P_JRA55 1994-04-15,P_JRA55 1994-05-15,P_JRA55 1994-06-15,P_JRA55 1994-07-15,P_JRA55 1994-08-15,P_JRA55 1994-09-15,P_JRA55 1994-10-15,P_JRA55 1994-11-15,P_JRA55 1994-12-15,P_JRA55 1995-01-15,P_JRA55 1995-02-15,P_JRA55 1995-03-15,P_JRA55 1995-04-15,P_JRA55 1995-05-15,P_JRA55 1995-06-15,P_JRA55 1995-07-15,P_JRA55 1995-08-15,P_JRA55 1995-09-15,P_JRA55 1995-10-15,P_JRA55 1995-11-15,P_JRA55 1995-12-15,P_JRA55 1996-01-15,P_JRA55 1996-02-15,P_JRA55 1996-03-15,P_JRA55 1996-04-15,P_JRA55 1996-05-15,P_JRA55 1996-06-15,P_JRA55 1996-07-15,P_JRA55 1996-08-15,P_JRA55 1996-09-15,P_JRA55 1996-10-15,P_JRA55 1996-11-15,P_JRA55 1996-12-15,P_JRA55 1997-01-15,P_JRA55 1997-02-15,P_JRA55 1997-03-15,P_JRA55 1997-04-15,P_JRA55 1997-05-15,P_JRA55 1997-06-15,P_JRA55 1997-07-15,P_JRA55 1997-08-15,P_JRA55 1997-09-15,P_JRA55 1997-10-15,P_JRA55 1997-11-15,P_JRA55 1997-12-15,P_JRA55 1998-01-15,P_JRA55 1998-02-15,P_JRA55 1998-03-15,P_JRA55 1998-04-15,P_JRA55 1998-05-15,P_JRA55 1998-06-15,P_JRA55 1998-07-15,P_JRA55 1998-08-15,P_JRA55 1998-09-15,P_JRA55 1998-10-15,P_JRA55 1998-11-15,P_JRA55 1998-12-15,P_JRA55 1999-01-15,P_JRA55 1999-02-15,P_JRA55 1999-03-15,P_JRA55 1999-04-15,P_JRA55 1999-05-15,P_JRA55 1999-06-15,P_JRA55 1999-07-15,P_JRA55 1999-08-15,P_JRA55 1999-09-15,P_JRA55 1999-10-15,P_JRA55 1999-11-15,P_JRA55 1999-12-15,P_JRA55 2000-01-15,P_JRA55 2000-02-15,P_JRA55 2000-03-15,P_JRA55 2000-04-15,P_JRA55 2000-05-15,P_JRA55 2000-06-15,P_JRA55 2000-07-15,P_JRA55 2000-08-15,P_JRA55 2000-09-15,P_JRA55 2000-10-15,P_JRA55 2000-11-15,P_JRA55 2000-12-15,P_JRA55 2001-01-15,P_JRA55 2001-02-15,P_JRA55 2001-03-15,P_JRA55 2001-04-15,P_JRA55 2001-05-15,P_JRA55 2001-06-15,P_JRA55 2001-07-15,P_JRA55 2001-08-15,P_JRA55 2001-09-15,P_JRA55 2001-10-15,P_JRA55 2001-11-15,P_JRA55 2001-12-15,P_JRA55 2002-01-15,P_JRA55 2002-02-15,P_JRA55 2002-03-15,P_JRA55 2002-04-15,P_JRA55 2002-05-15,P_JRA55 2002-06-15,P_JRA55 2002-07-15,P_JRA55 2002-08-15,P_JRA55 2002-09-15,P_JRA55 2002-10-15,P_JRA55 2002-11-15,P_JRA55 2002-12-15,P_JRA55 2003-01-15,P_JRA55 2003-02-15,P_JRA55 2003-03-15,P_JRA55 2003-04-15,P_JRA55 2003-05-15,P_JRA55 2003-06-15,P_JRA55 2003-07-15,P_JRA55 2003-08-15,P_JRA55 2003-09-15,P_JRA55 2003-10-15,P_JRA55 2003-11-15,P_JRA55 2003-12-15,P_JRA55 2004-01-15,P_JRA55 2004-02-15,P_JRA55 2004-03-15,P_JRA55 2004-04-15,P_JRA55 2004-05-15,P_JRA55 2004-06-15,P_JRA55 2004-07-15,P_JRA55 2004-08-15,P_JRA55 2004-09-15,P_JRA55 2004-10-15,P_JRA55 2004-11-15,P_JRA55 2004-12-15,P_JRA55 2005-01-15,P_JRA55 2005-02-15,P_JRA55 2005-03-15,P_JRA55 2005-04-15,P_JRA55 2005-05-15,P_JRA55 2005-06-15,P_JRA55 2005-07-15,P_JRA55 2005-08-15,P_JRA55 2005-09-15,P_JRA55 2005-10-15,P_JRA55 2005-11-15,P_JRA55 2005-12-15,P_JRA55 2006-01-15,P_JRA55 2006-02-15,P_JRA55 2006-03-15,P_JRA55 2006-04-15,P_JRA55 2006-05-15,P_JRA55 2006-06-15,P_JRA55 2006-07-15,P_JRA55 2006-08-15,P_JRA55 2006-09-15,P_JRA55 2006-10-15,P_JRA55 2006-11-15,P_JRA55 2006-12-15,P_JRA55 2007-01-15,P_JRA55 2007-02-15,P_JRA55 2007-03-15,P_JRA55 2007-04-15,P_JRA55 2007-05-15,P_JRA55 2007-06-15,P_JRA55 2007-07-15,P_JRA55 2007-08-15,P_JRA55 2007-09-15,P_JRA55 2007-10-15,P_JRA55 2007-11-15,P_JRA55 2007-12-15,P_JRA55 2008-01-15,P_JRA55 2008-02-15,P_JRA55 2008-03-15,P_JRA55 2008-04-15,P_JRA55 2008-05-15,P_JRA55 2008-06-15,P_JRA55 2008-07-15,P_JRA55 2008-08-15,P_JRA55 2008-09-15,P_JRA55 2008-10-15,P_JRA55 2008-11-15,P_JRA55 2008-12-15,P_JRA55 2009-01-15,P_JRA55 2009-02-15,P_JRA55 2009-03-15,P_JRA55 2009-04-15,P_JRA55 2009-05-15,P_JRA55 2009-06-15,P_JRA55 2009-07-15,P_JRA55 2009-08-15,P_JRA55 2009-09-15,P_JRA55 2009-10-15,P_JRA55 2009-11-15,P_JRA55 2009-12-15,P_JRA55 2010-01-15,P_JRA55 2010-02-15,P_JRA55 2010-03-15,P_JRA55 2010-04-15,P_JRA55 2010-05-15,P_JRA55 2010-06-15,P_JRA55 2010-07-15,P_JRA55 2010-08-15,P_JRA55 2010-09-15,P_JRA55 2010-10-15,P_JRA55 2010-11-15,P_JRA55 2010-12-15,P_JRA55 2011-01-15,P_JRA55 2011-02-15,P_JRA55 2011-03-15,P_JRA55 2011-04-15,P_JRA55 2011-05-15,P_JRA55 2011-06-15,P_JRA55 2011-07-15,P_JRA55 2011-08-15,P_JRA55 2011-09-15,P_JRA55 2011-10-15,P_JRA55 2011-11-15,P_JRA55 2011-12-15,P_JRA55 2012-01-15,P_JRA55 2012-02-15,P_JRA55 2012-03-15,P_JRA55 2012-04-15,P_JRA55 2012-05-15,P_JRA55 2012-06-15,P_JRA55 2012-07-15,P_JRA55 2012-08-15,P_JRA55 2012-09-15,P_JRA55 2012-10-15,P_JRA55 2012-11-15,P_JRA55 2012-12-15,P_JRA55 2013-01-15,P_JRA55 2013-02-15,P_JRA55 2013-03-15,P_JRA55 2013-04-15,P_JRA55 2013-05-15,P_JRA55 2013-06-15,P_JRA55 2013-07-15,P_JRA55 2013-08-15,P_JRA55 2013-09-15,P_JRA55 2013-10-15,P_JRA55 2013-11-15,P_JRA55 2013-12-15,P_JRA55 2014-01-15,P_JRA55 2014-02-15,P_JRA55 2014-03-15,P_JRA55 2014-04-15,P_JRA55 2014-05-15,P_JRA55 2014-06-15,P_JRA55 2014-07-15,P_JRA55 2014-08-15,P_JRA55 2014-09-15,P_JRA55 2014-10-15,P_JRA55 2014-11-15,P_JRA55 2014-12-15,P_JRA55 2015-01-15,P_JRA55 2015-02-15,P_JRA55 2015-03-15,P_JRA55 2015-04-15,P_JRA55 2015-05-15,P_JRA55 2015-06-15,P_JRA55 2015-07-15,P_JRA55 2015-08-15,P_JRA55 2015-09-15,P_JRA55 2015-10-15,P_JRA55 2015-11-15,P_JRA55 2015-12-15,P_JRA55 2016-01-15,P_JRA55 2016-02-15,P_JRA55 2016-03-15,P_JRA55 2016-04-15,P_JRA55 2016-05-15,P_JRA55 2016-06-15,P_JRA55 2016-07-15,P_JRA55 2016-08-15,P_JRA55 2016-09-15,P_JRA55 2016-10-15,P_JRA55 2016-11-15,P_JRA55 2016-12-15,P_JRA55 2017-01-15,P_JRA55 2017-02-15,P_JRA55 2017-03-15,P_JRA55 2017-04-15,P_JRA55 2017-05-15,P_JRA55 2017-06-15,P_JRA55 2017-07-15,P_JRA55 2017-08-15,P_JRA55 2017-09-15,P_JRA55 2017-10-15,P_JRA55 2017-11-15,P_JRA55 2017-12-15,P_JRA55 2018-01-15,P_JRA55 2018-02-15,P_JRA55 2018-03-15,P_JRA55 2018-04-15,P_JRA55 2018-05-15,P_JRA55 2018-06-15,P_JRA55 2018-07-15,P_JRA55 2018-08-15,P_JRA55 2018-09-15,P_JRA55 2018-10-15,P_JRA55 2018-11-15,P_JRA55 2018-12-15,P_JRA55 2019-01-15,P_JRA55 2019-02-15,P_JRA55 2019-03-15,P_JRA55 2019-04-15,P_JRA55 2019-05-15,P_JRA55 2019-06-15,P_JRA55 2019-07-15,P_JRA55 2019-08-15,P_JRA55 2019-09-15,P_JRA55 2019-10-15,P_JRA55 2019-11-15
WINISK,28.39662339310493,37.98191938762839,51.57618370348226,63.888474392784175,72.3376660319152,81.13690980862901,81.32995718837344,70.87171525779594,72.86497841855895,69.40286854488001,44.70734312145913,27.38344538053289,21.845732078331427,27.4293526359877,41.321270440716056,55.06207218765106,69.08447190029109,76.99429133888229,90.17173396556356,106.82698412850006,88.88019583045246,51.909231800273716,34.88844250995642,33.706379545853665,37.89271535561644,40.25940458567553,41.91075795293251,46.953047094302995,57.44897533469219,64.23329740923573,78.01095794475152,90.16086233807516,70.20908776850999,46.70963409979989,38.24301859485008,33.64516285524232,34.458089693537275,41.40881277908564,50.20837432775324,69.89151868277216,96.7911430603832,105.60386852703868,92.0918901851071,76.8191940365347,64.36365903165624,51.1302583303526,43.799145398901,36.81267579695365,34.29694407751735,35.299292744785475,35.09824839724317,47.813575398720225,70.0460348554648,84.22289421696523,84.78145162467996,74.61543739609556,72.9046087622459,71.24561794422448,44.8646291899529,29.76522585526391,30.690935845163413,23.26772989041399,24.56713478744116,42.390236591843355,68.68266326854732,78.90032931306668,73.78706674179983,71.76943634937348,75.32208968152563,78.00066895621569,57.58021611265964,31.914967401860828,27.619093757300845,44.4614936121702,64.0763135068487,89.56443695142677,114.93228180862721,101.26042553323556,89.89185374888126,93.13714692338681,76.04749755895621,53.44421853840371,35.691530410184114,26.69916180960064,29.265455864440554,43.78069840782831,54.395022335884036,54.71129718577484,62.76071616915522,67.16613172741697,71.15495627691509,78.6756139024789,69.09639832211839,53.86704017348941,40.38770158983598,30.140986564199018,28.95193284872323,32.188559109157474,39.87297638014545,56.842957219532344,76.88538886304694,103.45669701097296,114.47685774699623,83.59469022436905,56.22262137393989,46.55145311452111,39.425965332895686,34.2798236533895,34.3100338295195,42.363016844679386,48.73771393909131,52.869970795210044,65.24880063649297,82.0777880966397,86.50208493466911,81.13077892628769,69.63719611508381,54.95914725481568,40.584144059539135,29.912761606640963,23.681603695415287,19.643216886940415,30.065697838723693,47.884075392516344,52.925816776753855,64.09333385592447,80.16367206781277,77.87813960235779,64.25765423860872,44.55200515299142,32.70035356445229,32.32454321681976,32.660249160907966,46.325373627740134,53.734101341130206,42.15878817226161,46.31889415372291,59.58321220249125,61.65528629289296,57.64878186510197,56.05138449767782,51.91625697759905,36.46533161466173,21.494153138591805,20.41585501337445,32.96282752178582,42.60943587377494,47.29042015097981,64.98547765528814,78.22649769361408,82.26481524708852,90.55824642473536,89.66243842863355,73.03903664611205,43.76952046833147,24.30989572379398,22.48455827306839,28.365761264572694,48.09695515111736,73.9766891903425,86.71886631947912,90.61205558047388,97.67819235146321,87.33756114263403,57.74351661728137,41.912079332942696,34.78590476802105,25.47795804458077,24.563450058512373,25.329148898375486,30.93193437535387,52.04132571624942,81.31296960111942,109.37147604215288,112.03301838122542,92.54627110837706,74.31036101044991,54.93415639737246,36.09771010062686,27.03795256232799,32.33977158571009,39.56264631671157,46.77774517673495,60.50916627178044,76.28502814902019,82.62330733545045,68.51025284269143,62.73045067742768,77.85467110861198,71.12993481966903,42.758483668098336,26.30502734777725,22.669690722171346,24.0087514331328,29.20030384265912,49.03345379026871,81.99566909634589,94.64733765923245,77.9726896187998,70.0356454782612,69.85553077447925,50.981333989687634,32.2890386978279,24.047046718271858,21.154856849816113,21.90887631932202,30.55717163028298,63.28065976007123,89.2016470520405,82.43999999432242,72.02861077098079,81.46375768511662,103.60607409861412,88.522402335462,46.47495378615693,29.26022618101512,24.21483059526555,28.975297980338674,38.35943040187415,41.03951458430497,60.233470180851505,75.5369066060387,65.71650619830976,67.9552838804062,78.55753753113278,59.91025208671917,34.93525123320319,27.911619458252147,24.322119933119374,24.57336238501069,36.85749326145753,48.37968012871854,55.28744893166969,79.26993102677828,94.31552493394548,74.38829567026319,55.920087186543185,46.64880212340376,30.24868907688737,28.22931739705082,40.27103267350198,33.124191574409444,23.7763984434904,33.901379324809106,63.873450567768366,85.25114625619004,85.62999940679205,90.94597198234536,78.4207208705023,57.47931755026683,41.08847898758432,26.530591834854498,31.48186034646407,37.153379761873616,51.56256152225524,84.84121687306771,86.59615515656029,64.88424905544792,65.78121551971073,63.49515378588393,48.964536756135644,40.217662600508135,29.94180204057828,22.240149050950198,22.02583133945193,26.532149963661087,48.31260760366712,82.19204216382802,88.22251673937191,86.45292036841913,90.97440362903721,78.13430353523583,68.36542660390157,64.7318381756954,53.9493467182361,34.357989112096924,27.39992761281172,40.02592183996157,58.25103841652878,71.00915450016979,70.9935332142356,78.73204711059013,96.2570677017334,87.89109439528052,58.14748593410551,50.94291548777896,51.36670586401284,34.51447808866586,24.761545261645953,25.464172865080442,25.01264988994152,34.714157560049955,56.44031341446636,66.1248088300378,63.746674817443115,66.51029796229868,60.331020510298785,45.31135773852552,37.71197731214884,32.14522840589873,38.17335737628153,53.60176077246614,54.568916817777044,57.323215618394116,80.43084336719457,95.867822208714,111.81731186496212,135.7354810286446,109.30003171486557,56.17345114386099,35.92264726057074,35.337680627054965,32.38183087061625,29.91985532731453,34.9109461446468,53.42819717623546,78.41810630552277,89.985338538848,99.44600687360935,92.89762300372229,59.474543324461315,43.33781492028948,43.24331548271864,30.87143409267581,23.68492929784359,27.52315884524641,41.538755803610655,64.89025234569854,79.09296494048252,92.1977594554878,88.97055272446748,82.08842919592306,93.55081532472212,76.20547699759744,41.52528940791992,25.119560309171376,25.663154399175486,36.77050909543672,48.157967990635605,67.32490299522617,82.24382841666026,95.70653607798279,120.35198834773732,120.60459554259971,89.05458841668656,54.11610956800286,36.01691476489926,34.44606474152502,35.90074949613348,46.15190041345596,58.23613492306496,68.84035334813349,93.795568858046,98.92974710090807,78.87205023034541,77.66385482068306,82.70105988370267,65.12693949067418,35.6710758002386,21.867384068561808,30.772107964384194,41.402485626711936,51.60768035049837,75.55835057603231,103.79771232318457,122.3735989143754,105.05047016042604,70.65024376568401,59.004502022706184,45.284639166394605,32.77417955979429,29.193677183792623,21.039356096365303,24.978573331529635,42.51246284467902,52.494514273664656,62.57417203449853,90.66407780388069,106.97242514343205,87.97011190534941,61.0479020575177,53.52601839718277,51.70008947730898,38.0383064340549,25.17222429885475,20.65031542043891,32.18250325984881,51.982472389368546,65.22123892936628,87.95390688278566,92.9272226447394,71.35330935294516,60.55849627336525,48.17537072619136,35.9077953048327,32.100448168227075,33.923921234221226,37.77551318329192,47.40235636302062,78.51705617759214,93.57535193159069,101.44266674804585,112.56890129414572,97.11883120529421,78.96337698980525,70.24518590545486,66.57505037272743,49.74927849231342,29.22145842158001,32.3461497424564,39.7192668501029,40.30770625661549,47.529034785909644,63.5951447684885,75.44116081426,65.4959048113855,48.33489907519025,44.585767462576655,38.49805981380261,31.773412736180696,28.87191924892973,28.250346086057878,46.515836350610435,68.8187700979338,75.25719608359209,77.15977247997628,76.89250667333776,82.14737555029505,82.35640484036524,56.79200800341529,31.808667702737303,22.82834902964772,23.277924435878486,41.534546406440505,66.42096236502387,72.27346188284079,80.01662550592901,111.44541512447424,117.07200307804735,80.88166882013545,67.66502151450693,72.78533123926297,53.07539078778692,32.11180681036121,24.76489345794757,23.63508006961112,36.46292419843104,64.6328933894633,82.44572925085853,78.1783392295942,77.37061378727724,88.86962810776606,80.48199847131119,50.69242166521599,36.24422352172263,37.184240559668034,39.05349148124783,44.813992925775366,60.99023938786978,77.54093465314088,78.4185347118658,64.88814828606749,57.97170505054118,58.567911306586936,51.17603269416826,49.745838248988846,52.368426113882784,40.939922471404856,25.896998711909017,22.35409881956044,32.929530295379394,46.615443487324285,64.30162906361252,89.7446163003712,99.83111627156151,89.58006414765605,69.48317905372588,48.35540420164709,32.479041988916805,23.62099494118368,26.737395318041287,34.019627230092354,36.43862698415784,52.13490639373518,88.40571379698557,116.81706052480128,110.77640942947151,91.2231416767404,77.23913265858053,52.07567762201101
