,P_MERRA2 1980-01-15,P_MERRA2 1980-02-15,P_MERRA2 1980-03-15,P_MERRA2 1980-04-15,P_MERRA2 1980-05-15,P_MERRA2 1980-06-15,P_MERRA2 1980-07-15,P_MERRA2 1980-08-15,P_MERRA2 1980-09-15,P_MERRA2 1980-10-15,P_MERRA2 1980-11-15,P_MERRA2 1980-12-15,P_MERRA2 1981-01-15,P_MERRA2 1981-02-15,P_MERRA2 1981-03-15,P_MERRA2 1981-04-15,P_MERRA2 1981-05-15,P_MERRA2 1981-06-15,P_MERRA2 1981-07-15,P_MERRA2 1981-08-15,P_MERRA2 1981-09-15,P_MERRA2 1981-10-15,P_MERRA2 1981-11-15,P_MERRA2 1981-12-15,P_MERRA2 1982-01-15,P_MERRA2 1982-02-15,P_MERRA2 1982-03-15,P_MERRA2 1982-04-15,P_MERRA2 1982-05-15,P_MERRA2 1982-06-15,P_MERRA2 1982-07-15,P_MERRA2 1982-08-15,P_MERRA2 1982-09-15,P_MERRA2 1982-10-15,P_MERRA2 1982-11-15,P_MERRA2 1982-12-15,P_MERRA2 1983-01-15,P_MERRA2 1983-02-15,P_MERRA2 1983-03-15,P_MERRA2 1983-04-15,P_MERRA2 1983-05-15,P_MERRA2 1983-06-15,P_MERRA2 1983-07-15,P_MERRA2 1983-08-15,P_MERRA2 1983-09-15,P_MERRA2 1983-10-15,P_MERRA2 1983-11-15,P_MERRA2 1983-12-15,P_MERRA2 1984-01-15,P_MERRA2 1984-02-15,P_MERRA2 1984-03-15,P_MERRA2 1984-04-15,P_MERRA2 1984-05-15,P_MERRA2 1984-06-15,P_MERRA2 1984-07-15,P_MERRA2 1984-08-15,P_MERRA2 1984-09-15,P_MERRA2 1984-10-15,P_MERRA2 1984-11-15,P_MERRA2 1984-12-15,P_MERRA2 1985-01-15,P_MERRA2 1985-02-15,P_MERRA2 1985-03-15,P_MERRA2 1985-04-15,P_MERRA2 1985-05-15,P_MERRA2 1985-06-15,P_MERRA2 1985-07-15,P_MERRA2 1985-08-15,P_MERRA2 1985-09-15,P_MERRA2 1985-10-15,P_MERRA2 1985-11-15,P_MERRA2 1985-12-15,P_MERRA2 1986-01-15,P_MERRA2 1986-02-15,P_MERRA2 1986-03-15,P_MERRA2 1986-04-15,P_MERRA2 1986-05-15,P_MERRA2 1986-06-15,P_MERRA2 1986-07-15,P_MERRA2 1986-08-15,P_MERRA2 1986-09-15,P_MERRA2 1986-10-15,P_MERRA2 1986-11-15,P_MERRA2 1986-12-15,P_MERRA2 1987-01-15,P_MERRA2 1987-02-15,P_MERRA2 1987-03-15,P_MERRA2 1987-04-15,P_MERRA2 1987-05-15,P_MERRA2 1987-06-15,P_MERRA2 1987-07-15,P_MERRA2 1987-08-15,P_MERRA2 1987-09-15,P_MERRA2 1987-10-15,P_MERRA2 1987-11-15,P_MERRA2 1987-12-15,P_MERRA2 1988-01-15,P_MERRA2 1988-02-15,P_MERRA2 1988-03-15,P_MERRA2 1988-04-15,P_MERRA2 1988-05-15,P_MERRA2 1988-06-15,P_MERRA2 1988-07-15,P_MERRA2 1988-08-15,P_MERRA2 1988-09-15,P_MERRA2 1988-10-15,P_MERRA2 1988-11-15,P_MERRA2 1988-12-15,P_MERRA2 1989-01-15,P_MERRA2 1989-02-15,P_MERRA2 1989-03-15,P_MERRA2 1989-04-15,P_MERRA2 1989-05-15,P_MERRA2 1989-06-15,P_MERRA2 1989-07-15,P_MERRA2 1989-08-15,P_MERRA2 1989-09-15,P_MERRA2 1989-10-15,P_MERRA2 1989-11-15,P_MERRA2 1989-12-15,P_MERRA2 1990-01-15,P_MERRA2 1990-02-15,P_MERRA2 1990-03-15,P_MERRA2 1990-04-15,P_MERRA2 1990-05-15,P_MERRA2 1990-06-15,P_MERRA2 1990-07-15,P_MERRA2 1990-08-15,P_MERRA2 1990-09-15,P_MERRA2 1990-10-15,P_MERRA2 1990-11-15,P_MERRA2 1990-12-15,P_MERRA2 1991-01-15,P_MERRA2 1991-02-15,P_MERRA2 1991-03-15,P_MERRA2 1991-04-15,P_MERRA2 1991-05-15,P_MERRA2 1991-06-15,P_MERRA2 1991-07-15,P_MERRA2 1991-08-15,P_MERRA2 1991-09-15,P_MERRA2 1991-10-15,P_MERRA2 1991-11-15,P_MERRA2 1991-12-15,P_MERRA2 1992-01-15,P_MERRA2 1992-02-15,P_MERRA2 1992-03-15,P_MERRA2 1992-04-15,P_MERRA2 1992-05-15,P_MERRA2 1992-06-15,P_MERRA2 1992-07-15,P_MERRA2 1992-08-15,P_MERRA2 1992-09-15,P_MERRA2 1992-10-15,P_MERRA2 1992-11-15,P_MERRA2 1992-12-15,P_MERRA2 1993-01-15,P_MERRA2 1993-02-15,P_MERRA2 1993-03-15,P_MERRA2 1993-04-15,P_MERRA2 1993-05-15,P_MERRA2 1993-06-15,P_MERRA2 1993-07-15,P_MERRA2 1993-08-15,P_MERRA2 1993-09-15,P_MERRA2 1993-10-15,P_MERRA2 1993-11-15,P_MERRA2 1993-12-15,P_MERRA2 1994-01-15,P_MERRA2 1994-02-15,P_MERRA2 1994-03-15,P_MERRA2 1994-04-15,P_MERRA2 1994-05-15,P_MERRA2 1994-06-15,P_MERRA2 1994-07-15,P_MERRA2 1994-08-15,P_MERRA2 1994-09-15,P_MERRA2 1994-10-15,P_MERRA2 1994-11-15,P_MERRA2 1994-12-15,P_MERRA2 1995-01-15,P_MERRA2 1995-02-15,P_MERRA2 1995-03-15,P_MERRA2 1995-04-15,P_MERRA2 1995-05-15,P_MERRA2 1995-06-15,P_MERRA2 1995-07-15,P_MERRA2 1995-08-15,P_MERRA2 1995-09-15,P_MERRA2 1995-10-15,P_MERRA2 1995-11-15,P_MERRA2 1995-12-15,P_MERRA2 1996-01-15,P_MERRA2 1996-02-15,P_MERRA2 1996-03-15,P_MERRA2 1996-04-15,P_MERRA2 1996-05-15,P_MERRA2 1996-06-15,P_MERRA2 1996-07-15,P_MERRA2 1996-08-15,P_MERRA2 1996-09-15,P_MERRA2 1996-10-15,P_MERRA2 1996-11-15,P_MERRA2 1996-12-15,P_MERRA2 1997-01-15,P_MERRA2 1997-02-15,P_MERRA2 1997-03-15,P_MERRA2 1997-04-15,P_MERRA2 1997-05-15,P_MERRA2 1997-06-15,P_MERRA2 1997-07-15,P_MERRA2 1997-08-15,P_MERRA2 1997-09-15,P_MERRA2 1997-10-15,P_MERRA2 1997-11-15,P_MERRA2 1997-12-15,P_MERRA2 1998-01-15,P_MERRA2 1998-02-15,P_MERRA2 1998-03-15,P_MERRA2 1998-04-15,P_MERRA2 1998-05-15,P_MERRA2 1998-06-15,P_MERRA2 1998-07-15,P_MERRA2 1998-08-15,P_MERRA2 1998-09-15,P_MERRA2 1998-10-15,P_MERRA2 1998-11-15,P_MERRA2 1998-12-15,P_MERRA2 1999-01-15,P_MERRA2 1999-02-15,P_MERRA2 1999-03-15,P_MERRA2 1999-04-15,P_MERRA2 1999-05-15,P_MERRA2 1999-06-15,P_MERRA2 1999-07-15,P_MERRA2 1999-08-15,P_MERRA2 1999-09-15,P_MERRA2 1999-10-15,P_MERRA2 1999-11-15,P_MERRA2 1999-12-15,P_MERRA2 2000-01-15,P_MERRA2 2000-02-15,P_MERRA2 2000-03-15,P_MERRA2 2000-04-15,P_MERRA2 2000-05-15,P_MERRA2 2000-06-15,P_MERRA2 2000-07-15,P_MERRA2 2000-08-15,P_MERRA2 2000-09-15,P_MERRA2 2000-10-15,P_MERRA2 2000-11-15,P_MERRA2 2000-12-15,P_MERRA2 2001-01-15,P_MERRA2 2001-02-15,P_MERRA2 2001-03-15,P_MERRA2 2001-04-15,P_MERRA2 2001-05-15,P_MERRA2 2001-06-15,P_MERRA2 2001-07-15,P_MERRA2 2001-08-15,P_MERRA2 2001-09-15,P_MERRA2 2001-10-15,P_MERRA2 2001-11-15,P_MERRA2 2001-12-15,P_MERRA2 2002-01-15,P_MERRA2 2002-02-15,P_MERRA2 2002-03-15,P_MERRA2 2002-04-15,P_MERRA2 2002-05-15,P_MERRA2 2002-06-15,P_MERRA2 2002-07-15,P_MERRA2 2002-08-15,P_MERRA2 2002-09-15,P_MERRA2 2002-10-15,P_MERRA2 2002-11-15,P_MERRA2 2002-12-15,P_MERRA2 2003-01-15,P_MERRA2 2003-02-15,P_MERRA2 2003-03-15,P_MERRA2 2003-04-15,P_MERRA2 2003-05-15,P_MERRA2 2003-06-15,P_MERRA2 2003-07-15,P_MERRA2 2003-08-15,P_MERRA2 2003-09-15,P_MERRA2 2003-10-15,P_MERRA2 2003-11-15,P_MERRA2 2003-12-15,P_MERRA2 2004-01-15,P_MERRA2 2004-02-15,P_MERRA2 2004-03-15,P_MERRA2 2004-04-15,P_MERRA2 2004-05-15,P_MERRA2 2004-06-15,P_MERRA2 2004-07-15,P_MERRA2 2004-08-15,P_MERRA2 2004-09-15,P_MERRA2 2004-10-15,P_MERRA2 2004-11-15,P_MERRA2 2004-12-15,P_MERRA2 2005-01-15,P_MERRA2 2005-02-15,P_MERRA2 2005-03-15,P_MERRA2 2005-04-15,P_MERRA2 2005-05-15,P_MERRA2 2005-06-15,P_MERRA2 2005-07-15,P_MERRA2 2005-08-15,P_MERRA2 2005-09-15,P_MERRA2 2005-10-15,P_MERRA2 2005-11-15,P_MERRA2 2005-12-15,P_MERRA2 2006-01-15,P_MERRA2 2006-02-15,P_MERRA2 2006-03-15,P_MERRA2 2006-04-15,P_MERRA2 2006-05-15,P_MERRA2 2006-06-15,P_MERRA2 2006-07-15,P_MERRA2 2006-08-15,P_MERRA2 2006-09-15,P_MERRA2 2006-10-15,P_MERRA2 2006-11-15,P_MERRA2 2006-12-15,P_MERRA2 2007-01-15,P_MERRA2 2007-02-15,P_MERRA2 2007-03-15,P_MERRA2 2007-04-15,P_MERRA2 2007-05-15,P_MERRA2 2007-06-15,P_MERRA2 2007-07-15,P_MERRA2 2007-08-15,P_MERRA2 2007-09-15,P_MERRA2 2007-10-15,P_MERRA2 2007-11-15,P_MERRA2 2007-12-15,P_MERRA2 2008-01-15,P_MERRA2 2008-02-15,P_MERRA2 2008-03-15,P_MERRA2 2008-04-15,P_MERRA2 2008-05-15,P_MERRA2 2008-06-15,P_MERRA2 2008-07-15,P_MERRA2 2008-08-15,P_MERRA2 2008-09-15,P_MERRA2 2008-10-15,P_MERRA2 2008-11-15,P_MERRA2 2008-12-15,P_MERRA2 2009-01-15,P_MERRA2 2009-02-15,P_MERRA2 2009-03-15,P_MERRA2 2009-04-15,P_MERRA2 2009-05-15,P_MERRA2 2009-06-15,P_MERRA2 2009-07-15,P_MERRA2 2009-08-15,P_MERRA2 2009-09-15,P_MERRA2 2009-10-15,P_MERRA2 2009-11-15,P_MERRA2 2009-12-15,P_MERRA2 2010-01-15,P_MERRA2 2010-02-15,P_MERRA2 2010-03-15,P_MERRA2 2010-04-15,P_MERRA2 2010-05-15,P_MERRA2 2010-06-15,P_MERRA2 2010-07-15,P_MERRA2 2010-08-15,P_MERRA2 2010-09-15,P_MERRA2 2010-10-15,P_MERRA2 2010-11-15,P_MERRA2 2010-12-15,P_MERRA2 2011-01-15,P_MERRA2 2011-02-15,P_MERRA2 2011-03-15,P_MERRA2 2011-04-15,P_MERRA2 2011-05-15,P_MERRA2 2011-06-15,P_MERRA2 2011-07-15,P_MERRA2 2011-08-15,P_MERRA2 2011-09-15,P_MERRA2 2011-10-15,P_MERRA2 2011-11-15,P_MERRA2 2011-12-15,P_MERRA2 2012-01-15,P_MERRA2 2012-02-15,P_MERRA2 2012-03-15,P_MERRA2 2012-04-15,P_MERRA2 2012-05-15,P_MERRA2 2012-06-15,P_MERRA2 2012-07-15,P_MERRA2 2012-08-15,P_MERRA2 2012-09-15,P_MERRA2 2012-10-15,P_MERRA2 2012-11-15,P_MERRA2 2012-12-15,P_MERRA2 2013-01-15,P_MERRA2 2013-02-15,P_MERRA2 2013-03-15,P_MERRA2 2013-04-15,P_MERRA2 2013-05-15,P_MERRA2 2013-06-15,P_MERRA2 2013-07-15,P_MERRA2 2013-08-15,P_MERRA2 2013-09-15,P_MERRA2 2013-10-15,P_MERRA2 2013-11-15,P_MERRA2 2013-12-15,P_MERRA2 2014-01-15,P_MERRA2 2014-02-15,P_MERRA2 2014-03-15,P_MERRA2 2014-04-15,P_MERRA2 2014-05-15,P_MERRA2 2014-06-15,P_MERRA2 2014-07-15,P_MERRA2 2014-08-15,P_MERRA2 2014-09-15,P_MERRA2 2014-10-15,P_MERRA2 2014-11-15,P_MERRA2 2014-12-15,P_MERRA2 2015-01-15,P_MERRA2 2015-02-15,P_MERRA2 2015-03-15,P_MERRA2 2015-04-15,P_MERRA2 2015-05-15,P_MERRA2 2015-06-15,P_MERRA2 2015-07-15,P_MERRA2 2015-08-15,P_MERRA2 2015-09-15,P_MERRA2 2015-10-15,P_MERRA2 2015-11-15,P_MERRA2 2015-12-15,P_MERRA2 2016-01-15,P_MERRA2 2016-02-15,P_MERRA2 2016-03-15,P_MERRA2 2016-04-15,P_MERRA2 2016-05-15,P_MERRA2 2016-06-15,P_MERRA2 2016-07-15,P_MERRA2 2016-08-15,P_MERRA2 2016-09-15,P_MERRA2 2016-10-15,P_MERRA2 2016-11-15,P_MERRA2 2016-12-15,P_MERRA2 2017-01-15,P_MERRA2 2017-02-15,P_MERRA2 2017-03-15,P_MERRA2 2017-04-15,P_MERRA2 2017-05-15,P_MERRA2 2017-06-15,P_MERRA2 2017-07-15,P_MERRA2 2017-08-15,P_MERRA2 2017-09-15,P_MERRA2 2017-10-15,P_MERRA2 2017-11-15,P_MERRA2 2017-12-15,P_MERRA2 2018-01-15,P_MERRA2 2018-02-15,P_MERRA2 2018-03-15,P_MERRA2 2018-04-15,P_MERRA2 2018-05-15,P_MERRA2 2018-06-15,P_MERRA2 2018-07-15,P_MERRA2 2018-08-15,P_MERRA2 2018-09-15,P_MERRA2 2018-10-15,P_MERRA2 2018-11-15,P_MERRA2 2018-12-15,P_MERRA2 2019-01-15,P_MERRA2 2019-02-15,P_MERRA2 2019-03-15,P_MERRA2 2019-04-15,P_MERRA2 2019-05-15,P_MERRA2 2019-06-15,P_MERRA2 2019-07-15,P_MERRA2 2019-08-15,P_MERRA2 2019-09-15,P_MERRA2 2019-10-15,P_MERRA2 2019-11-15,P_MERRA2 2019-12-15,P_MERRA2 2020-01-15,P_MERRA2 2020-02-15,P_MERRA2 2020-03-15,P_MERRA2 2020-04-15,P_MERRA2 2020-05-15,P_MERRA2 2020-06-15,P_MERRA2 2020-07-15,P_MERRA2 2020-08-15
WINISK,42.03817828553952,10.959532570992923,26.94938312272725,28.397173240932155,65.27398425919932,84.54803058140429,97.46683131753193,101.56666686690184,139.5619243849655,99.1669690784077,24.93652505620479,37.62775241656425,15.665888488379474,44.43256804619943,32.441817653740635,38.075693449061646,44.2676862975212,86.44584703491215,82.22918739518028,67.83026010692247,141.43763485038943,42.59317318002441,49.79666747283074,26.49864499973861,37.431056317181024,21.350469879122,49.38513974002815,49.36225411632204,59.20299418897626,118.5197171250066,91.07883222611088,113.85138068784435,73.76044602952506,69.31976420656186,35.166270674469914,48.71271640430979,23.107266973595166,19.52282292745484,37.69704602255936,29.863279918440085,58.81487680174246,81.10791075123419,91.2427160340087,67.09592012224567,70.00723205844287,52.911442447359285,75.74695659601272,22.74785471366274,23.06227344945785,26.28623147522569,14.841785831103413,33.810124321704734,36.60122641407565,123.44399984043207,85.34540791879249,54.056168290403654,79.70747238927859,55.75172460820848,78.23280180525292,36.8135701640303,23.60422999112613,14.77820843857851,38.63994824756668,81.27944604712215,62.81549243731003,203.04290462219413,94.39273378174349,76.4302033235007,125.03157785864349,50.700029154100896,41.35437329905585,26.437410773968786,22.436701407570425,20.397040191456803,43.284311211694366,91.65168715424524,54.857097961939886,83.97945441597231,100.3869556248563,71.42495540151128,113.26272444683664,57.40004184048284,45.401220353295535,26.76737791503349,19.667171341576488,22.053718160727133,23.971181589795844,50.50661114516854,55.83243482106893,81.70276157908755,72.72047089141971,161.48977192526354,64.71345647670738,61.25639154308541,34.72748953478045,26.23855297401369,28.126639010213843,22.836300450144467,45.68131510583083,39.508831365014075,77.90765887749521,46.08795027316576,92.38144294566165,65.58473967506393,97.6514108613312,58.436102250092134,51.95917488923943,26.764972463360426,27.34595734499505,17.982997791223678,20.11050730780436,20.073995261245717,65.93566962035413,71.33236882599384,55.19069436238946,83.26123766735363,72.17922710172003,63.68143753290543,30.71723330494801,19.12528823545629,27.840540224303552,16.95248538308532,34.22656382724593,76.06315531367026,14.285082946963826,61.8198890648353,81.45344949286766,79.57551377938664,57.40273762058097,43.34333759615921,49.87395016210429,20.914000317624524,14.773708903441058,10.633015798419263,25.144422689758958,46.08210996186143,62.09586991377285,94.45021742376088,97.72406617727528,60.37206720751522,115.60644691509796,60.76209055532174,66.91218148972321,16.37280061397796,17.97175567997094,16.401387875428178,24.968322595434756,35.560171335233036,98.16833063038293,90.04434148744456,96.83357929329529,96.13342426066765,88.78405330295654,21.915153401119625,27.001113191514182,11.634671580687248,15.157112832598715,14.500748081037516,18.631963981039195,10.202447886084817,29.845925810527874,50.99830272454073,87.90134146322296,89.67460738399203,51.59402951001161,40.03732509263044,25.017446979371467,17.52902678764129,8.561060406246598,24.339941501955035,24.890890147627424,29.698898181162352,44.06005660100993,53.074630602354965,90.26236413349103,61.23997034618513,55.74536189714888,85.1941396509376,51.84653589775985,20.291343914020125,15.460904450137255,12.927567455457075,24.77511181920257,19.89215982155066,44.30216380692587,66.48394165515211,72.34387315193445,66.9539641683117,48.30639239960678,71.13043609042256,24.914858292955287,29.566460178833513,14.930288703134662,17.899251465255954,19.038138083697554,23.388314467105523,46.79351201584763,107.82673332436205,43.7102306563891,67.9881081267207,57.88595894484562,108.76875520039499,59.32126399153068,12.05464785779483,18.663685482247697,16.378961977013375,13.880183319807884,37.45500420596047,34.17832742725087,68.40053056622739,84.86938017929506,68.9993481101983,63.24111121161831,71.15310597748301,35.639265783465326,15.998172641382736,19.214540356595236,11.922290278024473,21.428810717794434,35.79886508140196,56.69906539903924,25.382574013354308,67.33442962385047,97.62526621148994,57.61878885265544,53.51578901699849,39.66192107204294,16.342533643812267,7.409005588151902,38.99165280641313,27.94133744921628,11.390470731050875,31.30213560345351,53.499762426790504,116.15578764897059,49.861239084379214,162.87103514570376,47.38433199243272,46.16741280150949,26.58449379360899,13.561771323030266,21.437308505445927,38.53093503769827,22.755655171968158,85.0072387423128,87.2180197004359,57.21372213781682,106.2880530485499,66.2287770497891,31.036741824393523,51.09587384772364,11.665907341577244,19.101705036284827,12.322073665210302,24.39042483608519,26.242006352708543,86.23676409332445,99.49850438271903,61.93909760688061,90.23243852407973,40.94076309906848,77.75489037583442,41.0050922967482,50.75164067760429,12.033427446241,18.85355435848954,27.793926971409267,54.699660933781146,69.49707727674513,72.24933587632444,58.03153388338931,88.64861624396153,85.63948793347909,44.54768755232073,35.414039164274314,48.91223769433922,15.47745409747947,18.918452857235906,22.949738511652466,23.564786533258747,26.621132603424893,56.13023728631603,72.9355357712843,56.26445358689183,89.03859632617625,58.36987562917819,26.74347453896139,32.23904381934814,23.14795832763417,20.778041944957934,53.80612604036831,40.71511570689632,58.073268537496155,107.1989377514526,138.44952902922108,109.57773397060663,210.44956969048656,87.17829676688116,30.356409862481083,25.14150706697234,27.725301316719108,27.17947762424285,23.207544477127023,38.832934324146244,41.58001280515156,176.02954527230494,91.83583450066118,111.98638242447343,115.305542542679,43.7791935870526,29.735986105977112,39.37175759470802,17.06189852918284,13.751527791556684,32.729150905170606,23.460319825011172,84.90030798838507,78.73160565535528,120.4912548316335,105.3369604689619,68.03926996704409,112.41265517122778,64.7945710251943,20.696927320869655,17.39457681873445,7.908211781610298,43.3069847121749,27.22521265221529,63.07137756354781,103.17960887388656,81.21762307899169,130.7091874963915,145.982402317986,92.61344903096993,37.88098249519293,33.5925458534898,31.902765166179822,22.353739910351468,33.0650993123636,71.58634072951554,52.02674872709245,112.08079190997664,133.12424038933386,66.29714092805875,125.5675118637228,81.63598637626805,67.91484152800989,22.80068383665124,13.467096058163724,34.756039657381436,42.59071533779064,28.91330923406763,74.73332639286437,96.73064882853471,140.50132803340838,131.82512899588735,46.35339301451556,68.61645583254483,24.04361340968922,17.865660991508772,32.12721829714416,7.626775893692164,20.923729292607625,46.947915481600646,80.61340818608205,47.247220938667844,125.50677063739731,99.44940741617478,95.43057915566469,42.12351299704322,33.98566787848217,37.81024657910614,35.05849035255641,26.58938888738541,19.610599991289615,17.390425526178948,76.18978116715908,62.86806768914835,113.69157860741777,106.61247312274254,51.90330018283482,75.50240344816697,33.47213075391644,18.747493128863926,24.539102376242585,11.656051029369767,48.78769227327738,16.537276292496667,111.81290315249052,109.33339555805333,54.25623829476947,150.71394571165442,62.5382630984509,93.80666217702513,41.261628804659296,67.70724970867603,34.29059842763943,9.796127010148707,23.616734610185947,47.247202288622255,43.07485803229421,55.86453823656733,64.09386608781958,87.96621743161147,88.53180118427429,32.23028041418911,42.58063325087471,23.083590946014162,27.148551884951445,25.684797712029948,18.42898403504343,39.300229925731685,83.16867619846222,66.68992139459277,84.61877685979735,93.8832022286545,92.23736129519185,76.90613086940606,40.66570596664128,19.950619238256746,22.897600595311285,12.946705666419994,32.19034621511282,66.73291120118141,67.7968267218988,82.10218538846134,131.24381388037102,114.96558821094723,90.88931614491386,51.78873637788007,77.54802304672829,26.67739897552064,26.83457456141653,13.587073752952481,22.289627472292672,27.16844578903141,79.44508763101352,111.3188872012152,95.67478688142538,103.05841688985231,97.6894154646308,88.88676524075605,40.11643348866577,29.385494371249518,27.13905933875084,39.35535861040678,36.59438275537791,55.143793939122496,66.01009051113635,94.07160115686727,55.41489460131832,40.81718838799482,82.95616430208544,54.93698561758821,38.84060203444775,33.569762084035396,28.723376504413576,15.853850930312312,23.454689966508088,23.96126151869309,52.37713383506785,58.9969759452121,117.89611902020854,93.97660585114609,119.57630588417368,47.33947387512492,39.900626206733065,14.808995851607802,16.287569812490805,13.57181639740792,28.4246785202905,26.6621989707158,51.652702383307115,105.73046562762607,145.17518662967518,97.36514170896069,82.6749942829835,81.76402570645713,56.001052437218895,21.4752567892466,18.01989556292066,13.089247637955667,30.969800861326604,28.406866438841487,55.443171856715324,106.64342436346169,99.5671014277446,75.01806283678614
