,P_GPCC 1981-02-15,P_GPCC 1981-03-15,P_GPCC 1981-04-15,P_GPCC 1981-05-15,P_GPCC 1981-06-15,P_GPCC 1981-07-15,P_GPCC 1981-08-15,P_GPCC 1981-09-15,P_GPCC 1981-10-15,P_GPCC 1981-11-15,P_GPCC 1981-12-15,P_GPCC 1982-01-15,P_GPCC 1982-02-15,P_GPCC 1982-03-15,P_GPCC 1982-04-15,P_GPCC 1982-05-15,P_GPCC 1982-06-15,P_GPCC 1982-07-15,P_GPCC 1982-08-15,P_GPCC 1982-09-15,P_GPCC 1982-10-15,P_GPCC 1982-11-15,P_GPCC 1982-12-15,P_GPCC 1983-01-15,P_GPCC 1983-02-15,P_GPCC 1983-03-15,P_GPCC 1983-04-15,P_GPCC 1983-05-15,P_GPCC 1983-06-15,P_GPCC 1983-07-15,P_GPCC 1983-08-15,P_GPCC 1983-09-15,P_GPCC 1983-10-15,P_GPCC 1983-11-15,P_GPCC 1983-12-15,P_GPCC 1984-01-15,P_GPCC 1984-02-15,P_GPCC 1984-03-15,P_GPCC 1984-04-15,P_GPCC 1984-05-15,P_GPCC 1984-06-15,P_GPCC 1984-07-15,P_GPCC 1984-08-15,P_GPCC 1984-09-15,P_GPCC 1984-10-15,P_GPCC 1984-11-15,P_GPCC 1984-12-15,P_GPCC 1985-01-15,P_GPCC 1985-02-15,P_GPCC 1985-03-15,P_GPCC 1985-04-15,P_GPCC 1985-05-15,P_GPCC 1985-06-15,P_GPCC 1985-07-15,P_GPCC 1985-08-15,P_GPCC 1985-09-15,P_GPCC 1985-10-15,P_GPCC 1985-11-15,P_GPCC 1985-12-15,P_GPCC 1986-01-15,P_GPCC 1986-02-15,P_GPCC 1986-03-15,P_GPCC 1986-04-15,P_GPCC 1986-05-15,P_GPCC 1986-06-15,P_GPCC 1986-07-15,P_GPCC 1986-08-15,P_GPCC 1986-09-15,P_GPCC 1986-10-15,P_GPCC 1986-11-15,P_GPCC 1986-12-15,P_GPCC 1987-01-15,P_GPCC 1987-02-15,P_GPCC 1987-03-15,P_GPCC 1987-04-15,P_GPCC 1987-05-15,P_GPCC 1987-06-15,P_GPCC 1987-07-15,P_GPCC 1987-08-15,P_GPCC 1987-09-15,P_GPCC 1987-10-15,P_GPCC 1987-11-15,P_GPCC 1987-12-15,P_GPCC 1988-01-15,P_GPCC 1988-02-15,P_GPCC 1988-03-15,P_GPCC 1988-04-15,P_GPCC 1988-05-15,P_GPCC 1988-06-15,P_GPCC 1988-07-15,P_GPCC 1988-08-15,P_GPCC 1988-09-15,P_GPCC 1988-10-15,P_GPCC 1988-11-15,P_GPCC 1988-12-15,P_GPCC 1989-01-15,P_GPCC 1989-02-15,P_GPCC 1989-03-15,P_GPCC 1989-04-15,P_GPCC 1989-05-15,P_GPCC 1989-06-15,P_GPCC 1989-07-15,P_GPCC 1989-08-15,P_GPCC 1989-09-15,P_GPCC 1989-10-15,P_GPCC 1989-11-15,P_GPCC 1989-12-15,P_GPCC 1990-01-15,P_GPCC 1990-02-15,P_GPCC 1990-03-15,P_GPCC 1990-04-15,P_GPCC 1990-05-15,P_GPCC 1990-06-15,P_GPCC 1990-07-15,P_GPCC 1990-08-15,P_GPCC 1990-09-15,P_GPCC 1990-10-15,P_GPCC 1990-11-15,P_GPCC 1990-12-15,P_GPCC 1991-01-15,P_GPCC 1991-02-15,P_GPCC 1991-03-15,P_GPCC 1991-04-15,P_GPCC 1991-05-15,P_GPCC 1991-06-15,P_GPCC 1991-07-15,P_GPCC 1991-08-15,P_GPCC 1991-09-15,P_GPCC 1991-10-15,P_GPCC 1991-11-15,P_GPCC 1991-12-15,P_GPCC 1992-01-15,P_GPCC 1992-02-15,P_GPCC 1992-03-15,P_GPCC 1992-04-15,P_GPCC 1992-05-15,P_GPCC 1992-06-15,P_GPCC 1992-07-15,P_GPCC 1992-08-15,P_GPCC 1992-09-15,P_GPCC 1992-10-15,P_GPCC 1992-11-15,P_GPCC 1992-12-15,P_GPCC 1993-01-15,P_GPCC 1993-02-15,P_GPCC 1993-03-15,P_GPCC 1993-04-15,P_GPCC 1993-05-15,P_GPCC 1993-06-15,P_GPCC 1993-07-15,P_GPCC 1993-08-15,P_GPCC 1993-09-15,P_GPCC 1993-10-15,P_GPCC 1993-11-15,P_GPCC 1993-12-15,P_GPCC 1994-01-15,P_GPCC 1994-02-15,P_GPCC 1994-03-15,P_GPCC 1994-04-15,P_GPCC 1994-05-15,P_GPCC 1994-06-15,P_GPCC 1994-07-15,P_GPCC 1994-08-15,P_GPCC 1994-09-15,P_GPCC 1994-10-15,P_GPCC 1994-11-15,P_GPCC 1994-12-15,P_GPCC 1995-01-15,P_GPCC 1995-02-15,P_GPCC 1995-03-15,P_GPCC 1995-04-15,P_GPCC 1995-05-15,P_GPCC 1995-06-15,P_GPCC 1995-07-15,P_GPCC 1995-08-15,P_GPCC 1995-09-15,P_GPCC 1995-10-15,P_GPCC 1995-11-15,P_GPCC 1995-12-15,P_GPCC 1996-01-15,P_GPCC 1996-02-15,P_GPCC 1996-03-15,P_GPCC 1996-04-15,P_GPCC 1996-05-15,P_GPCC 1996-06-15,P_GPCC 1996-07-15,P_GPCC 1996-08-15,P_GPCC 1996-09-15,P_GPCC 1996-10-15,P_GPCC 1996-11-15,P_GPCC 1996-12-15,P_GPCC 1997-01-15,P_GPCC 1997-02-15,P_GPCC 1997-03-15,P_GPCC 1997-04-15,P_GPCC 1997-05-15,P_GPCC 1997-06-15,P_GPCC 1997-07-15,P_GPCC 1997-08-15,P_GPCC 1997-09-15,P_GPCC 1997-10-15,P_GPCC 1997-11-15,P_GPCC 1997-12-15,P_GPCC 1998-01-15,P_GPCC 1998-02-15,P_GPCC 1998-03-15,P_GPCC 1998-04-15,P_GPCC 1998-05-15,P_GPCC 1998-06-15,P_GPCC 1998-07-15,P_GPCC 1998-08-15,P_GPCC 1998-09-15,P_GPCC 1998-10-15,P_GPCC 1998-11-15,P_GPCC 1998-12-15,P_GPCC 1999-01-15,P_GPCC 1999-02-15,P_GPCC 1999-03-15,P_GPCC 1999-04-15,P_GPCC 1999-05-15,P_GPCC 1999-06-15,P_GPCC 1999-07-15,P_GPCC 1999-08-15,P_GPCC 1999-09-15,P_GPCC 1999-10-15,P_GPCC 1999-11-15,P_GPCC 1999-12-15,P_GPCC 2000-01-15,P_GPCC 2000-02-15,P_GPCC 2000-03-15,P_GPCC 2000-04-15,P_GPCC 2000-05-15,P_GPCC 2000-06-15,P_GPCC 2000-07-15,P_GPCC 2000-08-15,P_GPCC 2000-09-15,P_GPCC 2000-10-15,P_GPCC 2000-11-15,P_GPCC 2000-12-15,P_GPCC 2001-01-15,P_GPCC 2001-02-15,P_GPCC 2001-03-15,P_GPCC 2001-04-15,P_GPCC 2001-05-15,P_GPCC 2001-06-15,P_GPCC 2001-07-15,P_GPCC 2001-08-15,P_GPCC 2001-09-15,P_GPCC 2001-10-15,P_GPCC 2001-11-15,P_GPCC 2001-12-15,P_GPCC 2002-01-15,P_GPCC 2002-02-15,P_GPCC 2002-03-15,P_GPCC 2002-04-15,P_GPCC 2002-05-15,P_GPCC 2002-06-15,P_GPCC 2002-07-15,P_GPCC 2002-08-15,P_GPCC 2002-09-15,P_GPCC 2002-10-15,P_GPCC 2002-11-15,P_GPCC 2002-12-15,P_GPCC 2003-01-15,P_GPCC 2003-02-15,P_GPCC 2003-03-15,P_GPCC 2003-04-15,P_GPCC 2003-05-15,P_GPCC 2003-06-15,P_GPCC 2003-07-15,P_GPCC 2003-08-15,P_GPCC 2003-09-15,P_GPCC 2003-10-15,P_GPCC 2003-11-15,P_GPCC 2003-12-15,P_GPCC 2004-01-15,P_GPCC 2004-02-15,P_GPCC 2004-03-15,P_GPCC 2004-04-15,P_GPCC 2004-05-15,P_GPCC 2004-06-15,P_GPCC 2004-07-15,P_GPCC 2004-08-15,P_GPCC 2004-09-15,P_GPCC 2004-10-15,P_GPCC 2004-11-15,P_GPCC 2004-12-15,P_GPCC 2005-01-15,P_GPCC 2005-02-15,P_GPCC 2005-03-15,P_GPCC 2005-04-15,P_GPCC 2005-05-15,P_GPCC 2005-06-15,P_GPCC 2005-07-15,P_GPCC 2005-08-15,P_GPCC 2005-09-15,P_GPCC 2005-10-15,P_GPCC 2005-11-15,P_GPCC 2005-12-15,P_GPCC 2006-01-15,P_GPCC 2006-02-15,P_GPCC 2006-03-15,P_GPCC 2006-04-15,P_GPCC 2006-05-15,P_GPCC 2006-06-15,P_GPCC 2006-07-15,P_GPCC 2006-08-15,P_GPCC 2006-09-15,P_GPCC 2006-10-15,P_GPCC 2006-11-15,P_GPCC 2006-12-15,P_GPCC 2007-01-15,P_GPCC 2007-02-15,P_GPCC 2007-03-15,P_GPCC 2007-04-15,P_GPCC 2007-05-15,P_GPCC 2007-06-15,P_GPCC 2007-07-15,P_GPCC 2007-08-15,P_GPCC 2007-09-15,P_GPCC 2007-10-15,P_GPCC 2007-11-15,P_GPCC 2007-12-15,P_GPCC 2008-01-15,P_GPCC 2008-02-15,P_GPCC 2008-03-15,P_GPCC 2008-04-15,P_GPCC 2008-05-15,P_GPCC 2008-06-15,P_GPCC 2008-07-15,P_GPCC 2008-08-15,P_GPCC 2008-09-15,P_GPCC 2008-10-15,P_GPCC 2008-11-15,P_GPCC 2008-12-15,P_GPCC 2009-01-15,P_GPCC 2009-02-15,P_GPCC 2009-03-15,P_GPCC 2009-04-15,P_GPCC 2009-05-15,P_GPCC 2009-06-15,P_GPCC 2009-07-15,P_GPCC 2009-08-15,P_GPCC 2009-09-15,P_GPCC 2009-10-15,P_GPCC 2009-11-15,P_GPCC 2009-12-15,P_GPCC 2010-01-15,P_GPCC 2010-02-15,P_GPCC 2010-03-15,P_GPCC 2010-04-15,P_GPCC 2010-05-15,P_GPCC 2010-06-15,P_GPCC 2010-07-15,P_GPCC 2010-08-15,P_GPCC 2010-09-15,P_GPCC 2010-10-15,P_GPCC 2010-11-15,P_GPCC 2010-12-15,P_GPCC 2011-01-15,P_GPCC 2011-02-15,P_GPCC 2011-03-15,P_GPCC 2011-04-15,P_GPCC 2011-05-15,P_GPCC 2011-06-15,P_GPCC 2011-07-15,P_GPCC 2011-08-15,P_GPCC 2011-09-15,P_GPCC 2011-10-15,P_GPCC 2011-11-15,P_GPCC 2011-12-15,P_GPCC 2012-01-15,P_GPCC 2012-02-15,P_GPCC 2012-03-15,P_GPCC 2012-04-15,P_GPCC 2012-05-15,P_GPCC 2012-06-15,P_GPCC 2012-07-15,P_GPCC 2012-08-15,P_GPCC 2012-09-15,P_GPCC 2012-10-15,P_GPCC 2012-11-15,P_GPCC 2012-12-15,P_GPCC 2013-01-15,P_GPCC 2013-02-15,P_GPCC 2013-03-15,P_GPCC 2013-04-15,P_GPCC 2013-05-15,P_GPCC 2013-06-15,P_GPCC 2013-07-15,P_GPCC 2013-08-15,P_GPCC 2013-09-15,P_GPCC 2013-10-15,P_GPCC 2013-11-15,P_GPCC 2013-12-15,P_GPCC 2014-01-15,P_GPCC 2014-02-15,P_GPCC 2014-03-15,P_GPCC 2014-04-15,P_GPCC 2014-05-15,P_GPCC 2014-06-15,P_GPCC 2014-07-15,P_GPCC 2014-08-15,P_GPCC 2014-09-15,P_GPCC 2014-10-15,P_GPCC 2014-11-15,P_GPCC 2014-12-15,P_GPCC 2015-01-15,P_GPCC 2015-02-15,P_GPCC 2015-03-15,P_GPCC 2015-04-15,P_GPCC 2015-05-15,P_GPCC 2015-06-15,P_GPCC 2015-07-15,P_GPCC 2015-08-15,P_GPCC 2015-09-15,P_GPCC 2015-10-15,P_GPCC 2015-11-15,P_GPCC 2015-12-15,P_GPCC 2016-01-15,P_GPCC 2016-02-15,P_GPCC 2016-03-15,P_GPCC 2016-04-15,P_GPCC 2016-05-15,P_GPCC 2016-06-15,P_GPCC 2016-07-15,P_GPCC 2016-08-15,P_GPCC 2016-09-15,P_GPCC 2016-10-15,P_GPCC 2016-11-15,P_GPCC 2016-12-15,P_GPCC 2017-01-15,P_GPCC 2017-02-15,P_GPCC 2017-03-15,P_GPCC 2017-04-15,P_GPCC 2017-05-15,P_GPCC 2017-06-15,P_GPCC 2017-07-15,P_GPCC 2017-08-15,P_GPCC 2017-09-15,P_GPCC 2017-10-15,P_GPCC 2017-11-15,P_GPCC 2017-12-15,P_GPCC 2018-01-15,P_GPCC 2018-02-15,P_GPCC 2018-03-15,P_GPCC 2018-04-15,P_GPCC 2018-05-15,P_GPCC 2018-06-15,P_GPCC 2018-07-15,P_GPCC 2018-08-15,P_GPCC 2018-09-15,P_GPCC 2018-10-15,P_GPCC 2018-11-15,P_GPCC 2018-12-15,P_GPCC 2019-01-15,P_GPCC 2019-02-15,P_GPCC 2019-03-15,P_GPCC 2019-04-15,P_GPCC 2019-05-15,P_GPCC 2019-06-15,P_GPCC 2019-07-15,P_GPCC 2019-08-15,P_GPCC 2019-09-15,P_GPCC 2019-10-15,P_GPCC 2019-11-15
WINISK,22.73682072723102,26.277221308911987,27.92530815539089,38.723509807362674,55.81000061895578,63.172362220804914,73.60350500258437,77.5731171815687,57.060833719679614,39.54103754855711,30.092248062872194,23.95174523837774,29.26290887360281,41.560636302253926,51.93979137219457,69.47038408262729,92.33403956038737,104.03183282838476,100.06623269028476,83.01928702573616,60.44571397782649,43.98799117986307,39.47515333658557,30.838411218883664,23.025339799848,24.194916017908028,24.81980666447003,46.043766049124926,79.34703463956214,88.36966757582105,81.34655140038139,69.28781340536179,66.79756671661572,64.44088832903202,37.58581867453517,20.475204616612086,19.208619474305962,19.208359417684367,27.320098288699608,52.83174772403175,90.1240199340058,96.76733684537884,79.36877601595361,69.06636827944105,66.38201867159704,64.61021829788555,46.9927062216831,23.538399456936325,17.96691416455767,35.18209531986357,58.704023385090636,87.39903745401827,110.59922930589742,98.15217005790537,96.08205098279457,99.14766654049905,64.07700076250289,36.02279722290215,27.17549565640155,20.818858629712146,25.53821833698989,50.26207128002561,67.88476415338353,58.01345913506111,61.830832491489886,74.06186636100368,79.92415460577429,85.43994660881951,69.20348026747487,47.72253010115661,32.103563192351345,20.818969433025266,21.00245794673212,24.881120807871376,30.45599717836411,48.13671826291127,73.66182002046219,103.77028528069955,112.71731303932958,79.16917240316383,50.520744951450865,37.01245829620081,28.13375195577261,25.7803200166708,29.39500484699638,34.559145266484606,34.653522215905326,43.221074701432066,62.14566235905221,75.62996185491673,83.33025047484173,84.79903324294537,66.61250106106966,49.98775212688611,39.587248013579405,27.244086113647967,19.726289717785075,14.052008233571994,23.84332148232023,47.86963628683469,54.78775861737156,55.81201088862751,72.20583806818217,73.53032517739877,53.51086119143057,37.27205785227816,30.53903771929612,28.889108047353574,29.239287644533604,39.413495673663476,41.39618699977268,35.24623068537789,48.94503158222118,76.64986637984109,93.75001076160221,76.5043735076792,55.44685945688232,47.87601517796912,32.98500269983022,19.01306391655989,16.72560852907283,25.86834032566607,39.69003178981756,52.533092218910724,66.55326856858531,71.72883109779566,73.32690981760607,80.39301565003224,73.8813963749663,53.00532633325512,28.621702934315014,18.483870562087922,21.41624350104748,26.47539218549532,44.53004415980504,60.99874242552865,67.17865136355462,82.43263936050367,94.8834481291374,73.8498286173576,40.97639255720218,33.12218804339316,31.66066241860991,24.16550249089478,22.2789468988512,26.118875975085906,34.842452937779,50.225208687227,72.37505429613014,88.90274694964444,88.70370660534523,76.21153742964174,59.220050810198344,42.810743627368055,30.843104811847248,24.033825123462066,22.245507502434183,26.726297432730927,36.65685564532552,51.376265566945754,72.72608993089172,89.34644880113964,87.75070473244526,75.11102449193699,60.64432783779626,45.618985457281646,32.835698762854825,25.382494054900594,23.589753784835963,26.948768677065548,35.577320934342666,52.3852142963389,58.18275347287686,36.69667424296182,32.77486381446546,56.15532807571282,59.07029171276018,43.87623203117744,36.570017230771924,46.32874962659103,52.39179895287468,35.45681091698577,17.43337630709035,27.95013809859253,52.0698618878406,49.32309684062324,48.96317111130225,65.55222249718705,64.1354472896131,49.329034881311905,32.396688213675304,18.74181686761443,12.127351176963641,10.456009401988373,14.260258536655128,26.322048514190826,35.40049976637793,32.72725466017563,34.14992169787209,45.9264827467418,57.20859583467178,49.40743961649845,32.128001020163765,24.703543544220427,20.084675080997023,25.948110028370515,40.46380002401828,40.30505871340147,55.03818522362387,101.95687998856586,105.71773774915695,65.14888513084325,48.841021672574385,42.07668536858702,26.34526569737021,21.94907534117017,29.837390966773892,29.499714078758238,24.90634205081483,35.75730340420787,74.42507400786214,103.08891554321845,113.61177148788136,125.40227537595396,91.5203357927925,48.84617861731232,32.682770079649245,22.379911319888464,23.000218138938788,24.50528115509336,33.144754304090625,62.964095449516286,76.16385303267926,73.53727626217416,85.59922698228988,69.49461005341965,36.278811221938966,23.476198775858922,16.598754362890812,14.082998923868738,14.386950930674507,15.409727428186246,41.88049657494618,87.8602406667753,99.61826889490757,83.68762331784576,67.37348137307906,57.9778148040776,58.52763409523989,47.79721291207174,32.49725040833439,22.501077271246267,18.700142056006705,25.831755772658628,41.438569549338354,57.174638875309064,65.29154458108708,74.04715455258912,80.17689105866651,69.97091772131336,50.564310822302744,38.51896951956132,30.7895023871428,20.01675053711913,15.492535814337733,15.588447654950027,19.1594577701317,35.86310194819122,64.51288767503554,83.67630644202521,83.41066405953693,76.36871105131789,56.1980326878992,34.620397094282886,28.496715717248158,23.746463521605808,22.140620463190707,27.99385253466072,37.073470026818335,56.04579334958669,93.49383045722908,118.08899128915286,123.17034240422329,119.72265125622006,73.9316701443437,29.69052543806207,22.87191787612948,22.22429537659049,20.8719505566227,23.607652844970797,32.26944515027377,66.11645847257131,108.77418495298748,105.85349081636215,90.61666640638958,79.4958658100235,49.77368217768798,35.38930054408931,33.47787532734147,21.352909009282747,16.936773814846298,21.083060486188348,36.78886787856436,67.29567490860478,87.19538743614157,87.474319864292,73.85647153782794,72.95052710009357,75.99916700342007,50.02777012574585,22.310244395667556,12.320090745049914,14.668878998957107,24.150955658815175,32.901971880923945,54.745769920419825,75.73044657602776,78.64439036272377,95.89778158459393,109.12364880300066,79.58700904693808,39.12404799211636,21.218037594533047,17.45371920495084,17.751934013587093,31.221786476558343,47.2287349714929,57.29626923859513,78.66252966008255,80.16526590558283,67.18171517029113,74.28673141499655,67.46675190439464,44.10091977853022,24.553610378790232,14.278728600162186,19.3978625869312,27.638280134950328,34.861278341655364,59.41584652524829,92.08467981667064,117.24747582662836,110.1618042017058,65.48322169138541,37.851327430682986,26.704759450663037,19.487140824150764,20.17790654625315,14.903807327920216,17.573550269683818,36.39254829596813,50.40339379330648,68.23468893618505,98.21579991070294,98.2088044731157,67.52015375742968,43.679931333612174,38.332056322051976,43.535467375900964,50.01289713545456,45.575608511926525,30.075660513248092,30.46906737756329,40.96134516347172,48.167282032522365,64.59215372319213,67.3775331680002,52.32369968690753,44.48545571697106,34.903267540705556,23.901032501982236,21.080998618377592,27.85398850854537,32.70642816059961,51.686414417017716,88.24742245727111,82.09931294787997,59.8951340279949,58.28847496813982,58.252351377963045,58.776946091730366,54.188591669206225,51.0335730716112,38.51973166633915,20.909528515739225,21.99573848241578,32.670213654262035,41.600778501426575,52.19389820768823,73.3490036428338,84.22287776221897,60.73088695822182,34.97145126271705,29.702191687349128,24.778927463706346,18.174222401559714,17.703225999399578,21.444649062362064,40.5353725110386,68.49467275608461,72.4683152745377,70.47902230249466,90.0805551502618,102.26259193370424,83.90707329982757,50.63323989687207,30.06703422012868,21.45944238747328,18.16382633375601,27.39414843386096,52.25604641707531,66.2939702541203,70.64280651992443,102.70730001852293,111.94881500489048,77.49020222166686,60.378897183930114,51.88814607284317,30.927210150262127,17.992736586860108,12.926961654421198,16.745715207412765,33.645178877253926,57.914976657163756,69.76010032125451,63.008456111768034,70.20293584403535,86.23865017311368,75.13585310357081,47.368454298329276,34.0760611829383,30.90215844018571,28.867684602363664,29.838542079019298,42.22224573563528,55.779033482650995,46.41684831975439,34.07732097445291,49.334765599758356,64.57701098163875,51.07323311408015,38.63756701849136,34.164829245471374,26.889815213139762,19.92067454913451,10.288744963236503,22.094067064765376,45.723512952432614,67.45428990737439,92.4473746003128,110.22278653983601,120.40350909848983,88.28239113166006,39.187963041278174,19.908138517249263,20.42464447608507,30.06995487208499,33.0198520999458,30.295320984805002,32.44128029787233,49.90406668101923,67.84323518853006,109.81649539360399,155.41274775611132,112.50651315550377,49.25257957912143
COPPER,50.8490759757085,34.8481771820599,23.58033915324728,35.97072801780297,70.82839383655593,107.08006481882471,119.921662587207,106.38693419271289,95.02838414191088,79.18620271133219,51.90571604336878,25.698170624253397,19.521841593880893,29.275638777711357,32.45664156154902,36.965793182660214,47.759446820841035,52.060352865190076,62.84575197512926,79.04416823062564,71.95182811145219,60.54482752312925,64.64912996620927,60.12013740105995,37.99107383871771,24.96501378056795,29.323333468791922,31.443812063278948,47.54777012326129,84.1264911881892,102.81776727813464,96.86761418392551,77.19264259441205,48.54641329858564,41.74810387638725,56.506012147394024,53.27842914311517,33.23026593694827,22.452306351196732,31.465952968473893,58.661979073994075,81.404123455326,75.09476845533564,56.449291195870046,52.05395009521632,56.4916660133722,61.41007845881444,60.97572931944214,51.03186676125249,39.97449022835079,32.72724929684395,41.237877160605706,63.091202402080974,83.95365169514656,107.39874757372377,104.11163736851464,65.49406966528791,59.47681035926384,80.17768630219611,71.59520943751255,52.307241626718906,39.13838639258021,31.20443549030883,31.39574818060328,41.94407025728804,62.12996112039282,66.31062714702165,64.32269975938581,75.97931640014608,81.47419713020211,79.47591754001694,65.47435997381814,38.91065093950626,24.103127577616693,28.833765696936787,49.07106073320077,69.16777147236598,69.41004961812753,73.85243033567717,100.82219918282392,105.37272315891138,79.51656573884108,56.45687288958746,45.42368818826825,50.294995083590315,52.36029115108964,48.438155719682634,58.49841823502537,78.47447980816074,95.64405440507568,95.22343333607296,94.87513842770876,94.48361825000488,82.62556817373851,77.02063141629269,54.742232311869145,26.76322415214775,23.959190499589898,38.73149702005654,61.583137988370005,63.0849418469389,48.24703475118687,69.82410323421655,105.48920924610451,99.75905530070015,97.56786025975755,106.13654236840992,82.53456788370582,58.302287602171496,42.52371723164997,27.479233553970303,31.30192439461253,44.9067437822211,61.72198016967143,103.61538827335896,126.00607560284924,86.9439695449723,60.32100032695176,63.7693420287916,55.03848840635118,45.252196272203406,41.032269536548796,37.529564619181826,39.6092319712452,55.93822218080029,74.96017672458049,85.97518071017076,90.79435697000456,78.0556659129099,66.7579705309471,69.99832955410898,70.85424096498966,68.05982066281875,57.143620257535936,38.271896431424985,39.97050913608512,70.98405607780975,94.19178554651887,92.5674042754717,85.40325286214501,82.88256000531585,80.0275171844347,69.14137691135791,55.65975564537934,41.65342061915956,26.409278118847656,22.402802104180044,33.416116837082484,44.63519008015962,59.09195895329833,90.9510971212932,113.99945161765358,108.7390566947865,89.77972304568009,67.29317694352147,44.62349811216519,34.83432851658236,35.86931747500897,36.27924635678898,42.43977776727136,45.69863824632782,43.29463854856414,57.36768696829873,79.35254924009044,83.47045878059319,73.40877529966976,56.007326047287435,41.417196245018815,38.219556521592146,34.664498543001855,31.843468543129287,42.72451722174808,66.2316844466566,81.72937713037038,90.18773670352728,89.25226751810094,59.932841564941775,35.55016907471352,30.608031395328197,45.08687314294645,64.7706696402801,48.813414305734476,27.320674389788127,26.632600773554522,36.34617852673431,56.49177349948297,69.60830797858128,69.34513589610373,61.54662066010938,43.95598170107056,36.30836001301386,43.41119110943322,39.998652748355006,25.917442528802056,25.863524215249342,38.16543916912021,53.879494057942324,81.82985736592374,96.8510275999071,81.7649573076529,69.56488413494287,69.2107742682764,57.2828866451561,37.8881957223979,28.75150689794843,26.866351130297808,33.77597394889753,43.068107823137076,48.993445174446364,66.72869292922964,81.10855871305606,77.79420212349478,64.4686252529421,44.549360329907124,36.608442255195605,36.70022195097822,31.092930128908748,31.523699878275814,38.617645661801035,46.43684889677935,58.15016367622698,68.41974469160056,76.11450014281921,94.0735264319355,98.69031498756328,91.33069524551813,90.38349782651869,64.88619429068055,33.32117588354538,26.334998614943622,28.243839125897303,34.53921317729499,48.23186859484903,67.77725672358586,108.72189937359212,136.36916949854756,103.98265282247448,61.73573255732916,54.82044894357996,69.05054628804453,67.04352127381925,43.474694948968285,34.22287438656491,36.34425764795332,48.37512734365017,65.05133230129711,63.816434893769724,65.15903196953498,61.29598202401396,48.351635413387356,48.94942114238601,45.884023893954925,33.492778281338765,26.30296001936817,30.11957485124737,42.807562359842144,54.57489519943464,75.74094683593681,94.70018764554527,96.60799240717941,102.70092876230316,92.42815788553223,63.68828695214342,51.700735646886855,46.35938717399578,29.862861466116108,22.564729237429194,36.42871722791647,49.68369343060557,59.82920873536115,66.57226313494506,60.0888055800399,58.212802969202826,64.7086487171294,58.56245123323282,45.025454934505355,39.83676431622968,39.387576669089505,40.14233942962029,34.759345249262,32.15336591417529,37.13589585169833,57.177692526456006,97.1761628345622,104.25044395248129,81.99748742458466,66.12166558698891,51.66501892724108,44.283924340555075,36.51090688386525,33.45866976200137,43.98762749259944,69.35403070748373,97.9503423184542,99.75886900921252,82.07905199403898,76.20127415704745,86.4782688678166,72.4702510293329,44.8337048961279,33.31232857322866,28.456933026591788,30.21195180479151,36.42785967809849,46.50163439310519,70.49536328224042,95.76203643294285,110.59653637813247,103.20559244932322,64.01380113514718,48.205389721197214,46.05018593350161,25.78020405722401,17.241359975696927,24.87985300931868,31.125231125867124,31.814852520944534,37.602829312657036,59.777225802583644,81.5814591405319,71.86120060316827,58.03469207499424,48.81975229492401,36.00170290708968,33.43478093985275,34.64501839142549,34.134273791318776,35.49634862785575,61.18235243227557,93.782865986776,95.86818003549965,89.50147482483662,79.1725994797846,59.222851477208785,54.18691653425519,53.77584967500261,39.88733618984983,26.880594628179054,22.664237597466077,28.425052576388932,37.70201703151643,57.65818353284524,78.77089593123023,68.98154263764076,55.39741333598475,55.67607563895268,48.49300870611148,34.05537776918157,28.41192854851673,29.387611515530683,25.780965828434404,38.896140191190035,74.83804116999016,86.10464954608385,70.01150528695715,61.782346145519845,62.900171356547716,60.273646775765975,48.22765058927018,44.67610521406972,42.683476980410774,26.579252990084985,15.236873723718336,21.314619096949187,41.9218441872259,72.60932718199925,100.54482921612,99.12370149462204,74.40415553340237,71.32999848445772,79.79737703549435,64.88262824169487,43.19462170811337,24.712326857437247,24.193660181424605,45.888972353810814,60.73540004102794,61.981523176519936,84.48266269235894,107.80488080199551,71.72761323231322,30.977164519526703,31.69455051902081,47.018402511849686,51.02046950497135,37.70590975759541,42.06605659221773,52.555976006524546,47.263936499270656,59.34561580143888,86.49525624237378,108.31157562141216,105.85555742656292,77.69615518365916,80.12279963539555,88.394918554046,45.621202120712034,11.735544262898536,11.337250615830266,27.975321859474654,59.57383661786088,86.02574941419027,106.83716429441492,107.03999432370148,75.63168957022708,49.3590703820099,53.26359887247585,60.92131827655034,50.16777405025025,37.63291344550292,32.37506697001534,33.105999966990105,52.91917355560711,78.68484787076329,89.27711020432871,85.98932258166097,78.17014942479855,67.36336139271873,55.062635390724274,49.934080220411644,45.7483457490534,39.65123355294426,35.22228432501613,36.84020078915977,51.64959660791594,82.29934223029377,101.86454849579832,74.46740222533394,40.99254120004849,44.763426695004405,53.065288985649204,48.19262417437025,36.88646882485746,21.197574284837998,20.07561205797592,33.006346264695146,42.51480567016333,66.74656779934925,96.09259819064128,94.60001339228668,76.25351079224302,65.88404821690429,62.69053173801319,47.450354968071224,25.997152374725342,20.542208063101498,36.042921872881905,63.60021082584836,76.74547895090541,95.12324121711708,102.95279230839148,72.59083073824131,70.22292374072092,81.3163674639935,61.41885809675636,34.675993791395804,24.57181935182465,29.192241226883606,31.00703597635168,29.98284451290213,36.778407104740076,43.457262918555,47.71101581704898,65.83704098261123,76.31762297516202,70.41930670526541
