,P_GLDAS20 1979-02-15,P_GLDAS20 1979-03-15,P_GLDAS20 1979-04-15,P_GLDAS20 1979-05-15,P_GLDAS20 1979-06-15,P_GLDAS20 1979-07-15,P_GLDAS20 1979-08-15,P_GLDAS20 1979-09-15,P_GLDAS20 1979-10-15,P_GLDAS20 1979-11-15,P_GLDAS20 1979-12-15,P_GLDAS20 1980-01-15,P_GLDAS20 1980-02-15,P_GLDAS20 1980-03-15,P_GLDAS20 1980-04-15,P_GLDAS20 1980-05-15,P_GLDAS20 1980-06-15,P_GLDAS20 1980-07-15,P_GLDAS20 1980-08-15,P_GLDAS20 1980-09-15,P_GLDAS20 1980-10-15,P_GLDAS20 1980-11-15,P_GLDAS20 1980-12-15,P_GLDAS20 1981-01-15,P_GLDAS20 1981-02-15,P_GLDAS20 1981-03-15,P_GLDAS20 1981-04-15,P_GLDAS20 1981-05-15,P_GLDAS20 1981-06-15,P_GLDAS20 1981-07-15,P_GLDAS20 1981-08-15,P_GLDAS20 1981-09-15,P_GLDAS20 1981-10-15,P_GLDAS20 1981-11-15,P_GLDAS20 1981-12-15,P_GLDAS20 1982-01-15,P_GLDAS20 1982-02-15,P_GLDAS20 1982-03-15,P_GLDAS20 1982-04-15,P_GLDAS20 1982-05-15,P_GLDAS20 1982-06-15,P_GLDAS20 1982-07-15,P_GLDAS20 1982-08-15,P_GLDAS20 1982-09-15,P_GLDAS20 1982-10-15,P_GLDAS20 1982-11-15,P_GLDAS20 1982-12-15,P_GLDAS20 1983-01-15,P_GLDAS20 1983-02-15,P_GLDAS20 1983-03-15,P_GLDAS20 1983-04-15,P_GLDAS20 1983-05-15,P_GLDAS20 1983-06-15,P_GLDAS20 1983-07-15,P_GLDAS20 1983-08-15,P_GLDAS20 1983-09-15,P_GLDAS20 1983-10-15,P_GLDAS20 1983-11-15,P_GLDAS20 1983-12-15,P_GLDAS20 1984-01-15,P_GLDAS20 1984-02-15,P_GLDAS20 1984-03-15,P_GLDAS20 1984-04-15,P_GLDAS20 1984-05-15,P_GLDAS20 1984-06-15,P_GLDAS20 1984-07-15,P_GLDAS20 1984-08-15,P_GLDAS20 1984-09-15,P_GLDAS20 1984-10-15,P_GLDAS20 1984-11-15,P_GLDAS20 1984-12-15,P_GLDAS20 1985-01-15,P_GLDAS20 1985-02-15,P_GLDAS20 1985-03-15,P_GLDAS20 1985-04-15,P_GLDAS20 1985-05-15,P_GLDAS20 1985-06-15,P_GLDAS20 1985-07-15,P_GLDAS20 1985-08-15,P_GLDAS20 1985-09-15,P_GLDAS20 1985-10-15,P_GLDAS20 1985-11-15,P_GLDAS20 1985-12-15,P_GLDAS20 1986-01-15,P_GLDAS20 1986-02-15,P_GLDAS20 1986-03-15,P_GLDAS20 1986-04-15,P_GLDAS20 1986-05-15,P_GLDAS20 1986-06-15,P_GLDAS20 1986-07-15,P_GLDAS20 1986-08-15,P_GLDAS20 1986-09-15,P_GLDAS20 1986-10-15,P_GLDAS20 1986-11-15,P_GLDAS20 1986-12-15,P_GLDAS20 1987-01-15,P_GLDAS20 1987-02-15,P_GLDAS20 1987-03-15,P_GLDAS20 1987-04-15,P_GLDAS20 1987-05-15,P_GLDAS20 1987-06-15,P_GLDAS20 1987-07-15,P_GLDAS20 1987-08-15,P_GLDAS20 1987-09-15,P_GLDAS20 1987-10-15,P_GLDAS20 1987-11-15,P_GLDAS20 1987-12-15,P_GLDAS20 1988-01-15,P_GLDAS20 1988-02-15,P_GLDAS20 1988-03-15,P_GLDAS20 1988-04-15,P_GLDAS20 1988-05-15,P_GLDAS20 1988-06-15,P_GLDAS20 1988-07-15,P_GLDAS20 1988-08-15,P_GLDAS20 1988-09-15,P_GLDAS20 1988-10-15,P_GLDAS20 1988-11-15,P_GLDAS20 1988-12-15,P_GLDAS20 1989-01-15,P_GLDAS20 1989-02-15,P_GLDAS20 1989-03-15,P_GLDAS20 1989-04-15,P_GLDAS20 1989-05-15,P_GLDAS20 1989-06-15,P_GLDAS20 1989-07-15,P_GLDAS20 1989-08-15,P_GLDAS20 1989-09-15,P_GLDAS20 1989-10-15,P_GLDAS20 1989-11-15,P_GLDAS20 1989-12-15,P_GLDAS20 1990-01-15,P_GLDAS20 1990-02-15,P_GLDAS20 1990-03-15,P_GLDAS20 1990-04-15,P_GLDAS20 1990-05-15,P_GLDAS20 1990-06-15,P_GLDAS20 1990-07-15,P_GLDAS20 1990-08-15,P_GLDAS20 1990-09-15,P_GLDAS20 1990-10-15,P_GLDAS20 1990-11-15,P_GLDAS20 1990-12-15,P_GLDAS20 1991-01-15,P_GLDAS20 1991-02-15,P_GLDAS20 1991-03-15,P_GLDAS20 1991-04-15,P_GLDAS20 1991-05-15,P_GLDAS20 1991-06-15,P_GLDAS20 1991-07-15,P_GLDAS20 1991-08-15,P_GLDAS20 1991-09-15,P_GLDAS20 1991-10-15,P_GLDAS20 1991-11-15,P_GLDAS20 1991-12-15,P_GLDAS20 1992-01-15,P_GLDAS20 1992-02-15,P_GLDAS20 1992-03-15,P_GLDAS20 1992-04-15,P_GLDAS20 1992-05-15,P_GLDAS20 1992-06-15,P_GLDAS20 1992-07-15,P_GLDAS20 1992-08-15,P_GLDAS20 1992-09-15,P_GLDAS20 1992-10-15,P_GLDAS20 1992-11-15,P_GLDAS20 1992-12-15,P_GLDAS20 1993-01-15,P_GLDAS20 1993-02-15,P_GLDAS20 1993-03-15,P_GLDAS20 1993-04-15,P_GLDAS20 1993-05-15,P_GLDAS20 1993-06-15,P_GLDAS20 1993-07-15,P_GLDAS20 1993-08-15,P_GLDAS20 1993-09-15,P_GLDAS20 1993-10-15,P_GLDAS20 1993-11-15,P_GLDAS20 1993-12-15,P_GLDAS20 1994-01-15,P_GLDAS20 1994-02-15,P_GLDAS20 1994-03-15,P_GLDAS20 1994-04-15,P_GLDAS20 1994-05-15,P_GLDAS20 1994-06-15,P_GLDAS20 1994-07-15,P_GLDAS20 1994-08-15,P_GLDAS20 1994-09-15,P_GLDAS20 1994-10-15,P_GLDAS20 1994-11-15,P_GLDAS20 1994-12-15,P_GLDAS20 1995-01-15,P_GLDAS20 1995-02-15,P_GLDAS20 1995-03-15,P_GLDAS20 1995-04-15,P_GLDAS20 1995-05-15,P_GLDAS20 1995-06-15,P_GLDAS20 1995-07-15,P_GLDAS20 1995-08-15,P_GLDAS20 1995-09-15,P_GLDAS20 1995-10-15,P_GLDAS20 1995-11-15,P_GLDAS20 1995-12-15,P_GLDAS20 1996-01-15,P_GLDAS20 1996-02-15,P_GLDAS20 1996-03-15,P_GLDAS20 1996-04-15,P_GLDAS20 1996-05-15,P_GLDAS20 1996-06-15,P_GLDAS20 1996-07-15,P_GLDAS20 1996-08-15,P_GLDAS20 1996-09-15,P_GLDAS20 1996-10-15,P_GLDAS20 1996-11-15,P_GLDAS20 1996-12-15,P_GLDAS20 1997-01-15,P_GLDAS20 1997-02-15,P_GLDAS20 1997-03-15,P_GLDAS20 1997-04-15,P_GLDAS20 1997-05-15,P_GLDAS20 1997-06-15,P_GLDAS20 1997-07-15,P_GLDAS20 1997-08-15,P_GLDAS20 1997-09-15,P_GLDAS20 1997-10-15,P_GLDAS20 1997-11-15,P_GLDAS20 1997-12-15,P_GLDAS20 1998-01-15,P_GLDAS20 1998-02-15,P_GLDAS20 1998-03-15,P_GLDAS20 1998-04-15,P_GLDAS20 1998-05-15,P_GLDAS20 1998-06-15,P_GLDAS20 1998-07-15,P_GLDAS20 1998-08-15,P_GLDAS20 1998-09-15,P_GLDAS20 1998-10-15,P_GLDAS20 1998-11-15,P_GLDAS20 1998-12-15,P_GLDAS20 1999-01-15,P_GLDAS20 1999-02-15,P_GLDAS20 1999-03-15,P_GLDAS20 1999-04-15,P_GLDAS20 1999-05-15,P_GLDAS20 1999-06-15,P_GLDAS20 1999-07-15,P_GLDAS20 1999-08-15,P_GLDAS20 1999-09-15,P_GLDAS20 1999-10-15,P_GLDAS20 1999-11-15,P_GLDAS20 1999-12-15,P_GLDAS20 2000-01-15,P_GLDAS20 2000-02-15,P_GLDAS20 2000-03-15,P_GLDAS20 2000-04-15,P_GLDAS20 2000-05-15,P_GLDAS20 2000-06-15,P_GLDAS20 2000-07-15,P_GLDAS20 2000-08-15,P_GLDAS20 2000-09-15,P_GLDAS20 2000-10-15,P_GLDAS20 2000-11-15,P_GLDAS20 2000-12-15,P_GLDAS20 2001-01-15,P_GLDAS20 2001-02-15,P_GLDAS20 2001-03-15,P_GLDAS20 2001-04-15,P_GLDAS20 2001-05-15,P_GLDAS20 2001-06-15,P_GLDAS20 2001-07-15,P_GLDAS20 2001-08-15,P_GLDAS20 2001-09-15,P_GLDAS20 2001-10-15,P_GLDAS20 2001-11-15,P_GLDAS20 2001-12-15,P_GLDAS20 2002-01-15,P_GLDAS20 2002-02-15,P_GLDAS20 2002-03-15,P_GLDAS20 2002-04-15,P_GLDAS20 2002-05-15,P_GLDAS20 2002-06-15,P_GLDAS20 2002-07-15,P_GLDAS20 2002-08-15,P_GLDAS20 2002-09-15,P_GLDAS20 2002-10-15,P_GLDAS20 2002-11-15,P_GLDAS20 2002-12-15,P_GLDAS20 2003-01-15,P_GLDAS20 2003-02-15,P_GLDAS20 2003-03-15,P_GLDAS20 2003-04-15,P_GLDAS20 2003-05-15,P_GLDAS20 2003-06-15,P_GLDAS20 2003-07-15,P_GLDAS20 2003-08-15,P_GLDAS20 2003-09-15,P_GLDAS20 2003-10-15,P_GLDAS20 2003-11-15,P_GLDAS20 2003-12-15,P_GLDAS20 2004-01-15,P_GLDAS20 2004-02-15,P_GLDAS20 2004-03-15,P_GLDAS20 2004-04-15,P_GLDAS20 2004-05-15,P_GLDAS20 2004-06-15,P_GLDAS20 2004-07-15,P_GLDAS20 2004-08-15,P_GLDAS20 2004-09-15,P_GLDAS20 2004-10-15,P_GLDAS20 2004-11-15,P_GLDAS20 2004-12-15,P_GLDAS20 2005-01-15,P_GLDAS20 2005-02-15,P_GLDAS20 2005-03-15,P_GLDAS20 2005-04-15,P_GLDAS20 2005-05-15,P_GLDAS20 2005-06-15,P_GLDAS20 2005-07-15,P_GLDAS20 2005-08-15,P_GLDAS20 2005-09-15,P_GLDAS20 2005-10-15,P_GLDAS20 2005-11-15,P_GLDAS20 2005-12-15,P_GLDAS20 2006-01-15,P_GLDAS20 2006-02-15,P_GLDAS20 2006-03-15,P_GLDAS20 2006-04-15,P_GLDAS20 2006-05-15,P_GLDAS20 2006-06-15,P_GLDAS20 2006-07-15,P_GLDAS20 2006-08-15,P_GLDAS20 2006-09-15,P_GLDAS20 2006-10-15,P_GLDAS20 2006-11-15,P_GLDAS20 2006-12-15,P_GLDAS20 2007-01-15,P_GLDAS20 2007-02-15,P_GLDAS20 2007-03-15,P_GLDAS20 2007-04-15,P_GLDAS20 2007-05-15,P_GLDAS20 2007-06-15,P_GLDAS20 2007-07-15,P_GLDAS20 2007-08-15,P_GLDAS20 2007-09-15,P_GLDAS20 2007-10-15,P_GLDAS20 2007-11-15,P_GLDAS20 2007-12-15,P_GLDAS20 2008-01-15,P_GLDAS20 2008-02-15,P_GLDAS20 2008-03-15,P_GLDAS20 2008-04-15,P_GLDAS20 2008-05-15,P_GLDAS20 2008-06-15,P_GLDAS20 2008-07-15,P_GLDAS20 2008-08-15,P_GLDAS20 2008-09-15,P_GLDAS20 2008-10-15,P_GLDAS20 2008-11-15,P_GLDAS20 2008-12-15,P_GLDAS20 2009-01-15,P_GLDAS20 2009-02-15,P_GLDAS20 2009-03-15,P_GLDAS20 2009-04-15,P_GLDAS20 2009-05-15,P_GLDAS20 2009-06-15,P_GLDAS20 2009-07-15,P_GLDAS20 2009-08-15,P_GLDAS20 2009-09-15,P_GLDAS20 2009-10-15,P_GLDAS20 2009-11-15,P_GLDAS20 2009-12-15,P_GLDAS20 2010-01-15,P_GLDAS20 2010-02-15,P_GLDAS20 2010-03-15,P_GLDAS20 2010-04-15,P_GLDAS20 2010-05-15,P_GLDAS20 2010-06-15,P_GLDAS20 2010-07-15,P_GLDAS20 2010-08-15,P_GLDAS20 2010-09-15,P_GLDAS20 2010-10-15,P_GLDAS20 2010-11-15,P_GLDAS20 2010-12-15,P_GLDAS20 2011-01-15,P_GLDAS20 2011-02-15,P_GLDAS20 2011-03-15,P_GLDAS20 2011-04-15,P_GLDAS20 2011-05-15,P_GLDAS20 2011-06-15,P_GLDAS20 2011-07-15,P_GLDAS20 2011-08-15,P_GLDAS20 2011-09-15,P_GLDAS20 2011-10-15,P_GLDAS20 2011-11-15,P_GLDAS20 2011-12-15,P_GLDAS20 2012-01-15,P_GLDAS20 2012-02-15,P_GLDAS20 2012-03-15,P_GLDAS20 2012-04-15,P_GLDAS20 2012-05-15,P_GLDAS20 2012-06-15,P_GLDAS20 2012-07-15,P_GLDAS20 2012-08-15,P_GLDAS20 2012-09-15,P_GLDAS20 2012-10-15,P_GLDAS20 2012-11-15,P_GLDAS20 2012-12-15,P_GLDAS20 2013-01-15,P_GLDAS20 2013-02-15,P_GLDAS20 2013-03-15,P_GLDAS20 2013-04-15,P_GLDAS20 2013-05-15,P_GLDAS20 2013-06-15,P_GLDAS20 2013-07-15,P_GLDAS20 2013-08-15,P_GLDAS20 2013-09-15,P_GLDAS20 2013-10-15,P_GLDAS20 2013-11-15,P_GLDAS20 2013-12-15,P_GLDAS20 2014-01-15,P_GLDAS20 2014-02-15,P_GLDAS20 2014-03-15,P_GLDAS20 2014-04-15,P_GLDAS20 2014-05-15,P_GLDAS20 2014-06-15,P_GLDAS20 2014-07-15,P_GLDAS20 2014-08-15,P_GLDAS20 2014-09-15,P_GLDAS20 2014-10-15,P_GLDAS20 2014-11-15
WINISK,20.398304165286483,29.597048029380694,40.826017203137326,58.218815628250006,76.47860537469992,88.52718067708605,90.09286512712542,85.87065480778024,76.45934395399729,56.38622972887181,37.06355563030817,25.946371043417123,17.58060185105121,16.422684886457514,19.17959636144277,32.393543867449075,59.676783582231366,72.5163288253869,78.13480801522576,86.94655677721573,67.0883678789923,33.89519086539506,20.641997952401606,20.506477893189142,24.30501810070698,25.272433494110533,25.263122648737784,35.7795567245562,51.31652797886497,54.26833869921539,60.58489827998589,67.36807133694957,54.65363707504025,40.89671338062033,31.38997126742765,24.417950096843878,27.736113717183905,37.426601337185296,46.88424185850429,66.6602838300829,90.3973978862294,95.38049688210371,92.00113762054336,87.12135452499439,65.83871706602507,42.89782375128613,36.3610133603263,29.291170551371106,22.12697465257589,23.654484983164142,26.281579713975468,43.61810765448156,72.02382797469633,81.10408779105617,73.12553294067415,61.92407450683099,60.00060920018029,56.80288599180586,34.89671744243475,21.826427505139254,20.24780560611888,20.499081048524488,28.042664747190646,48.36476493186054,80.4153209789946,91.10208749301016,78.51061367361439,65.58466096002748,59.057729317160366,57.42649451941777,45.12388809415406,24.826692274187607,18.298613030038396,33.40967901765229,53.65280309483911,79.01235788730487,100.95141176172527,94.807865460711,97.53386440331587,97.25487018033873,65.10576397905433,41.99528597671368,31.382549219470448,23.54549579831132,24.46751617440352,42.1878795788186,57.65449210279842,50.63597894421506,56.51716072899629,71.11791581423881,78.3650964531866,80.80929703383684,63.193642061619215,44.901127831156685,33.19302780124818,21.737706129368085,20.092208137959734,25.46000944741063,32.10652572610681,46.74230089815683,72.72416031449642,106.7798315791506,113.64380168968692,75.51812727847816,46.09383168698232,35.381323838582404,27.038211874605835,24.019580434816948,27.445490320627307,32.03428178828911,31.715483644934157,38.85412795249211,57.680360228824604,74.71502578345269,86.493005191028,87.15618648588095,67.12907158184292,49.66244793832979,39.116310662273975,26.85530507195752,18.494038780969184,13.876281220454901,23.411447277205788,46.28905223422943,56.08279713790223,56.592896934159654,68.48004916777846,70.87793689702012,54.67111327646881,38.66460535226546,28.97824675104357,26.158246343419947,27.417498367145,37.04747188611124,40.268795379816254,36.99077609896476,56.77957701240543,89.51861343061796,94.83210427592985,64.90678559968416,47.33880991893696,45.68279400802267,33.04100529575466,21.520695672246493,21.518313339039825,28.59637156266088,38.64758450371645,47.99351724534114,61.988134095342616,75.05058800379021,81.12770002249772,85.69462509538431,75.83019829009135,55.18106241997632,34.211287138828766,21.608204141770678,19.48589024208784,23.112843096178928,31.43329252548841,35.00422404562217,46.707907538154686,83.67236686807159,122.94602831124828,113.17406592174207,63.38377945915571,36.37389918547818,30.06439946459805,19.747538782741085,12.936235311166898,13.664582846603661,24.78326406157381,44.57862778614209,68.34227424716565,89.06037114798548,101.36853146707372,95.32644097202828,59.580822901980184,26.53170228115448,17.19474671455701,14.634274590733655,15.2065298209935,21.89080768618464,30.911440444167066,34.60517214133899,55.98088890236126,95.37762024274649,102.0685242995411,77.99125003471896,56.84890056496282,41.08377825930943,32.4487175574185,31.54709640820725,24.255329822840125,18.882958056036607,24.767357119057994,34.58964727557496,68.09812582827296,103.13436839992771,93.3195840304194,70.13188255406973,54.33893594256681,36.10224074980694,27.108963868014182,26.325249476327485,24.60758234429987,21.07756956004775,20.798750876792933,44.19011241960308,70.95421964241672,73.18961734197222,77.08565341958266,79.61768162937966,70.09152084161461,56.61545407532638,42.72108439033932,30.709529322014184,22.074267757452407,21.21524987956482,21.815971160461288,25.16968183515059,45.091905011168784,65.64704880597597,82.33551151918303,103.49780452178742,87.56197866915794,44.04349509001971,23.93414418470891,21.557809652840177,19.29092563175112,14.73318765488017,22.770809048662557,42.973376012639314,59.38355001494472,74.27479529975892,91.73100833804232,101.97391112056832,82.57207113102852,46.90878648378892,25.748578671913013,22.493427049120974,24.426832002196733,23.449709225674052,37.0652159745179,71.4838608849195,99.53783770516908,98.54476081259972,91.7546426084027,93.01982258640459,77.07105417938875,52.43776183996848,35.633590482678976,25.596185465605235,22.65896851249307,22.65485106983371,33.35230167103744,63.860353277846784,85.05673322296084,88.75532679285993,89.24102982469921,70.05627019793313,46.72379933276102,36.12170344556321,27.86179667692476,23.99760309459293,24.42647273930357,30.27457531766428,43.32422323172345,60.47039189584765,82.53233091634408,99.00548344760924,100.05235770737794,95.25884097496609,85.91949348939222,65.36027570631208,40.51385085032634,25.090419677616893,22.50764968417212,27.182687783704637,36.07053532725593,47.68957736961669,71.39916451606922,97.56616037630056,99.03001082452587,86.86308624506206,69.80141178932227,46.89336657696967,32.42353313851102,26.03344137387449,23.297847729852556,25.380802317628568,33.070286092719385,52.20669871052539,80.92798302741424,92.28583426825321,94.39286435953647,94.26842070104902,70.235923819462,50.45617959718975,40.74503754101667,30.159257866355205,29.13280542517579,31.092174867790984,41.267664061589855,62.40903129719972,76.8199287992581,84.78700760128086,93.34274876379251,86.67858237547968,64.08314231010792,46.075986296678465,35.455552649973825,27.343385496594628,23.055198696767224,32.62283478963474,49.248700723480816,58.58552326023989,73.31095531325349,88.93702694415674,88.14066049081802,77.66859870325197,67.56957198688039,54.105835443695184,38.17146038197363,27.85328305688395,24.197082389906264,25.719217259998032,33.815317576759746,50.18075099935254,70.05138709220611,81.40939088848836,78.50846504904459,68.36337982543611,55.777370893148785,42.32951595895064,31.435371252847624,24.81361382251201,22.746886605311765,26.010411116677503,36.5229057197336,55.099421008750184,76.59432357193798,87.03198185453947,84.0080135937842,78.6153775647229,66.40997857549257,47.02705822828679,33.461730979124624,26.279534670562448,22.687507016937147,27.197213604973182,37.849138709722084,53.062365639703046,78.62198771854081,91.96141197900947,81.405307335949,70.57737156551448,60.52898283485989,45.95218722517376,33.37917609451891,25.889372423487746,23.56733885958064,26.099135588165822,34.69138281993497,51.322065042092284,73.27273731460704,88.95077751820858,86.13965135615473,71.40840084666478,57.6262489434974,43.8048236247536,32.38798309386451,24.94311895724511,20.476568310866323,23.85225833386087,35.38608510889053,52.425094451390066,77.7960880331038,97.24316505758621,92.77595255384932,74.92893826486579,58.110379360433065,45.1013527045373,33.19325397254696,25.451420690534906,23.4178461445482,27.5875645965763,35.88874136023635,46.894234910305606,63.579473789823645,74.14438012713401,75.65833063121883,70.73237336477777,56.7169086966193,41.56379507251648,31.842527803129716,26.559148424502183,25.213890234769202,28.057417964943546,35.375007113582285,52.3939326149122,74.9862576281961,86.16821967656212,81.01640888817091,71.42787271603574,60.78547590471933,46.03134308548481,35.41676916871005,30.17270711071334,25.861347734085392,28.225421219670423,36.88031243357674,49.90238106390521,73.11109170150065,92.605244861653,89.21190817613642,74.47079574101639,62.17606109629338,48.63612020203429,33.80835688507674,24.965991899426704,23.04174704308255,24.629185324015022,36.81384301319858,57.975401988457406,74.89859177279624,86.12957736292654,91.8132994478646,88.96646288005334,71.83031563865984,41.79109060143545
COPPER,41.77795156826989,59.91180377435481,37.17961059468244,35.76961969630135,72.03072304504785,89.12039647021263,80.26738361782927,72.64695994018653,71.94135538655289,63.663674705511895,55.4289818333959,56.44159514293503,51.78596719746432,39.484055457075975,34.69481563752014,42.20572448094948,71.48732808200589,99.14427376564993,92.57182425894871,75.65158354907523,64.81797321573355,50.30394272879296,48.75309539838011,59.240607585983106,52.811303418074026,36.316011925791685,26.61631514537413,41.838173121427296,82.31294760768051,127.38682852669949,138.4276104463643,106.75755685682724,84.30314055542598,68.81619158697258,41.724263879581954,27.099012944176412,41.38161057545377,53.11788873424675,39.89515448705985,38.76500991783029,58.77954380233582,63.76640800516177,64.36837355092295,76.3699391204633,70.38935864236821,56.96553003660305,54.272947185154564,50.108939601941785,36.442690113546035,26.93629354766027,32.325546000031835,38.56894888746408,57.090353187765466,87.65623476146492,98.29650228242056,84.84186924039129,58.29415991254043,30.552752256168624,33.051837543674004,59.89516741583404,62.07862530793575,43.15776253969369,32.804238791320145,37.65248043826698,62.23860387426628,86.2228046802345,78.45281656640044,57.615185677050256,50.94394349771606,49.74364649434392,56.90069682465043,66.99205992340627,62.147960815240594,48.944315185387886,38.02748064853945,55.19690082342221,79.14520132132095,78.33346531202234,90.60926864281113,93.24090512539502,53.17385343723872,37.33617488103671,65.013566036697,70.2310241553443,49.1927980444496,35.62863657861832,31.71985872537317,38.04281542592044,55.967752826787745,78.58391622450941,75.03012752627058,54.14959077457689,54.65779191616629,68.26810159771334,78.83387609428898,69.95377590005525,44.10570231022869,29.29711960463829,40.84715834831375,78.83572317246961,101.51961871862413,74.8650078079175,66.60806490218306,100.31583196339588,103.4437044754221,81.61973550713958,61.97405773538339,48.650949739341506,56.97000082994631,63.10965330011672,62.54986284310382,71.99844371035408,84.09123015959028,95.1770795962554,94.33995011590595,86.37620104445723,75.6992685463299,65.00874181871559,65.42280645179457,46.19004153009689,18.439743599612875,17.894822769990032,41.99678596976501,83.9749031022959,98.0401217421143,74.61048598955962,81.95716966190386,106.43228497691341,92.45771554257212,88.58684463823187,99.1505361207928,77.69947047786877,61.030926437524656,52.34899779735269,33.03774452411152,37.23156890527036,65.60530491610368,85.63114312286244,110.23935973924256,117.81248651685287,68.4225117095695,36.62326240855111,48.984876244982225,55.55444270919722,54.51523859682784,49.147297335496766,45.45915432872655,53.68625007858353,78.29343930170373,105.37898536750116,112.41886359723108,96.23260361390587,71.06789494488837,62.812662466478464,67.5980799650262,70.64772778341064,67.94873772922676,52.34296811937874,37.564910328038415,48.45825450113996,80.93712649335686,107.45417421954424,106.47148904059378,83.71850830637338,71.04920667930003,71.39705300943545,63.45538173218459,54.67502753177995,47.89274003923644,35.525061882068364,30.69843258264033,43.56592065821852,53.581841292281425,65.75176190385714,96.923611316845,103.1964983056443,84.71349810261748,76.10195273092695,62.30641870436594,39.06854897149593,39.056560936451135,52.57974667407328,55.211071650052155,66.36544977342992,77.16286292524745,72.06756669798635,68.99767335928534,82.01075117568921,83.2329882752572,63.987396695053704,49.07318336390357,42.967850736677065,45.30464524909336,42.228644058692225,40.526804504582245,59.25601922009169,82.63882405665835,90.3610069074535,88.93192782489889,79.7582742605197,47.797694816635605,23.18167303787134,19.48891406883952,34.90193127817585,63.616916374582274,56.89740602261226,32.33494216153045,35.74041728475881,50.47417163160146,63.06325605437541,70.78757493168962,63.04317184916836,47.51783327861145,34.845169912801644,34.80748886903271,44.63688848679799,42.837117477838,29.56070108934405,30.73015702482973,45.95874302272879,63.46493783118413,92.37872698689928,104.71516312335574,73.51707344916775,45.26066327926127,49.3388115026192,49.26504991914037,34.19133127928344,36.1841425136275,46.031951516822005,47.527817500255146,56.874377550038965,70.14305929205918,79.72687006953517,80.04846630080552,65.77440835253967,42.86002572624773,26.59197632878173,30.663811064659853,35.35294162526475,28.71033442565061,26.620992637225708,40.4196015622131,59.99145691924461,66.98404692879757,68.54807999803934,74.40063570708135,87.3000602641437,83.13599090840427,75.46552795511043,81.9112325007613,57.050269169560146,30.36788661197577,31.928066412846842,36.09322186837122,53.06531674478789,76.16845405064524,86.05896608830679,105.52429893050484,115.9573726477261,86.28595870194138,52.90560037012619,44.43315132131736,52.30677906094254,55.26156228414194,42.44484690206535,29.855439571471013,28.30403266727416,51.2049621242146,80.14627780522551,69.9327067399181,50.97945111566268,39.50297287577031,23.95647341836005,25.292214211966748,34.03100027331945,30.462270744134678,21.4418245332454,16.28230095712388,25.783834653703014,52.20546564431324,84.32611567611717,101.76064274024752,88.7722432366377,63.55421915786769,42.8524238913142,30.928887702132613,33.63157838287562,36.2751806789266,22.21535920542229,17.497933933008426,35.218324834459736,51.72254828971072,69.26255049926928,81.76883279552112,67.78450614252718,52.32152494920796,59.17697514870226,59.293940481342574,50.53746211962492,51.45232349585517,43.737205145701296,37.072551229257286,38.804216019576785,39.074931660498976,41.08843008558662,61.949106230763995,89.2492543410454,76.47002446233819,60.06276568648118,59.51323353355746,54.302875797296416,54.431948160849295,42.89442341536604,26.80555790019433,34.07101703330582,62.159425677458884,94.45743791272028,111.44656921289624,95.67407136986724,63.18651986475256,52.35400947320275,46.77482861497053,34.39940735271477,33.06586480727096,33.92363403932564,35.72304243613212,45.028046073121416,62.093620136008646,91.90394274208523,110.48013630238407,89.19335509223137,48.861821582563714,33.38844127069795,51.18290240164143,49.62528830862494,26.710967099772386,20.638210028679083,27.89698074003959,42.38042984397012,61.8760447593911,69.43413941565129,73.37884691675552,82.6274205931436,64.73114041877415,39.30360437135608,34.69788075061524,39.255365857624156,39.268388770415505,41.424570888649505,49.26460008694835,52.48458901605177,85.91387972923219,116.31642783555378,96.79321810292959,78.8572022961858,65.08218221608142,44.62866626236287,45.03834971087672,50.16190500711234,45.77650197551762,38.194467480938684,23.55677638947175,25.27591453824111,43.543691522616854,65.212022906662,84.50409486321753,71.52995316466226,47.04263875883972,40.67319920128219,36.70556112952155,30.898322870754534,32.827371649426425,32.08521709776649,22.70436464909857,34.13707953778612,72.88378400244645,85.15537243480371,71.12575123781859,65.45554017870818,57.711516974853026,51.071958331736276,52.2775708295115,69.90960727370879,82.12355052969667,54.27146247723788,22.340392970721574,24.51642111395915,48.8391730761722,82.59792017581526,94.83155690551828,64.56399142518093,47.27707876688444,59.18853797131327,74.17889917067981,77.76825414320895,61.29992870247794,43.90526031733389,37.842395010344006,53.311749724412834,69.95976799054628,64.80005039443539,65.19402840635186,71.17580582937079,59.249224978422575,41.90225880113592,46.643291192738225,67.19464232494376,64.19398669025705,54.112676495983116,64.72860111064661,60.24200136795781,44.920546112499714,59.109174240426995,95.53552194640827,107.21663727645806,91.07105975655392,82.53485573086866,78.53871004343787,62.83412902799115,33.52767417456176,16.780235070032425,17.540901880889823,37.31001530121648,74.6385367401056,99.47290685675644,108.61837993724528,88.81942336128469,50.65825379977546,37.67851143279897
