,ET_SSEBop 2003-02-15,ET_SSEBop 2003-03-15,ET_SSEBop 2003-04-15,ET_SSEBop 2003-05-15,ET_SSEBop 2003-06-15,ET_SSEBop 2003-07-15,ET_SSEBop 2003-08-15,ET_SSEBop 2003-09-15,ET_SSEBop 2003-10-15,ET_SSEBop 2003-11-15,ET_SSEBop 2003-12-15,ET_SSEBop 2004-01-15,ET_SSEBop 2004-02-15,ET_SSEBop 2004-03-15,ET_SSEBop 2004-04-15,ET_SSEBop 2004-05-15,ET_SSEBop 2004-06-15,ET_SSEBop 2004-07-15,ET_SSEBop 2004-08-15,ET_SSEBop 2004-09-15,ET_SSEBop 2004-10-15,ET_SSEBop 2004-11-15,ET_SSEBop 2004-12-15,ET_SSEBop 2005-01-15,ET_SSEBop 2005-02-15,ET_SSEBop 2005-03-15,ET_SSEBop 2005-04-15,ET_SSEBop 2005-05-15,ET_SSEBop 2005-06-15,ET_SSEBop 2005-07-15,ET_SSEBop 2005-08-15,ET_SSEBop 2005-09-15,ET_SSEBop 2005-10-15,ET_SSEBop 2005-11-15,ET_SSEBop 2005-12-15,ET_SSEBop 2006-01-15,ET_SSEBop 2006-02-15,ET_SSEBop 2006-03-15,ET_SSEBop 2006-04-15,ET_SSEBop 2006-05-15,ET_SSEBop 2006-06-15,ET_SSEBop 2006-07-15,ET_SSEBop 2006-08-15,ET_SSEBop 2006-09-15,ET_SSEBop 2006-10-15,ET_SSEBop 2006-11-15,ET_SSEBop 2006-12-15,ET_SSEBop 2007-01-15,ET_SSEBop 2007-02-15,ET_SSEBop 2007-03-15,ET_SSEBop 2007-04-15,ET_SSEBop 2007-05-15,ET_SSEBop 2007-06-15,ET_SSEBop 2007-07-15,ET_SSEBop 2007-08-15,ET_SSEBop 2007-09-15,ET_SSEBop 2007-10-15,ET_SSEBop 2007-11-15,ET_SSEBop 2007-12-15,ET_SSEBop 2008-01-15,ET_SSEBop 2008-02-15,ET_SSEBop 2008-03-15,ET_SSEBop 2008-04-15,ET_SSEBop 2008-05-15,ET_SSEBop 2008-06-15,ET_SSEBop 2008-07-15,ET_SSEBop 2008-08-15,ET_SSEBop 2008-09-15,ET_SSEBop 2008-10-15,ET_SSEBop 2008-11-15,ET_SSEBop 2008-12-15,ET_SSEBop 2009-01-15,ET_SSEBop 2009-02-15,ET_SSEBop 2009-03-15,ET_SSEBop 2009-04-15,ET_SSEBop 2009-05-15,ET_SSEBop 2009-06-15,ET_SSEBop 2009-07-15,ET_SSEBop 2009-08-15,ET_SSEBop 2009-09-15,ET_SSEBop 2009-10-15,ET_SSEBop 2009-11-15,ET_SSEBop 2009-12-15,ET_SSEBop 2010-01-15,ET_SSEBop 2010-02-15,ET_SSEBop 2010-03-15,ET_SSEBop 2010-04-15,ET_SSEBop 2010-05-15,ET_SSEBop 2010-06-15,ET_SSEBop 2010-07-15,ET_SSEBop 2010-08-15,ET_SSEBop 2010-09-15,ET_SSEBop 2010-10-15,ET_SSEBop 2010-11-15,ET_SSEBop 2010-12-15,ET_SSEBop 2011-01-15,ET_SSEBop 2011-02-15,ET_SSEBop 2011-03-15,ET_SSEBop 2011-04-15,ET_SSEBop 2011-05-15,ET_SSEBop 2011-06-15,ET_SSEBop 2011-07-15,ET_SSEBop 2011-08-15,ET_SSEBop 2011-09-15,ET_SSEBop 2011-10-15,ET_SSEBop 2011-11-15,ET_SSEBop 2011-12-15,ET_SSEBop 2012-01-15,ET_SSEBop 2012-02-15,ET_SSEBop 2012-03-15,ET_SSEBop 2012-04-15,ET_SSEBop 2012-05-15,ET_SSEBop 2012-06-15,ET_SSEBop 2012-07-15,ET_SSEBop 2012-08-15,ET_SSEBop 2012-09-15,ET_SSEBop 2012-10-15,ET_SSEBop 2012-11-15,ET_SSEBop 2012-12-15,ET_SSEBop 2013-01-15,ET_SSEBop 2013-02-15,ET_SSEBop 2013-03-15,ET_SSEBop 2013-04-15,ET_SSEBop 2013-05-15,ET_SSEBop 2013-06-15,ET_SSEBop 2013-07-15,ET_SSEBop 2013-08-15,ET_SSEBop 2013-09-15,ET_SSEBop 2013-10-15,ET_SSEBop 2013-11-15,ET_SSEBop 2013-12-15,ET_SSEBop 2014-01-15,ET_SSEBop 2014-02-15,ET_SSEBop 2014-03-15,ET_SSEBop 2014-04-15,ET_SSEBop 2014-05-15,ET_SSEBop 2014-06-15,ET_SSEBop 2014-07-15,ET_SSEBop 2014-08-15,ET_SSEBop 2014-09-15,ET_SSEBop 2014-10-15,ET_SSEBop 2014-11-15,ET_SSEBop 2014-12-15,ET_SSEBop 2015-01-15,ET_SSEBop 2015-02-15,ET_SSEBop 2015-03-15,ET_SSEBop 2015-04-15,ET_SSEBop 2015-05-15,ET_SSEBop 2015-06-15,ET_SSEBop 2015-07-15,ET_SSEBop 2015-08-15,ET_SSEBop 2015-09-15,ET_SSEBop 2015-10-15,ET_SSEBop 2015-11-15,ET_SSEBop 2015-12-15,ET_SSEBop 2016-01-15,ET_SSEBop 2016-02-15,ET_SSEBop 2016-03-15,ET_SSEBop 2016-04-15,ET_SSEBop 2016-05-15,ET_SSEBop 2016-06-15,ET_SSEBop 2016-07-15,ET_SSEBop 2016-08-15,ET_SSEBop 2016-09-15,ET_SSEBop 2016-10-15,ET_SSEBop 2016-11-15,ET_SSEBop 2016-12-15,ET_SSEBop 2017-01-15,ET_SSEBop 2017-02-15,ET_SSEBop 2017-03-15,ET_SSEBop 2017-04-15,ET_SSEBop 2017-05-15,ET_SSEBop 2017-06-15,ET_SSEBop 2017-07-15,ET_SSEBop 2017-08-15,ET_SSEBop 2017-09-15,ET_SSEBop 2017-10-15,ET_SSEBop 2017-11-15,ET_SSEBop 2017-12-15,ET_SSEBop 2018-01-15,ET_SSEBop 2018-02-15,ET_SSEBop 2018-03-15,ET_SSEBop 2018-04-15,ET_SSEBop 2018-05-15,ET_SSEBop 2018-06-15,ET_SSEBop 2018-07-15,ET_SSEBop 2018-08-15,ET_SSEBop 2018-09-15,ET_SSEBop 2018-10-15,ET_SSEBop 2018-11-15,ET_SSEBop 2018-12-15,ET_SSEBop 2019-01-15,ET_SSEBop 2019-02-15,ET_SSEBop 2019-03-15,ET_SSEBop 2019-04-15,ET_SSEBop 2019-05-15,ET_SSEBop 2019-06-15,ET_SSEBop 2019-07-15,ET_SSEBop 2019-08-15,ET_SSEBop 2019-09-15,ET_SSEBop 2019-10-15,ET_SSEBop 2019-11-15,ET_SSEBop 2019-12-15,ET_SSEBop 2020-01-15,ET_SSEBop 2020-02-15,ET_SSEBop 2020-03-15,ET_SSEBop 2020-04-15,ET_SSEBop 2020-05-15,ET_SSEBop 2020-06-15,ET_SSEBop 2020-07-15,ET_SSEBop 2020-08-15
WINISK,0.2845564267563675,5.388598448278255,21.64273211839808,46.31012284277898,70.70351115710815,78.34413720674807,55.58359003027728,23.91419477282361,8.118581248267457,2.64849448887298,0.2725767786945389,0.0,0.17338712406299162,6.087675397800673,28.465402364785533,59.43106271549547,80.34092430718606,83.3089758945944,60.529680930355326,26.323873220135606,7.3039903626406,1.906323726679764,0.2445258656754236,0.0,0.2557207889908161,2.6945554538513914,12.359241583078706,37.67211557570086,70.24300881731915,82.58067555484179,62.06603584362275,26.990294311823266,5.908899649217924,1.1410673071323854,0.2458015211203195,0.0,0.14518311993730498,1.5271448281059623,10.795765868186939,37.11928885249749,71.96971116776741,85.84724233786312,63.70761084816574,28.859127745603104,8.543995623446287,2.161739444467462,0.3522765810334689,0.0,0.180222496249214,4.275770788713181,18.417537974735502,42.47282743081376,69.07517257981699,80.80633148856309,62.65622968141348,30.363333236992002,9.269906270809187,1.8449092386439565,0.1641031807016277,0.0,0.4005862587755433,5.886635102307127,28.1094876910198,60.66809632442667,83.11841633755186,87.09356421982012,65.06042773553708,30.75823891907504,10.057217796928343,2.549480629153444,0.20987937496977468,0.0,0.23364005562738435,5.1238015526329495,24.335264518862658,49.990178991735384,70.55689351820804,81.0725287950211,62.924001478910476,28.95819597125269,9.328030335841575,2.4292455990406108,0.1961210022326033,0.0,0.04163859408681644,1.2898294915214177,12.22541912817558,41.08459594093602,71.01447192829812,76.51906558361935,57.298113028967826,29.775327580190268,9.749977589489816,1.877030162000068,0.2162284892489491,0.0,0.3735645377939649,5.8944334824155975,23.291359218965173,50.433081888652474,77.02177945648968,84.37353878571109,60.87320944788495,27.332288441931592,8.000468300928716,1.7449364453383782,0.2178980819866548,0.0,0.08335503148723901,2.5244026940071,15.331944204896253,42.187597768051575,70.6731495681939,81.46571707059546,62.02700002045474,27.478774072338663,6.811481324709313,1.4612479020253364,0.19080935727666712,0.0,0.22759252955151404,6.003008161913407,24.526280747534624,49.618069228311214,69.80030692921433,77.56952325140855,60.98103021335046,28.35438792720791,7.219314276640166,1.386424163694442,0.17688803624445953,0.0,0.4071833874149852,7.150637246115108,29.58964352571841,58.341990699313186,76.91495731438741,78.45630158621003,58.22322156933178,29.31272439827844,9.82573568487788,1.8537323771907983,0.15464482537708252,0.0,0.2765398278584648,5.4875874486145975,22.016442548276373,47.21626219589778,69.31631565061929,75.68197881705859,58.11951976793415,27.636679470096144,7.97379277133501,1.9984422785206728,0.3183396441645135,0.0,0.17244308446566414,5.281416924094949,18.9369553612688,41.511766448512894,69.26778402430229,78.61650076928305,56.58858797032896,25.68311135391023,7.121821663480523,1.17781772430692,0.1830211162618124,0.0,0.2967287963784394,4.494072902475008,19.91812338115137,45.272054921007935,71.6659688949465,82.95359552600391,62.26396193388259,27.78056286397027,7.896870829589425,1.6969709861227202,0.15560336363149255,0.0,0.4221978526136284,6.8173913883292325,26.001934859788012,49.7323757869674,69.89223799135083,80.65773065737955,66.68860904060321,36.37828042652344,13.217978279730305,2.874630504215834,0.23745073932947475,0.0,0.2967287916325616,5.525289170376401,24.746217550949478,55.661809118226785,86.40540536607872,98.0226430572528,73.00356399344176,32.708726934855285,8.959424384804896,1.7029028119658955,0.2100310057697061,0.0,0.2559564080671002,6.142960037762,28.11425276080769,55.82683320806589,75.45029668618598,84.83083087223969,67.11574921490129
COPPER,0.12698590082662334,1.079413784787187,10.103306446040882,34.59792476378118,58.23295567531204,57.46734257417502,35.84730447142076,13.543592313599195,2.606703764334749,0.2289828215924796,0.0,0.0,0.11594850467731807,1.3252701994998943,10.365777130073619,31.31346780104109,51.839368498232496,52.85361852084952,33.01772940592057,12.352499087272525,2.748433498653457,0.2424014288944276,0.0,0.0,0.13767128104939758,0.9193090134049592,10.104698491869344,34.99139807889657,59.751634170693855,58.40460584654415,33.48104362196518,11.278101217151166,2.3042537092032127,0.18588711878415,0.0,0.0,0.09916979365010817,1.0869082703772175,11.343908057021615,36.737376238398575,58.82221980031714,58.66256016423989,38.82465603492233,14.702912091014099,2.2961122143304733,0.2017845665003952,0.005475430288510422,0.0,0.11612325174340625,1.2955080486986903,10.962766776639983,33.87022201631985,55.01861373240368,55.28505240974383,35.242568806221506,13.218365216690884,2.5570847770122502,0.2280096525675725,0.0,0.0,0.12089675958622602,1.3310172590243807,11.491616887593755,35.64703591955072,57.74359844636906,58.27803296470783,37.97564340962386,14.736180440342679,2.9460102491553544,0.29097459899115713,0.005475430288510422,0.0,0.06014026869470938,1.1174058443122672,10.504265450915568,33.1060305200471,53.76857994736029,54.324859018988285,35.66461358672175,13.757474988317075,2.4819548557399176,0.17378373776751355,0.0,0.0,0.08839534790885907,1.2665378386673911,10.92285085895087,33.392996908409586,53.20109522665288,53.50440980122483,35.0563833388815,13.017454649256795,2.123818394769589,0.22226999490991706,0.011126025304809507,0.0,0.1042062519009841,1.2697405093461067,10.881787445709586,34.61951875313693,57.10073914430298,56.921501628002154,35.48789189859097,12.95373083022465,2.3962403919730986,0.211848842056288,0.005475430288510422,0.0,0.1601018587792783,1.275378330915358,10.46284553871763,34.266447886037376,58.32380761535746,60.18047554278385,39.20993771897773,15.117825385730194,2.8295801723855085,0.14614575875082972,0.0,0.0,0.10367619077153807,1.1009574964973672,11.405845613683828,34.98195673162117,54.01372216248321,51.906437836876286,32.88342222875017,12.95838231707479,2.760159857268224,0.23021769619217705,0.011126025304809507,0.0,0.12698590082662334,1.1716098488960005,11.233628071329255,36.2897357578041,60.66828210891758,61.21915431390869,37.67164296836596,13.323231046087177,2.4997636293715764,0.19657171211501773,0.0,0.0,0.154802439091392,1.388146891752418,10.8341318448025,33.416301695235425,54.91240018398444,56.86794254055648,38.143856194371466,15.026831753353484,2.9136554664650918,0.2705741083941194,0.010950860577020844,0.0,0.1207203418733358,1.1137765746439756,10.197892775594225,31.46234736852855,50.59062633847149,52.34209688935501,36.42339181524851,15.639367658881127,3.6363800393828414,0.4114228191617365,0.0,0.0,0.06013944152314407,1.1550194884306098,9.829591707712565,30.03471629517165,49.765333461523646,52.70898603291703,36.090960558461106,14.655874108185813,3.1482001158166786,0.3396293603320495,0.0,0.0,0.14182569437211953,1.2783855848292474,10.065576647374463,32.310675120705945,51.32534049469735,49.4488192523427,33.19483595468303,14.569701500702324,3.0791372951390468,0.1991346276857724,0.0,0.0,0.07709247668002439,1.0119407053806848,10.229699712247104,32.53307002955119,52.20492512546566,53.021213809316336,37.529909218069356,17.326977476335973,4.116672452903594,0.26509696478154937,0.0,0.0,0.12080398114634228,1.2955067928364707,10.824524336741616,33.37462606570531,54.85130238628092,57.252959420859966,39.27265547824594
NOTTAWAY,0.5522616434899458,7.567393123071137,27.962780263334604,56.29268642402839,78.74991824160143,82.03126094163886,59.313765888605786,26.435413357329306,7.504476790034633,2.2985844606537023,0.5566903228542484,0.007349205515782056,0.5237278829937335,7.668084937932629,34.41040855837898,69.96160128662905,88.72413513928568,89.09983219783571,68.54248094165906,32.87856184325956,9.266636213954976,2.6970835659909373,0.845124300891248,0.014698411031564112,0.4245205520004545,7.387820022197437,30.33442397725584,60.59474199445955,81.9565964963991,87.26864189751673,67.63128292749556,33.722638743409355,11.227539541542358,3.402123669537378,0.8162297374465638,0.007277699503646441,0.358009187401305,4.653424301194166,21.217864652527272,51.196510446207846,80.76017768967259,89.22595761089376,68.08894799582781,34.42283246522942,10.955200749969089,2.4955914311565883,0.6141159792837355,0.0,0.5516060350931045,6.592428708554553,24.455435715866518,54.05095966752123,85.5881378039515,94.5551977689838,69.36184441248612,33.48472850544365,10.465659568815964,2.155668483774949,0.4236488035807439,0.007349205515782056,0.7232879060852397,6.413664034373263,27.421070307743243,60.973315825456616,88.43535068779293,94.60352071025198,69.06242665972957,30.936199182691396,9.984519785067977,3.0772528772360026,0.3846464891061165,0.007349205515782056,0.5519684958274008,7.796994553173023,31.55471932520223,62.7215209354208,81.73608152717141,84.29942249341819,67.25092008765517,36.626991352342905,13.566498562196665,3.9162713528275854,0.7083618946454159,0.022047616547346167,0.3239315290393865,4.685773273555132,22.475539148483726,54.00330759940587,84.2093163496878,91.4804091453967,68.06523924070841,34.781938171932225,12.303674854500839,3.063177826260925,0.6516033051622956,0.007277699503646441,0.7093231644175642,7.6557762187410745,29.810051421193343,62.3033455210271,88.04440831411718,91.49015715644389,67.88940816403526,34.56184534326952,11.873817274917707,2.932832792013328,0.6534802023563508,0.029253810038857006,0.3922227516142069,6.3636095807903885,24.387840846869697,52.61557209215785,81.73525940171557,92.02220421397041,69.45033499114977,32.876066430397,9.901702318853166,2.735170975456416,0.7598898875890863,0.014626905019428496,0.2232093012432751,6.541796560672712,26.358099270528346,57.916927236145156,84.9923545731252,88.29622044751221,66.10031555163741,32.42111977970725,8.635481900714787,1.6841193476364942,0.5507227744248261,0.0,0.5374786156184904,7.763901254253581,32.12441400437982,65.32904801511357,86.07272489778593,86.53508669090805,65.97516860719097,34.126559977837445,11.017282706824618,2.52275354324182,0.5649075545740616,0.02183254270290137,0.8243163822743959,7.691032566036742,29.725499449286488,59.943066499425505,82.28591785111303,87.71856574309516,66.93522453084248,33.413069848960646,11.370536422224648,2.5125786243480266,0.14402428380852705,0.007205637683472876,0.6506713803104796,8.306684423303034,29.94313706639285,59.507646493053215,82.59317691200029,84.63260503739244,59.994609715818264,26.655581687304693,7.4997538362458265,2.06610081751973,0.4944751854888849,0.014483337187119315,0.5163808502238241,6.104157398227232,29.25799918561041,63.75977545263474,86.31270081078213,88.42721058671573,67.18506498410281,33.69975689571436,10.445895605481489,2.0929221224358368,0.387613562230168,0.007349205515782056,0.4942507941721211,7.7847282699940115,34.18065399650764,68.72358296258813,87.24522536019438,86.87301345945845,67.30249722577895,36.5309589529109,14.092987745878508,4.1768263512492005,0.7808440791848831,0.007349205515782056,0.7107796495132344,7.843266811540867,36.24142138657536,78.10179107235518,102.83781021822095,100.72311960135299,74.04470686794231,37.02086442331953,12.527014846821412,3.340660579918449,0.6898741239368391,0.02911024220654781,0.4528392239653042,6.718861282430433,31.89024998143482,65.97561259638175,83.81277023216988,84.30783183139712,68.32640595659153
TALAS,4.9248100663756285,22.68850525287755,44.567510085540285,50.09114159804203,41.8498890648232,28.848697039647465,14.452971447034564,5.872296601776171,5.4977927701952565,6.584297716997758,3.725617593978325,0.8360170418401857,1.8501788469982976,9.968530514845016,21.74073962227445,25.654540930782147,22.812032295566922,18.64961246274961,12.057082431679573,5.0959550957215916,1.7912715612285166,1.6302676332626835,1.383465906235174,1.0503725286816694,2.3020710771173256,9.50805693558465,22.26397695070889,28.66281282180799,24.074893896219145,16.553121894033257,10.812327791204087,5.1358031613704025,1.8181992633125552,2.014480621719323,1.7113114474679003,0.6212152307350535,0.5705211577298235,6.308437167530933,17.493964477734213,23.72858198050031,22.402869345266488,17.00581515611527,10.267596480217364,5.120009545833724,2.4626364079856566,2.283972176736389,2.0335144006511765,0.7845745242261608,1.1468992325309668,10.487170198344435,24.59225733052321,26.63303932264524,20.232932569240656,15.076467109999989,9.794984769804326,5.155570892615424,3.6965112572850014,3.895445647910044,2.5174039503886574,1.1163536591072591,1.2351224664510427,6.144442049466669,15.056812383206909,18.887697487255434,18.778244305032736,16.68219797417546,10.59774986375828,5.717650966349101,5.564442717275474,5.921117731804517,3.166729954272028,1.0883744399915845,1.8916317959579751,10.01986806290547,24.518380923521185,34.86636114526629,32.990206997545584,20.23376157794696,10.843622205603664,6.187362998658808,4.410456726290088,5.944293678116868,3.6944981846049414,1.1932161452634416,6.488680590931759,17.10591516092226,24.61353976360261,25.48909786288315,21.22967877300912,16.155343738429792,12.357447668402154,8.297963886641359,3.610931021919207,1.1196765347501407,0.7417957642525443,0.6877630495563252,5.117017721348793,14.899069345248165,22.82814086258789,25.555109654990826,24.184029896147884,18.289731467999875,10.133958430168564,4.277437590480495,3.2669326101839817,4.311842680729233,2.8208023423246504,1.055279762194734,5.264636132058402,11.508239135967898,12.654575897727703,13.053104968760842,14.799996077559404,14.18129961915737,9.528604763042342,3.694822540346215,2.6609571048644627,4.068263788486133,2.2377464264391134,0.2872185216653028,1.0768159508690942,6.470612515560048,16.614475430904093,23.78152346875701,23.198838218827078,17.81664988433869,11.091173609164768,4.836900887632392,2.085212533200174,2.01799928975004,1.4141004919520894,1.1792742083072618,3.7958202558258254,18.308093897710602,33.642209705127094,31.770664774666532,24.85716796171873,17.18131260665237,8.940927312640444,8.172513913908428,12.648350358281775,12.164202254716773,5.131729928996157,0.8842973060905848,1.8387613420587576,9.40935461967398,19.58685033091253,21.188536667457896,16.322550524283493,12.354361173932194,9.571364790190179,8.251877232305997,10.237800059485336,10.105308595807974,4.238197741143483,0.3815074047364703,0.4534950648694155,7.513416225745478,25.64404594530964,39.13630718990791,37.00406656683448,26.757644313477147,14.474788179941873,9.51195664184,12.358624094840515,9.636493609907467,3.1755229206072406,0.6152895200748829,3.3695940306449432,16.986823170008176,34.35632638877373,35.542901878757235,23.65337821884373,14.750508347743535,9.586250817746103,7.024640956861508,6.874496389241357,4.635631992540112,1.8696767219788089,0.966589251330438,2.7488109824337164,14.137461041349196,29.284232554051627,29.387818145177132,20.33427044634553,15.454460053375385,10.739337773515642,5.343383218167852,5.534824221540147,8.245020928440436,4.996321717537964,0.7417871696599626,0.19235710328616468,6.452906433871374,18.639256682787707,24.622892257832852,22.523702883472467,17.247832619028745,11.250310122378911,5.835045583986193,3.6156127175877466,4.710015370955781,3.712363232395875,1.3624859111921126,0.9874551633649205,3.8818574078175767,11.120721167144637,16.272538852966193,16.315968496474085,14.957318311119494,10.6134284730897
MARONI,102.7494838778347,107.87298809941757,110.75770434433424,109.21232194001786,112.17949055811845,123.47615191863214,139.20479627981786,150.6144647911303,149.60360130620097,135.59292151270688,119.07018768330653,107.37565568711805,105.96551846408238,112.55705476437237,113.48840083579712,110.13466966616993,113.43094938889726,125.51159386476179,139.35200762087214,147.0678758318866,143.97822617543164,128.88897579745938,111.53647984199202,101.33070032411301,102.64742131273071,110.32589721678036,111.61950479270828,108.882628731426,111.5089854263982,124.3726456892948,142.81661576868675,154.87575949487982,152.6853971253624,137.41403068116958,120.04920818871187,107.03494003986485,103.90831098559644,110.6236937396436,112.57709139334,109.92927961581353,114.33970859739216,128.0443365083821,141.90751395213698,148.4993000684015,149.05741150553888,139.3774502211674,120.3895986859,103.5236605121768,100.59992607960129,108.99628107608788,112.14490416102177,109.157265674894,112.70334819256382,126.14731556847008,141.52283734121556,151.51238873238762,150.55845000756824,137.33185052359087,121.08274205914968,107.41111910126534,102.45471331677805,109.28311619283615,112.71396771003084,108.86228588535776,111.14785795660269,124.04497915957931,139.72644901182522,149.70529836117643,147.865970971449,132.9354794660581,117.00330472154104,106.84289443978571,103.15971288520998,107.44080100127441,109.7796983502582,108.08810748390087,111.80555380165742,123.84003898980248,138.78423200161563,146.39866119066514,142.02438261978068,131.43350997432643,119.88682425865127,106.96526916863114,101.22567418196743,106.24713714754738,108.88317214442804,108.02058780319092,112.64679453416352,125.61288032106224,141.43117814699232,152.9221398831971,152.36773014702632,137.26603382382856,119.93622720681765,106.6504669430859,101.42126635374771,107.15833677386226,111.17974593141669,109.07734024154092,111.99771669076628,125.14537490059715,140.29426064996187,151.30771351182491,151.9336138306196,135.75201185776055,116.47964739245458,104.53516375069195,101.73804200968263,108.1342842400778,111.61040022357037,109.73625148090305,111.63470816586216,123.83952837071988,141.15908316240314,151.7397487998712,148.2302588931396,132.76666167865142,117.50467871653805,106.95589630256254,104.76034139625382,110.50860878734836,112.42786085295799,108.79384920626914,110.88723695083868,125.87514807888685,143.57951672550033,153.13834248713363,150.61655096572468,136.491145698845,120.37629657786171,108.23839636805144,105.70395506944128,112.29423096205349,115.00972432397116,111.41974287435578,111.84101775345673,123.9880833099234,140.96503027793628,151.40958223957145,149.05737939867208,133.0693057027284,115.5710164629777,104.6498041208971,103.62438120056964,110.58778112816307,112.4622883172578,109.3256575847918,112.39330421133305,125.2477205142811,139.3977877725525,144.55806587374408,138.91175197480828,127.94532110570368,115.87643674707829,104.54760688870772,104.34226471983364,113.39807367401892,115.09085594303205,109.95312650863735,111.41762391916431,124.96302641263495,142.0101042650609,152.2506970130519,151.0371212170983,138.16403388329192,120.37883887075087,105.67215034600085,102.6255013866931,109.01051538996886,110.03167871968974,107.64542077516244,111.94201297744708,124.49896511498905,140.89732793732168,152.2852234633739,151.13841500640163,137.79814171545428,122.0709473142646,108.39877575622559,103.16955686578302,108.4411365208868,110.95140717164858,109.2014983260313,113.83894570816759,126.9866349067393,140.94162754850015,151.6139417641806,152.67123678288567,137.79655418219707,118.26325803008724,104.5006128043722,102.04418864074964,108.86183524159777,111.28234165321535,108.50991181608292,110.35138007056021,121.83987954124031,138.04414784485502,149.58052846578056,147.57093662022288,132.4439800045438,115.88612266366206,103.71688941682531,102.63738398011455,110.87388410652844,112.92901161387779,109.33886600244264,110.43084952930953,121.63507124370994,138.13566353451588
ANDERSON,0.013870842300381887,0.11500706425762527,7.179749477968232,37.35556145519401,75.59579918436911,78.06399257222753,45.591409436411524,14.99441838198574,2.161924140545449,0.013773607929795905,0.0,0.0,0.013870842300381887,0.12907272923305552,7.270543068929964,38.336659056088635,76.42235298448135,75.57565958844556,41.98532095347966,14.103026940764046,2.4748615596478265,0.022531094307845355,0.0,0.0,0.013870842300381887,0.13369646131114166,6.84571563274897,34.392676451931585,72.88985773920176,80.96241349063371,51.055325903464535,19.26984018048661,4.154851309238067,0.20099484259067035,0.0,0.0,0.013870842300381887,0.12916996360364152,6.516060948269822,33.5544380575587,72.5015686344352,80.10427970461399,46.22573979430507,12.770424697991807,1.3956294949375094,0.09455729047983953,0.0,0.0,0.013870842300381887,0.12435176278438345,8.309123170152265,36.031678320452016,71.04267508739278,78.5270830242597,50.071886945659635,17.867329772235458,3.3101396207847618,0.1972527865582664,0.0,0.0,0.013870842300381887,0.1384174277598137,6.539367923193117,34.714652851980176,76.24107370584414,88.43035821444658,59.211712141121104,23.08296756816947,4.54170653244557,0.18133508254826555,0.0,0.0,0.013870842300381887,0.12444899715496945,6.6001635854102325,35.888205864163865,77.03996552261947,83.88467642191637,48.90377518666675,13.809376781193693,1.245150560603188,0.09621763317111996,0.0,0.0,0.009149875851709814,0.11963079633571135,5.004367900492884,30.22361329595857,67.88443414988637,76.8988818524007,48.745062206893024,16.70290188224277,2.5297757642989502,0.2277620704851853,0.0,0.0,0.009149875851709814,0.16124367717073346,6.206338661975972,34.13941494166768,73.21198473584272,78.12952529907834,45.24016783102125,14.47119033128748,2.279774237485765,0.04604109297317637,0.0,0.0,0.013870842300381887,0.12444899715496945,5.295275072521305,31.03214026727301,70.55482058030509,77.13723389711231,42.748136507342046,12.214147397042227,1.9553884515074007,0.0595208953936947,0.0,0.0,0.009149875851709814,0.12425452841379747,7.45551695626415,32.62664644586387,67.00118165848369,75.38270330619238,46.71265301197649,16.209071295563554,3.2880358135278493,0.12386174007029067,0.0,0.0,0.013870842300381887,0.11500706425762527,5.519276753098309,30.88001600138589,67.98450690808846,77.35194973013637,51.052891537679535,20.13804136115105,4.0430501593514325,0.12858204358718006,0.0,0.0,0.013870842300381887,0.11972803070629735,5.0912837393955614,30.424739201626878,71.1986533655145,81.75279275488609,49.78713628729921,17.017825582298578,3.434582193610713,0.2104408586025056,0.0,0.0,0.013870842300381887,0.11500706425762527,4.747928814298328,30.416137360826568,70.79065584666267,81.25761068709934,54.33057415016096,23.964254011922804,6.070490486675461,0.20051101599145754,0.0,0.0,0.009149875851709814,0.12425452841379747,4.340830724734636,30.37206652534678,71.40990274541329,77.42604203777972,43.484300458609844,13.943150674754687,2.8463258213155265,0.22499585963001448,0.0,0.0,0.013870842300381887,0.11972803070629735,7.258757265232487,33.752511304748985,69.253098654735,78.87139849964271,53.64226572454295,21.96055350752551,4.751164203131378,0.21496534731871592,0.0,0.0,0.009149875851709814,0.1102860978089532,7.733752988539897,38.737293986905186,83.71344640247331,98.51306431636316,67.98268480398342,27.571890026550502,5.768183795694977,0.2746834389154945,0.0,0.0,0.013870842300381887,0.12011696818864133,7.650272230891732,38.94042572269349,80.02329366024392,80.00600616397104,42.36050029041159
