NAME,P_GLDAS21 2000-01-15,P_GLDAS21 2000-02-15,P_GLDAS21 2000-03-15,P_GLDAS21 2000-04-15,P_GLDAS21 2000-05-15,P_GLDAS21 2000-06-15,P_GLDAS21 2000-07-15,P_GLDAS21 2000-08-15,P_GLDAS21 2000-09-15,P_GLDAS21 2000-10-15,P_GLDAS21 2000-11-15,P_GLDAS21 2000-12-15,P_GLDAS21 2001-01-15,P_GLDAS21 2001-02-15,P_GLDAS21 2001-03-15,P_GLDAS21 2001-04-15,P_GLDAS21 2001-05-15,P_GLDAS21 2001-06-15,P_GLDAS21 2001-07-15,P_GLDAS21 2001-08-15,P_GLDAS21 2001-09-15,P_GLDAS21 2001-10-15,P_GLDAS21 2001-11-15,P_GLDAS21 2001-12-15,P_GLDAS21 2002-01-15,P_GLDAS21 2002-02-15,P_GLDAS21 2002-03-15,P_GLDAS21 2002-04-15,P_GLDAS21 2002-05-15,P_GLDAS21 2002-06-15,P_GLDAS21 2002-07-15,P_GLDAS21 2002-08-15,P_GLDAS21 2002-09-15,P_GLDAS21 2002-10-15,P_GLDAS21 2002-11-15,P_GLDAS21 2002-12-15,P_GLDAS21 2003-01-15,P_GLDAS21 2003-02-15,P_GLDAS21 2003-03-15,P_GLDAS21 2003-04-15,P_GLDAS21 2003-05-15,P_GLDAS21 2003-06-15,P_GLDAS21 2003-07-15,P_GLDAS21 2003-08-15,P_GLDAS21 2003-09-15,P_GLDAS21 2003-10-15,P_GLDAS21 2003-11-15,P_GLDAS21 2003-12-15,P_GLDAS21 2004-01-15,P_GLDAS21 2004-02-15,P_GLDAS21 2004-03-15,P_GLDAS21 2004-04-15,P_GLDAS21 2004-05-15,P_GLDAS21 2004-06-15,P_GLDAS21 2004-07-15,P_GLDAS21 2004-08-15,P_GLDAS21 2004-09-15,P_GLDAS21 2004-10-15,P_GLDAS21 2004-11-15,P_GLDAS21 2004-12-15,P_GLDAS21 2005-01-15,P_GLDAS21 2005-02-15,P_GLDAS21 2005-03-15,P_GLDAS21 2005-04-15,P_GLDAS21 2005-05-15,P_GLDAS21 2005-06-15,P_GLDAS21 2005-07-15,P_GLDAS21 2005-08-15,P_GLDAS21 2005-09-15,P_GLDAS21 2005-10-15,P_GLDAS21 2005-11-15,P_GLDAS21 2005-12-15,P_GLDAS21 2006-01-15,P_GLDAS21 2006-02-15,P_GLDAS21 2006-03-15,P_GLDAS21 2006-04-15,P_GLDAS21 2006-05-15,P_GLDAS21 2006-06-15,P_GLDAS21 2006-07-15,P_GLDAS21 2006-08-15,P_GLDAS21 2006-09-15,P_GLDAS21 2006-10-15,P_GLDAS21 2006-11-15,P_GLDAS21 2006-12-15,P_GLDAS21 2007-01-15,P_GLDAS21 2007-02-15,P_GLDAS21 2007-03-15,P_GLDAS21 2007-04-15,P_GLDAS21 2007-05-15,P_GLDAS21 2007-06-15,P_GLDAS21 2007-07-15,P_GLDAS21 2007-08-15,P_GLDAS21 2007-09-15,P_GLDAS21 2007-10-15,P_GLDAS21 2007-11-15,P_GLDAS21 2007-12-15,P_GLDAS21 2008-01-15,P_GLDAS21 2008-02-15,P_GLDAS21 2008-03-15,P_GLDAS21 2008-04-15,P_GLDAS21 2008-05-15,P_GLDAS21 2008-06-15,P_GLDAS21 2008-07-15,P_GLDAS21 2008-08-15,P_GLDAS21 2008-09-15,P_GLDAS21 2008-10-15,P_GLDAS21 2008-11-15,P_GLDAS21 2008-12-15,P_GLDAS21 2009-01-15,P_GLDAS21 2009-02-15,P_GLDAS21 2009-03-15,P_GLDAS21 2009-04-15,P_GLDAS21 2009-05-15,P_GLDAS21 2009-06-15,P_GLDAS21 2009-07-15,P_GLDAS21 2009-08-15,P_GLDAS21 2009-09-15,P_GLDAS21 2009-10-15,P_GLDAS21 2009-11-15,P_GLDAS21 2009-12-15,P_GLDAS21 2010-01-15,P_GLDAS21 2010-02-15,P_GLDAS21 2010-03-15,P_GLDAS21 2010-04-15,P_GLDAS21 2010-05-15,P_GLDAS21 2010-06-15,P_GLDAS21 2010-07-15,P_GLDAS21 2010-08-15,P_GLDAS21 2010-09-15,P_GLDAS21 2010-10-15,P_GLDAS21 2010-11-15,P_GLDAS21 2010-12-15,P_GLDAS21 2011-01-15,P_GLDAS21 2011-02-15,P_GLDAS21 2011-03-15,P_GLDAS21 2011-04-15,P_GLDAS21 2011-05-15,P_GLDAS21 2011-06-15,P_GLDAS21 2011-07-15,P_GLDAS21 2011-08-15,P_GLDAS21 2011-09-15,P_GLDAS21 2011-10-15,P_GLDAS21 2011-11-15,P_GLDAS21 2011-12-15,P_GLDAS21 2012-01-15,P_GLDAS21 2012-02-15,P_GLDAS21 2012-03-15,P_GLDAS21 2012-04-15,P_GLDAS21 2012-05-15,P_GLDAS21 2012-06-15,P_GLDAS21 2012-07-15,P_GLDAS21 2012-08-15,P_GLDAS21 2012-09-15,P_GLDAS21 2012-10-15,P_GLDAS21 2012-11-15,P_GLDAS21 2012-12-15,P_GLDAS21 2013-01-15,P_GLDAS21 2013-02-15,P_GLDAS21 2013-03-15,P_GLDAS21 2013-04-15,P_GLDAS21 2013-05-15,P_GLDAS21 2013-06-15,P_GLDAS21 2013-07-15,P_GLDAS21 2013-08-15,P_GLDAS21 2013-09-15,P_GLDAS21 2013-10-15,P_GLDAS21 2013-11-15,P_GLDAS21 2013-12-15,P_GLDAS21 2014-01-15,P_GLDAS21 2014-02-15,P_GLDAS21 2014-03-15,P_GLDAS21 2014-04-15,P_GLDAS21 2014-05-15,P_GLDAS21 2014-06-15,P_GLDAS21 2014-07-15,P_GLDAS21 2014-08-15,P_GLDAS21 2014-09-15,P_GLDAS21 2014-10-15,P_GLDAS21 2014-11-15,P_GLDAS21 2014-12-15,P_GLDAS21 2015-01-15,P_GLDAS21 2015-02-15,P_GLDAS21 2015-03-15,P_GLDAS21 2015-04-15,P_GLDAS21 2015-05-15,P_GLDAS21 2015-06-15,P_GLDAS21 2015-07-15,P_GLDAS21 2015-08-15,P_GLDAS21 2015-09-15,P_GLDAS21 2015-10-15,P_GLDAS21 2015-11-15,P_GLDAS21 2015-12-15,P_GLDAS21 2016-01-15,P_GLDAS21 2016-02-15,P_GLDAS21 2016-03-15,P_GLDAS21 2016-04-15,P_GLDAS21 2016-05-15,P_GLDAS21 2016-06-15,P_GLDAS21 2016-07-15,P_GLDAS21 2016-08-15,P_GLDAS21 2016-09-15,P_GLDAS21 2016-10-15,P_GLDAS21 2016-11-15,P_GLDAS21 2016-12-15,P_GLDAS21 2017-01-15,P_GLDAS21 2017-02-15,P_GLDAS21 2017-03-15,P_GLDAS21 2017-04-15,P_GLDAS21 2017-05-15,P_GLDAS21 2017-06-15,P_GLDAS21 2017-07-15,P_GLDAS21 2017-08-15,P_GLDAS21 2017-09-15,P_GLDAS21 2017-10-15,P_GLDAS21 2017-11-15,P_GLDAS21 2017-12-15,P_GLDAS21 2018-01-15,P_GLDAS21 2018-02-15,P_GLDAS21 2018-03-15,P_GLDAS21 2018-04-15,P_GLDAS21 2018-05-15,P_GLDAS21 2018-06-15,P_GLDAS21 2018-07-15,P_GLDAS21 2018-08-15,P_GLDAS21 2018-09-15,P_GLDAS21 2018-10-15,P_GLDAS21 2018-11-15,P_GLDAS21 2018-12-15,P_GLDAS21 2019-01-15,P_GLDAS21 2019-02-15,P_GLDAS21 2019-03-15,P_GLDAS21 2019-04-15,P_GLDAS21 2019-05-15,P_GLDAS21 2019-06-15,P_GLDAS21 2019-07-15,P_GLDAS21 2019-08-15,P_GLDAS21 2019-09-15,P_GLDAS21 2019-10-15,P_GLDAS21 2019-11-15,P_GLDAS21 2019-12-15,P_GLDAS21 2020-01-15,P_GLDAS21 2020-02-15,P_GLDAS21 2020-03-15,P_GLDAS21 2020-04-15,P_GLDAS21 2020-05-15,P_GLDAS21 2020-06-15
KHATANGA,20.95809021150622,9.54287754788915,12.350398259553923,33.21651713395194,26.841120697853622,74.1523433904553,66.70007592703946,33.03462669520272,48.99021671967095,44.21748052446301,21.766665424442024,3.9182760144926485,7.54158526015743,7.047065391992612,16.699292312012364,33.487531915797234,20.46747411460419,45.364558907585604,22.209533891180975,21.303979455004605,36.51050781040141,22.47341230515674,46.194960827361946,33.929841768765854,15.31206197084218,29.007433137063337,23.01126567084473,34.92487563470981,48.36258011004917,29.41890369007865,71.91710227571554,55.44839283206261,78.0434359605954,35.30106919329112,33.452823575979465,23.052469751662265,29.076185081334046,22.92179248656666,21.240582218176755,49.337889331794,39.44369009187923,33.543357401447935,66.89475235564295,69.14869258206924,34.24552259134428,75.72639378108366,26.89340437906051,50.81311186210705,30.487539014410487,10.57915490712579,16.65390208744243,17.146211845645627,28.31484319360832,30.649162356854337,56.475823318262115,62.71190559202669,46.62808704394879,47.24307055273161,37.89550898341766,25.85210686811773,25.945261282502933,17.542726546678548,27.845237584123876,34.06069803249563,25.64913410822548,41.05232904594715,51.676921679035786,59.48218890049589,32.11668092519575,53.546386983329505,31.19308214129965,16.399635146515198,20.851783560923106,36.034914436509425,16.789142611262,9.60954976755649,40.88013269934556,25.94502514172923,30.822214831311914,53.745262148428885,67.96796009053969,42.18102235330129,44.70158040341162,27.33839502899099,42.300393766622285,6.595310171098542,16.429038636950725,34.43881990836281,46.15089108303038,36.79874387173011,80.74476509213434,100.66153199237591,44.5540836607302,66.693225286268,41.30046692039887,38.83027426953948,55.97034200162338,27.195355632773925,32.84436315905541,27.146859492976226,22.28211336412965,52.08290948326802,54.592786402201405,73.85066098398936,24.24531527382776,57.388315480575926,18.288014917643963,45.02358303238504,38.2599567930588,18.911781404592308,20.524821939696178,53.00988600949576,31.69010267270359,36.34093256798158,38.681303517482064,53.29105109181228,64.24717296420087,34.75888658303625,32.95072100028338,13.57189932254721,26.292027205529024,7.232903985294816,10.924328305728029,23.698348745230845,37.455764085842105,76.07610617048303,60.04933927562765,72.35613990127416,41.66601106192935,57.664313190579286,53.89048178899498,24.98392528989357,36.7119953001846,29.576072347171262,35.0542776014416,40.889521426731285,33.95021148920791,36.62939336324276,76.12740939605692,75.35105009066295,27.662336702067126,63.139197142288054,37.81234343662754,24.832348835371178,30.924638211331565,32.59659076499533,20.597425091939197,25.786371566214623,47.938338524348836,30.697490168933175,37.537369122012734,38.204329345279476,30.149598465790433,19.005075492247414,19.702651426363246,27.536926841367304,14.898648054845816,33.69127366240901,6.776820411062639,19.473335542931817,25.589812989798023,45.860380942298285,16.255561086504702,32.95515477762889,52.52113972555859,40.36182697971106,61.55768658074884,19.044171111522864,11.692425013139006,20.8910818154906,14.390782016025751,49.43259067475727,46.8594472398835,42.20268104064605,52.36345537412795,91.9914183207846,79.74245799708265,29.232577993999357,41.159775531011604,41.36497503141247,28.05846070362577,22.704153894607977,43.137482363815266,22.56957079156175,19.628743973507902,78.93966875605578,62.2759303396479,74.68726270406624,45.77984448209818,40.50949783172953,30.120012659917116,26.40679302780657,39.95292723272606,41.32743946565741,32.137701107081355,23.03627288954671,30.810298504464495,25.10221036382483,24.53642681353558,58.382299865438995,40.038324313708976,32.4273972991844,18.373498062337912,14.040023897482437,40.986424913816144,11.529137062794224,40.38949201523639,51.41803667596186,28.86573313673355,39.78574397708714,51.6377019463886,63.93477987558624,33.88563912183735,55.179325231894225,17.522993225449618,40.22595116431801,44.46142323824829,26.26164877590625,22.038918253119686,35.80395925420418,32.22574102136829,37.34904650743494,53.54333566815817,63.60012486769532,44.533827915780115,53.57892407927208,29.08250299358872,39.17992167720703,27.742876511760276,29.123329696999186,26.95124766966215,29.27363594521594,32.14898199768307,41.064449270909705,49.098174377148425,35.019776904959514,59.34602198668054,49.9171834855946,35.08644813605067,28.96493953468691,30.206751542899486,25.86557460000836,34.95141066228059,31.20179835130926,33.76779866832019,45.156088391212776
ODER RIVER,67.35008352763107,65.69658314472403,111.35852480302705,29.561134762071344,64.97913605598411,50.5943910651755,151.2054419973928,58.54237682156295,51.00899491913314,28.445918947863838,65.70830202413961,62.276222375624144,50.77696578841924,47.974470639870006,76.07636220002541,71.51145539172148,56.21205914409323,89.76743918244189,140.9423124018457,70.67656576550495,125.01809692716964,28.59564190673587,57.385779000942264,72.45611671771216,55.829593694007436,99.32919609443627,48.93023412878134,41.69250622447286,79.75304408936682,80.46680987788231,76.2579460816583,108.13902055913992,55.05247465948678,93.87745587775234,64.94548982206751,38.1704222348983,63.524767418426485,12.14379474143825,24.797130149293405,34.888553853815914,65.97110673762575,36.48412494572887,96.48905184368242,35.35360596833346,37.979185249286154,62.48773366022979,33.132675536959646,72.03294873772808,76.4299772603885,77.49081981745412,58.7218695542672,38.430566049351114,64.08570802015636,79.25438676566046,78.38109985561007,67.48063344785234,38.86863318644375,48.46930678726641,85.40622665196119,43.00125708985664,81.41678424663435,71.21590221987535,34.841008937639366,34.35013045749749,89.34323702550859,49.12023908815014,111.26171958445002,76.53589179728132,38.65478825371402,14.970660979294907,42.507895341008,124.59914123590939,38.720013014586506,54.61517944894961,50.64531527787004,60.738432648815476,64.8595217933801,64.32751699101806,27.723176893020902,159.19821367261216,27.115612086438894,40.41255124859613,74.57839044297369,45.57962255613361,124.34553088401142,69.0536538351155,69.78850091766334,12.03640065642442,84.30979664929444,98.6656422662948,113.43565102084965,66.37404190636386,89.02516486706106,34.05963245968329,72.89977043619035,42.856908811731735,85.28476086219455,43.66382232621899,66.13258226841128,64.21515053140426,46.90335113008929,44.773721611369346,91.41822979932726,94.13798944614994,53.1105681904747,58.59615376090128,49.598260746236676,53.54765070324032,45.349282349612814,61.39255536471836,83.41023701986306,9.272453163956978,83.36884803144308,126.19265172124864,107.04834897958405,52.177125718852515,35.4126375581476,86.50161418428884,59.89803470624034,74.15085203209165,74.46062335157907,36.82415950844692,53.76789386728884,43.598850832465125,161.41602903653322,57.00284841892116,118.69054342399558,150.42250731053386,99.94624894142507,14.677690062533983,122.06904870269486,83.60913768303864,49.166249405266775,29.860229524821335,34.121417539559985,28.533611750914833,55.918577243369555,74.55849580622353,166.81861758285262,68.87139486052494,40.43887317956101,40.190547302627145,1.7120499471302546,73.61318038465348,110.09901755888025,57.12988940982331,23.203538380174788,39.835114344131945,47.81986657278942,99.65042600226664,113.86465442109643,70.0602348609945,49.1078447864246,63.84815772098909,55.58088646839831,54.88571906338311,98.99335924189701,60.97515633594972,52.67471273402245,36.286503255703906,119.01420544919155,129.9056255914057,46.85641348617415,58.428713531037026,84.98008538699241,31.76572749143492,56.9082212559119,37.189505278113614,60.364831839954256,21.452751741352102,60.10671279241946,51.15370191946143,123.1056818984009,62.33357911897186,92.11032003473011,96.67791756003672,75.32030054631542,44.8381126266731,24.152255037122455,70.54830745786649,81.79174202823337,18.475182421005055,52.47192148238257,31.211657993657784,49.72799299114588,59.60428075078425,61.14319600900395,37.4575722550497,45.784084222335615,44.4114359356558,79.21267231569296,35.262913908240286,57.81805440538256,93.34463767931524,42.55001518096663,48.3804309503776,58.155344671471845,81.26329965371286,127.00132099582287,53.59221819681338,33.37306244659467,99.78669828301004,58.9606437454328,61.06599878686442,33.096416009766244,53.26377075679736,48.81277281117864,72.00017627828852,50.29202927454879,89.41751764156668,116.62553175567886,82.84254407004678,101.76070168212355,99.84914078793251,69.99998213497837,66.08287783864023,70.05563285513675,16.70161981348213,45.08093165560734,30.321920559284603,49.81557953760765,63.163241296185284,76.64248583613437,39.02122061940569,50.382892293705495,44.807308719732255,18.980761260799735,93.08101250067512,76.79012868278826,41.665322226230295,52.86603867542246,26.395210512003235,93.2071298283541,38.41321860664615,55.26649947905299,61.03923720491402,79.90837225169415,42.251739022986,61.511442324011746,57.29958069720792,47.92806928026951,113.82743690974004,40.11539192638734,9.977990614316084,69.18526124897377,124.12596729569873
ELBE RIVER,72.7150772680035,91.87393430863268,136.3261989738621,32.1401825483932,57.036896444104634,52.06497375164775,106.8481040898189,69.41578459743695,66.77049587232436,54.48497742802036,49.271211254893316,59.175480802795676,62.53138468021025,63.629958255840585,110.43386656387914,68.3507499937551,48.66549688493745,87.91570319010177,87.76574206549516,75.1158697541383,134.84383884020866,37.96514878482001,80.44551696294172,105.53340830516589,58.108283609957326,129.3283112896313,68.14495683706339,59.29171983018001,67.8119160764165,79.71128876875594,107.64605247380113,165.9261735133382,53.032674727421146,107.40943077687933,124.71923631478928,79.26701893351992,95.22097734447962,16.95521985170713,30.310318108144514,34.13144432269158,58.987161387104734,48.66671327373659,76.54299073260995,29.50579034917072,52.02368132353579,64.14764800663649,36.0658171006394,65.8295972146641,115.29805232235917,70.69165410127076,49.14219084171899,38.60611034936486,78.62639365427137,83.59584110560309,104.09184966121188,71.59154872933692,58.15481003121706,41.966962054176754,97.12230891462913,46.81997403660814,98.50056962129743,85.06074222141514,42.68880559219845,40.477254756696745,92.73668894184404,58.31195389514518,136.92306841179516,84.69159553130586,60.276819160422306,29.079480711708953,46.01076345446093,98.37782624736066,38.66439524222843,68.6837926585849,74.53648212352628,67.94360144368555,85.07458607758473,63.58118912840176,41.18184924439017,130.2103925365517,26.725493914062653,55.40401522534547,66.8622549374909,53.060469209323465,122.2057912199284,78.6302634336778,66.51779110385844,5.635024128117188,123.99826960747225,102.60029815981484,121.99170535479861,89.38946101690075,114.2631729361946,29.288045149989504,99.64283018981487,59.56599555076577,92.88106003544561,50.60256031388927,75.40386130645415,91.65582218724346,30.766184851192765,59.37305402655967,88.19349837982264,83.35128136028355,57.39341925913299,74.38018308876669,50.32139969919453,63.969857582794866,40.523418158251104,75.95998139263226,83.57946293632892,28.171046739461346,89.85206472081676,101.5351255521283,107.27769866887849,51.99165219076447,42.89544685764101,85.83775510925985,86.3277962574061,98.55612836973175,75.32540930412759,48.17216133331267,52.583071025074425,33.4940979375361,119.28284974232434,51.500304836219534,98.37798467602617,185.67113969689586,106.69765067822419,26.4673195496757,120.44609837589395,111.1494530957231,76.49525739042913,29.0206643549677,30.922882630561315,33.82980698466564,52.92972678285913,84.49661396607725,169.73971327884684,84.38064938381288,65.84657948504544,55.70032054677218,2.4512429404881098,116.64104302796093,136.44553509079446,44.10221729842119,18.183975075462502,41.87239070073265,53.42632531405322,103.18263872715396,121.6800067690101,69.31825633186412,49.83406099884131,52.268262905291365,68.40610012334932,101.42543995281622,106.2426686557732,67.86518456868441,44.262357472274296,41.35849992888169,143.16393989922753,129.00286595194348,40.971115831604834,64.34192352537471,76.97607782141147,68.87852534673439,72.08299033578396,44.083123723608885,51.3220773501558,25.741179525167333,51.555595734810105,47.069594916270106,117.34069293144337,52.077298152096375,123.35677892190323,102.76557202330525,73.55642978413886,62.95362355094455,22.320718756397632,81.17376799148498,99.49686696264558,16.57904762115645,61.031266580400754,41.91589113038822,43.465980207355585,63.53308223817894,75.14332465749185,71.97235378692346,48.998379224540166,59.83658329492666,109.36781576167603,41.63471871086311,81.36829055287083,93.57459203499663,49.27197475987472,46.32727902760364,61.38824614269334,104.84162996316029,95.03025738582606,48.31945306163866,52.72887394197241,77.89091326368035,60.14435763535479,48.624793997993045,34.97053634554513,52.66267688478702,65.15917623158015,55.789652633814484,52.68670824614351,97.13222348120837,138.90451779067337,89.1842774453698,57.216151146395426,94.59010697276587,82.3763836908448,77.7123507406313,103.43000457886872,14.185038310327133,58.111056836885325,38.13477580013808,45.536790378483026,52.90774372499392,46.145436067616494,38.66227630472272,50.36495860433459,32.936677546968966,21.760592587986576,114.03079991120138,95.93387500847723,40.74690845897438,74.0720523184198,25.780802006498607,77.84542253600893,51.77340085129865,57.105915099083006,58.324098010429424,66.68256116700901,68.24505163489776,61.09353922561754,54.92552990344742,50.27412015530697,135.80153469750417,50.05746319827183,18.318668880732403,53.649687806002476,103.60660300263723
COLUMBIA RIVER,96.08713602548085,75.49137919035931,53.632563311984526,38.57177959207916,53.08911348088104,35.28771483190639,16.606278520785988,12.360466555511435,41.156933068020074,60.45780230219237,36.61103603896752,51.39637846665526,37.84234343113835,32.83343980623317,46.75947079530497,53.49116411925386,28.306008348905753,51.923026137686506,30.4019026503696,13.057092100487635,18.64129637702845,57.95793442964473,81.2035674469009,95.55649230913995,88.06961768983012,46.624293434103635,59.6795508900415,44.82842724197042,44.75540030537445,44.62701595416225,15.868716329250883,18.56094841036664,28.263839295151076,15.31751561135981,43.3193756224553,103.2529893989622,92.5693799263457,44.021270719603955,85.73185497203252,68.00819835406737,43.2417351363731,21.625130379570923,8.302826715720958,17.72031487825816,25.844002390972665,48.70703581925398,69.38568182396051,91.70904729025008,84.19473039355262,52.22819935799755,34.94550959951676,30.521425896244807,72.4899236108901,42.00830231652465,22.170218715695547,59.66391199971038,45.5413423930551,61.56669468341339,43.19348182108778,69.4133745309125,56.601582247028034,20.19177535277465,62.72180752853546,50.39233147156975,84.12169890594153,75.0197841992305,18.60535849708189,18.215897741050927,35.972083222511486,60.376687723782396,76.68952376883415,101.81886214584155,122.85236952715874,47.912211152673116,55.14233050751775,62.54179758501358,47.47060886729077,52.38657918333425,14.653669674285927,13.029154841856217,27.28300729573025,36.73352334105679,137.26987632766594,80.90377786121428,52.64701042304287,63.21668243968825,50.227668674812875,38.80193368242839,33.16658898961305,40.32130884126458,14.438129722463762,17.92358669640481,34.23949065013171,61.18772648662556,56.12958057470508,100.74873303448877,75.5114040959752,47.9201474363355,49.21936285230856,30.198711314519663,48.07627884070424,40.63643490222429,15.007714615133137,32.022945820306205,20.90379213443055,30.948277098067244,70.24202793293244,84.54957041813682,71.68570418993409,38.48697228484072,64.21811709891134,39.630938622702395,43.47315093552535,58.25058560970658,26.40835215354185,29.612014516762333,17.89113516366126,67.35611607999789,57.02866817794596,58.844426784800696,100.4052022617657,36.00232913080937,48.11208297092578,60.551901606668636,67.00268413716717,73.1080633125985,16.246682616355308,23.577259708134417,44.1638621883062,56.709713223817296,76.88399180103977,105.18187827828247,76.54635256065785,57.01461249897155,90.8900308446412,65.96600889134767,79.78081868147838,50.151993378933035,26.21643427636325,13.41896125554426,15.886166195836843,54.94597254259117,62.99684500195578,43.3105358286752,84.600949911623,51.82815473029383,93.32103732218623,55.33906581411448,38.265585481678215,65.44985350310046,29.00143528739701,10.800246899581028,12.070954003636558,68.79277468763541,78.38571608978859,87.1953863969606,51.581273084675104,36.34869044674307,39.012676264232105,43.30506646867856,48.09965482239436,50.4172757906856,14.840568169081918,27.222310480679514,72.08634807417644,24.064692271037284,55.73654304911264,50.6121485091415,48.47317778538346,73.6543240640596,86.47948688542851,45.5875366441908,36.95611896880826,42.14507940096352,17.501266099584353,41.35293128422023,35.5837548366053,51.04946234089831,75.61955479235127,81.63334872952447,57.89901286014257,56.25915282995189,50.18201717782401,26.139195871889562,50.538945696014125,22.87308328468353,27.952147639702737,21.32315597065865,33.517738627908436,44.34221756841568,69.11642105188237,116.80461069854482,81.81412605931266,49.93678427178461,74.21716318048685,34.273064188124415,48.79082755199986,31.2062868568476,30.48783283960872,14.440601337706813,44.76839254035529,116.9453696973657,58.65583123367769,75.37208750437473,73.18942425309767,96.01070661628599,94.7896418780163,66.52792634108059,41.67201211488424,34.55453155797889,8.845561819616096,8.24243916550592,33.99898535684357,51.927513030056915,86.73658792977052,65.82564832251744,81.36022414493956,55.94108180964754,56.9591735801933,61.25392038507156,43.92156449811585,39.49621563373607,11.593944194813893,13.82316793162132,22.233340027632593,46.79967129878446,69.43926380960022,70.627957328976,65.5192427416465,79.23122392916925,39.94259182474424,61.77706124187839,54.357006815744306,32.23516007639212,25.859849635135134,21.575063844603058,55.060931654758065,38.42897812089404,36.712840520111655,72.37011729319735,93.91786451972786,48.63323059208059,48.301548477994885,29.686759169995845,66.4961211093085,62.4425145841991
RHINE,65.95052569499272,128.0300334113994,99.82590891058099,66.89172523473164,105.15643109167594,57.67430875840088,174.39040177683322,91.86336850161962,104.21954498515494,109.05679814839813,118.82626171878671,82.36237380392431,113.48927606076816,85.34075375053979,187.34373469525482,119.00297071427447,58.85381300817061,108.63933343969022,94.28707539177864,84.12721119994711,134.58316681246342,73.73881755300712,110.58878242323463,101.03347899402645,57.95840396584191,170.37784986585325,88.05941420693725,62.77333973619914,122.97567693229921,77.3086876380863,119.98683766546468,119.87249644672875,71.96753647147793,127.83681058369278,188.6062025295065,107.90589186547412,105.50046384752504,29.38292950881585,33.04948008429269,53.577530657845415,88.95917701073536,55.46324144907826,78.7024830607551,46.80404495658528,50.60294903947068,115.54710788365391,60.924926289298256,74.74931135174717,173.08341369682378,58.17811532459766,50.52893425904069,60.204075998612915,86.26181886601228,70.29766061377539,104.01677045168678,127.41014317013378,63.965810012810934,103.42195957922775,72.67115362765901,69.03051770954865,82.42662481109677,81.16743283924238,53.97298986120028,95.6899245857184,91.54846247334909,66.95046574936728,104.57186008919903,97.45527092361465,69.54146985567918,57.35058678809739,55.42353008381933,79.09595976512213,39.41225700888429,79.24480306773306,111.33420275876723,88.15365870543333,124.32765520249862,51.04441459437494,65.30173906778698,170.70351042564866,64.92708024329285,94.17872576541453,72.04386640062336,76.22876580385265,114.09036126433011,98.11491776903836,90.40077046665732,8.5072908685959,158.98091434152235,128.09762940772077,127.30337438234555,131.00519432704024,87.71287502588642,26.86307328954704,99.39248667179324,91.75489571579226,94.83176887260633,67.77666345042186,118.74877090957604,113.7048969733032,67.68559588459165,80.19142370237215,103.34274011048961,106.24397961396174,86.64574813849197,101.14456057229982,68.75447850423296,85.33080127081082,52.9196486420864,89.64911515980839,104.93331722587067,56.20612706606529,77.85464941903336,100.5836914117832,133.0672209800058,54.32553384115015,48.71051971805457,75.57258049036622,134.24437830696823,133.08341807006872,93.23001254106524,88.08025473418321,70.19040313458258,31.661012009912202,129.1195165139899,72.90661384981239,95.71446058105063,173.9162824521182,82.32497948894168,58.15915519409587,125.61679638733905,148.31876057460642,94.50933903920995,40.99795304279737,34.69959304474492,29.609323123436926,53.869301117943166,110.54468274716018,118.42938276157054,105.38437133739299,64.11603703345469,64.07508271948197,20.488388526859044,165.1404878175195,129.5847490184681,30.25287385469176,26.069353563485944,85.87312099152803,79.00861025377668,125.28454910131514,107.60432731662841,77.55285593006269,71.61716967760735,96.57677718356395,104.7894197819648,158.82296285272352,82.13739218529786,77.32081742022359,56.34031003493882,87.40810070021449,160.13245605419914,87.41124634894439,61.42378611523002,74.05273345799836,103.37352600315263,124.7911442648249,111.7949796991564,77.37133005187658,87.91690109628354,84.11124451260885,49.644330365358776,51.7363989932562,88.65066659581944,58.55150107225489,173.3033561305887,126.3194709021816,51.51621754363427,91.950410381447,94.97423513156518,98.272665570683,122.3624344341727,50.3875381220632,66.59445477387776,65.87232022651808,76.2791206459132,71.31565284145499,54.48148214354853,86.99704877448139,84.47414289159973,52.49845531897591,105.45220513308017,44.30678579818644,131.3507631632651,118.90529385344043,69.18845895478124,96.76794736228709,117.31946125096599,156.92417824659947,75.71486476208356,58.08745422462327,50.34831205079777,68.34982109762217,91.12564516214009,20.198244251325626,48.44533328923413,70.71878587668184,80.54726128941292,50.418922825406455,72.96563708873123,85.1156035534306,128.9603666087683,97.18178146336494,88.28721147746509,63.23625417593409,115.53439307369457,120.95807177627518,125.38710399765185,38.996404182320994,77.69461442470082,49.608052687482335,94.08532411660386,60.31601486869668,46.91022982073987,64.13513905870268,48.44206966157298,51.91349866788135,45.44616095325223,141.27823977989405,83.97350205719353,42.19435811989105,90.79328571780076,63.47930959730739,101.60146536546087,66.51097992682787,62.37162723671515,89.81369689534999,64.75412274299593,122.11449387606366,103.19344740927399,103.03245391203029,54.81654750066525,147.08468519950813,74.54029544094531,26.295649721682853,59.17049671888575,113.64708594720554
