,P_CRU 1979-01-15,P_CRU 1979-02-15,P_CRU 1979-03-15,P_CRU 1979-04-15,P_CRU 1979-05-15,P_CRU 1979-06-15,P_CRU 1979-07-15,P_CRU 1979-08-15,P_CRU 1979-09-15,P_CRU 1979-10-15,P_CRU 1979-11-15,P_CRU 1979-12-15,P_CRU 1980-01-15,P_CRU 1980-02-15,P_CRU 1980-03-15,P_CRU 1980-04-15,P_CRU 1980-05-15,P_CRU 1980-06-15,P_CRU 1980-07-15,P_CRU 1980-08-15,P_CRU 1980-09-15,P_CRU 1980-10-15,P_CRU 1980-11-15,P_CRU 1980-12-15,P_CRU 1981-01-15,P_CRU 1981-02-15,P_CRU 1981-03-15,P_CRU 1981-04-15,P_CRU 1981-05-15,P_CRU 1981-06-15,P_CRU 1981-07-15,P_CRU 1981-08-15,P_CRU 1981-09-15,P_CRU 1981-10-15,P_CRU 1981-11-15,P_CRU 1981-12-15,P_CRU 1982-01-15,P_CRU 1982-02-15,P_CRU 1982-03-15,P_CRU 1982-04-15,P_CRU 1982-05-15,P_CRU 1982-06-15,P_CRU 1982-07-15,P_CRU 1982-08-15,P_CRU 1982-09-15,P_CRU 1982-10-15,P_CRU 1982-11-15,P_CRU 1982-12-15,P_CRU 1983-01-15,P_CRU 1983-02-15,P_CRU 1983-03-15,P_CRU 1983-04-15,P_CRU 1983-05-15,P_CRU 1983-06-15,P_CRU 1983-07-15,P_CRU 1983-08-15,P_CRU 1983-09-15,P_CRU 1983-10-15,P_CRU 1983-11-15,P_CRU 1983-12-15,P_CRU 1984-01-15,P_CRU 1984-02-15,P_CRU 1984-03-15,P_CRU 1984-04-15,P_CRU 1984-05-15,P_CRU 1984-06-15,P_CRU 1984-07-15,P_CRU 1984-08-15,P_CRU 1984-09-15,P_CRU 1984-10-15,P_CRU 1984-11-15,P_CRU 1984-12-15,P_CRU 1985-01-15,P_CRU 1985-02-15,P_CRU 1985-03-15,P_CRU 1985-04-15,P_CRU 1985-05-15,P_CRU 1985-06-15,P_CRU 1985-07-15,P_CRU 1985-08-15,P_CRU 1985-09-15,P_CRU 1985-10-15,P_CRU 1985-11-15,P_CRU 1985-12-15,P_CRU 1986-01-15,P_CRU 1986-02-15,P_CRU 1986-03-15,P_CRU 1986-04-15,P_CRU 1986-05-15,P_CRU 1986-06-15,P_CRU 1986-07-15,P_CRU 1986-08-15,P_CRU 1986-09-15,P_CRU 1986-10-15,P_CRU 1986-11-15,P_CRU 1986-12-15,P_CRU 1987-01-15,P_CRU 1987-02-15,P_CRU 1987-03-15,P_CRU 1987-04-15,P_CRU 1987-05-15,P_CRU 1987-06-15,P_CRU 1987-07-15,P_CRU 1987-08-15,P_CRU 1987-09-15,P_CRU 1987-10-15,P_CRU 1987-11-15,P_CRU 1987-12-15,P_CRU 1988-01-15,P_CRU 1988-02-15,P_CRU 1988-03-15,P_CRU 1988-04-15,P_CRU 1988-05-15,P_CRU 1988-06-15,P_CRU 1988-07-15,P_CRU 1988-08-15,P_CRU 1988-09-15,P_CRU 1988-10-15,P_CRU 1988-11-15,P_CRU 1988-12-15,P_CRU 1989-01-15,P_CRU 1989-02-15,P_CRU 1989-03-15,P_CRU 1989-04-15,P_CRU 1989-05-15,P_CRU 1989-06-15,P_CRU 1989-07-15,P_CRU 1989-08-15,P_CRU 1989-09-15,P_CRU 1989-10-15,P_CRU 1989-11-15,P_CRU 1989-12-15,P_CRU 1990-01-15,P_CRU 1990-02-15,P_CRU 1990-03-15,P_CRU 1990-04-15,P_CRU 1990-05-15,P_CRU 1990-06-15,P_CRU 1990-07-15,P_CRU 1990-08-15,P_CRU 1990-09-15,P_CRU 1990-10-15,P_CRU 1990-11-15,P_CRU 1990-12-15,P_CRU 1991-01-15,P_CRU 1991-02-15,P_CRU 1991-03-15,P_CRU 1991-04-15,P_CRU 1991-05-15,P_CRU 1991-06-15,P_CRU 1991-07-15,P_CRU 1991-08-15,P_CRU 1991-09-15,P_CRU 1991-10-15,P_CRU 1991-11-15,P_CRU 1991-12-15,P_CRU 1992-01-15,P_CRU 1992-02-15,P_CRU 1992-03-15,P_CRU 1992-04-15,P_CRU 1992-05-15,P_CRU 1992-06-15,P_CRU 1992-07-15,P_CRU 1992-08-15,P_CRU 1992-09-15,P_CRU 1992-10-15,P_CRU 1992-11-15,P_CRU 1992-12-15,P_CRU 1993-01-15,P_CRU 1993-02-15,P_CRU 1993-03-15,P_CRU 1993-04-15,P_CRU 1993-05-15,P_CRU 1993-06-15,P_CRU 1993-07-15,P_CRU 1993-08-15,P_CRU 1993-09-15,P_CRU 1993-10-15,P_CRU 1993-11-15,P_CRU 1993-12-15,P_CRU 1994-01-15,P_CRU 1994-02-15,P_CRU 1994-03-15,P_CRU 1994-04-15,P_CRU 1994-05-15,P_CRU 1994-06-15,P_CRU 1994-07-15,P_CRU 1994-08-15,P_CRU 1994-09-15,P_CRU 1994-10-15,P_CRU 1994-11-15,P_CRU 1994-12-15,P_CRU 1995-01-15,P_CRU 1995-02-15,P_CRU 1995-03-15,P_CRU 1995-04-15,P_CRU 1995-05-15,P_CRU 1995-06-15,P_CRU 1995-07-15,P_CRU 1995-08-15,P_CRU 1995-09-15,P_CRU 1995-10-15,P_CRU 1995-11-15,P_CRU 1995-12-15,P_CRU 1996-01-15,P_CRU 1996-02-15,P_CRU 1996-03-15,P_CRU 1996-04-15,P_CRU 1996-05-15,P_CRU 1996-06-15,P_CRU 1996-07-15,P_CRU 1996-08-15,P_CRU 1996-09-15,P_CRU 1996-10-15,P_CRU 1996-11-15,P_CRU 1996-12-15,P_CRU 1997-01-15,P_CRU 1997-02-15,P_CRU 1997-03-15,P_CRU 1997-04-15,P_CRU 1997-05-15,P_CRU 1997-06-15,P_CRU 1997-07-15,P_CRU 1997-08-15,P_CRU 1997-09-15,P_CRU 1997-10-15,P_CRU 1997-11-15,P_CRU 1997-12-15,P_CRU 1998-01-15,P_CRU 1998-02-15,P_CRU 1998-03-15,P_CRU 1998-04-15,P_CRU 1998-05-15,P_CRU 1998-06-15,P_CRU 1998-07-15,P_CRU 1998-08-15,P_CRU 1998-09-15,P_CRU 1998-10-15,P_CRU 1998-11-15,P_CRU 1998-12-15,P_CRU 1999-01-15,P_CRU 1999-02-15,P_CRU 1999-03-15,P_CRU 1999-04-15,P_CRU 1999-05-15,P_CRU 1999-06-15,P_CRU 1999-07-15,P_CRU 1999-08-15,P_CRU 1999-09-15,P_CRU 1999-10-15,P_CRU 1999-11-15,P_CRU 1999-12-15,P_CRU 2000-01-15,P_CRU 2000-02-15,P_CRU 2000-03-15,P_CRU 2000-04-15,P_CRU 2000-05-15,P_CRU 2000-06-15,P_CRU 2000-07-15,P_CRU 2000-08-15,P_CRU 2000-09-15,P_CRU 2000-10-15,P_CRU 2000-11-15,P_CRU 2000-12-15,P_CRU 2001-01-15,P_CRU 2001-02-15,P_CRU 2001-03-15,P_CRU 2001-04-15,P_CRU 2001-05-15,P_CRU 2001-06-15,P_CRU 2001-07-15,P_CRU 2001-08-15,P_CRU 2001-09-15,P_CRU 2001-10-15,P_CRU 2001-11-15,P_CRU 2001-12-15,P_CRU 2002-01-15,P_CRU 2002-02-15,P_CRU 2002-03-15,P_CRU 2002-04-15,P_CRU 2002-05-15,P_CRU 2002-06-15,P_CRU 2002-07-15,P_CRU 2002-08-15,P_CRU 2002-09-15,P_CRU 2002-10-15,P_CRU 2002-11-15,P_CRU 2002-12-15,P_CRU 2003-01-15,P_CRU 2003-02-15,P_CRU 2003-03-15,P_CRU 2003-04-15,P_CRU 2003-05-15,P_CRU 2003-06-15,P_CRU 2003-07-15,P_CRU 2003-08-15,P_CRU 2003-09-15,P_CRU 2003-10-15,P_CRU 2003-11-15,P_CRU 2003-12-15,P_CRU 2004-01-15,P_CRU 2004-02-15,P_CRU 2004-03-15,P_CRU 2004-04-15,P_CRU 2004-05-15,P_CRU 2004-06-15,P_CRU 2004-07-15,P_CRU 2004-08-15,P_CRU 2004-09-15,P_CRU 2004-10-15,P_CRU 2004-11-15,P_CRU 2004-12-15,P_CRU 2005-01-15,P_CRU 2005-02-15,P_CRU 2005-03-15,P_CRU 2005-04-15,P_CRU 2005-05-15,P_CRU 2005-06-15,P_CRU 2005-07-15,P_CRU 2005-08-15,P_CRU 2005-09-15,P_CRU 2005-10-15,P_CRU 2005-11-15,P_CRU 2005-12-15,P_CRU 2006-01-15,P_CRU 2006-02-15,P_CRU 2006-03-15,P_CRU 2006-04-15,P_CRU 2006-05-15,P_CRU 2006-06-15,P_CRU 2006-07-15,P_CRU 2006-08-15,P_CRU 2006-09-15,P_CRU 2006-10-15,P_CRU 2006-11-15,P_CRU 2006-12-15,P_CRU 2007-01-15,P_CRU 2007-02-15,P_CRU 2007-03-15,P_CRU 2007-04-15,P_CRU 2007-05-15,P_CRU 2007-06-15,P_CRU 2007-07-15,P_CRU 2007-08-15,P_CRU 2007-09-15,P_CRU 2007-10-15,P_CRU 2007-11-15,P_CRU 2007-12-15,P_CRU 2008-01-15,P_CRU 2008-02-15,P_CRU 2008-03-15,P_CRU 2008-04-15,P_CRU 2008-05-15,P_CRU 2008-06-15,P_CRU 2008-07-15,P_CRU 2008-08-15,P_CRU 2008-09-15,P_CRU 2008-10-15,P_CRU 2008-11-15,P_CRU 2008-12-15,P_CRU 2009-01-15,P_CRU 2009-02-15,P_CRU 2009-03-15,P_CRU 2009-04-15,P_CRU 2009-05-15,P_CRU 2009-06-15,P_CRU 2009-07-15,P_CRU 2009-08-15,P_CRU 2009-09-15,P_CRU 2009-10-15,P_CRU 2009-11-15,P_CRU 2009-12-15,P_CRU 2010-01-15,P_CRU 2010-02-15,P_CRU 2010-03-15,P_CRU 2010-04-15,P_CRU 2010-05-15,P_CRU 2010-06-15,P_CRU 2010-07-15,P_CRU 2010-08-15,P_CRU 2010-09-15,P_CRU 2010-10-15,P_CRU 2010-11-15,P_CRU 2010-12-15,P_CRU 2011-01-15,P_CRU 2011-02-15,P_CRU 2011-03-15,P_CRU 2011-04-15,P_CRU 2011-05-15,P_CRU 2011-06-15,P_CRU 2011-07-15,P_CRU 2011-08-15,P_CRU 2011-09-15,P_CRU 2011-10-15,P_CRU 2011-11-15,P_CRU 2011-12-15,P_CRU 2012-01-15,P_CRU 2012-02-15,P_CRU 2012-03-15,P_CRU 2012-04-15,P_CRU 2012-05-15,P_CRU 2012-06-15,P_CRU 2012-07-15,P_CRU 2012-08-15,P_CRU 2012-09-15,P_CRU 2012-10-15,P_CRU 2012-11-15,P_CRU 2012-12-15,P_CRU 2013-01-15,P_CRU 2013-02-15,P_CRU 2013-03-15,P_CRU 2013-04-15,P_CRU 2013-05-15,P_CRU 2013-06-15,P_CRU 2013-07-15,P_CRU 2013-08-15,P_CRU 2013-09-15,P_CRU 2013-10-15,P_CRU 2013-11-15,P_CRU 2013-12-15,P_CRU 2014-01-15,P_CRU 2014-02-15,P_CRU 2014-03-15,P_CRU 2014-04-15,P_CRU 2014-05-15,P_CRU 2014-06-15,P_CRU 2014-07-15,P_CRU 2014-08-15,P_CRU 2014-09-15,P_CRU 2014-10-15,P_CRU 2014-11-15,P_CRU 2014-12-15,P_CRU 2015-01-15,P_CRU 2015-02-15,P_CRU 2015-03-15,P_CRU 2015-04-15,P_CRU 2015-05-15,P_CRU 2015-06-15,P_CRU 2015-07-15,P_CRU 2015-08-15,P_CRU 2015-09-15,P_CRU 2015-10-15,P_CRU 2015-11-15,P_CRU 2015-12-15,P_CRU 2016-01-15,P_CRU 2016-02-15,P_CRU 2016-03-15,P_CRU 2016-04-15,P_CRU 2016-05-15,P_CRU 2016-06-15,P_CRU 2016-07-15,P_CRU 2016-08-15,P_CRU 2016-09-15,P_CRU 2016-10-15,P_CRU 2016-11-15,P_CRU 2016-12-15,P_CRU 2017-01-15,P_CRU 2017-02-15,P_CRU 2017-03-15,P_CRU 2017-04-15,P_CRU 2017-05-15,P_CRU 2017-06-15,P_CRU 2017-07-15,P_CRU 2017-08-15,P_CRU 2017-09-15,P_CRU 2017-10-15,P_CRU 2017-11-15,P_CRU 2017-12-15,P_CRU 2018-01-15,P_CRU 2018-02-15,P_CRU 2018-03-15,P_CRU 2018-04-15,P_CRU 2018-05-15,P_CRU 2018-06-15,P_CRU 2018-07-15,P_CRU 2018-08-15,P_CRU 2018-09-15,P_CRU 2018-10-15,P_CRU 2018-11-15,P_CRU 2018-12-15,P_CRU 2019-01-15,P_CRU 2019-02-15,P_CRU 2019-03-15,P_CRU 2019-04-15,P_CRU 2019-05-15,P_CRU 2019-06-15,P_CRU 2019-07-15,P_CRU 2019-08-15,P_CRU 2019-09-15,P_CRU 2019-10-15,P_CRU 2019-11-15,P_CRU 2019-12-15
WINISK,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.92950419087417,92.0492155856183,84.42196617571422,78.68765599081054,56.48082106473888,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.9352092918307,92.0492155856183,84.42196617571422,78.68765599081054,56.48082106473888,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.93235674135244,92.04636303514003,84.42196617571422,78.69050854128882,56.48082106473888,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.92950419087417,92.04636303514003,84.42481872619248,78.69050854128882,56.48082106473888,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.294731183570136,73.93235674135244,92.0492155856183,84.41911362523594,78.68765599081054,56.48082106473888,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.92950419087417,92.04636303514003,84.42196617571422,78.6848034403323,56.48082106473888,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.93235674135244,92.0492155856183,84.42481872619248,78.6848034403323,56.47796851426061,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.28902597379576,73.93235674135244,92.04636303514003,84.42196617571422,78.68765599081054,56.47796851426061,44.610169437692406,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.92950419087417,92.04636303514003,84.41911362523594,78.68765599081054,56.48082106473888,44.610169437692406,29.94473417715092,26.558162623641863,20.950014601721367,25.608515406440514,34.085161416305496,42.294731183570136,73.92950419087417,92.04636303514003,84.42196617571422,78.68765599081054,56.48082106473888,44.60731688721414,29.941881572263732,26.558162623641863,20.950014601721367,25.60566280155333,34.085161416305496,42.29187852427403,73.9352092918307,92.0492155856183,84.42481872619248,78.68765599081054,56.47196071767781,44.610169437692406,29.941881572263732,26.552255688046003,20.94706113392344,25.60270939008811,34.085161416305496,42.28597158867818,73.91758945869552,92.04636303514003,84.42196617571422,78.69356303907183,56.47786765327367,44.604262502096546,29.938928160798522,26.552255688046003,20.94706113392344,25.611569737149182,34.08220800484029,42.29483204840468,73.92644991842201,92.05512263387959,84.4278732239755,78.67879575641491,56.48377458886952,44.607216026227206,29.935974636667886,26.10755347128721,19.777326598162112,24.30923058460204,33.48744778160617,43.84483706010038,74.82066715247976,92.71756361279706,80.45274158938496,81.48490567131239,55.0384222208148,42.95676038188146,29.521334106795546,24.552176801658288,22.73254119552146,23.80021268658623,34.68590492006665,40.02691540821085,73.70381862794596,87.4043730305782,80.25895074459623,84.12054174411297,53.61860469281243,50.27590344593227,31.22096165637362,29.596207913546692,20.266817624100312,24.45620141385812,36.817083282923996,45.84112605186821,72.47573582558826,93.08813714702002,83.01272452121708,81.0744062278593,55.121320046257665,41.47532209798,30.241864320309,26.49036679880857,20.17689031694152,24.997197251489077,31.820499672992245,37.761627289125826,69.71178541863503,92.35806806071986,83.8075936360407,77.59301445780345,57.3138088517259,42.17142082132033,28.848301773591803,25.38831928758213,20.589749300319294,25.5238780358993,36.08844588019476,43.15314712576623,73.9650298093434,91.2645796370027,80.47416074426219,75.53909572891804,60.055644982415856,45.82185565087845,29.591079308060106,25.71443174386221,21.164279542935606,27.32589787995327,35.13783701587372,40.03793540594428,73.97069478751699,96.386361559075,87.08355629333148,78.71272390346594,54.31372489742269,42.48787699854228,28.142195693578802,25.83561551493586,21.466981518118363,25.35937003827281,32.289340445019256,41.026453277595785,70.38180630707389,89.46825772750051,83.55631536522333,79.68548759581402,54.09234847685497,42.46680980986436,29.28948217936905,24.784865047646818,21.61019546193859,25.318598604912363,35.69209466591875,41.98014948325401,67.71247721434935,94.9380898386745,85.09269760748779,83.55331533429539,54.01237077673908,42.57567799622984,29.1319021353443,25.4796509803318,20.893254416993656,26.237513695264468,32.731901102581425,39.71495212740903,71.39426189639224,93.28394398987221,79.5048932277636,76.46937084802184,53.34694408526853,44.6241912181499,30.91825901470815,25.02926696520536,19.600143086117264,25.50523618836155,33.43947209857865,40.95252537778994,72.16060913593853,98.27895439309998,85.2202661224008,75.9551247781078,54.343327479769115,42.145333886825384,27.86567346870033,25.81115123393517,20.7887451367628,23.340265494798828,34.781779545551316,38.65422869993872,69.26774386404705,90.75989573296728,81.96166468880634,77.20072049908829,53.71328309562657,42.581116564856785,29.133182022735518,27.437946349962345,21.255301650916547,25.00917717410459,35.880314678118296,39.9047195563636,76.93140431705396,91.16719187963793,82.33622790757222,81.54269602898601,55.867762702049376,44.57691316106611,28.547172958726392,26.320270330542478,19.988905433213912,26.4230225809582,33.81676497656903,39.34545897168135,74.38576185394625,87.27911463505457,82.69343959380656,83.86916071649712,59.457603005060605,47.21944194744095,28.807011868028606,24.552846010945874,21.276912828508745,25.807344410160304,33.72522195091974,44.55008978072303,78.21370701082006,91.72935393921631,82.19973369017694,75.59392218833473,56.048157857037076,43.117452455278595,28.73056452746441,25.819184199420643,20.45513700084514,26.029691135503217,33.89650799168792,40.96361217609981,73.97679263523362,92.0056832555544,85.68811000598897,78.35521944154804,55.700695429788176,41.82643123914996,29.626663730258326,24.91368010131733,20.173736008336324,26.33891050201521,31.848394614130264,39.8846812591032,71.18956900609314,86.78851238128756,79.80881850203079,76.57540536349296,53.56258928275186,42.06283691495725,31.1940456752672,24.47726061896623,20.62542559785896,25.430261363739714,32.041685577762266,41.46099073894986,75.4066861528613,90.31994550888169,81.77210792737664,77.59390841422496,55.182940239212854,45.22910055859273,29.485557836072502,25.83921428290925,18.977187134323987,24.39598593602076,33.478178762655766,44.179022642633846,72.05152995125934,93.91485787619577,83.47730669324659,79.1640498140636,56.821692701062354,46.58309766030028,28.207080273918205,26.902145569079384,22.1900640159406,26.98147097512605,33.52009476638673,38.503436242119314,73.6682857540506,89.19294266214241,83.37120983192982,77.05969128853297,55.64042763002973,48.637715211810225,29.082169820248385,28.262383707785787,21.416872432458927,25.589414457336,32.617252032001765,39.91931961875866,71.22386344274926,86.04622181337378,81.19888453554252,83.55092143830805,55.149984671418856,49.23994333574827,32.82876456574583,27.74720067190382,21.051980696199678,26.299746346360337,34.272377113256695,42.06409384277299,78.08509185088664,91.3628238021117,81.11340125535362,75.87769903405577,60.238626938784456,44.40026507038415,31.120451823796078,29.44316404239163,20.27895772164002,28.78715544022107,31.749483240454484,40.42960985926622,72.84538682077475,96.38792573198587,87.35539831976021,81.95488230485626,56.26316946393445,45.47471773437575,29.13556725642186,25.05410890882852,21.04053583062528,28.291900567928423,32.3475746485306,40.47337776375068,70.3111916127287,88.55226287107271,80.81623843021534,79.43113652086251,53.972362314547404,42.52926915759552,33.24773071712597,27.089161537324728,21.980325145831145,24.298119544925576,37.2346346114422,42.127120702204735,71.17993143035048,91.72489844009424,83.43477297294014,78.81267992619331,53.849319321003144,44.23154874483941,31.764317428631802,25.348752785750083,21.49611445815465,26.83399782179581,36.16656507810259,43.254224188776206,73.87460023319404,92.1820320878216,84.19055509776149,72.62189489733389,52.32878374285293,46.51436626246418,29.36710804397375,25.6989197968885,22.595299819676754,24.49312453310565,32.349279958862176,41.008097217742986,77.65368933006211,91.34601849031344,84.12908469204665,78.11372921614718,58.98329355139445,40.75694132960253,28.34008624111315,26.146006581892372,20.48452842250023,25.073461066942816,35.45248629145086,39.26446741372335,70.78197049506822,87.2081978964267,78.41718896315291,72.79510888281408,56.37045327891025,47.023718654538186,29.11951891880549,29.57798383854496,20.861610970399514,24.84646026964245,24.740134272670296,55.67655379292549,65.6832407424918,76.30714097341719,49.33708348780464,126.50198955914101,46.05363152177432,30.475657164767565,43.10479854370959
