HYBAS_ID,PET_GLEAM 1980-01-15,PET_GLEAM 1980-02-15,PET_GLEAM 1980-03-15,PET_GLEAM 1980-04-15,PET_GLEAM 1980-05-15,PET_GLEAM 1980-06-15,PET_GLEAM 1980-07-15,PET_GLEAM 1980-08-15,PET_GLEAM 1980-09-15,PET_GLEAM 1980-10-15,PET_GLEAM 1980-11-15,PET_GLEAM 1980-12-15,PET_GLEAM 1981-01-15,PET_GLEAM 1981-02-15,PET_GLEAM 1981-03-15,PET_GLEAM 1981-04-15,PET_GLEAM 1981-05-15,PET_GLEAM 1981-06-15,PET_GLEAM 1981-07-15,PET_GLEAM 1981-08-15,PET_GLEAM 1981-09-15,PET_GLEAM 1981-10-15,PET_GLEAM 1981-11-15,PET_GLEAM 1981-12-15,PET_GLEAM 1982-01-15,PET_GLEAM 1982-02-15,PET_GLEAM 1982-03-15,PET_GLEAM 1982-04-15,PET_GLEAM 1982-05-15,PET_GLEAM 1982-06-15,PET_GLEAM 1982-07-15,PET_GLEAM 1982-08-15,PET_GLEAM 1982-09-15,PET_GLEAM 1982-10-15,PET_GLEAM 1982-11-15,PET_GLEAM 1982-12-15,PET_GLEAM 1983-01-15,PET_GLEAM 1983-02-15,PET_GLEAM 1983-03-15,PET_GLEAM 1983-04-15,PET_GLEAM 1983-05-15,PET_GLEAM 1983-06-15,PET_GLEAM 1983-07-15,PET_GLEAM 1983-08-15,PET_GLEAM 1983-09-15,PET_GLEAM 1983-10-15,PET_GLEAM 1983-11-15,PET_GLEAM 1983-12-15,PET_GLEAM 1984-01-15,PET_GLEAM 1984-02-15,PET_GLEAM 1984-03-15,PET_GLEAM 1984-04-15,PET_GLEAM 1984-05-15,PET_GLEAM 1984-06-15,PET_GLEAM 1984-07-15,PET_GLEAM 1984-08-15,PET_GLEAM 1984-09-15,PET_GLEAM 1984-10-15,PET_GLEAM 1984-11-15,PET_GLEAM 1984-12-15,PET_GLEAM 1985-01-15,PET_GLEAM 1985-02-15,PET_GLEAM 1985-03-15,PET_GLEAM 1985-04-15,PET_GLEAM 1985-05-15,PET_GLEAM 1985-06-15,PET_GLEAM 1985-07-15,PET_GLEAM 1985-08-15,PET_GLEAM 1985-09-15,PET_GLEAM 1985-10-15,PET_GLEAM 1985-11-15,PET_GLEAM 1985-12-15,PET_GLEAM 1986-01-15,PET_GLEAM 1986-02-15,PET_GLEAM 1986-03-15,PET_GLEAM 1986-04-15,PET_GLEAM 1986-05-15,PET_GLEAM 1986-06-15,PET_GLEAM 1986-07-15,PET_GLEAM 1986-08-15,PET_GLEAM 1986-09-15,PET_GLEAM 1986-10-15,PET_GLEAM 1986-11-15,PET_GLEAM 1986-12-15,PET_GLEAM 1987-01-15,PET_GLEAM 1987-02-15,PET_GLEAM 1987-03-15,PET_GLEAM 1987-04-15,PET_GLEAM 1987-05-15,PET_GLEAM 1987-06-15,PET_GLEAM 1987-07-15,PET_GLEAM 1987-08-15,PET_GLEAM 1987-09-15,PET_GLEAM 1987-10-15,PET_GLEAM 1987-11-15,PET_GLEAM 1987-12-15,PET_GLEAM 1988-01-15,PET_GLEAM 1988-02-15,PET_GLEAM 1988-03-15,PET_GLEAM 1988-04-15,PET_GLEAM 1988-05-15,PET_GLEAM 1988-06-15,PET_GLEAM 1988-07-15,PET_GLEAM 1988-08-15,PET_GLEAM 1988-09-15,PET_GLEAM 1988-10-15,PET_GLEAM 1988-11-15,PET_GLEAM 1988-12-15,PET_GLEAM 1989-01-15,PET_GLEAM 1989-02-15,PET_GLEAM 1989-03-15,PET_GLEAM 1989-04-15,PET_GLEAM 1989-05-15,PET_GLEAM 1989-06-15,PET_GLEAM 1989-07-15,PET_GLEAM 1989-08-15,PET_GLEAM 1989-09-15,PET_GLEAM 1989-10-15,PET_GLEAM 1989-11-15,PET_GLEAM 1989-12-15,PET_GLEAM 1990-01-15,PET_GLEAM 1990-02-15,PET_GLEAM 1990-03-15,PET_GLEAM 1990-04-15,PET_GLEAM 1990-05-15,PET_GLEAM 1990-06-15,PET_GLEAM 1990-07-15,PET_GLEAM 1990-08-15,PET_GLEAM 1990-09-15,PET_GLEAM 1990-10-15,PET_GLEAM 1990-11-15,PET_GLEAM 1990-12-15,PET_GLEAM 1991-01-15,PET_GLEAM 1991-02-15,PET_GLEAM 1991-03-15,PET_GLEAM 1991-04-15,PET_GLEAM 1991-05-15,PET_GLEAM 1991-06-15,PET_GLEAM 1991-07-15,PET_GLEAM 1991-08-15,PET_GLEAM 1991-09-15,PET_GLEAM 1991-10-15,PET_GLEAM 1991-11-15,PET_GLEAM 1991-12-15,PET_GLEAM 1992-01-15,PET_GLEAM 1992-02-15,PET_GLEAM 1992-03-15,PET_GLEAM 1992-04-15,PET_GLEAM 1992-05-15,PET_GLEAM 1992-06-15,PET_GLEAM 1992-07-15,PET_GLEAM 1992-08-15,PET_GLEAM 1992-09-15,PET_GLEAM 1992-10-15,PET_GLEAM 1992-11-15,PET_GLEAM 1992-12-15,PET_GLEAM 1993-01-15,PET_GLEAM 1993-02-15,PET_GLEAM 1993-03-15,PET_GLEAM 1993-04-15,PET_GLEAM 1993-05-15,PET_GLEAM 1993-06-15,PET_GLEAM 1993-07-15,PET_GLEAM 1993-08-15,PET_GLEAM 1993-09-15,PET_GLEAM 1993-10-15,PET_GLEAM 1993-11-15,PET_GLEAM 1993-12-15,PET_GLEAM 1994-01-15,PET_GLEAM 1994-02-15,PET_GLEAM 1994-03-15,PET_GLEAM 1994-04-15,PET_GLEAM 1994-05-15,PET_GLEAM 1994-06-15,PET_GLEAM 1994-07-15,PET_GLEAM 1994-08-15,PET_GLEAM 1994-09-15,PET_GLEAM 1994-10-15,PET_GLEAM 1994-11-15,PET_GLEAM 1994-12-15,PET_GLEAM 1995-01-15,PET_GLEAM 1995-02-15,PET_GLEAM 1995-03-15,PET_GLEAM 1995-04-15,PET_GLEAM 1995-05-15,PET_GLEAM 1995-06-15,PET_GLEAM 1995-07-15,PET_GLEAM 1995-08-15,PET_GLEAM 1995-09-15,PET_GLEAM 1995-10-15,PET_GLEAM 1995-11-15,PET_GLEAM 1995-12-15,PET_GLEAM 1996-01-15,PET_GLEAM 1996-02-15,PET_GLEAM 1996-03-15,PET_GLEAM 1996-04-15,PET_GLEAM 1996-05-15,PET_GLEAM 1996-06-15,PET_GLEAM 1996-07-15,PET_GLEAM 1996-08-15,PET_GLEAM 1996-09-15,PET_GLEAM 1996-10-15,PET_GLEAM 1996-11-15,PET_GLEAM 1996-12-15,PET_GLEAM 1997-01-15,PET_GLEAM 1997-02-15,PET_GLEAM 1997-03-15,PET_GLEAM 1997-04-15,PET_GLEAM 1997-05-15,PET_GLEAM 1997-06-15,PET_GLEAM 1997-07-15,PET_GLEAM 1997-08-15,PET_GLEAM 1997-09-15,PET_GLEAM 1997-10-15,PET_GLEAM 1997-11-15,PET_GLEAM 1997-12-15,PET_GLEAM 1998-01-15,PET_GLEAM 1998-02-15,PET_GLEAM 1998-03-15,PET_GLEAM 1998-04-15,PET_GLEAM 1998-05-15,PET_GLEAM 1998-06-15,PET_GLEAM 1998-07-15,PET_GLEAM 1998-08-15,PET_GLEAM 1998-09-15,PET_GLEAM 1998-10-15,PET_GLEAM 1998-11-15,PET_GLEAM 1998-12-15,PET_GLEAM 1999-01-15,PET_GLEAM 1999-02-15,PET_GLEAM 1999-03-15,PET_GLEAM 1999-04-15,PET_GLEAM 1999-05-15,PET_GLEAM 1999-06-15,PET_GLEAM 1999-07-15,PET_GLEAM 1999-08-15,PET_GLEAM 1999-09-15,PET_GLEAM 1999-10-15,PET_GLEAM 1999-11-15,PET_GLEAM 1999-12-15,PET_GLEAM 2000-01-15,PET_GLEAM 2000-02-15,PET_GLEAM 2000-03-15,PET_GLEAM 2000-04-15,PET_GLEAM 2000-05-15,PET_GLEAM 2000-06-15,PET_GLEAM 2000-07-15,PET_GLEAM 2000-08-15,PET_GLEAM 2000-09-15,PET_GLEAM 2000-10-15,PET_GLEAM 2000-11-15,PET_GLEAM 2000-12-15,PET_GLEAM 2001-01-15,PET_GLEAM 2001-02-15,PET_GLEAM 2001-03-15,PET_GLEAM 2001-04-15,PET_GLEAM 2001-05-15,PET_GLEAM 2001-06-15,PET_GLEAM 2001-07-15,PET_GLEAM 2001-08-15,PET_GLEAM 2001-09-15,PET_GLEAM 2001-10-15,PET_GLEAM 2001-11-15,PET_GLEAM 2001-12-15,PET_GLEAM 2002-01-15,PET_GLEAM 2002-02-15,PET_GLEAM 2002-03-15,PET_GLEAM 2002-04-15,PET_GLEAM 2002-05-15,PET_GLEAM 2002-06-15,PET_GLEAM 2002-07-15,PET_GLEAM 2002-08-15,PET_GLEAM 2002-09-15,PET_GLEAM 2002-10-15,PET_GLEAM 2002-11-15,PET_GLEAM 2002-12-15,PET_GLEAM 2003-01-15,PET_GLEAM 2003-02-15,PET_GLEAM 2003-03-15,PET_GLEAM 2003-04-15,PET_GLEAM 2003-05-15,PET_GLEAM 2003-06-15,PET_GLEAM 2003-07-15,PET_GLEAM 2003-08-15,PET_GLEAM 2003-09-15,PET_GLEAM 2003-10-15,PET_GLEAM 2003-11-15,PET_GLEAM 2003-12-15,PET_GLEAM 2004-01-15,PET_GLEAM 2004-02-15,PET_GLEAM 2004-03-15,PET_GLEAM 2004-04-15,PET_GLEAM 2004-05-15,PET_GLEAM 2004-06-15,PET_GLEAM 2004-07-15,PET_GLEAM 2004-08-15,PET_GLEAM 2004-09-15,PET_GLEAM 2004-10-15,PET_GLEAM 2004-11-15,PET_GLEAM 2004-12-15,PET_GLEAM 2005-01-15,PET_GLEAM 2005-02-15,PET_GLEAM 2005-03-15,PET_GLEAM 2005-04-15,PET_GLEAM 2005-05-15,PET_GLEAM 2005-06-15,PET_GLEAM 2005-07-15,PET_GLEAM 2005-08-15,PET_GLEAM 2005-09-15,PET_GLEAM 2005-10-15,PET_GLEAM 2005-11-15,PET_GLEAM 2005-12-15,PET_GLEAM 2006-01-15,PET_GLEAM 2006-02-15,PET_GLEAM 2006-03-15,PET_GLEAM 2006-04-15,PET_GLEAM 2006-05-15,PET_GLEAM 2006-06-15,PET_GLEAM 2006-07-15,PET_GLEAM 2006-08-15,PET_GLEAM 2006-09-15,PET_GLEAM 2006-10-15,PET_GLEAM 2006-11-15,PET_GLEAM 2006-12-15,PET_GLEAM 2007-01-15,PET_GLEAM 2007-02-15,PET_GLEAM 2007-03-15,PET_GLEAM 2007-04-15,PET_GLEAM 2007-05-15,PET_GLEAM 2007-06-15,PET_GLEAM 2007-07-15,PET_GLEAM 2007-08-15,PET_GLEAM 2007-09-15,PET_GLEAM 2007-10-15,PET_GLEAM 2007-11-15,PET_GLEAM 2007-12-15,PET_GLEAM 2008-01-15,PET_GLEAM 2008-02-15,PET_GLEAM 2008-03-15,PET_GLEAM 2008-04-15,PET_GLEAM 2008-05-15,PET_GLEAM 2008-06-15,PET_GLEAM 2008-07-15,PET_GLEAM 2008-08-15,PET_GLEAM 2008-09-15,PET_GLEAM 2008-10-15,PET_GLEAM 2008-11-15,PET_GLEAM 2008-12-15,PET_GLEAM 2009-01-15,PET_GLEAM 2009-02-15,PET_GLEAM 2009-03-15,PET_GLEAM 2009-04-15,PET_GLEAM 2009-05-15,PET_GLEAM 2009-06-15,PET_GLEAM 2009-07-15,PET_GLEAM 2009-08-15,PET_GLEAM 2009-09-15,PET_GLEAM 2009-10-15,PET_GLEAM 2009-11-15,PET_GLEAM 2009-12-15,PET_GLEAM 2010-01-15,PET_GLEAM 2010-02-15,PET_GLEAM 2010-03-15,PET_GLEAM 2010-04-15,PET_GLEAM 2010-05-15,PET_GLEAM 2010-06-15,PET_GLEAM 2010-07-15,PET_GLEAM 2010-08-15,PET_GLEAM 2010-09-15,PET_GLEAM 2010-10-15,PET_GLEAM 2010-11-15,PET_GLEAM 2010-12-15,PET_GLEAM 2011-01-15,PET_GLEAM 2011-02-15,PET_GLEAM 2011-03-15,PET_GLEAM 2011-04-15,PET_GLEAM 2011-05-15,PET_GLEAM 2011-06-15,PET_GLEAM 2011-07-15,PET_GLEAM 2011-08-15,PET_GLEAM 2011-09-15,PET_GLEAM 2011-10-15,PET_GLEAM 2011-11-15,PET_GLEAM 2011-12-15,PET_GLEAM 2012-01-15,PET_GLEAM 2012-02-15,PET_GLEAM 2012-03-15,PET_GLEAM 2012-04-15,PET_GLEAM 2012-05-15,PET_GLEAM 2012-06-15,PET_GLEAM 2012-07-15,PET_GLEAM 2012-08-15,PET_GLEAM 2012-09-15,PET_GLEAM 2012-10-15,PET_GLEAM 2012-11-15,PET_GLEAM 2012-12-15,PET_GLEAM 2013-01-15,PET_GLEAM 2013-02-15,PET_GLEAM 2013-03-15,PET_GLEAM 2013-04-15,PET_GLEAM 2013-05-15,PET_GLEAM 2013-06-15,PET_GLEAM 2013-07-15,PET_GLEAM 2013-08-15,PET_GLEAM 2013-09-15,PET_GLEAM 2013-10-15,PET_GLEAM 2013-11-15,PET_GLEAM 2013-12-15,PET_GLEAM 2014-01-15,PET_GLEAM 2014-02-15,PET_GLEAM 2014-03-15,PET_GLEAM 2014-04-15,PET_GLEAM 2014-05-15,PET_GLEAM 2014-06-15,PET_GLEAM 2014-07-15,PET_GLEAM 2014-08-15,PET_GLEAM 2014-09-15,PET_GLEAM 2014-10-15,PET_GLEAM 2014-11-15,PET_GLEAM 2014-12-15,PET_GLEAM 2015-01-15,PET_GLEAM 2015-02-15,PET_GLEAM 2015-03-15,PET_GLEAM 2015-04-15,PET_GLEAM 2015-05-15,PET_GLEAM 2015-06-15,PET_GLEAM 2015-07-15,PET_GLEAM 2015-08-15,PET_GLEAM 2015-09-15,PET_GLEAM 2015-10-15,PET_GLEAM 2015-11-15,PET_GLEAM 2015-12-15,PET_GLEAM 2016-01-15,PET_GLEAM 2016-02-15,PET_GLEAM 2016-03-15,PET_GLEAM 2016-04-15,PET_GLEAM 2016-05-15,PET_GLEAM 2016-06-15,PET_GLEAM 2016-07-15,PET_GLEAM 2016-08-15,PET_GLEAM 2016-09-15,PET_GLEAM 2016-10-15,PET_GLEAM 2016-11-15,PET_GLEAM 2016-12-15,PET_GLEAM 2017-01-15,PET_GLEAM 2017-02-15,PET_GLEAM 2017-03-15,PET_GLEAM 2017-04-15,PET_GLEAM 2017-05-15,PET_GLEAM 2017-06-15,PET_GLEAM 2017-07-15,PET_GLEAM 2017-08-15,PET_GLEAM 2017-09-15,PET_GLEAM 2017-10-15,PET_GLEAM 2017-11-15,PET_GLEAM 2017-12-15,PET_GLEAM 2018-01-15,PET_GLEAM 2018-02-15,PET_GLEAM 2018-03-15,PET_GLEAM 2018-04-15,PET_GLEAM 2018-05-15,PET_GLEAM 2018-06-15,PET_GLEAM 2018-07-15,PET_GLEAM 2018-08-15,PET_GLEAM 2018-09-15,PET_GLEAM 2018-10-15,PET_GLEAM 2018-11-15,PET_GLEAM 2018-12-15
1030000010,38.02515011110565,45.451782397841136,66.58166707815663,77.06036480487957,80.6996617915833,74.39796347839115,77.2303169992129,76.82929630288376,64.40377364060932,56.54176261002171,43.97457521469696,36.53799001085939,38.77382384496267,44.644015077872744,65.65459047514233,75.79773112942505,80.56949971281574,74.71053809989675,78.11484180229968,77.25864413188377,65.58923650918167,58.36589339446391,42.75772582996564,36.5942971278095,39.50491936280778,41.57998495067612,63.477101801561176,74.7142840387557,79.57475822991395,72.54589136317252,73.11387175333049,75.0873560584069,62.652277192509736,57.941443682592244,40.48404409370929,33.66954327201224,34.506543881925936,41.504715574391184,61.96223703629953,72.9446275215198,78.98083584401384,76.20410921967174,75.93928915469112,76.00395702389439,63.76652013289273,55.47513204981927,42.59007617389563,34.82922075685431,37.326396454584234,47.14549307905179,65.49060962097548,75.32080989303685,78.07535007602822,72.3926829074928,75.93837598254846,75.10382143335794,63.07096382587162,56.08150540459157,41.70506653894876,36.26596195950143,40.25418970468803,42.75428664989128,65.40024772078927,74.8361580393408,81.14227438158852,75.58014232453745,75.42792122405561,74.78379631595793,64.3198095448288,57.32673327199089,45.66762863144845,36.367612625962785,39.33702387863137,44.808500792627655,67.15736043531524,75.5137744704104,81.36090508420268,74.80579902585073,75.76002641943163,76.50058379662666,64.92292743332861,59.581953682033756,43.19237408665799,34.27571001989607,38.78703928118021,45.34360615693417,63.82710201278767,76.4544194668226,81.82873826141275,75.82465398595953,77.14542693866498,76.35761513595247,64.38913505342548,59.72745049131741,44.06629137248973,35.895954163960255,38.879021978007394,45.41309396669174,67.20377284181426,76.35193431608315,80.75332251151958,75.11975840773852,74.5482853188711,77.92942990389143,64.83541840570233,59.2312235991902,43.28741408335969,36.08965490883532,36.63632002937039,43.541082331210795,64.05723477588384,76.23930134265977,80.0963498230705,73.99979587893951,76.30468153039985,76.42553409356894,63.93320647442539,56.14605955910629,43.91535926138857,34.9613552971418,39.079367297076026,42.09091632897534,63.81956281105309,74.78847451315234,80.30706885086137,72.2824498043961,74.96718662251273,74.53708905295429,63.327305533903875,56.145491013375654,42.9822958384742,36.895728410205194,37.35344382707147,44.4046416583605,64.18852101875127,76.1853923211367,80.77823550155603,73.45503457225826,76.24091290135961,75.40289853057209,62.303412543607735,55.677191166468894,41.16209313416529,32.302462311234535,34.97201301550897,41.04135532162115,63.54501669937896,72.88695533266682,78.84371853452411,72.35954741501743,74.60956672497052,75.7415044524625,64.20404695000444,54.266723613722924,43.81064674045073,34.45775650958932,37.71827994331747,42.725032476343145,63.446551480354834,75.61050943081864,81.71040721737994,74.51600667106648,76.53227242986193,74.96863860077585,63.24385872263142,57.121406948400214,44.84550045549286,37.455335070052,40.19219082384244,44.183243606248716,63.615477380458586,76.71599590016571,81.28027633014275,73.8797775246475,77.55590688144835,76.91818286007164,65.84666565365093,58.39905221556727,43.3493496890778,34.86352202133705,40.15064977593425,44.00984679095155,64.64488617167368,75.22111979726658,79.87800624828624,75.05054368313618,76.49512250734959,78.30203049135528,66.18203236514783,57.349362039248135,42.78674694861411,35.614313273523386,37.426165851306116,47.1692024661028,63.96894386650029,73.64262854649034,80.1596827415888,75.17409986640757,76.91802756339392,76.62037530826194,63.90974480361505,56.079712724134886,44.85527287515341,36.72784578294302,38.914680390743484,43.45463357799289,63.909342854695865,74.01870353863137,77.99432790769934,76.35832693837673,78.78737748511877,79.13851010207144,64.52171937180336,58.77795853887806,44.04559372997361,36.02141267598615,37.66170674883485,44.14791165510609,63.905562320269034,76.50460277954966,81.73171568867417,73.493779224844,75.403111713739,75.05174202283168,65.77258947068951,55.316311720676005,43.442885500284156,35.999499960517284,39.40315719731975,47.27324339278601,63.93382364465252,76.4578705022316,80.88541291998534,73.75392943893934,77.93152907957287,77.43107758854451,64.47597247092955,56.645589863325675,43.524578442925446,36.97130045578971,38.40697934121076,47.48143037888707,65.75229609200117,73.71154505813121,81.36180519741903,73.88003539660382,77.24042276943827,75.7797553184729,63.683596185651254,57.3681551603578,43.81170636242435,36.05727318959377,38.5276288595771,44.80201500893555,65.80469582719518,76.12008396137297,79.94225018942858,74.30256098063786,77.05353109606759,76.58547361441222,64.57065139585055,57.12565849435307,43.240174994387324,36.21305801713024,37.639111869230234,46.49497652816153,66.61716775302375,76.26436411792494,80.22231933921171,74.15321774927101,77.23200779499705,76.86957636121818,63.96392488187832,56.317094954325185,43.73726304964448,34.033047337690526,39.148935280951015,44.12945798252948,64.31697473054703,75.70702952744834,81.81149856420365,75.08704103605086,76.04694290240063,77.55593886422382,65.17888872601813,57.40425029314328,43.575382369079,35.73983208098476,38.370048804561925,46.70305280843717,66.32185490623606,76.08631548401893,79.7462531410326,73.0988784914522,76.44514109660851,75.2878923710676,62.16674999446797,56.88726810050669,42.656169954425074,35.23001886370775,37.57622228959329,46.45371628391222,65.40140830711121,77.78584243621704,81.3169241301297,76.0817733670143,77.76921825333953,77.32747350191336,64.55412907709498,56.27737953544261,43.19091344239022,36.22968185430632,39.87600019936148,45.5154149994459,64.27878363425194,73.42527914915327,80.53564401413148,73.99200693475032,76.65347269770761,76.26150949363462,64.71457420599461,57.33441389680011,43.01333106502835,34.13914500809309,38.28264049443979,44.54913764954681,65.17002391881144,75.80798798172891,80.64246478836108,75.03505924410625,79.16690525941122,76.46552461081245,64.60093410469942,57.055527205037954,43.46305846290159,36.361177369651124,37.810619718952076,47.950487731698004,66.61500974302079,75.87424861813383,79.61001287298778,74.31942221701965,77.10801831615306,75.86340108924749,64.55717486797559,56.059856872346344,43.240463775005765,35.604087754542846,39.41093398603321,46.205205503938345,65.06386426728132,74.62427567511763,80.69841522701134,72.51350096717826,77.06572349768253,76.69085167639783,63.966165273246965,56.48071332775403,41.199870764495486,35.06048306232945,40.29968773200475,45.57803536906046,66.27006504431114,76.58060003438126,79.68990659832654,74.62958306756613,78.19517149341753,77.46320519428215,64.81390807064372,55.521690517778225,43.99695059038523,35.50574462777987,38.12774035669467,45.425637012808124,64.7297296607392,74.64371998622501,80.82505072857515,74.20987245117968,77.06483890552543,75.40403402011096,64.62996662008852,56.75451308787186,40.701701627247864,36.687792026432255,37.8458996611751,47.3689309471918,64.20083835314232,74.67918273616807,80.05487061207407,74.39196777771929,77.65371726818445,75.11566448895616,63.26712636155738,56.594783181455384,42.95050064827345,35.60219544578275,39.35158460601204,46.59859256281715,66.47026402346808,74.88420135062682,80.48001789928934,73.66514451034553,76.11809948518744,76.57262731967865,64.31013179787935,56.28614766807115,43.875612392026,35.20462454707128,39.98708382748756,45.73498909280086,64.46478721113674,74.05187525915723,80.26017356093793,74.83321823842827,79.35491574150787,78.71797001877711,65.46203447820237,57.60533858912565,43.378603117612684,37.85988284890935,38.31657778832504,45.05371866807326,67.04086547168087,75.86778573503778,80.03142841384353,73.94546694324471,76.99794505100353,78.0946754636228,64.60031587061557,59.069922351825966,44.57902550711062,34.60926109657524,37.36304607505804,47.795917605317,66.80019775166643,77.1597209088051,81.51035826721326,75.98697176846473,78.23717360608815,76.81354294405921,64.45875713850482,56.569421838971934,43.18364995368488,36.142159318138276,39.66126211106255,43.67683276739098,64.02796430640517,76.05318603459811,83.66256353102881,74.9460971542436,79.06126289215837,78.71805450010999,64.11804012646377,56.6580127603065,43.32539188649595,36.22798676407543,37.81372602304232,45.88492975883627,66.11284635172538,74.64267388244352,80.76930844271305,76.20307705804703,77.65646395628781,80.25077410802977,66.18891035354527,57.84298705389537,43.66987187500041,36.139557570677034
