,R_MERRA2 1980-01-15,R_MERRA2 1980-02-15,R_MERRA2 1980-03-15,R_MERRA2 1980-04-15,R_MERRA2 1980-05-15,R_MERRA2 1980-06-15,R_MERRA2 1980-07-15,R_MERRA2 1980-08-15,R_MERRA2 1980-09-15,R_MERRA2 1980-10-15,R_MERRA2 1980-11-15,R_MERRA2 1980-12-15,R_MERRA2 1981-01-15,R_MERRA2 1981-02-15,R_MERRA2 1981-03-15,R_MERRA2 1981-04-15,R_MERRA2 1981-05-15,R_MERRA2 1981-06-15,R_MERRA2 1981-07-15,R_MERRA2 1981-08-15,R_MERRA2 1981-09-15,R_MERRA2 1981-10-15,R_MERRA2 1981-11-15,R_MERRA2 1981-12-15,R_MERRA2 1982-01-15,R_MERRA2 1982-02-15,R_MERRA2 1982-03-15,R_MERRA2 1982-04-15,R_MERRA2 1982-05-15,R_MERRA2 1982-06-15,R_MERRA2 1982-07-15,R_MERRA2 1982-08-15,R_MERRA2 1982-09-15,R_MERRA2 1982-10-15,R_MERRA2 1982-11-15,R_MERRA2 1982-12-15,R_MERRA2 1983-01-15,R_MERRA2 1983-02-15,R_MERRA2 1983-03-15,R_MERRA2 1983-04-15,R_MERRA2 1983-05-15,R_MERRA2 1983-06-15,R_MERRA2 1983-07-15,R_MERRA2 1983-08-15,R_MERRA2 1983-09-15,R_MERRA2 1983-10-15,R_MERRA2 1983-11-15,R_MERRA2 1983-12-15,R_MERRA2 1984-01-15,R_MERRA2 1984-02-15,R_MERRA2 1984-03-15,R_MERRA2 1984-04-15,R_MERRA2 1984-05-15,R_MERRA2 1984-06-15,R_MERRA2 1984-07-15,R_MERRA2 1984-08-15,R_MERRA2 1984-09-15,R_MERRA2 1984-10-15,R_MERRA2 1984-11-15,R_MERRA2 1984-12-15,R_MERRA2 1985-01-15,R_MERRA2 1985-02-15,R_MERRA2 1985-03-15,R_MERRA2 1985-04-15,R_MERRA2 1985-05-15,R_MERRA2 1985-06-15,R_MERRA2 1985-07-15,R_MERRA2 1985-08-15,R_MERRA2 1985-09-15,R_MERRA2 1985-10-15,R_MERRA2 1985-11-15,R_MERRA2 1985-12-15,R_MERRA2 1986-01-15,R_MERRA2 1986-02-15,R_MERRA2 1986-03-15,R_MERRA2 1986-04-15,R_MERRA2 1986-05-15,R_MERRA2 1986-06-15,R_MERRA2 1986-07-15,R_MERRA2 1986-08-15,R_MERRA2 1986-09-15,R_MERRA2 1986-10-15,R_MERRA2 1986-11-15,R_MERRA2 1986-12-15,R_MERRA2 1987-01-15,R_MERRA2 1987-02-15,R_MERRA2 1987-03-15,R_MERRA2 1987-04-15,R_MERRA2 1987-05-15,R_MERRA2 1987-06-15,R_MERRA2 1987-07-15,R_MERRA2 1987-08-15,R_MERRA2 1987-09-15,R_MERRA2 1987-10-15,R_MERRA2 1987-11-15,R_MERRA2 1987-12-15,R_MERRA2 1988-01-15,R_MERRA2 1988-02-15,R_MERRA2 1988-03-15,R_MERRA2 1988-04-15,R_MERRA2 1988-05-15,R_MERRA2 1988-06-15,R_MERRA2 1988-07-15,R_MERRA2 1988-08-15,R_MERRA2 1988-09-15,R_MERRA2 1988-10-15,R_MERRA2 1988-11-15,R_MERRA2 1988-12-15,R_MERRA2 1989-01-15,R_MERRA2 1989-02-15,R_MERRA2 1989-03-15,R_MERRA2 1989-04-15,R_MERRA2 1989-05-15,R_MERRA2 1989-06-15,R_MERRA2 1989-07-15,R_MERRA2 1989-08-15,R_MERRA2 1989-09-15,R_MERRA2 1989-10-15,R_MERRA2 1989-11-15,R_MERRA2 1989-12-15,R_MERRA2 1990-01-15,R_MERRA2 1990-02-15,R_MERRA2 1990-03-15,R_MERRA2 1990-04-15,R_MERRA2 1990-05-15,R_MERRA2 1990-06-15,R_MERRA2 1990-07-15,R_MERRA2 1990-08-15,R_MERRA2 1990-09-15,R_MERRA2 1990-10-15,R_MERRA2 1990-11-15,R_MERRA2 1990-12-15,R_MERRA2 1991-01-15,R_MERRA2 1991-02-15,R_MERRA2 1991-03-15,R_MERRA2 1991-04-15,R_MERRA2 1991-05-15,R_MERRA2 1991-06-15,R_MERRA2 1991-07-15,R_MERRA2 1991-08-15,R_MERRA2 1991-09-15,R_MERRA2 1991-10-15,R_MERRA2 1991-11-15,R_MERRA2 1991-12-15,R_MERRA2 1992-01-15,R_MERRA2 1992-02-15,R_MERRA2 1992-03-15,R_MERRA2 1992-04-15,R_MERRA2 1992-05-15,R_MERRA2 1992-06-15,R_MERRA2 1992-07-15,R_MERRA2 1992-08-15,R_MERRA2 1992-09-15,R_MERRA2 1992-10-15,R_MERRA2 1992-11-15,R_MERRA2 1992-12-15,R_MERRA2 1993-01-15,R_MERRA2 1993-02-15,R_MERRA2 1993-03-15,R_MERRA2 1993-04-15,R_MERRA2 1993-05-15,R_MERRA2 1993-06-15,R_MERRA2 1993-07-15,R_MERRA2 1993-08-15,R_MERRA2 1993-09-15,R_MERRA2 1993-10-15,R_MERRA2 1993-11-15,R_MERRA2 1993-12-15,R_MERRA2 1994-01-15,R_MERRA2 1994-02-15,R_MERRA2 1994-03-15,R_MERRA2 1994-04-15,R_MERRA2 1994-05-15,R_MERRA2 1994-06-15,R_MERRA2 1994-07-15,R_MERRA2 1994-08-15,R_MERRA2 1994-09-15,R_MERRA2 1994-10-15,R_MERRA2 1994-11-15,R_MERRA2 1994-12-15,R_MERRA2 1995-01-15,R_MERRA2 1995-02-15,R_MERRA2 1995-03-15,R_MERRA2 1995-04-15,R_MERRA2 1995-05-15,R_MERRA2 1995-06-15,R_MERRA2 1995-07-15,R_MERRA2 1995-08-15,R_MERRA2 1995-09-15,R_MERRA2 1995-10-15,R_MERRA2 1995-11-15,R_MERRA2 1995-12-15,R_MERRA2 1996-01-15,R_MERRA2 1996-02-15,R_MERRA2 1996-03-15,R_MERRA2 1996-04-15,R_MERRA2 1996-05-15,R_MERRA2 1996-06-15,R_MERRA2 1996-07-15,R_MERRA2 1996-08-15,R_MERRA2 1996-09-15,R_MERRA2 1996-10-15,R_MERRA2 1996-11-15,R_MERRA2 1996-12-15,R_MERRA2 1997-01-15,R_MERRA2 1997-02-15,R_MERRA2 1997-03-15,R_MERRA2 1997-04-15,R_MERRA2 1997-05-15,R_MERRA2 1997-06-15,R_MERRA2 1997-07-15,R_MERRA2 1997-08-15,R_MERRA2 1997-09-15,R_MERRA2 1997-10-15,R_MERRA2 1997-11-15,R_MERRA2 1997-12-15,R_MERRA2 1998-01-15,R_MERRA2 1998-02-15,R_MERRA2 1998-03-15,R_MERRA2 1998-04-15,R_MERRA2 1998-05-15,R_MERRA2 1998-06-15,R_MERRA2 1998-07-15,R_MERRA2 1998-08-15,R_MERRA2 1998-09-15,R_MERRA2 1998-10-15,R_MERRA2 1998-11-15,R_MERRA2 1998-12-15,R_MERRA2 1999-01-15,R_MERRA2 1999-02-15,R_MERRA2 1999-03-15,R_MERRA2 1999-04-15,R_MERRA2 1999-05-15,R_MERRA2 1999-06-15,R_MERRA2 1999-07-15,R_MERRA2 1999-08-15,R_MERRA2 1999-09-15,R_MERRA2 1999-10-15,R_MERRA2 1999-11-15,R_MERRA2 1999-12-15,R_MERRA2 2000-01-15,R_MERRA2 2000-02-15,R_MERRA2 2000-03-15,R_MERRA2 2000-04-15,R_MERRA2 2000-05-15,R_MERRA2 2000-06-15,R_MERRA2 2000-07-15,R_MERRA2 2000-08-15,R_MERRA2 2000-09-15,R_MERRA2 2000-10-15,R_MERRA2 2000-11-15,R_MERRA2 2000-12-15,R_MERRA2 2001-01-15,R_MERRA2 2001-02-15,R_MERRA2 2001-03-15,R_MERRA2 2001-04-15,R_MERRA2 2001-05-15,R_MERRA2 2001-06-15,R_MERRA2 2001-07-15,R_MERRA2 2001-08-15,R_MERRA2 2001-09-15,R_MERRA2 2001-10-15,R_MERRA2 2001-11-15,R_MERRA2 2001-12-15,R_MERRA2 2002-01-15,R_MERRA2 2002-02-15,R_MERRA2 2002-03-15,R_MERRA2 2002-04-15,R_MERRA2 2002-05-15,R_MERRA2 2002-06-15,R_MERRA2 2002-07-15,R_MERRA2 2002-08-15,R_MERRA2 2002-09-15,R_MERRA2 2002-10-15,R_MERRA2 2002-11-15,R_MERRA2 2002-12-15,R_MERRA2 2003-01-15,R_MERRA2 2003-02-15,R_MERRA2 2003-03-15,R_MERRA2 2003-04-15,R_MERRA2 2003-05-15,R_MERRA2 2003-06-15,R_MERRA2 2003-07-15,R_MERRA2 2003-08-15,R_MERRA2 2003-09-15,R_MERRA2 2003-10-15,R_MERRA2 2003-11-15,R_MERRA2 2003-12-15,R_MERRA2 2004-01-15,R_MERRA2 2004-02-15,R_MERRA2 2004-03-15,R_MERRA2 2004-04-15,R_MERRA2 2004-05-15,R_MERRA2 2004-06-15,R_MERRA2 2004-07-15,R_MERRA2 2004-08-15,R_MERRA2 2004-09-15,R_MERRA2 2004-10-15,R_MERRA2 2004-11-15,R_MERRA2 2004-12-15,R_MERRA2 2005-01-15,R_MERRA2 2005-02-15,R_MERRA2 2005-03-15,R_MERRA2 2005-04-15,R_MERRA2 2005-05-15,R_MERRA2 2005-06-15,R_MERRA2 2005-07-15,R_MERRA2 2005-08-15,R_MERRA2 2005-09-15,R_MERRA2 2005-10-15,R_MERRA2 2005-11-15,R_MERRA2 2005-12-15,R_MERRA2 2006-01-15,R_MERRA2 2006-02-15,R_MERRA2 2006-03-15,R_MERRA2 2006-04-15,R_MERRA2 2006-05-15,R_MERRA2 2006-06-15,R_MERRA2 2006-07-15,R_MERRA2 2006-08-15,R_MERRA2 2006-09-15,R_MERRA2 2006-10-15,R_MERRA2 2006-11-15,R_MERRA2 2006-12-15,R_MERRA2 2007-01-15,R_MERRA2 2007-02-15,R_MERRA2 2007-03-15,R_MERRA2 2007-04-15,R_MERRA2 2007-05-15,R_MERRA2 2007-06-15,R_MERRA2 2007-07-15,R_MERRA2 2007-08-15,R_MERRA2 2007-09-15,R_MERRA2 2007-10-15,R_MERRA2 2007-11-15,R_MERRA2 2007-12-15,R_MERRA2 2008-01-15,R_MERRA2 2008-02-15,R_MERRA2 2008-03-15,R_MERRA2 2008-04-15,R_MERRA2 2008-05-15,R_MERRA2 2008-06-15,R_MERRA2 2008-07-15,R_MERRA2 2008-08-15,R_MERRA2 2008-09-15,R_MERRA2 2008-10-15,R_MERRA2 2008-11-15,R_MERRA2 2008-12-15,R_MERRA2 2009-01-15,R_MERRA2 2009-02-15,R_MERRA2 2009-03-15,R_MERRA2 2009-04-15,R_MERRA2 2009-05-15,R_MERRA2 2009-06-15,R_MERRA2 2009-07-15,R_MERRA2 2009-08-15,R_MERRA2 2009-09-15,R_MERRA2 2009-10-15,R_MERRA2 2009-11-15,R_MERRA2 2009-12-15,R_MERRA2 2010-01-15,R_MERRA2 2010-02-15,R_MERRA2 2010-03-15,R_MERRA2 2010-04-15,R_MERRA2 2010-05-15,R_MERRA2 2010-06-15,R_MERRA2 2010-07-15,R_MERRA2 2010-08-15,R_MERRA2 2010-09-15,R_MERRA2 2010-10-15,R_MERRA2 2010-11-15,R_MERRA2 2010-12-15,R_MERRA2 2011-01-15,R_MERRA2 2011-02-15,R_MERRA2 2011-03-15,R_MERRA2 2011-04-15,R_MERRA2 2011-05-15,R_MERRA2 2011-06-15,R_MERRA2 2011-07-15,R_MERRA2 2011-08-15,R_MERRA2 2011-09-15,R_MERRA2 2011-10-15,R_MERRA2 2011-11-15,R_MERRA2 2011-12-15,R_MERRA2 2012-01-15,R_MERRA2 2012-02-15,R_MERRA2 2012-03-15,R_MERRA2 2012-04-15,R_MERRA2 2012-05-15,R_MERRA2 2012-06-15,R_MERRA2 2012-07-15,R_MERRA2 2012-08-15,R_MERRA2 2012-09-15,R_MERRA2 2012-10-15,R_MERRA2 2012-11-15,R_MERRA2 2012-12-15,R_MERRA2 2013-01-15,R_MERRA2 2013-02-15,R_MERRA2 2013-03-15,R_MERRA2 2013-04-15,R_MERRA2 2013-05-15,R_MERRA2 2013-06-15,R_MERRA2 2013-07-15,R_MERRA2 2013-08-15,R_MERRA2 2013-09-15,R_MERRA2 2013-10-15,R_MERRA2 2013-11-15,R_MERRA2 2013-12-15,R_MERRA2 2014-01-15,R_MERRA2 2014-02-15,R_MERRA2 2014-03-15,R_MERRA2 2014-04-15,R_MERRA2 2014-05-15,R_MERRA2 2014-06-15,R_MERRA2 2014-07-15,R_MERRA2 2014-08-15,R_MERRA2 2014-09-15,R_MERRA2 2014-10-15,R_MERRA2 2014-11-15,R_MERRA2 2014-12-15,R_MERRA2 2015-01-15,R_MERRA2 2015-02-15,R_MERRA2 2015-03-15,R_MERRA2 2015-04-15,R_MERRA2 2015-05-15,R_MERRA2 2015-06-15,R_MERRA2 2015-07-15,R_MERRA2 2015-08-15,R_MERRA2 2015-09-15,R_MERRA2 2015-10-15,R_MERRA2 2015-11-15,R_MERRA2 2015-12-15,R_MERRA2 2016-01-15,R_MERRA2 2016-02-15,R_MERRA2 2016-03-15,R_MERRA2 2016-04-15,R_MERRA2 2016-05-15,R_MERRA2 2016-06-15,R_MERRA2 2016-07-15,R_MERRA2 2016-08-15,R_MERRA2 2016-09-15,R_MERRA2 2016-10-15,R_MERRA2 2016-11-15,R_MERRA2 2016-12-15,R_MERRA2 2017-01-15,R_MERRA2 2017-02-15,R_MERRA2 2017-03-15,R_MERRA2 2017-04-15,R_MERRA2 2017-05-15,R_MERRA2 2017-06-15,R_MERRA2 2017-07-15,R_MERRA2 2017-08-15,R_MERRA2 2017-09-15,R_MERRA2 2017-10-15,R_MERRA2 2017-11-15,R_MERRA2 2017-12-15,R_MERRA2 2018-01-15,R_MERRA2 2018-02-15,R_MERRA2 2018-03-15,R_MERRA2 2018-04-15,R_MERRA2 2018-05-15,R_MERRA2 2018-06-15,R_MERRA2 2018-07-15,R_MERRA2 2018-08-15,R_MERRA2 2018-09-15,R_MERRA2 2018-10-15,R_MERRA2 2018-11-15,R_MERRA2 2018-12-15,R_MERRA2 2019-01-15,R_MERRA2 2019-02-15,R_MERRA2 2019-03-15,R_MERRA2 2019-04-15,R_MERRA2 2019-05-15,R_MERRA2 2019-06-15,R_MERRA2 2019-07-15,R_MERRA2 2019-08-15,R_MERRA2 2019-09-15,R_MERRA2 2019-10-15,R_MERRA2 2019-11-15,R_MERRA2 2019-12-15,R_MERRA2 2020-01-15,R_MERRA2 2020-02-15,R_MERRA2 2020-03-15,R_MERRA2 2020-04-15,R_MERRA2 2020-05-15,R_MERRA2 2020-06-15,R_MERRA2 2020-07-15,R_MERRA2 2020-08-15
WINISK,0.0,0.0,3.0277092484432866,26.44156388259123,10.099657339539672,10.389700848314575,13.879890868616002,12.228432740707142,19.961271580698842,9.036441073508982,0.20086841815536155,0.0,0.0,0.026352865582153072,2.0770369938365234,14.803500898838834,35.46337193826112,14.200667039677432,13.90489869932962,8.391940055307318,21.063681328868466,4.991758567744236,1.3507050633919904,0.0,0.0,0.0,1.9452002150679004,29.355083746652213,25.86603791867271,19.984523217384428,14.256241557248496,15.671134458364227,10.248390507941432,10.844252322373006,2.774652638320199,4.054222935911203,0.0,0.0,1.6169439558634189,26.70584967396737,14.616227157531233,16.979337296484722,12.702144798812892,8.157109941158588,7.366960505183914,5.877411551558232,0.8734663491430777,0.0,0.0,0.0,0.01137777865282987,26.385289247990197,5.333349846320651,19.027592600526965,9.003959603623676,4.8511199014875634,7.579137898471853,2.7964114719775037,0.0006721050429935394,0.0,0.0,0.0,0.1909515526573161,45.279510147579906,12.283656555243065,49.3041477707831,18.216142051241718,11.724712692760374,20.21986001624641,7.5158000680037675,2.907997317904362,0.0,0.0,0.0,4.003484930992195,51.52519777980821,21.208668891408962,16.026448556540178,16.888695179452018,9.442787902968195,16.086571536581012,6.071520926639616,0.0005796110587582241,0.0,0.0,0.0,9.045320260696355,31.19102262002236,11.372151909348204,12.055304938849005,9.36251145870333,21.15264678871429,9.098681380935801,6.288145584626119,1.8724817624031984,0.0,0.0,0.0,0.6560427906939283,38.555415993322406,18.099036971189577,7.017447356866216,12.036424445843627,6.071518149558776,10.313544290751974,4.594946016173426,0.6352102456447716,0.0,0.0,0.0,0.0128537946343525,19.610905932842574,10.659152894058527,9.721677524720713,7.673734086524304,7.841171754483451,6.68249477804736,6.408598550407034,0.3614408342892336,0.0,0.0,0.0020052340964547663,5.400983765913437,16.560250268594512,5.980284471404595,6.894874023981413,8.911390588682249,6.950892276364424,5.058849709165237,2.9329821427618703,1.4279992084111202,2.268356836722885e-05,0.0,0.4125976816134169,1.5523026691572457,14.717192976780842,7.957697082082045,11.623058637943435,10.535245524527816,4.384603583914272,10.444739180825684,4.650898165299648,0.6140463499733666,0.0,0.0,0.0,0.4717424209351776,13.905606255424187,17.24749583054677,10.011906654461848,10.075836264034779,11.277851019924242,9.657985780584518,1.4411271967735972,0.00269867369668276,0.0,0.0,0.005419173132221307,7.12663814162321,2.479671944265281,2.6394022502988017,4.611161497417312,8.735064973513778,8.068522376282596,4.091566512391681,1.4540672424185752,0.06667355281973486,0.0,0.0,0.0,0.3640930842962435,7.48602150623418,11.438489821524508,5.576790284740994,7.80958040918258,5.103515987674365,5.0725078749464085,7.842356684577035,1.737066478453548,0.00016501640429503192,0.0,0.0,5.220403802421288,7.607735696434204,6.681072302458416,6.771204808533808,7.330803895308932,4.949161360298957,3.48190751445029,4.807347084586137,8.806145165696497e-05,0.0,0.0,0.0,0.4874533824723316,7.870617114462036,8.046028422398628,13.747364298523044,4.041680829935361,4.7605510220430585,5.749146847046284,6.107290433755294,0.06504259944211341,0.0,0.0,0.0,0.6160584407336458,19.04886888753637,5.673159620363113,6.9235052410742375,9.977681064477597,5.325608444706393,5.08619022061421,5.1234178968159805,0.003273380773699129,0.0,0.0,0.207919112555316,3.41786553891707,11.826083490824885,6.585232447051817,1.9621853704701504,4.914215585119361,7.6656242655485665,4.033358309057008,4.6972107925275095,0.3314468050945885,0.02723091593154299,0.0,0.016159770196095696,6.14782545167612,6.5613934708532105,2.5321022456472995,3.905870381438993,9.748859476032427,3.0988176895130586,16.331693669023963,4.319251415002832,0.8317877426220263,0.060307563478702836,0.0,1.9002664476769917,7.8871896715548075,10.76246649520014,10.564271695190989,10.151995861994983,5.826943090490477,10.664040744490821,6.169020790707706,2.8201596700493705,3.340615248089387,0.0,0.0,0.0,3.4138564831139693,6.089150291355886,9.568432109430187,9.58417031677588,5.09521872251947,6.577539180324467,2.7756247744045908,5.34138832922287,2.317969071001388,2.283056372039064e-06,0.0,0.0,1.8174349339094409,16.873624053969937,7.593599893556485,11.08411139619182,4.7771510485464885,7.783310442592826,7.426791998286421,1.6045659889176862,0.0033740535406874762,0.0,0.0,0.0,2.544250288766329,11.3658686337217,7.509644227042976,4.483486415961221,7.0164519094541244,3.1605295930519803,7.459444441447983,4.973496682005552,0.9158963213253144,2.0893804245168984e-13,0.0,0.015925379688263994,3.831579997286127,10.915434666544833,12.113326437269414,11.942693136951576,17.04711742001931,13.412447886309273,34.71596089577776,18.317833180295374,1.0145526850372295,0.0,0.0,0.0,5.122627197197847,32.04308356809143,8.506189027966114,33.438540773194674,13.902480691613507,14.606281678212236,18.219074902992986,6.453871570009174,0.48489171074685,0.0,0.06543013485370387,0.0,5.042598576412216,23.151167869126297,14.714923412380008,11.814181126635955,17.287765392189716,21.97022195834236,8.455665708248036,9.966307609633894,0.6921948016921506,0.0,0.0,0.0,5.670631114916401,46.32782602472586,14.405555922870187,16.701294646957706,10.590703834232578,20.734258306048275,26.38317353249675,15.987001088409293,0.982778723629394,5.065860061719324e-07,0.0,0.0,0.3717340600060303,65.72642483341704,45.57361472473603,33.64243385316296,30.556150216824285,12.282799105663777,28.617646985024955,18.45951349181832,2.407159454259486,0.0,0.0,0.0,0.07017290858297144,55.340497383933666,39.20534840319026,23.276417182644163,36.601008139074665,35.337512614557085,11.474353929884536,13.493821408416348,6.3726571836139305,0.0,0.0,0.0,23.162046260586802,15.069420605728107,18.761539023278328,6.5629495620422995,17.965072982978068,11.357142206954176,12.082009021078177,4.973214573261575,1.8267567403840463,4.799027500704806e-06,0.0,0.0,1.6646166469445347,18.739327792707225,9.531527813043304,8.545913968301194,13.451140371395548,10.689988481639462,4.6215556665601065,8.464082289760455,1.1717309459230656,1.7000920135937456e-15,0.0,0.0,13.475384074006712,6.08625993776126,15.475880773295556,16.628138898621472,8.146842135209535,25.266969967717056,10.715547822135386,11.027853258137794,0.4136363067500721,0.0,0.0,0.0,0.9337319334272772,29.999387722632342,35.491549058801205,7.368487567203957,7.0201477542702495,9.079307198150408,10.64863764905144,2.8616565123853617,0.9614639546348622,0.0,0.0,0.0,0.051030513702163084,10.751985158323617,29.67051198560127,9.123751203633867,11.108032494430663,11.282032959368232,11.535980285310677,9.673251697301776,0.6635762906054465,0.0,0.0,0.0,2.2577436677259177,30.360922585854286,13.54704522754986,12.849854489602508,21.474127980930586,18.014940714105293,18.8404409986503,7.5954265426265755,13.159408783438915,0.3098139748879255,0.0,0.0,7.562852800023662,24.13006254478979,33.68210998059119,27.160750165613575,15.813612959992811,14.223845035155518,15.88583362265214,15.944853226980822,7.490432338124172,2.361478622424853e-05,0.0,0.6273249672921818,0.8276083667294815,29.35396030145781,42.02915071814302,19.488025094888968,8.28290221675912,4.504269350948422,9.724407704550345,5.838020061504095,5.840023112602039e-07,0.0,0.0,0.0,0.960462246317918,20.358304537922358,8.988316712519957,8.718047849249313,14.944871659494376,12.626762899784277,16.122718471321125,4.487823565523356,0.0732448994370176,0.0,0.0,0.0,0.7581938685290994,20.621867454555584,8.326280529999773,17.528524878363665,33.43189969984869,17.196813887437507,14.099112077233048,17.633538257645704,0.002450960481925844,0.0,0.0,0.0,0.6158713944564375,27.61708347501422,24.223963781247864,28.862219808774142,21.255613630393654,9.06795098107143
