,ET_JRA55 1979-02-15,ET_JRA55 1979-03-15,ET_JRA55 1979-04-15,ET_JRA55 1979-05-15,ET_JRA55 1979-06-15,ET_JRA55 1979-07-15,ET_JRA55 1979-08-15,ET_JRA55 1979-09-15,ET_JRA55 1979-10-15,ET_JRA55 1979-11-15,ET_JRA55 1979-12-15,ET_JRA55 1980-01-15,ET_JRA55 1980-02-15,ET_JRA55 1980-03-15,ET_JRA55 1980-04-15,ET_JRA55 1980-05-15,ET_JRA55 1980-06-15,ET_JRA55 1980-07-15,ET_JRA55 1980-08-15,ET_JRA55 1980-09-15,ET_JRA55 1980-10-15,ET_JRA55 1980-11-15,ET_JRA55 1980-12-15,ET_JRA55 1981-01-15,ET_JRA55 1981-02-15,ET_JRA55 1981-03-15,ET_JRA55 1981-04-15,ET_JRA55 1981-05-15,ET_JRA55 1981-06-15,ET_JRA55 1981-07-15,ET_JRA55 1981-08-15,ET_JRA55 1981-09-15,ET_JRA55 1981-10-15,ET_JRA55 1981-11-15,ET_JRA55 1981-12-15,ET_JRA55 1982-01-15,ET_JRA55 1982-02-15,ET_JRA55 1982-03-15,ET_JRA55 1982-04-15,ET_JRA55 1982-05-15,ET_JRA55 1982-06-15,ET_JRA55 1982-07-15,ET_JRA55 1982-08-15,ET_JRA55 1982-09-15,ET_JRA55 1982-10-15,ET_JRA55 1982-11-15,ET_JRA55 1982-12-15,ET_JRA55 1983-01-15,ET_JRA55 1983-02-15,ET_JRA55 1983-03-15,ET_JRA55 1983-04-15,ET_JRA55 1983-05-15,ET_JRA55 1983-06-15,ET_JRA55 1983-07-15,ET_JRA55 1983-08-15,ET_JRA55 1983-09-15,ET_JRA55 1983-10-15,ET_JRA55 1983-11-15,ET_JRA55 1983-12-15,ET_JRA55 1984-01-15,ET_JRA55 1984-02-15,ET_JRA55 1984-03-15,ET_JRA55 1984-04-15,ET_JRA55 1984-05-15,ET_JRA55 1984-06-15,ET_JRA55 1984-07-15,ET_JRA55 1984-08-15,ET_JRA55 1984-09-15,ET_JRA55 1984-10-15,ET_JRA55 1984-11-15,ET_JRA55 1984-12-15,ET_JRA55 1985-01-15,ET_JRA55 1985-02-15,ET_JRA55 1985-03-15,ET_JRA55 1985-04-15,ET_JRA55 1985-05-15,ET_JRA55 1985-06-15,ET_JRA55 1985-07-15,ET_JRA55 1985-08-15,ET_JRA55 1985-09-15,ET_JRA55 1985-10-15,ET_JRA55 1985-11-15,ET_JRA55 1985-12-15,ET_JRA55 1986-01-15,ET_JRA55 1986-02-15,ET_JRA55 1986-03-15,ET_JRA55 1986-04-15,ET_JRA55 1986-05-15,ET_JRA55 1986-06-15,ET_JRA55 1986-07-15,ET_JRA55 1986-08-15,ET_JRA55 1986-09-15,ET_JRA55 1986-10-15,ET_JRA55 1986-11-15,ET_JRA55 1986-12-15,ET_JRA55 1987-01-15,ET_JRA55 1987-02-15,ET_JRA55 1987-03-15,ET_JRA55 1987-04-15,ET_JRA55 1987-05-15,ET_JRA55 1987-06-15,ET_JRA55 1987-07-15,ET_JRA55 1987-08-15,ET_JRA55 1987-09-15,ET_JRA55 1987-10-15,ET_JRA55 1987-11-15,ET_JRA55 1987-12-15,ET_JRA55 1988-01-15,ET_JRA55 1988-02-15,ET_JRA55 1988-03-15,ET_JRA55 1988-04-15,ET_JRA55 1988-05-15,ET_JRA55 1988-06-15,ET_JRA55 1988-07-15,ET_JRA55 1988-08-15,ET_JRA55 1988-09-15,ET_JRA55 1988-10-15,ET_JRA55 1988-11-15,ET_JRA55 1988-12-15,ET_JRA55 1989-01-15,ET_JRA55 1989-02-15,ET_JRA55 1989-03-15,ET_JRA55 1989-04-15,ET_JRA55 1989-05-15,ET_JRA55 1989-06-15,ET_JRA55 1989-07-15,ET_JRA55 1989-08-15,ET_JRA55 1989-09-15,ET_JRA55 1989-10-15,ET_JRA55 1989-11-15,ET_JRA55 1989-12-15,ET_JRA55 1990-01-15,ET_JRA55 1990-02-15,ET_JRA55 1990-03-15,ET_JRA55 1990-04-15,ET_JRA55 1990-05-15,ET_JRA55 1990-06-15,ET_JRA55 1990-07-15,ET_JRA55 1990-08-15,ET_JRA55 1990-09-15,ET_JRA55 1990-10-15,ET_JRA55 1990-11-15,ET_JRA55 1990-12-15,ET_JRA55 1991-01-15,ET_JRA55 1991-02-15,ET_JRA55 1991-03-15,ET_JRA55 1991-04-15,ET_JRA55 1991-05-15,ET_JRA55 1991-06-15,ET_JRA55 1991-07-15,ET_JRA55 1991-08-15,ET_JRA55 1991-09-15,ET_JRA55 1991-10-15,ET_JRA55 1991-11-15,ET_JRA55 1991-12-15,ET_JRA55 1992-01-15,ET_JRA55 1992-02-15,ET_JRA55 1992-03-15,ET_JRA55 1992-04-15,ET_JRA55 1992-05-15,ET_JRA55 1992-06-15,ET_JRA55 1992-07-15,ET_JRA55 1992-08-15,ET_JRA55 1992-09-15,ET_JRA55 1992-10-15,ET_JRA55 1992-11-15,ET_JRA55 1992-12-15,ET_JRA55 1993-01-15,ET_JRA55 1993-02-15,ET_JRA55 1993-03-15,ET_JRA55 1993-04-15,ET_JRA55 1993-05-15,ET_JRA55 1993-06-15,ET_JRA55 1993-07-15,ET_JRA55 1993-08-15,ET_JRA55 1993-09-15,ET_JRA55 1993-10-15,ET_JRA55 1993-11-15,ET_JRA55 1993-12-15,ET_JRA55 1994-01-15,ET_JRA55 1994-02-15,ET_JRA55 1994-03-15,ET_JRA55 1994-04-15,ET_JRA55 1994-05-15,ET_JRA55 1994-06-15,ET_JRA55 1994-07-15,ET_JRA55 1994-08-15,ET_JRA55 1994-09-15,ET_JRA55 1994-10-15,ET_JRA55 1994-11-15,ET_JRA55 1994-12-15,ET_JRA55 1995-01-15,ET_JRA55 1995-02-15,ET_JRA55 1995-03-15,ET_JRA55 1995-04-15,ET_JRA55 1995-05-15,ET_JRA55 1995-06-15,ET_JRA55 1995-07-15,ET_JRA55 1995-08-15,ET_JRA55 1995-09-15,ET_JRA55 1995-10-15,ET_JRA55 1995-11-15,ET_JRA55 1995-12-15,ET_JRA55 1996-01-15,ET_JRA55 1996-02-15,ET_JRA55 1996-03-15,ET_JRA55 1996-04-15,ET_JRA55 1996-05-15,ET_JRA55 1996-06-15,ET_JRA55 1996-07-15,ET_JRA55 1996-08-15,ET_JRA55 1996-09-15,ET_JRA55 1996-10-15,ET_JRA55 1996-11-15,ET_JRA55 1996-12-15,ET_JRA55 1997-01-15,ET_JRA55 1997-02-15,ET_JRA55 1997-03-15,ET_JRA55 1997-04-15,ET_JRA55 1997-05-15,ET_JRA55 1997-06-15,ET_JRA55 1997-07-15,ET_JRA55 1997-08-15,ET_JRA55 1997-09-15,ET_JRA55 1997-10-15,ET_JRA55 1997-11-15,ET_JRA55 1997-12-15,ET_JRA55 1998-01-15,ET_JRA55 1998-02-15,ET_JRA55 1998-03-15,ET_JRA55 1998-04-15,ET_JRA55 1998-05-15,ET_JRA55 1998-06-15,ET_JRA55 1998-07-15,ET_JRA55 1998-08-15,ET_JRA55 1998-09-15,ET_JRA55 1998-10-15,ET_JRA55 1998-11-15,ET_JRA55 1998-12-15,ET_JRA55 1999-01-15,ET_JRA55 1999-02-15,ET_JRA55 1999-03-15,ET_JRA55 1999-04-15,ET_JRA55 1999-05-15,ET_JRA55 1999-06-15,ET_JRA55 1999-07-15,ET_JRA55 1999-08-15,ET_JRA55 1999-09-15,ET_JRA55 1999-10-15,ET_JRA55 1999-11-15,ET_JRA55 1999-12-15,ET_JRA55 2000-01-15,ET_JRA55 2000-02-15,ET_JRA55 2000-03-15,ET_JRA55 2000-04-15,ET_JRA55 2000-05-15,ET_JRA55 2000-06-15,ET_JRA55 2000-07-15,ET_JRA55 2000-08-15,ET_JRA55 2000-09-15,ET_JRA55 2000-10-15,ET_JRA55 2000-11-15,ET_JRA55 2000-12-15,ET_JRA55 2001-01-15,ET_JRA55 2001-02-15,ET_JRA55 2001-03-15,ET_JRA55 2001-04-15,ET_JRA55 2001-05-15,ET_JRA55 2001-06-15,ET_JRA55 2001-07-15,ET_JRA55 2001-08-15,ET_JRA55 2001-09-15,ET_JRA55 2001-10-15,ET_JRA55 2001-11-15,ET_JRA55 2001-12-15,ET_JRA55 2002-01-15,ET_JRA55 2002-02-15,ET_JRA55 2002-03-15,ET_JRA55 2002-04-15,ET_JRA55 2002-05-15,ET_JRA55 2002-06-15,ET_JRA55 2002-07-15,ET_JRA55 2002-08-15,ET_JRA55 2002-09-15,ET_JRA55 2002-10-15,ET_JRA55 2002-11-15,ET_JRA55 2002-12-15,ET_JRA55 2003-01-15,ET_JRA55 2003-02-15,ET_JRA55 2003-03-15,ET_JRA55 2003-04-15,ET_JRA55 2003-05-15,ET_JRA55 2003-06-15,ET_JRA55 2003-07-15,ET_JRA55 2003-08-15,ET_JRA55 2003-09-15,ET_JRA55 2003-10-15,ET_JRA55 2003-11-15,ET_JRA55 2003-12-15,ET_JRA55 2004-01-15,ET_JRA55 2004-02-15,ET_JRA55 2004-03-15,ET_JRA55 2004-04-15,ET_JRA55 2004-05-15,ET_JRA55 2004-06-15,ET_JRA55 2004-07-15,ET_JRA55 2004-08-15,ET_JRA55 2004-09-15,ET_JRA55 2004-10-15,ET_JRA55 2004-11-15,ET_JRA55 2004-12-15,ET_JRA55 2005-01-15,ET_JRA55 2005-02-15,ET_JRA55 2005-03-15,ET_JRA55 2005-04-15,ET_JRA55 2005-05-15,ET_JRA55 2005-06-15,ET_JRA55 2005-07-15,ET_JRA55 2005-08-15,ET_JRA55 2005-09-15,ET_JRA55 2005-10-15,ET_JRA55 2005-11-15,ET_JRA55 2005-12-15,ET_JRA55 2006-01-15,ET_JRA55 2006-02-15,ET_JRA55 2006-03-15,ET_JRA55 2006-04-15,ET_JRA55 2006-05-15,ET_JRA55 2006-06-15,ET_JRA55 2006-07-15,ET_JRA55 2006-08-15,ET_JRA55 2006-09-15,ET_JRA55 2006-10-15,ET_JRA55 2006-11-15,ET_JRA55 2006-12-15,ET_JRA55 2007-01-15,ET_JRA55 2007-02-15,ET_JRA55 2007-03-15,ET_JRA55 2007-04-15,ET_JRA55 2007-05-15,ET_JRA55 2007-06-15,ET_JRA55 2007-07-15,ET_JRA55 2007-08-15,ET_JRA55 2007-09-15,ET_JRA55 2007-10-15,ET_JRA55 2007-11-15,ET_JRA55 2007-12-15,ET_JRA55 2008-01-15,ET_JRA55 2008-02-15,ET_JRA55 2008-03-15,ET_JRA55 2008-04-15,ET_JRA55 2008-05-15,ET_JRA55 2008-06-15,ET_JRA55 2008-07-15,ET_JRA55 2008-08-15,ET_JRA55 2008-09-15,ET_JRA55 2008-10-15,ET_JRA55 2008-11-15,ET_JRA55 2008-12-15,ET_JRA55 2009-01-15,ET_JRA55 2009-02-15,ET_JRA55 2009-03-15,ET_JRA55 2009-04-15,ET_JRA55 2009-05-15,ET_JRA55 2009-06-15,ET_JRA55 2009-07-15,ET_JRA55 2009-08-15,ET_JRA55 2009-09-15,ET_JRA55 2009-10-15,ET_JRA55 2009-11-15,ET_JRA55 2009-12-15,ET_JRA55 2010-01-15,ET_JRA55 2010-02-15,ET_JRA55 2010-03-15,ET_JRA55 2010-04-15,ET_JRA55 2010-05-15,ET_JRA55 2010-06-15,ET_JRA55 2010-07-15,ET_JRA55 2010-08-15,ET_JRA55 2010-09-15,ET_JRA55 2010-10-15,ET_JRA55 2010-11-15,ET_JRA55 2010-12-15,ET_JRA55 2011-01-15,ET_JRA55 2011-02-15,ET_JRA55 2011-03-15,ET_JRA55 2011-04-15,ET_JRA55 2011-05-15,ET_JRA55 2011-06-15,ET_JRA55 2011-07-15,ET_JRA55 2011-08-15,ET_JRA55 2011-09-15,ET_JRA55 2011-10-15,ET_JRA55 2011-11-15,ET_JRA55 2011-12-15,ET_JRA55 2012-01-15,ET_JRA55 2012-02-15,ET_JRA55 2012-03-15,ET_JRA55 2012-04-15,ET_JRA55 2012-05-15,ET_JRA55 2012-06-15,ET_JRA55 2012-07-15,ET_JRA55 2012-08-15,ET_JRA55 2012-09-15,ET_JRA55 2012-10-15,ET_JRA55 2012-11-15,ET_JRA55 2012-12-15,ET_JRA55 2013-01-15,ET_JRA55 2013-02-15,ET_JRA55 2013-03-15,ET_JRA55 2013-04-15,ET_JRA55 2013-05-15,ET_JRA55 2013-06-15,ET_JRA55 2013-07-15,ET_JRA55 2013-08-15,ET_JRA55 2013-09-15,ET_JRA55 2013-10-15,ET_JRA55 2013-11-15,ET_JRA55 2013-12-15,ET_JRA55 2014-01-15,ET_JRA55 2014-02-15,ET_JRA55 2014-03-15,ET_JRA55 2014-04-15,ET_JRA55 2014-05-15,ET_JRA55 2014-06-15,ET_JRA55 2014-07-15,ET_JRA55 2014-08-15,ET_JRA55 2014-09-15,ET_JRA55 2014-10-15,ET_JRA55 2014-11-15,ET_JRA55 2014-12-15,ET_JRA55 2015-01-15,ET_JRA55 2015-02-15,ET_JRA55 2015-03-15,ET_JRA55 2015-04-15,ET_JRA55 2015-05-15,ET_JRA55 2015-06-15,ET_JRA55 2015-07-15,ET_JRA55 2015-08-15,ET_JRA55 2015-09-15,ET_JRA55 2015-10-15,ET_JRA55 2015-11-15,ET_JRA55 2015-12-15,ET_JRA55 2016-01-15,ET_JRA55 2016-02-15,ET_JRA55 2016-03-15,ET_JRA55 2016-04-15,ET_JRA55 2016-05-15,ET_JRA55 2016-06-15,ET_JRA55 2016-07-15,ET_JRA55 2016-08-15,ET_JRA55 2016-09-15,ET_JRA55 2016-10-15,ET_JRA55 2016-11-15,ET_JRA55 2016-12-15,ET_JRA55 2017-01-15,ET_JRA55 2017-02-15,ET_JRA55 2017-03-15,ET_JRA55 2017-04-15,ET_JRA55 2017-05-15,ET_JRA55 2017-06-15,ET_JRA55 2017-07-15,ET_JRA55 2017-08-15,ET_JRA55 2017-09-15,ET_JRA55 2017-10-15,ET_JRA55 2017-11-15,ET_JRA55 2017-12-15,ET_JRA55 2018-01-15,ET_JRA55 2018-02-15,ET_JRA55 2018-03-15,ET_JRA55 2018-04-15,ET_JRA55 2018-05-15,ET_JRA55 2018-06-15,ET_JRA55 2018-07-15,ET_JRA55 2018-08-15,ET_JRA55 2018-09-15,ET_JRA55 2018-10-15,ET_JRA55 2018-11-15,ET_JRA55 2018-12-15,ET_JRA55 2019-01-15,ET_JRA55 2019-02-15,ET_JRA55 2019-03-15,ET_JRA55 2019-04-15,ET_JRA55 2019-05-15,ET_JRA55 2019-06-15,ET_JRA55 2019-07-15,ET_JRA55 2019-08-15,ET_JRA55 2019-09-15,ET_JRA55 2019-10-15,ET_JRA55 2019-11-15
WINISK,9.321223787299896,18.12703371003211,35.104673599349525,61.02848251486135,84.65112184824406,88.7036614081394,70.91218842023036,45.60706493223158,27.03685537799971,16.756048920001227,10.510540208757476,7.860356000896842,10.472608535101656,20.691693786631305,39.58740190136085,61.155059949060224,77.14603140603148,82.16165023106043,70.86500695387411,50.48238457545865,32.136248956215745,17.79670238777115,10.129083960898246,8.777299750702339,12.24780852323213,20.861835064400484,35.70897619822212,58.480086836402215,82.34775705698685,88.74411994166094,71.03561276631861,46.61104016310919,27.680616684690822,15.209137456629806,8.969926860477546,7.420653165934563,11.33545352012709,21.12043694656686,37.457577547811,56.408904482179715,70.57804201646115,75.71305798442039,65.60140406760361,44.90942046248581,26.448029998669988,15.028030717990141,10.0005029110656,9.264259650960994,12.793370202195288,20.760487321889922,33.62926023153316,56.516390746977045,81.46030930245367,88.71658451886776,75.42981624682577,51.37533749858803,30.20526479963496,17.892491371467603,10.191409107064946,8.074064943419897,11.762698778519928,20.69790426590061,37.494442140535455,58.704220643206064,74.97492965833756,80.53580238427813,70.31583642719298,47.29939368475208,28.359783633572498,17.819641321114126,10.677667793805103,8.151237576983942,12.392976280335025,21.71077460971989,35.03423377893738,54.03147788680491,71.06249471848213,76.20278581311759,66.74144243975465,47.57763884944021,28.083087179604373,14.147249860433824,7.8298489635320285,7.459584021715763,10.723467507447726,19.017326627796603,37.008187573077095,62.028094177619714,79.65398971984874,81.76703082975452,67.87895554765795,44.437285497577655,25.4635683925955,15.21568618392886,10.699426922569693,9.975693460113137,13.484720290231133,22.701721605152343,38.489978091559344,60.98864697504962,79.7872955838262,82.34153538286648,67.63231671002069,44.97973996321288,27.00350233359889,16.650577070465104,10.702852137601829,8.014421239499733,11.126141077361805,22.235625990059923,40.08674934730736,61.98811545954811,78.85766127430792,82.22786138916456,69.62275183231527,47.469837294756545,29.37004922070777,17.55442503929089,10.224883156324337,8.495232748421891,11.087924710685652,18.715080424945,34.329499198244534,57.522735419473406,80.4662207471284,87.18837028911707,71.41984670616918,48.69131608074178,29.395028254387704,14.990105736486118,8.323013435960586,7.770621941423968,12.745197922715498,22.55480221159189,37.45323930430924,58.06641921538834,75.93817395886958,82.27995511765387,71.20887212381436,48.25705665836843,29.392399205344987,18.246640710893203,10.535275153459413,7.160723180114123,10.897593211593733,20.822990531310765,37.90162048823213,62.20538743447744,84.01627435505344,90.30216679484005,75.41401322266127,49.67737559797099,29.572234933196835,18.126408168722985,11.238550903127193,8.784346340745698,11.64184714362214,20.43552415058099,36.98595597557557,57.848501294521284,70.94861048090054,72.56631732122051,64.90466622721246,47.18543979080875,27.61530407881289,15.156946491584721,9.834468888502583,8.731128597830086,11.959774118364212,21.03373589376321,36.58797073108544,60.0213035211989,78.72047200620871,78.09936872021589,64.05564088092271,46.44020375274182,29.659158281898087,16.835473484842886,9.200279708466557,6.163031339602123,9.988013051442604,21.1943443997672,36.96209576427394,58.40929685182975,75.794820761749,77.39060176345308,66.12145432454271,47.26791980126454,29.33348896688936,17.663319594411,11.416357112333882,9.469828747573423,11.149239097551993,18.77520080634617,34.28774713187492,57.71361641922336,78.98693275266228,85.33148683735624,73.44108424443255,49.59971067558134,28.378755593473894,15.681806802390346,9.041479721793301,7.525414956295867,10.823764712163005,19.068384369333927,34.027148964590005,56.743410622787685,77.30731982483795,84.071781552275,73.16573190580715,49.7336235374847,29.726632088037487,18.47269461185053,11.743550074968136,9.492565295420516,11.321467014210501,18.965288366611922,32.378353211066816,51.39591229592123,72.59602721237195,81.19080106242909,69.45411874495521,48.726913056486026,30.766477529695173,17.360329469962842,10.47305518978736,9.474053546538578,12.904716058285091,22.50876082180284,40.78913352462576,63.57636946518626,80.65474030922731,86.37390248822085,74.56542980207414,50.41708922852321,29.665973994086386,17.45834825625721,11.07287551435758,9.724982035235877,14.469812607981869,23.740239952675786,42.431997911887386,69.22098672203327,85.66090688425554,85.63443652457936,71.3480464525118,47.54293766559522,28.453640569749993,18.32771274213437,12.144247093266511,9.453463584429963,13.06109113375798,22.36133987447053,37.24334826117442,56.23156349401873,72.4608818559971,80.29462616888172,72.63062812315313,50.73441572897698,29.410097482623872,16.131698861469143,9.71105096726808,8.543040880073344,12.077494512549613,22.7407077851218,42.60140497535099,66.26901566218879,82.26896122990753,85.86728266639854,73.52598964686958,50.27287061300269,30.465527583627306,18.519176305202336,12.478646143262349,9.874826092197727,12.239157157761936,21.744904935339605,37.30241037417897,58.5245060939431,80.47963081024541,86.45045600428313,70.97394819175011,48.56502959169542,29.14420091705393,16.529049678988446,11.250577828457127,9.13905684875629,10.487033568383897,18.54785828574841,37.48352601924357,65.31973306946142,85.68842374730616,87.92988236453398,73.19288470927856,49.33322966050783,28.675040909418964,16.610747960667055,10.766724537913108,8.872031259682865,13.279109410968001,23.92930048027965,38.56777114157476,55.02848360292909,69.93612925196484,76.92917581413491,67.20646808256052,46.97655703756868,29.20925185723432,16.664152041592935,9.833832408471984,8.791622032767902,12.058089647715127,21.67283918332794,41.266183368811824,64.33948098275222,83.33451935573405,89.2943183896103,72.60545453229528,46.8065974183829,27.24549840718185,16.1900467165716,11.993767942487596,9.950084609232396,12.427120210275572,23.184714112528855,40.15899005451402,63.14413299450637,84.61697447086092,89.25062007927133,73.98028838321866,50.73007938937491,32.04052064435998,19.706313780481327,12.563718719488485,10.164804360043927,12.716688542592347,22.111308753818324,39.963640764568794,63.18941624627396,81.24743563728269,86.17254516468206,72.73243690304797,48.94900232471622,30.5427947533984,18.14826048717315,10.547656807225495,9.107851188072814,12.930160730406072,22.272992254961963,35.964419598163346,53.138261364523295,70.09181380967311,79.13799049572467,71.14710672973152,48.423291740567294,29.498248435940045,18.695496530384336,10.273610106726617,7.335904312226689,11.795025265591528,22.436775830392428,37.28652989248553,54.77307408224464,67.14930971027421,67.67241241726902,60.58128798721528,46.267302083143775,28.01419972622559,15.826465425259507,11.050699959582868,9.9979044399661,12.623609678572107,22.54976468597033,42.35294981791381,65.88025434127209,82.38980131198264,86.64887755256237,74.46656614699288,51.503788763005645,31.775854125162173,19.81609377847104,13.007311754736286,9.714167028676586,12.141673952879875,21.41758526122044,38.62130455398153,63.45930370995786,84.48902007376113,87.72308472168669,72.77893841909571,50.78041596154292,31.33515835349461,18.148820034125187,12.330155722411947,11.332903611616981,14.749426712056847,23.986741196163997,38.48646000496472,59.58961949785226,80.8324327420208,87.10720637927612,73.40337602540401,50.34794940579135,29.738897059015073,16.929704229656007,11.237008686568537,9.520431942621864,12.860446128148219,21.58382167574653,35.659588939568174,57.14795502036914,79.63383536610836,85.42587219437904,68.8394329624586,46.02753773432304,29.017808949865408,17.31583088647938,9.616109111178279,7.622506301269839,10.479627127231923,18.015243780286188,32.34498381383577,54.765000755512645,77.47569104320142,82.89271218723654,68.34697769408899,47.254614612084254,29.421947778854594,16.44930877172287,9.316661767441753,7.368432880345976,10.597174664443187,21.01048587096889,37.55243519871571,59.255010153475574,78.45852440440923,80.9166497470059,66.52220028022657,47.53467753377054,29.924853450570694,17.248306414976117,11.419343517088409,9.615621161093523,12.547580534646425,20.50076917292508,36.10405464009071,59.790719393174285,77.47234191285912,80.5625775381084,68.40285473430085,46.38803377232925,28.047398274261425,17.35241157063798,11.702374883613741,10.118452920879509,13.648970151587045,23.360456174483108,38.27151483125721,56.198254049824,76.4301723941964,86.55806669264048,72.04426071710131,48.5461688257877,30.67322129966156,16.85935924133549,9.560068851052897,8.135404821297204,11.61784717268042,21.03659864298168,37.50834678973811,61.16290279894669,81.89690728545602,86.87591396337939,72.5442983422889,47.37159542097675,26.27405527426173,15.42437208354667,10.892711967275376,8.903025352218895,11.652148256041189,21.63416313355248,37.080402417850706,54.88685105743179,72.89302092895973,81.57926998409155,68.84416456823668,46.018724245530606,28.31989016691705,15.758927119545033
