NAME,TWS_GRACE_ITSG_grid 2002-05-15,TWS_GRACE_ITSG_grid 2002-06-15,TWS_GRACE_ITSG_grid 2002-07-15,TWS_GRACE_ITSG_grid 2002-08-15,TWS_GRACE_ITSG_grid 2002-09-15,TWS_GRACE_ITSG_grid 2002-10-15,TWS_GRACE_ITSG_grid 2002-11-15,TWS_GRACE_ITSG_grid 2002-12-15,TWS_GRACE_ITSG_grid 2003-01-15,TWS_GRACE_ITSG_grid 2003-02-15,TWS_GRACE_ITSG_grid 2003-03-15,TWS_GRACE_ITSG_grid 2003-04-15,TWS_GRACE_ITSG_grid 2003-05-15,TWS_GRACE_ITSG_grid 2003-06-15,TWS_GRACE_ITSG_grid 2003-07-15,TWS_GRACE_ITSG_grid 2003-08-15,TWS_GRACE_ITSG_grid 2003-09-15,TWS_GRACE_ITSG_grid 2003-10-15,TWS_GRACE_ITSG_grid 2003-11-15,TWS_GRACE_ITSG_grid 2003-12-15,TWS_GRACE_ITSG_grid 2004-01-15,TWS_GRACE_ITSG_grid 2004-02-15,TWS_GRACE_ITSG_grid 2004-03-15,TWS_GRACE_ITSG_grid 2004-04-15,TWS_GRACE_ITSG_grid 2004-05-15,TWS_GRACE_ITSG_grid 2004-06-15,TWS_GRACE_ITSG_grid 2004-07-15,TWS_GRACE_ITSG_grid 2004-08-15,TWS_GRACE_ITSG_grid 2004-09-15,TWS_GRACE_ITSG_grid 2004-10-15,TWS_GRACE_ITSG_grid 2004-11-15,TWS_GRACE_ITSG_grid 2004-12-15,TWS_GRACE_ITSG_grid 2005-01-15,TWS_GRACE_ITSG_grid 2005-02-15,TWS_GRACE_ITSG_grid 2005-03-15,TWS_GRACE_ITSG_grid 2005-04-15,TWS_GRACE_ITSG_grid 2005-05-15,TWS_GRACE_ITSG_grid 2005-06-15,TWS_GRACE_ITSG_grid 2005-07-15,TWS_GRACE_ITSG_grid 2005-08-15,TWS_GRACE_ITSG_grid 2005-09-15,TWS_GRACE_ITSG_grid 2005-10-15,TWS_GRACE_ITSG_grid 2005-11-15,TWS_GRACE_ITSG_grid 2005-12-15,TWS_GRACE_ITSG_grid 2006-01-15,TWS_GRACE_ITSG_grid 2006-02-15,TWS_GRACE_ITSG_grid 2006-03-15,TWS_GRACE_ITSG_grid 2006-04-15,TWS_GRACE_ITSG_grid 2006-05-15,TWS_GRACE_ITSG_grid 2006-06-15,TWS_GRACE_ITSG_grid 2006-07-15,TWS_GRACE_ITSG_grid 2006-08-15,TWS_GRACE_ITSG_grid 2006-09-15,TWS_GRACE_ITSG_grid 2006-10-15,TWS_GRACE_ITSG_grid 2006-11-15,TWS_GRACE_ITSG_grid 2006-12-15,TWS_GRACE_ITSG_grid 2007-01-15,TWS_GRACE_ITSG_grid 2007-02-15,TWS_GRACE_ITSG_grid 2007-03-15,TWS_GRACE_ITSG_grid 2007-04-15,TWS_GRACE_ITSG_grid 2007-05-15,TWS_GRACE_ITSG_grid 2007-06-15,TWS_GRACE_ITSG_grid 2007-07-15,TWS_GRACE_ITSG_grid 2007-08-15,TWS_GRACE_ITSG_grid 2007-09-15,TWS_GRACE_ITSG_grid 2007-10-15,TWS_GRACE_ITSG_grid 2007-11-15,TWS_GRACE_ITSG_grid 2007-12-15,TWS_GRACE_ITSG_grid 2008-01-15,TWS_GRACE_ITSG_grid 2008-02-15,TWS_GRACE_ITSG_grid 2008-03-15,TWS_GRACE_ITSG_grid 2008-04-15,TWS_GRACE_ITSG_grid 2008-05-15,TWS_GRACE_ITSG_grid 2008-06-15,TWS_GRACE_ITSG_grid 2008-07-15,TWS_GRACE_ITSG_grid 2008-08-15,TWS_GRACE_ITSG_grid 2008-09-15,TWS_GRACE_ITSG_grid 2008-10-15,TWS_GRACE_ITSG_grid 2008-11-15,TWS_GRACE_ITSG_grid 2008-12-15,TWS_GRACE_ITSG_grid 2009-01-15,TWS_GRACE_ITSG_grid 2009-02-15,TWS_GRACE_ITSG_grid 2009-03-15,TWS_GRACE_ITSG_grid 2009-04-15,TWS_GRACE_ITSG_grid 2009-05-15,TWS_GRACE_ITSG_grid 2009-06-15,TWS_GRACE_ITSG_grid 2009-07-15,TWS_GRACE_ITSG_grid 2009-08-15,TWS_GRACE_ITSG_grid 2009-09-15,TWS_GRACE_ITSG_grid 2009-10-15,TWS_GRACE_ITSG_grid 2009-11-15,TWS_GRACE_ITSG_grid 2009-12-15,TWS_GRACE_ITSG_grid 2010-01-15,TWS_GRACE_ITSG_grid 2010-02-15,TWS_GRACE_ITSG_grid 2010-03-15,TWS_GRACE_ITSG_grid 2010-04-15,TWS_GRACE_ITSG_grid 2010-05-15,TWS_GRACE_ITSG_grid 2010-06-15,TWS_GRACE_ITSG_grid 2010-07-15,TWS_GRACE_ITSG_grid 2010-08-15,TWS_GRACE_ITSG_grid 2010-09-15,TWS_GRACE_ITSG_grid 2010-10-15,TWS_GRACE_ITSG_grid 2010-11-15,TWS_GRACE_ITSG_grid 2010-12-15,TWS_GRACE_ITSG_grid 2011-01-15,TWS_GRACE_ITSG_grid 2011-02-15,TWS_GRACE_ITSG_grid 2011-03-15,TWS_GRACE_ITSG_grid 2011-04-15,TWS_GRACE_ITSG_grid 2011-05-15,TWS_GRACE_ITSG_grid 2011-06-15,TWS_GRACE_ITSG_grid 2011-07-15,TWS_GRACE_ITSG_grid 2011-08-15,TWS_GRACE_ITSG_grid 2011-09-15,TWS_GRACE_ITSG_grid 2011-10-15,TWS_GRACE_ITSG_grid 2011-11-15,TWS_GRACE_ITSG_grid 2011-12-15,TWS_GRACE_ITSG_grid 2012-01-15,TWS_GRACE_ITSG_grid 2012-02-15,TWS_GRACE_ITSG_grid 2012-03-15,TWS_GRACE_ITSG_grid 2012-04-15,TWS_GRACE_ITSG_grid 2012-05-15,TWS_GRACE_ITSG_grid 2012-06-15,TWS_GRACE_ITSG_grid 2012-07-15,TWS_GRACE_ITSG_grid 2012-08-15,TWS_GRACE_ITSG_grid 2012-09-15,TWS_GRACE_ITSG_grid 2012-10-15,TWS_GRACE_ITSG_grid 2012-11-15,TWS_GRACE_ITSG_grid 2012-12-15,TWS_GRACE_ITSG_grid 2013-01-15,TWS_GRACE_ITSG_grid 2013-02-15,TWS_GRACE_ITSG_grid 2013-03-15,TWS_GRACE_ITSG_grid 2013-04-15,TWS_GRACE_ITSG_grid 2013-05-15,TWS_GRACE_ITSG_grid 2013-06-15,TWS_GRACE_ITSG_grid 2013-07-15,TWS_GRACE_ITSG_grid 2013-08-15,TWS_GRACE_ITSG_grid 2013-09-15,TWS_GRACE_ITSG_grid 2013-10-15,TWS_GRACE_ITSG_grid 2013-11-15,TWS_GRACE_ITSG_grid 2013-12-15,TWS_GRACE_ITSG_grid 2014-01-15,TWS_GRACE_ITSG_grid 2014-02-15,TWS_GRACE_ITSG_grid 2014-03-15,TWS_GRACE_ITSG_grid 2014-04-15,TWS_GRACE_ITSG_grid 2014-05-15,TWS_GRACE_ITSG_grid 2014-06-15,TWS_GRACE_ITSG_grid 2014-07-15,TWS_GRACE_ITSG_grid 2014-08-15,TWS_GRACE_ITSG_grid 2014-09-15,TWS_GRACE_ITSG_grid 2014-10-15,TWS_GRACE_ITSG_grid 2014-11-15,TWS_GRACE_ITSG_grid 2014-12-15,TWS_GRACE_ITSG_grid 2015-01-15,TWS_GRACE_ITSG_grid 2015-02-15,TWS_GRACE_ITSG_grid 2015-03-15,TWS_GRACE_ITSG_grid 2015-04-15,TWS_GRACE_ITSG_grid 2015-05-15,TWS_GRACE_ITSG_grid 2015-06-15,TWS_GRACE_ITSG_grid 2015-07-15,TWS_GRACE_ITSG_grid 2015-08-15,TWS_GRACE_ITSG_grid 2015-09-15,TWS_GRACE_ITSG_grid 2015-10-15,TWS_GRACE_ITSG_grid 2015-11-15,TWS_GRACE_ITSG_grid 2015-12-15,TWS_GRACE_ITSG_grid 2016-01-15,TWS_GRACE_ITSG_grid 2016-02-15,TWS_GRACE_ITSG_grid 2016-03-15,TWS_GRACE_ITSG_grid 2016-04-15,TWS_GRACE_ITSG_grid 2016-05-15,TWS_GRACE_ITSG_grid 2016-06-15,TWS_GRACE_ITSG_grid 2016-07-15,TWS_GRACE_ITSG_grid 2016-08-15,TWS_GRACE_ITSG_grid 2016-09-15,TWS_GRACE_ITSG_grid 2016-10-15,TWS_GRACE_ITSG_grid 2016-11-15,TWS_GRACE_ITSG_grid 2016-12-15
KHATANGA,0.6668259164985031,-61.17386367196622,-70.97882591649851,-34.79013632803378,12.301000000000005,26.978,0.7094999999999985,17.46345,25.60775,-1.3903,17.76475,26.39635,-18.300221105518546,-61.8145,-38.64427889448145,-0.0484999999999971,7.787500000000001,10.261499999999998,24.705499999999997,20.7065,13.532699999999998,13.383,18.4843,19.334999999999997,-0.6464999999999961,-55.0535,-65.1265,-10.809500000000003,10.154499999999992,35.50385,34.12145,9.78465,15.69955,16.503,18.3245,24.312,-19.2875,-71.615,-47.0895,-18.874499999999994,17.5965,28.40149999999999,6.947500000000001,19.301,22.7455,15.272999999999996,5.428000000000001,9.776000000000003,2.1144999999999996,-67.55799999999999,-69.988,-6.493499999999997,21.410000000000007,32.81399999999999,15.3965,22.5845,25.1365,8.0365,11.536499999999997,30.8425,-2.0649999999999977,-71.0975,-48.81,3.617499999999996,-0.04999999999999716,15.06455,28.622,25.350450000000002,30.4975,23.7035,24.826999999999998,5.8765,-28.473999999999997,-69.549,-53.653000000000006,-27.094,-8.049,27.36,22.593,17.5145,8.9695,13.235,27.3435,33.630500000000005,-1.7974999999999959,-89.5555,-81.8675,-6.774000000000001,8.772500000000008,10.4805,16.1825,26.515500000000003,16.688999999999993,-6.656999999999998,0.6329999999999991,31.0285,11.321350000000002,-34.850500000000004,-35.404849999999996,-7.3795,14.497,25.3134,21.949049999999996,14.174177697938308,22.86595,22.00592230206169,21.058,11.632499999999993,-39.154250882520394,-69.8305,-26.374249117479607,-11.833999999999996,-12.998499999999993,12.978499999999997,21.728499999999993,10.426500000000003,13.6127,29.254999999999995,19.710800000000003,12.686736889588847,-14.957,-75.91023688958884,-57.80650000000001,-0.5050000000000026,-3.306964342710124,-9.483000000000004,6.364964342710131,21.630500000000012,17.453000000000003,4.0308426866486755,5.613499999999998,22.78965731335132,-9.108,-57.906,-45.471182977525565,-4.312483328725037,28.499682977525566,43.06648332872504,31.596999999999998,14.998999999999999,5.846336145702107,7.3975,38.1291638542979,52.8855,-13.247000000000002,-79.57535149546771,-66.0755,-13.873648504532284,16.458,26.697,25.57641483652549,8.160999999999998,7.354085163474511,12.9897,16.5675,-1.0680581876297044,-34.56458892335523,-40.414141812370296,-17.754411076644764,-4.153999999999996,-2.1850105953759424,7.099454093243544,15.029510595375942,18.740545906756452,20.1935,23.2702,29.910826425285,21.5613,-25.896226425285,-95.88,-71.92960000000001,4.244698767269938,21.246235827235978,22.953801232730058,25.045764172764027,11.309000000000001
ODER RIVER,-22.254798124314163,-15.20142193456134,-16.252601875685833,-23.01357806543866,-12.2631,32.009,23.993000000000002,33.005500000000005,28.133999999999993,-24.754500000000004,-23.787499999999994,-14.152999999999999,-15.923995888285438,-31.4695,-37.70000411171456,-24.811499999999995,8.252500000000001,8.578499999999998,10.974999999999998,26.954499999999996,43.2665,13.9271,-2.853999999999999,-9.3291,-29.679000000000002,-8.402000000000001,-25.322499999999998,-15.988999999999999,1.6325000000000003,17.2775,45.1965,25.378500000000003,29.454,22.683499999999995,-27.267,-21.157999999999994,-21.8065,-32.567,0.41049999999999986,11.372,-21.027,-19.243,20.548000000000002,33.6765,28.293,23.5715,7.1875,-30.739680000000003,-23.77605,-25.97682,-24.127950000000002,16.945500000000003,-10.699999999999996,-0.9139999999999997,24.923499999999997,21.233,49.006,23.214000000000002,-36.911,-40.9225,-25.6625,-4.804999999999999,28.2945,8.742449999999998,-15.936500000000002,9.74405,27.325000000000003,-1.2269999999999994,8.344999999999999,36.2335,-0.22850000000000037,-35.155499999999996,-51.3765,-34.6015,-0.2380000000000031,10.303,-24.403000000000002,1.7690000000000001,56.55800000000001,22.9365,-13.994500000000002,21.204,19.0985,-27.05095,-13.839500000000001,-6.67515,-12.350999999999997,-17.6314,-13.016000000000005,1.1099999999999994,29.229850000000003,29.314999999999998,15.164649999999998,19.450499999999998,4.629500000000004,15.422499999999992,-0.6990000000000016,-47.71624999999999,-17.4525,25.46875,19.619500000000002,14.745999999999999,39.182500000000005,51.38677397509659,19.054999999999993,-26.310273975096592,-27.489999999999995,-23.805499999999995,-42.718053184381844,-22.7815,22.351053184381847,-8.167000000000002,-36.64455000000001,-12.035499999999999,17.07705,52.0685,3.5130000000000017,-3.3995000000000033,-10.181500000000002,-60.90056416358481,-25.980000000000004,15.988614163584817,-4.700499999999998,-17.178550000000005,12.283011454586072,11.000000000000004,-6.336511454586072,21.724,43.818,25.724753255353527,12.546500000000002,-9.088753255353527,-10.8155,-13.534500000000001,-28.3303494778737,-21.960285031578714,-7.982650522126299,7.323185031578717,23.179499999999997,29.464599999999997,18.692793119306078,-1.142000000000003,-19.258293119306078,-19.551999999999996,-20.377699999999997,-27.834215579250312,-14.454799999999999,9.789215579250314,-0.6130000000000031,-11.389500000000002,21.919228513247525,31.9465,-8.231228513247522,-2.7944999999999993,14.4135,-19.051582788260447,-39.84332300847359,-34.157417211739556,-17.27767699152641,-26.05149999999999,-8.480145093450034,46.2910320452911,50.023645093450035,4.032967954708894,-1.0825000000000005,18.1586,12.423554384800635,-2.5662,-32.176054384800636,-25.8809,-26.956500000000002,-30.85590907858103,7.637879811267936,28.25240907858103,23.70712018873207,54.260999999999996
ELBE RIVER,4.5952410198158375,-16.727426707430844,-30.644241019815837,-30.591873292569154,2.7364999999999995,36.2083,25.771500000000003,49.946,19.046499999999995,-53.363,-28.552,-4.613499999999998,-11.782406751761108,-36.165499999999994,-69.07059324823888,-22.8675,17.872999999999998,-4.731000000000002,22.674999999999997,46.4315,47.309,18.775499999999997,-22.135499999999993,-42.0925,-20.4835,11.227550000000004,-29.2745,-29.032049999999998,11.951,28.848999999999997,32.9065,14.201,25.96399999999999,37.5665,-13.441999999999993,-33.722,-32.5665,-33.951,4.9365,5.587500000000002,-4.668500000000001,-19.368499999999997,-1.7559999999999985,52.492999999999995,38.1115,23.347500000000004,1.5770000000000017,-33.205000000000005,-23.9405,-34.522,-19.766,4.947499999999998,-15.682499999999997,11.432999999999998,35.25185,16.932000000000002,30.079650000000004,23.57,-31.000350000000005,-41.364,-13.50965,4.7015,14.345600000000001,6.373144999999999,-11.4191,6.532855,29.4655,6.6979999999999995,4.973999999999997,36.586,19.422500000000007,-25.695499999999996,-58.95,-37.1475,-4.5255000000000045,-6.301,-20.593,2.8279999999999994,56.987500000000004,34.0035,-7.9465,7.929999999999996,9.109000000000002,-20.139,-19.158900000000003,-5.269035,-16.4906,-20.382465,-7.480499999999999,2.2099999999999973,33.613,35.980500000000006,18.044500000000003,24.597,-4.4715000000000025,-1.9440000000000026,-9.517,-39.40285,-11.32565,5.73985,7.237650000000001,27.070000000000004,38.50299999999999,29.841270017206277,16.776500000000006,-20.453770017206274,-20.978500000000004,-22.721500000000006,-42.284089622730605,-15.914750000000002,20.698089622730603,-4.392799999999999,-25.9501,-21.79345,18.9541,55.3525,13.363000000000001,7.555499999999995,-18.088,-44.93866244429826,-11.040849999999999,-4.795337555701738,-21.015150000000002,-2.2700000000000014,22.89695103913131,7.4184,-13.576951039131304,23.2276,53.019999999999996,24.231942965683068,-1.222999999999999,-10.045942965683068,5.0015,-21.679,-58.43204571943791,-33.50578208393159,4.221545719437902,31.70378208393159,32.991,24.532499999999995,24.193514963908665,6.412000000000006,-29.599514963908668,-26.7795,-21.36355,-34.97655104773507,-10.841450000000002,22.298801047735072,-9.9225,-2.8000499999999993,124.6240747898205,106.93980000000002,-139.2805747898205,-80.85600000000002,49.7235,-51.49578206515322,-50.40547229131059,-7.894717934846778,14.589972291310584,-22.183500000000002,-24.45761454983683,40.26643741710653,55.237614549836834,12.093262582893473,-0.7052500000000004,18.0758,6.7696631286840185,-11.809050000000001,-13.641863128684019,-14.465449999999999,-49.073049999999995,-59.24213149176129,-13.41338864459982,29.13463149176129,50.56838864459982,49.808
COLUMBIA RIVER,-0.6759401186771754,-65.11326054411356,-86.68655988132282,-67.02523945588644,-24.012499999999992,2.7734999999999914,13.404999999999994,30.922000000000004,62.46849999999999,61.542500000000004,44.086500000000015,-3.081000000000003,-57.03113866455732,-57.532,-62.316861335442695,-51.81150000000001,-8.826999999999998,36.90650000000001,54.3079,41.3285,43.9191,28.1475,-0.8765000000000001,-8.849000000000004,-15.388000000000002,-38.619,-63.5005,-24.083999999999996,-0.012500000000002842,7.0234999999999985,39.7245,40.482499999999995,20.5735,3.4045000000000005,14.856499999999997,17.030499999999996,-7.621000000000002,-41.982,-63.113499999999995,-42.93650000000001,-6.262999999999998,21.495500000000007,56.698499999999996,80.1465,53.885000000000005,32.364999999999995,22.845,-15.299999999999997,-33.209999999999994,-66.93029999999999,-79.39150000000001,-49.8082,-24.978,33.8735,77.898,66.045,31.4765,13.379999999999995,4.950000000000003,-21.083499999999994,-36.86850000000001,-59.5445,-61.3675,-41.512,-13.541499999999996,31.593500000000002,48.8555,58.0625,57.27699999999999,39.429,15.440000000000019,-8.88000000000001,-26.665000000000013,-58.0455,-89.57249999999999,-52.7675,-5.742000000000004,26.314,40.56405,53.1105,38.40345,18.003499999999995,23.582,2.3800000000000097,-34.786500000000004,-59.34400000000001,-51.686,-44.796,-20.340500000000002,27.6685,49.122150000000005,37.9915,31.81835,5.936000000000002,7.693500000000007,15.219500000000004,2.3389999999999915,-25.269000000000005,-68.467,-44.661500000000004,-12.638500000000004,19.444000000000003,50.9105,49.739899611419546,44.925,46.91610038858045,54.925,27.779999999999987,-26.91794627947172,-62.08049999999998,-83.60565372052828,-77.85300000000001,-30.462400000000002,12.535000000000004,26.51265,46.589999999999996,58.52835,39.4035,19.044999999999987,-0.935600354204027,-31.201999999999998,-53.80539964579597,-58.18449999999999,-64.149,-32.81922817308622,37.622,68.70422817308622,54.269999999999996,29.871499999999997,21.30950275073714,15.260000000000005,-10.006502750737134,-38.5215,-55.95375000000001,-53.3299171412104,-29.898914403321704,-6.541582858789592,10.802664403321707,22.2785,23.25195,43.868354645883244,60.503049999999995,26.39114535411675,-8.739999999999995,-38.9035,-57.63110850755611,-49.778999999999996,-43.8608914924439,-26.9775,20.370500000000007,46.171783788453205,40.3865,47.52871621154679,29.862999999999992,-3.0379999999999967,-24.66013008862168,-48.27249949082186,-58.95486991137831,-52.12000050917814,-28.507999999999996,3.2343747218674253,31.044737619800543,52.014125278132575,63.683762380199454,55.21000000000001,34.8515,-0.8029915829596277,-39.1175,-43.58460841704038,-45.569,-73.8859,-46.80243335737703,33.735736300216736,67.29848335737704,42.792363699783266,28.20945
RHINE,4.872778843816455,13.935526814046895,-19.614778843816453,-65.47352681404689,-18.060999999999996,55.322,52.50800000000001,59.50999999999999,2.4199999999999875,-45.36999999999999,-27.518,-43.06399999999999,-46.80369623251856,-42.2405,-38.387803767481444,-17.420499999999997,-5.100999999999992,11.94149999999999,45.31034999999999,62.712500000000006,44.848150000000004,6.402499999999996,-10.590499999999999,-22.909999999999997,-34.071000000000005,-27.6215,-27.871,-25.170000000000005,-7.157,40.3355,38.4385,-5.5889,23.1055,34.0209,3.3104999999999976,-13.267999999999997,-20.3875,-40.2355,-42.521,-11.152000000000001,23.3735,7.417999999999999,-7.619999999999999,24.375100000000003,36.3095,27.713399999999996,19.740000000000006,-17.934499999999996,-40.182445,-37.922,-23.563055,-9.585999999999995,4.627499999999994,14.857499999999998,12.579500000000003,37.07299999999999,29.060000000000002,9.848999999999997,-10.049500000000002,-31.802899999999994,-9.8329,5.193789999999999,-11.649099999999999,-15.965889999999998,-8.068000000000001,5.7935,37.94200000000001,35.2525,16.529,14.264000000000003,20.53949999999999,-6.520000000000003,-56.124399999999994,-37.057449999999996,-15.625599999999999,-32.40655,-9.696500000000002,15.099499999999999,43.7525,40.8315,8.849499999999999,28.278000000000006,17.660999999999998,-35.0715,-47.120709999999995,-11.620049999999999,-20.333289999999998,-38.985949999999995,-34.087500000000006,13.539499999999997,65.474,58.314,23.773999999999994,-1.9985,-13.905999999999995,-10.293,-14.4365,-51.9885,-12.6835,13.849,-6.356999999999999,32.097,46.163,14.866833802464866,-12.584499999999998,-12.432833802464867,-7.910999999999998,-32.039500000000004,-31.19109806766305,-7.053000000000001,-20.533401932336954,-5.676499999999997,2.244000000000007,2.866499999999995,8.641499999999997,32.1665,44.9345,20.634500000000003,16.905499999999993,-9.610736062071972,-31.978849999999994,-27.426263937928027,-33.64165,-27.8005,5.547811860749622,27.085,37.56918813925038,36.08149999999999,31.7765,14.827707901609944,-6.481999999999999,0.40379209839005625,3.560999999999993,-51.570499999999996,-86.4129658636783,-42.083127332587104,21.214965863678312,66.7036273325871,43.2495,15.853500000000004,29.078075484617326,12.847999999999999,-26.995075484617324,-29.528500000000005,-22.320600000000002,-31.752917351599585,-15.740900000000002,8.239917351599585,-3.320499999999999,8.208160000000001,85.64796732110906,64.56634,-96.07946732110906,-34.818,58.290499999999994,-36.07878850526045,-61.69748210105503,-41.29871149473954,-9.400517898944969,9.650500000000001,2.507306786649025,-4.847977140931221,15.021693213350975,49.36547714093122,33.822,7.540000000000001,3.3818111840657616,-3.0709999999999997,8.429688815934236,-18.3015,-33.369,-12.516535371937984,-12.934358112374452,-6.544464628062013,11.943858112374453,10.378499999999995
ALBANY RIVER,-41.83575892616933,-29.626838013166363,-23.42759107383067,-18.274661986833635,-0.625,6.209999999999994,26.069500000000005,25.083,-10.869500000000002,-11.783000000000001,-1.7750000000000057,-0.6899999999999906,-15.64828804508953,-24.18,-6.551711954910459,-12.420000000000016,-0.46999999999999886,29.59000000000001,20.374999999999993,31.226000000000003,8.1935,-11.330000000000002,34.636,18.255999999999997,-31.632500000000007,-38.092,-26.016999999999996,-9.710000000000015,7.174999999999997,30.820000000000014,34.3205,25.000499999999995,11.388000000000002,-13.5025,-14.033500000000007,-12.037999999999997,-25.559999999999995,-23.945000000000007,-19.880000000000003,-23.195000000000007,12.144999999999996,29.165000000000013,20.463000000000008,13.869499999999995,14.037499999999998,23.261000000000006,5.937000000000001,-26.132,-46.152499999999996,-37.6785,-6.480000000000004,-26.260000000000005,-24.039999999999992,26.805000000000007,29.004999999999995,21.064999999999998,1.0699999999999932,7.829999999999998,22.326000000000008,-11.060000000000002,-16.421000000000006,-8.36,-17.125,-19.974999999999994,24.300000000000004,44.06999999999999,11.846999999999994,12.589500000000001,1.8350000000000009,3.492500000000007,13.952500000000004,2.7295000000000016,-15.267000000000007,-10.897000000000006,-15.252499999999998,-30.52449999999999,-8.675000000000004,10.70999999999998,14.915000000000013,17.642000000000017,3.2199999999999918,6.66899999999999,28.2455,7.833500000000001,-26.402,-19.9745,7.7960000000000065,-10.25,-24.194499999999998,-9.805,-0.6499999999999915,21.010000000000005,21.459999999999987,-4.469999999999999,-20.494999999999997,-17.405,-7.9950000000000045,-8.815000000000012,-0.7800000000000011,1.4950000000000188,5.180000000000007,2.0799999999999983,12.724999999999987,39.20626182112436,23.733500000000006,2.422238178875638,-9.216999999999999,-21.703500000000005,-32.938483808770535,-28.089999999999996,-13.283016191229464,-11.515,-6.299999999999997,15.16000000000001,19.935000000000002,-10.155000000000015,-2.0799999999999983,45.807500000000005,20.964999999999996,-14.904050476862636,-13.809999999999995,-30.923449523137364,-23.16000000000001,-6.454999999999998,8.09623482523996,33.345,22.58376517476004,5.649999999999999,19.305000000000007,20.71479187666764,8.139999999999993,14.615708123332361,-15.394999999999996,-49.755500000000005,-25.806151317764858,8.166672905331808,15.566151317764856,4.803327094668191,21.2295,29.20750000000001,5.917947292478615,5.702999999999992,25.606052707521386,11.955000000000004,-23.7885,-43.114301114791175,-38.595,2.2638011147911783,16.965000000000003,8.278499999999994,22.25942777562348,18.592500000000005,-15.62142777562348,-3.613500000000002,32.307,10.435041986214781,-29.51712860528791,-40.77754198621478,-20.8578713947121,5.660000000000004,11.768799052763413,6.328877370276494,11.334700947236598,21.1336226297235,6.0745000000000005,5.007999999999999,12.060155461417743,-7.398,-18.77415546141775,-32.75749999999999,-18.498999999999995,-2.6974739615127135,-15.51648938965257,2.6724739615127078,51.62498938965257,49.708999999999996
SAGUENAY (RIVIERE),5.628932371267894,-65.60511995505078,-50.553932371267905,16.755119955050787,13.935000000000016,-3.049999999999997,27.235,36.010000000000005,30.154999999999994,-11.220000000000013,-18.85,-8.959999999999994,-38.77937394518777,-44.989999999999995,-18.470626054812215,-6.7450000000000045,4.4599999999999795,52.734999999999985,68.805,33.445000000000014,8.360000000000007,-7.220000000000006,-6.125,28.579000000000008,-16.475,-56.964,-24.989999999999995,-25.375,-17.210000000000008,13.759999999999991,60.575,43.99000000000001,-4.165000000000006,12.134,10.567000000000007,-28.99900000000001,-52.826999999999984,-53.70500000000001,-35.16000000000001,7.4150000000000205,40.379999999999995,44.290000000000006,39.335,28.394499999999994,25.447499999999998,24.7065,13.8475,-50.346,-75.88,-29.86999999999999,-7.230000000000018,-12.939999999999998,1.5050000000000097,30.644999999999982,21.674999999999997,27.130000000000003,28.080000000000005,-14.04,-10.664999999999992,-3.105000000000004,-37.785000000000004,-32.709999999999994,-20.805000000000007,6.984999999999999,50.07000000000001,48.535,10.82,20.823500000000003,26.9315,20.289499999999997,19.963499999999996,-44.577999999999996,-77.735,-20.20499999999999,4.114999999999995,-25.010000000000005,-2.405000000000001,20.400000000000006,42.3245,40.82149999999999,-3.0364999999999966,1.7934999999999945,14.820999999999998,-23.760000000000005,-36.553999999999995,-13.879999999999988,-26.275000000000006,-10.765,18.939999999999998,2.450000000000003,26.185000000000002,16.194999999999993,-4.304999999999993,-2.5900000000000034,-23.760000000000005,-35.19999999999999,-44.614999999999995,-23.11,-4.290000000000006,20.125,29.584999999999994,38.749999999999986,59.42900000000001,15.928534809875245,-27.18399999999999,12.18846519012476,33.14749999999999,12.381999999999998,-22.76804713052136,-59.91400000000001,-41.109452869478645,-1.5899999999999892,8.085000000000008,10.920000000000002,7.484999999999999,25.324999999999996,43.5935,-7.934999999999995,-33.89849999999999,-18.641752057343396,-22.55500000000002,-24.713247942656594,-9.764999999999986,20.059999999999988,24.9496685795296,11.129999999999995,21.990331420470397,32.88250000000001,30.743,18.483702513771103,-0.5604999999999976,-16.340702513771102,-50.3475,-57.325500000000005,-16.238053764602583,16.27947413545982,22.73805376460257,12.635525864540185,20.90500000000001,28.602999999999994,4.869117272775078,-5.766500000000001,14.961882727224918,-4.966499999999996,-58.18599999999999,-47.48737135147122,-6.864999999999995,-4.657628648528785,7.704999999999984,48.485,63.83265497674438,24.861500000000003,-45.807654976744374,-31.206500000000002,9.50500000000001,-8.798130928444124,-17.09332738550077,-12.456869071555886,-0.5816726144992401,13.720000000000013,14.100242588790081,5.511978876917581,9.80475741120992,23.48052112308241,18.634999999999998,16.203000000000007,14.344208062109107,-15.693000000000008,-44.36920806210911,-41.0725,-36.345,-10.84311258199412,45.03752709084735,60.44311258199413,31.86347290915265,36.7115
