NAME,PET_CRU 1979-01-15,PET_CRU 1979-02-15,PET_CRU 1979-03-15,PET_CRU 1979-04-15,PET_CRU 1979-05-15,PET_CRU 1979-06-15,PET_CRU 1979-07-15,PET_CRU 1979-08-15,PET_CRU 1979-09-15,PET_CRU 1979-10-15,PET_CRU 1979-11-15,PET_CRU 1979-12-15,PET_CRU 1980-01-15,PET_CRU 1980-02-15,PET_CRU 1980-03-15,PET_CRU 1980-04-15,PET_CRU 1980-05-15,PET_CRU 1980-06-15,PET_CRU 1980-07-15,PET_CRU 1980-08-15,PET_CRU 1980-09-15,PET_CRU 1980-10-15,PET_CRU 1980-11-15,PET_CRU 1980-12-15,PET_CRU 1981-01-15,PET_CRU 1981-02-15,PET_CRU 1981-03-15,PET_CRU 1981-04-15,PET_CRU 1981-05-15,PET_CRU 1981-06-15,PET_CRU 1981-07-15,PET_CRU 1981-08-15,PET_CRU 1981-09-15,PET_CRU 1981-10-15,PET_CRU 1981-11-15,PET_CRU 1981-12-15,PET_CRU 1982-01-15,PET_CRU 1982-02-15,PET_CRU 1982-03-15,PET_CRU 1982-04-15,PET_CRU 1982-05-15,PET_CRU 1982-06-15,PET_CRU 1982-07-15,PET_CRU 1982-08-15,PET_CRU 1982-09-15,PET_CRU 1982-10-15,PET_CRU 1982-11-15,PET_CRU 1982-12-15,PET_CRU 1983-01-15,PET_CRU 1983-02-15,PET_CRU 1983-03-15,PET_CRU 1983-04-15,PET_CRU 1983-05-15,PET_CRU 1983-06-15,PET_CRU 1983-07-15,PET_CRU 1983-08-15,PET_CRU 1983-09-15,PET_CRU 1983-10-15,PET_CRU 1983-11-15,PET_CRU 1983-12-15,PET_CRU 1984-01-15,PET_CRU 1984-02-15,PET_CRU 1984-03-15,PET_CRU 1984-04-15,PET_CRU 1984-05-15,PET_CRU 1984-06-15,PET_CRU 1984-07-15,PET_CRU 1984-08-15,PET_CRU 1984-09-15,PET_CRU 1984-10-15,PET_CRU 1984-11-15,PET_CRU 1984-12-15,PET_CRU 1985-01-15,PET_CRU 1985-02-15,PET_CRU 1985-03-15,PET_CRU 1985-04-15,PET_CRU 1985-05-15,PET_CRU 1985-06-15,PET_CRU 1985-07-15,PET_CRU 1985-08-15,PET_CRU 1985-09-15,PET_CRU 1985-10-15,PET_CRU 1985-11-15,PET_CRU 1985-12-15,PET_CRU 1986-01-15,PET_CRU 1986-02-15,PET_CRU 1986-03-15,PET_CRU 1986-04-15,PET_CRU 1986-05-15,PET_CRU 1986-06-15,PET_CRU 1986-07-15,PET_CRU 1986-08-15,PET_CRU 1986-09-15,PET_CRU 1986-10-15,PET_CRU 1986-11-15,PET_CRU 1986-12-15,PET_CRU 1987-01-15,PET_CRU 1987-02-15,PET_CRU 1987-03-15,PET_CRU 1987-04-15,PET_CRU 1987-05-15,PET_CRU 1987-06-15,PET_CRU 1987-07-15,PET_CRU 1987-08-15,PET_CRU 1987-09-15,PET_CRU 1987-10-15,PET_CRU 1987-11-15,PET_CRU 1987-12-15,PET_CRU 1988-01-15,PET_CRU 1988-02-15,PET_CRU 1988-03-15,PET_CRU 1988-04-15,PET_CRU 1988-05-15,PET_CRU 1988-06-15,PET_CRU 1988-07-15,PET_CRU 1988-08-15,PET_CRU 1988-09-15,PET_CRU 1988-10-15,PET_CRU 1988-11-15,PET_CRU 1988-12-15,PET_CRU 1989-01-15,PET_CRU 1989-02-15,PET_CRU 1989-03-15,PET_CRU 1989-04-15,PET_CRU 1989-05-15,PET_CRU 1989-06-15,PET_CRU 1989-07-15,PET_CRU 1989-08-15,PET_CRU 1989-09-15,PET_CRU 1989-10-15,PET_CRU 1989-11-15,PET_CRU 1989-12-15,PET_CRU 1990-01-15,PET_CRU 1990-02-15,PET_CRU 1990-03-15,PET_CRU 1990-04-15,PET_CRU 1990-05-15,PET_CRU 1990-06-15,PET_CRU 1990-07-15,PET_CRU 1990-08-15,PET_CRU 1990-09-15,PET_CRU 1990-10-15,PET_CRU 1990-11-15,PET_CRU 1990-12-15,PET_CRU 1991-01-15,PET_CRU 1991-02-15,PET_CRU 1991-03-15,PET_CRU 1991-04-15,PET_CRU 1991-05-15,PET_CRU 1991-06-15,PET_CRU 1991-07-15,PET_CRU 1991-08-15,PET_CRU 1991-09-15,PET_CRU 1991-10-15,PET_CRU 1991-11-15,PET_CRU 1991-12-15,PET_CRU 1992-01-15,PET_CRU 1992-02-15,PET_CRU 1992-03-15,PET_CRU 1992-04-15,PET_CRU 1992-05-15,PET_CRU 1992-06-15,PET_CRU 1992-07-15,PET_CRU 1992-08-15,PET_CRU 1992-09-15,PET_CRU 1992-10-15,PET_CRU 1992-11-15,PET_CRU 1992-12-15,PET_CRU 1993-01-15,PET_CRU 1993-02-15,PET_CRU 1993-03-15,PET_CRU 1993-04-15,PET_CRU 1993-05-15,PET_CRU 1993-06-15,PET_CRU 1993-07-15,PET_CRU 1993-08-15,PET_CRU 1993-09-15,PET_CRU 1993-10-15,PET_CRU 1993-11-15,PET_CRU 1993-12-15,PET_CRU 1994-01-15,PET_CRU 1994-02-15,PET_CRU 1994-03-15,PET_CRU 1994-04-15,PET_CRU 1994-05-15,PET_CRU 1994-06-15,PET_CRU 1994-07-15,PET_CRU 1994-08-15,PET_CRU 1994-09-15,PET_CRU 1994-10-15,PET_CRU 1994-11-15,PET_CRU 1994-12-15,PET_CRU 1995-01-15,PET_CRU 1995-02-15,PET_CRU 1995-03-15,PET_CRU 1995-04-15,PET_CRU 1995-05-15,PET_CRU 1995-06-15,PET_CRU 1995-07-15,PET_CRU 1995-08-15,PET_CRU 1995-09-15,PET_CRU 1995-10-15,PET_CRU 1995-11-15,PET_CRU 1995-12-15,PET_CRU 1996-01-15,PET_CRU 1996-02-15,PET_CRU 1996-03-15,PET_CRU 1996-04-15,PET_CRU 1996-05-15,PET_CRU 1996-06-15,PET_CRU 1996-07-15,PET_CRU 1996-08-15,PET_CRU 1996-09-15,PET_CRU 1996-10-15,PET_CRU 1996-11-15,PET_CRU 1996-12-15,PET_CRU 1997-01-15,PET_CRU 1997-02-15,PET_CRU 1997-03-15,PET_CRU 1997-04-15,PET_CRU 1997-05-15,PET_CRU 1997-06-15,PET_CRU 1997-07-15,PET_CRU 1997-08-15,PET_CRU 1997-09-15,PET_CRU 1997-10-15,PET_CRU 1997-11-15,PET_CRU 1997-12-15,PET_CRU 1998-01-15,PET_CRU 1998-02-15,PET_CRU 1998-03-15,PET_CRU 1998-04-15,PET_CRU 1998-05-15,PET_CRU 1998-06-15,PET_CRU 1998-07-15,PET_CRU 1998-08-15,PET_CRU 1998-09-15,PET_CRU 1998-10-15,PET_CRU 1998-11-15,PET_CRU 1998-12-15,PET_CRU 1999-01-15,PET_CRU 1999-02-15,PET_CRU 1999-03-15,PET_CRU 1999-04-15,PET_CRU 1999-05-15,PET_CRU 1999-06-15,PET_CRU 1999-07-15,PET_CRU 1999-08-15,PET_CRU 1999-09-15,PET_CRU 1999-10-15,PET_CRU 1999-11-15,PET_CRU 1999-12-15,PET_CRU 2000-01-15,PET_CRU 2000-02-15,PET_CRU 2000-03-15,PET_CRU 2000-04-15,PET_CRU 2000-05-15,PET_CRU 2000-06-15,PET_CRU 2000-07-15,PET_CRU 2000-08-15,PET_CRU 2000-09-15,PET_CRU 2000-10-15,PET_CRU 2000-11-15,PET_CRU 2000-12-15,PET_CRU 2001-01-15,PET_CRU 2001-02-15,PET_CRU 2001-03-15,PET_CRU 2001-04-15,PET_CRU 2001-05-15,PET_CRU 2001-06-15,PET_CRU 2001-07-15,PET_CRU 2001-08-15,PET_CRU 2001-09-15,PET_CRU 2001-10-15,PET_CRU 2001-11-15,PET_CRU 2001-12-15,PET_CRU 2002-01-15,PET_CRU 2002-02-15,PET_CRU 2002-03-15,PET_CRU 2002-04-15,PET_CRU 2002-05-15,PET_CRU 2002-06-15,PET_CRU 2002-07-15,PET_CRU 2002-08-15,PET_CRU 2002-09-15,PET_CRU 2002-10-15,PET_CRU 2002-11-15,PET_CRU 2002-12-15,PET_CRU 2003-01-15,PET_CRU 2003-02-15,PET_CRU 2003-03-15,PET_CRU 2003-04-15,PET_CRU 2003-05-15,PET_CRU 2003-06-15,PET_CRU 2003-07-15,PET_CRU 2003-08-15,PET_CRU 2003-09-15,PET_CRU 2003-10-15,PET_CRU 2003-11-15,PET_CRU 2003-12-15,PET_CRU 2004-01-15,PET_CRU 2004-02-15,PET_CRU 2004-03-15,PET_CRU 2004-04-15,PET_CRU 2004-05-15,PET_CRU 2004-06-15,PET_CRU 2004-07-15,PET_CRU 2004-08-15,PET_CRU 2004-09-15,PET_CRU 2004-10-15,PET_CRU 2004-11-15,PET_CRU 2004-12-15,PET_CRU 2005-01-15,PET_CRU 2005-02-15,PET_CRU 2005-03-15,PET_CRU 2005-04-15,PET_CRU 2005-05-15,PET_CRU 2005-06-15,PET_CRU 2005-07-15,PET_CRU 2005-08-15,PET_CRU 2005-09-15,PET_CRU 2005-10-15,PET_CRU 2005-11-15,PET_CRU 2005-12-15,PET_CRU 2006-01-15,PET_CRU 2006-02-15,PET_CRU 2006-03-15,PET_CRU 2006-04-15,PET_CRU 2006-05-15,PET_CRU 2006-06-15,PET_CRU 2006-07-15,PET_CRU 2006-08-15,PET_CRU 2006-09-15,PET_CRU 2006-10-15,PET_CRU 2006-11-15,PET_CRU 2006-12-15,PET_CRU 2007-01-15,PET_CRU 2007-02-15,PET_CRU 2007-03-15,PET_CRU 2007-04-15,PET_CRU 2007-05-15,PET_CRU 2007-06-15,PET_CRU 2007-07-15,PET_CRU 2007-08-15,PET_CRU 2007-09-15,PET_CRU 2007-10-15,PET_CRU 2007-11-15,PET_CRU 2007-12-15,PET_CRU 2008-01-15,PET_CRU 2008-02-15,PET_CRU 2008-03-15,PET_CRU 2008-04-15,PET_CRU 2008-05-15,PET_CRU 2008-06-15,PET_CRU 2008-07-15,PET_CRU 2008-08-15,PET_CRU 2008-09-15,PET_CRU 2008-10-15,PET_CRU 2008-11-15,PET_CRU 2008-12-15,PET_CRU 2009-01-15,PET_CRU 2009-02-15,PET_CRU 2009-03-15,PET_CRU 2009-04-15,PET_CRU 2009-05-15,PET_CRU 2009-06-15,PET_CRU 2009-07-15,PET_CRU 2009-08-15,PET_CRU 2009-09-15,PET_CRU 2009-10-15,PET_CRU 2009-11-15,PET_CRU 2009-12-15,PET_CRU 2010-01-15,PET_CRU 2010-02-15,PET_CRU 2010-03-15,PET_CRU 2010-04-15,PET_CRU 2010-05-15,PET_CRU 2010-06-15,PET_CRU 2010-07-15,PET_CRU 2010-08-15,PET_CRU 2010-09-15,PET_CRU 2010-10-15,PET_CRU 2010-11-15,PET_CRU 2010-12-15,PET_CRU 2011-01-15,PET_CRU 2011-02-15,PET_CRU 2011-03-15,PET_CRU 2011-04-15,PET_CRU 2011-05-15,PET_CRU 2011-06-15,PET_CRU 2011-07-15,PET_CRU 2011-08-15,PET_CRU 2011-09-15,PET_CRU 2011-10-15,PET_CRU 2011-11-15,PET_CRU 2011-12-15,PET_CRU 2012-01-15,PET_CRU 2012-02-15,PET_CRU 2012-03-15,PET_CRU 2012-04-15,PET_CRU 2012-05-15,PET_CRU 2012-06-15,PET_CRU 2012-07-15,PET_CRU 2012-08-15,PET_CRU 2012-09-15,PET_CRU 2012-10-15,PET_CRU 2012-11-15,PET_CRU 2012-12-15,PET_CRU 2013-01-15,PET_CRU 2013-02-15,PET_CRU 2013-03-15,PET_CRU 2013-04-15,PET_CRU 2013-05-15,PET_CRU 2013-06-15,PET_CRU 2013-07-15,PET_CRU 2013-08-15,PET_CRU 2013-09-15,PET_CRU 2013-10-15,PET_CRU 2013-11-15,PET_CRU 2013-12-15,PET_CRU 2014-01-15,PET_CRU 2014-02-15,PET_CRU 2014-03-15,PET_CRU 2014-04-15,PET_CRU 2014-05-15,PET_CRU 2014-06-15,PET_CRU 2014-07-15,PET_CRU 2014-08-15,PET_CRU 2014-09-15,PET_CRU 2014-10-15,PET_CRU 2014-11-15,PET_CRU 2014-12-15,PET_CRU 2015-01-15,PET_CRU 2015-02-15,PET_CRU 2015-03-15,PET_CRU 2015-04-15,PET_CRU 2015-05-15,PET_CRU 2015-06-15,PET_CRU 2015-07-15,PET_CRU 2015-08-15,PET_CRU 2015-09-15,PET_CRU 2015-10-15,PET_CRU 2015-11-15,PET_CRU 2015-12-15,PET_CRU 2016-01-15,PET_CRU 2016-02-15,PET_CRU 2016-03-15,PET_CRU 2016-04-15,PET_CRU 2016-05-15,PET_CRU 2016-06-15,PET_CRU 2016-07-15,PET_CRU 2016-08-15,PET_CRU 2016-09-15,PET_CRU 2016-10-15,PET_CRU 2016-11-15,PET_CRU 2016-12-15,PET_CRU 2017-01-15,PET_CRU 2017-02-15,PET_CRU 2017-03-15,PET_CRU 2017-04-15,PET_CRU 2017-05-15,PET_CRU 2017-06-15,PET_CRU 2017-07-15,PET_CRU 2017-08-15,PET_CRU 2017-09-15,PET_CRU 2017-10-15,PET_CRU 2017-11-15,PET_CRU 2017-12-15,PET_CRU 2018-01-15,PET_CRU 2018-02-15,PET_CRU 2018-03-15,PET_CRU 2018-04-15,PET_CRU 2018-05-15,PET_CRU 2018-06-15,PET_CRU 2018-07-15,PET_CRU 2018-08-15,PET_CRU 2018-09-15,PET_CRU 2018-10-15,PET_CRU 2018-11-15,PET_CRU 2018-12-15,PET_CRU 2019-01-15,PET_CRU 2019-02-15,PET_CRU 2019-03-15,PET_CRU 2019-04-15,PET_CRU 2019-05-15,PET_CRU 2019-06-15,PET_CRU 2019-07-15,PET_CRU 2019-08-15,PET_CRU 2019-09-15,PET_CRU 2019-10-15,PET_CRU 2019-11-15,PET_CRU 2019-12-15
KHATANGA,1.567611905858912,1.369566417748278,6.363808397544707,14.927185509305996,39.197370746714434,67.93364986288054,89.6292071556346,58.888657232964235,21.545517512034372,6.647962486260778,3.1339824369493203,1.7997335584941576,1.2122132489521498,1.9413929241806478,6.085045239126061,14.835204933664574,36.67582132177074,61.49233219836408,94.43499842267336,58.497764350023374,25.514575113333226,6.204444707759139,2.154739203448957,1.946648731595224,1.7782639824952453,5.598227848283299,6.077758865544447,15.681526270524715,38.66408148240118,64.84526979878005,99.99858938149089,53.947555011623756,25.49493508280192,7.129713411869064,3.252460081069755,1.910646211960614,1.4725639866222413,1.8081022033546787,6.335256333092844,17.3863368780824,40.65754320211031,76.88185102908362,99.22877666688386,64.82085180587241,22.757349149963957,7.6211384577631165,3.278026960322194,2.5849665214582798,1.650001773714996,1.2575840157599105,6.332080073642832,16.663477447528813,41.02999099523003,63.09383419749564,103.05150780138683,56.34936210699578,25.691661651774695,6.459566084601736,3.119815008356751,2.122042707440798,1.1125757945946368,2.0203994355764743,6.583184476434062,18.255330032634237,39.663757647808524,79.56710657942534,96.13516347314588,80.90008352189771,26.259843174961286,7.270153997741197,3.0802945545911746,1.5001172441615311,1.1916044443929517,1.841679304668656,6.157413179084165,16.651431119370056,39.168886629091496,73.25001005947762,97.99243232461488,59.76345366699111,25.519730027413058,6.483356042302156,3.1172641317249004,2.122042707440798,1.180575902293408,1.841679304668656,6.070513902344795,16.543445668929717,41.5888874673048,81.65680856174293,100.96523552888947,62.50667939148247,26.031730353753577,7.457100977873774,3.318320066749413,1.7188025930187005,1.4921321372610084,1.375481724166265,4.776181095154086,14.152509289593905,34.02297665707259,72.35038830409124,102.46179743775444,60.01370618018561,23.155696513130614,6.945552695534469,2.436111396409923,2.837071313471321,1.2584390223544513,1.1330386637489185,4.652473273091406,13.915650300326813,40.02106096122624,70.5742291784334,98.34285354922609,61.03795213540899,26.039605757356412,6.7876193479141484,2.8826453261703873,1.730698024943014,1.3990690979757268,2.0616487402282777,5.185409947698061,17.112210915694412,39.723945710562276,71.65426820293555,100.69566910511593,60.01298096735767,25.262969254736348,7.535294761556051,3.2790037319649605,1.985866902835442,0.8998163157630346,1.9120196272963763,3.94541830919738,18.46543057633132,39.421837957858756,68.49485244462988,94.92317965431184,59.12115628685644,25.233128178916633,5.736355855955616,3.373170500335386,2.301583558223892,1.5171083515196406,1.8731388665978346,6.066723569846005,15.255783858409828,38.34386755118409,77.25166895837513,92.788035731503,56.48595982730356,25.440681814360662,7.558771942384198,3.2978082620440357,1.1941219991090588,0.622655653636231,1.9484947409545736,5.712083852040736,17.54058837988085,40.62964193398123,71.3064309092377,91.35316691844625,63.527665968852176,26.121443113242517,7.291843418941658,3.140899792612617,2.9739539883100163,1.057644656133359,1.745774442157096,5.868015602913823,17.602574946999987,43.58648783019188,81.82134310482775,105.20921846629743,62.525727151006336,24.233596353172523,6.174503961902572,3.603888950135454,1.8261582838298653,0.8029487695115328,2.027730657861066,5.2891409457154825,16.299080636463522,35.13018576247559,68.52815466839785,91.09958408233983,59.34562163744891,28.753928560188974,7.300971161539834,3.1505822240637413,1.7376202350755088,1.920746291389419,2.0162493481865007,5.699152671649094,16.14995346049204,44.066536817911235,75.6358403496761,99.74409072029344,54.44447959907634,24.32614653516541,6.43217554541745,3.1958181865813393,2.22783239473203,0.9084969004578918,1.975885754023441,6.125835543273788,16.39725842747638,34.779308307334695,72.02862273960869,101.27907291140976,60.17378609129755,27.136619006959513,6.890417667858542,3.1211099157749627,2.1279466708434773,1.477039722494953,2.061425070803988,5.661724478949843,16.732609841946278,38.07601526675807,71.17384748764738,95.26093962494474,70.41823611695803,28.869719209638312,8.661969788542125,2.9308972672286036,2.222578703485449,1.6029964331710527,2.3188887930818756,9.019730664540234,16.75968710444143,37.40969991945182,71.75968808598385,94.35902537565995,62.252490547815285,22.480800899005505,6.518114770913726,2.8929477565878976,1.8352852716579973,0.7842038507483735,1.9652038122529176,6.0615333212401605,15.726578461154478,32.81795876405438,71.59913790872042,104.56725565645934,56.606575538337275,25.288211399439184,7.594948472261569,3.5781380086556673,2.296025776605968,1.2504971474682007,1.8887719964092724,6.129778406987263,15.910570791501781,43.31203680702405,81.15683434136653,104.54645312724746,62.17778133762826,24.734360105975387,6.668378817249338,3.467260294748455,2.1790544903399263,1.7483439932460139,1.9630729726112897,5.603375146777095,15.504667831221127,35.56033780779753,75.36642319898198,100.57462855897728,68.33670655525779,28.65467037134916,7.513769232864159,3.418927524067827,2.210638168448821,1.5763242230799137,2.036600847197006,6.483339425118234,15.956486297657838,43.51122936748013,69.86604559241275,109.9357890976976,61.136184156780075,26.780907426499358,8.189605876379781,3.8186009869064352,2.172878927482311,3.156343507460185,1.884926128481508,5.272830358997595,16.86818782882942,36.68788221590676,67.5552146150525,89.57488811894848,55.69237511635948,24.951488095820604,7.192500352800663,2.536094241095766,2.22046443808447,0.8459908499944871,2.1096523144599946,5.611432531186558,17.790317866885694,30.767692799128454,67.11631673943502,97.08787030847749,71.29754214328189,23.91553381633742,6.8961336632562675,3.3506975351261468,2.7081098620846418,1.529893262141301,1.040516661105437,5.847001427088886,17.27907090110215,46.95214628167564,77.21778504961019,88.47328440868458,57.841316217426915,28.420369128259807,7.364464840915111,3.6051475391585917,2.0884250010175567,1.462410692471558,1.5091983248494192,5.574664790378588,16.653344073550397,37.83685813201838,72.58523602539246,101.82748329978651,65.23204794390209,26.68809678717653,7.254841501466006,3.7652547989114438,2.188605331629842,1.529893262141301,2.12978623309746,6.063036592356961,15.971082428477432,40.74848918577629,77.56406001391304,119.73495661546632,63.31346620518752,26.765240229170818,8.02107757073171,2.7956916528221254,2.751545535051736,0.4124208574947883,2.3844536879074303,6.526831145193966,16.012724954865636,39.90487864570626,91.2101977093045,114.90349286320398,60.753387945150294,25.696787986802015,10.047230936325997,2.345167345370757,2.868132867777863,1.7243717723526995,3.3442715803978493,6.297153686170029,14.647369322710025,37.62033609448851,71.21667543708335,94.76454091469371,61.065590334039946,28.300466757582083,7.188155694186258,4.1083196638658475,2.3246234649396595,0.7600243382757839,1.0545911109526651,6.596181943990725,18.31349523451544,41.16017646584061,75.40355541501633,105.59869585191187,64.47432793302117,33.74410870761148,8.710602596912732,3.4235155152517587,2.8050878634299976,3.6123073931145715,1.7992424830428917,6.964012547538889,18.11345857780127,30.21602912543785,70.18272908869663,107.00040158174453,66.15151412244869,23.871909479352027,7.672175106028745,4.712738148195142,2.258257361831208,1.169787199229575,11.749315882390437,6.640077174755387,16.618518823463752,34.91590910965079,80.94227444405064,107.9586625727873,67.09895053963886,24.94836546925988,7.639657921834005,3.8285582313405504,2.671327091550966,1.1510374753177772,2.961836866035591,4.93008540525891,14.583959946652014,49.33072521005326,84.19131977098496,107.19750878153673,66.13841006927323,31.22241714590623,7.506311096611368,4.329061553699526,3.0367753203198196,1.7946873359856117,1.7106757071648924,7.838852077462386,19.231560949513305,40.690057081895006,69.40187963213752,108.06581421770619,55.0554838931041,31.09974132471263,6.072978156687105,3.4194795312808632,0.3263162124531334,1.0823477752648072,0.2638448774600717,5.103811110999482,17.380082729512637,44.722047764757455,83.24199499439366,95.90871091300811,48.71969301868558,26.35465462860222,2.4505736897289507,2.735400147019971,2.34902591022528,0.5733392461721682,1.897717315945868,6.538820823844428,19.51725460140511,42.63925704791467,83.12921800432716,108.94603118397325,64.87106904877025,26.005344097516133,6.220926056493753,2.7092301571247854,3.3183957182263053,1.5458559289792129,0.6629587685529876,7.035850949218842,16.05435771701199,36.28439969583878,91.58076079218425,106.43256071268742,61.31169692078893,27.711700055114086,6.545007314214828,3.4436238539731376,2.3222465281313314,1.6215199291169027,1.3134343939098687,7.7111839638378115,15.507883713161267,38.819281108262025,79.00618078570544,94.26408469250173,58.33196084723138,22.732853393879036,4.564855433906635,3.3038622908926616,2.546409832377337,1.7838615132616265,1.8617323203953202,6.7858849882262255,16.16683707713229,42.416498654384206,97.18698906901396,105.55117057662953,61.33741176109013,26.060906886838623,5.981359380733939,2.743147668589776,2.678805687235943
