,P_MSWEP 1979-02-15,P_MSWEP 1979-03-15,P_MSWEP 1979-04-15,P_MSWEP 1979-05-15,P_MSWEP 1979-06-15,P_MSWEP 1979-07-15,P_MSWEP 1979-08-15,P_MSWEP 1979-09-15,P_MSWEP 1979-10-15,P_MSWEP 1979-11-15,P_MSWEP 1979-12-15,P_MSWEP 1980-01-15,P_MSWEP 1980-02-15,P_MSWEP 1980-03-15,P_MSWEP 1980-04-15,P_MSWEP 1980-05-15,P_MSWEP 1980-06-15,P_MSWEP 1980-07-15,P_MSWEP 1980-08-15,P_MSWEP 1980-09-15,P_MSWEP 1980-10-15,P_MSWEP 1980-11-15,P_MSWEP 1980-12-15,P_MSWEP 1981-01-15,P_MSWEP 1981-02-15,P_MSWEP 1981-03-15,P_MSWEP 1981-04-15,P_MSWEP 1981-05-15,P_MSWEP 1981-06-15,P_MSWEP 1981-07-15,P_MSWEP 1981-08-15,P_MSWEP 1981-09-15,P_MSWEP 1981-10-15,P_MSWEP 1981-11-15,P_MSWEP 1981-12-15,P_MSWEP 1982-01-15,P_MSWEP 1982-02-15,P_MSWEP 1982-03-15,P_MSWEP 1982-04-15,P_MSWEP 1982-05-15,P_MSWEP 1982-06-15,P_MSWEP 1982-07-15,P_MSWEP 1982-08-15,P_MSWEP 1982-09-15,P_MSWEP 1982-10-15,P_MSWEP 1982-11-15,P_MSWEP 1982-12-15,P_MSWEP 1983-01-15,P_MSWEP 1983-02-15,P_MSWEP 1983-03-15,P_MSWEP 1983-04-15,P_MSWEP 1983-05-15,P_MSWEP 1983-06-15,P_MSWEP 1983-07-15,P_MSWEP 1983-08-15,P_MSWEP 1983-09-15,P_MSWEP 1983-10-15,P_MSWEP 1983-11-15,P_MSWEP 1983-12-15,P_MSWEP 1984-01-15,P_MSWEP 1984-02-15,P_MSWEP 1984-03-15,P_MSWEP 1984-04-15,P_MSWEP 1984-05-15,P_MSWEP 1984-06-15,P_MSWEP 1984-07-15,P_MSWEP 1984-08-15,P_MSWEP 1984-09-15,P_MSWEP 1984-10-15,P_MSWEP 1984-11-15,P_MSWEP 1984-12-15,P_MSWEP 1985-01-15,P_MSWEP 1985-02-15,P_MSWEP 1985-03-15,P_MSWEP 1985-04-15,P_MSWEP 1985-05-15,P_MSWEP 1985-06-15,P_MSWEP 1985-07-15,P_MSWEP 1985-08-15,P_MSWEP 1985-09-15,P_MSWEP 1985-10-15,P_MSWEP 1985-11-15,P_MSWEP 1985-12-15,P_MSWEP 1986-01-15,P_MSWEP 1986-02-15,P_MSWEP 1986-03-15,P_MSWEP 1986-04-15,P_MSWEP 1986-05-15,P_MSWEP 1986-06-15,P_MSWEP 1986-07-15,P_MSWEP 1986-08-15,P_MSWEP 1986-09-15,P_MSWEP 1986-10-15,P_MSWEP 1986-11-15,P_MSWEP 1986-12-15,P_MSWEP 1987-01-15,P_MSWEP 1987-02-15,P_MSWEP 1987-03-15,P_MSWEP 1987-04-15,P_MSWEP 1987-05-15,P_MSWEP 1987-06-15,P_MSWEP 1987-07-15,P_MSWEP 1987-08-15,P_MSWEP 1987-09-15,P_MSWEP 1987-10-15,P_MSWEP 1987-11-15,P_MSWEP 1987-12-15,P_MSWEP 1988-01-15,P_MSWEP 1988-02-15,P_MSWEP 1988-03-15,P_MSWEP 1988-04-15,P_MSWEP 1988-05-15,P_MSWEP 1988-06-15,P_MSWEP 1988-07-15,P_MSWEP 1988-08-15,P_MSWEP 1988-09-15,P_MSWEP 1988-10-15,P_MSWEP 1988-11-15,P_MSWEP 1988-12-15,P_MSWEP 1989-01-15,P_MSWEP 1989-02-15,P_MSWEP 1989-03-15,P_MSWEP 1989-04-15,P_MSWEP 1989-05-15,P_MSWEP 1989-06-15,P_MSWEP 1989-07-15,P_MSWEP 1989-08-15,P_MSWEP 1989-09-15,P_MSWEP 1989-10-15,P_MSWEP 1989-11-15,P_MSWEP 1989-12-15,P_MSWEP 1990-01-15,P_MSWEP 1990-02-15,P_MSWEP 1990-03-15,P_MSWEP 1990-04-15,P_MSWEP 1990-05-15,P_MSWEP 1990-06-15,P_MSWEP 1990-07-15,P_MSWEP 1990-08-15,P_MSWEP 1990-09-15,P_MSWEP 1990-10-15,P_MSWEP 1990-11-15,P_MSWEP 1990-12-15,P_MSWEP 1991-01-15,P_MSWEP 1991-02-15,P_MSWEP 1991-03-15,P_MSWEP 1991-04-15,P_MSWEP 1991-05-15,P_MSWEP 1991-06-15,P_MSWEP 1991-07-15,P_MSWEP 1991-08-15,P_MSWEP 1991-09-15,P_MSWEP 1991-10-15,P_MSWEP 1991-11-15,P_MSWEP 1991-12-15,P_MSWEP 1992-01-15,P_MSWEP 1992-02-15,P_MSWEP 1992-03-15,P_MSWEP 1992-04-15,P_MSWEP 1992-05-15,P_MSWEP 1992-06-15,P_MSWEP 1992-07-15,P_MSWEP 1992-08-15,P_MSWEP 1992-09-15,P_MSWEP 1992-10-15,P_MSWEP 1992-11-15,P_MSWEP 1992-12-15,P_MSWEP 1993-01-15,P_MSWEP 1993-02-15,P_MSWEP 1993-03-15,P_MSWEP 1993-04-15,P_MSWEP 1993-05-15,P_MSWEP 1993-06-15,P_MSWEP 1993-07-15,P_MSWEP 1993-08-15,P_MSWEP 1993-09-15,P_MSWEP 1993-10-15,P_MSWEP 1993-11-15,P_MSWEP 1993-12-15,P_MSWEP 1994-01-15,P_MSWEP 1994-02-15,P_MSWEP 1994-03-15,P_MSWEP 1994-04-15,P_MSWEP 1994-05-15,P_MSWEP 1994-06-15,P_MSWEP 1994-07-15,P_MSWEP 1994-08-15,P_MSWEP 1994-09-15,P_MSWEP 1994-10-15,P_MSWEP 1994-11-15,P_MSWEP 1994-12-15,P_MSWEP 1995-01-15,P_MSWEP 1995-02-15,P_MSWEP 1995-03-15,P_MSWEP 1995-04-15,P_MSWEP 1995-05-15,P_MSWEP 1995-06-15,P_MSWEP 1995-07-15,P_MSWEP 1995-08-15,P_MSWEP 1995-09-15,P_MSWEP 1995-10-15,P_MSWEP 1995-11-15,P_MSWEP 1995-12-15,P_MSWEP 1996-01-15,P_MSWEP 1996-02-15,P_MSWEP 1996-03-15,P_MSWEP 1996-04-15,P_MSWEP 1996-05-15,P_MSWEP 1996-06-15,P_MSWEP 1996-07-15,P_MSWEP 1996-08-15,P_MSWEP 1996-09-15,P_MSWEP 1996-10-15,P_MSWEP 1996-11-15,P_MSWEP 1996-12-15,P_MSWEP 1997-01-15,P_MSWEP 1997-02-15,P_MSWEP 1997-03-15,P_MSWEP 1997-04-15,P_MSWEP 1997-05-15,P_MSWEP 1997-06-15,P_MSWEP 1997-07-15,P_MSWEP 1997-08-15,P_MSWEP 1997-09-15,P_MSWEP 1997-10-15,P_MSWEP 1997-11-15,P_MSWEP 1997-12-15,P_MSWEP 1998-01-15,P_MSWEP 1998-02-15,P_MSWEP 1998-03-15,P_MSWEP 1998-04-15,P_MSWEP 1998-05-15,P_MSWEP 1998-06-15,P_MSWEP 1998-07-15,P_MSWEP 1998-08-15,P_MSWEP 1998-09-15,P_MSWEP 1998-10-15,P_MSWEP 1998-11-15,P_MSWEP 1998-12-15,P_MSWEP 1999-01-15,P_MSWEP 1999-02-15,P_MSWEP 1999-03-15,P_MSWEP 1999-04-15,P_MSWEP 1999-05-15,P_MSWEP 1999-06-15,P_MSWEP 1999-07-15,P_MSWEP 1999-08-15,P_MSWEP 1999-09-15,P_MSWEP 1999-10-15,P_MSWEP 1999-11-15,P_MSWEP 1999-12-15,P_MSWEP 2000-01-15,P_MSWEP 2000-02-15,P_MSWEP 2000-03-15,P_MSWEP 2000-04-15,P_MSWEP 2000-05-15,P_MSWEP 2000-06-15,P_MSWEP 2000-07-15,P_MSWEP 2000-08-15,P_MSWEP 2000-09-15,P_MSWEP 2000-10-15,P_MSWEP 2000-11-15,P_MSWEP 2000-12-15,P_MSWEP 2001-01-15,P_MSWEP 2001-02-15,P_MSWEP 2001-03-15,P_MSWEP 2001-04-15,P_MSWEP 2001-05-15,P_MSWEP 2001-06-15,P_MSWEP 2001-07-15,P_MSWEP 2001-08-15,P_MSWEP 2001-09-15,P_MSWEP 2001-10-15,P_MSWEP 2001-11-15,P_MSWEP 2001-12-15,P_MSWEP 2002-01-15,P_MSWEP 2002-02-15,P_MSWEP 2002-03-15,P_MSWEP 2002-04-15,P_MSWEP 2002-05-15,P_MSWEP 2002-06-15,P_MSWEP 2002-07-15,P_MSWEP 2002-08-15,P_MSWEP 2002-09-15,P_MSWEP 2002-10-15,P_MSWEP 2002-11-15,P_MSWEP 2002-12-15,P_MSWEP 2003-01-15,P_MSWEP 2003-02-15,P_MSWEP 2003-03-15,P_MSWEP 2003-04-15,P_MSWEP 2003-05-15,P_MSWEP 2003-06-15,P_MSWEP 2003-07-15,P_MSWEP 2003-08-15,P_MSWEP 2003-09-15,P_MSWEP 2003-10-15,P_MSWEP 2003-11-15,P_MSWEP 2003-12-15,P_MSWEP 2004-01-15,P_MSWEP 2004-02-15,P_MSWEP 2004-03-15,P_MSWEP 2004-04-15,P_MSWEP 2004-05-15,P_MSWEP 2004-06-15,P_MSWEP 2004-07-15,P_MSWEP 2004-08-15,P_MSWEP 2004-09-15,P_MSWEP 2004-10-15,P_MSWEP 2004-11-15,P_MSWEP 2004-12-15,P_MSWEP 2005-01-15,P_MSWEP 2005-02-15,P_MSWEP 2005-03-15,P_MSWEP 2005-04-15,P_MSWEP 2005-05-15,P_MSWEP 2005-06-15,P_MSWEP 2005-07-15,P_MSWEP 2005-08-15,P_MSWEP 2005-09-15,P_MSWEP 2005-10-15,P_MSWEP 2005-11-15,P_MSWEP 2005-12-15,P_MSWEP 2006-01-15,P_MSWEP 2006-02-15,P_MSWEP 2006-03-15,P_MSWEP 2006-04-15,P_MSWEP 2006-05-15,P_MSWEP 2006-06-15,P_MSWEP 2006-07-15,P_MSWEP 2006-08-15,P_MSWEP 2006-09-15,P_MSWEP 2006-10-15,P_MSWEP 2006-11-15,P_MSWEP 2006-12-15,P_MSWEP 2007-01-15,P_MSWEP 2007-02-15,P_MSWEP 2007-03-15,P_MSWEP 2007-04-15,P_MSWEP 2007-05-15,P_MSWEP 2007-06-15,P_MSWEP 2007-07-15,P_MSWEP 2007-08-15,P_MSWEP 2007-09-15,P_MSWEP 2007-10-15,P_MSWEP 2007-11-15,P_MSWEP 2007-12-15,P_MSWEP 2008-01-15,P_MSWEP 2008-02-15,P_MSWEP 2008-03-15,P_MSWEP 2008-04-15,P_MSWEP 2008-05-15,P_MSWEP 2008-06-15,P_MSWEP 2008-07-15,P_MSWEP 2008-08-15,P_MSWEP 2008-09-15,P_MSWEP 2008-10-15,P_MSWEP 2008-11-15,P_MSWEP 2008-12-15,P_MSWEP 2009-01-15,P_MSWEP 2009-02-15,P_MSWEP 2009-03-15,P_MSWEP 2009-04-15,P_MSWEP 2009-05-15,P_MSWEP 2009-06-15,P_MSWEP 2009-07-15,P_MSWEP 2009-08-15,P_MSWEP 2009-09-15,P_MSWEP 2009-10-15,P_MSWEP 2009-11-15,P_MSWEP 2009-12-15,P_MSWEP 2010-01-15,P_MSWEP 2010-02-15,P_MSWEP 2010-03-15,P_MSWEP 2010-04-15,P_MSWEP 2010-05-15,P_MSWEP 2010-06-15,P_MSWEP 2010-07-15,P_MSWEP 2010-08-15,P_MSWEP 2010-09-15,P_MSWEP 2010-10-15,P_MSWEP 2010-11-15,P_MSWEP 2010-12-15,P_MSWEP 2011-01-15,P_MSWEP 2011-02-15,P_MSWEP 2011-03-15,P_MSWEP 2011-04-15,P_MSWEP 2011-05-15,P_MSWEP 2011-06-15,P_MSWEP 2011-07-15,P_MSWEP 2011-08-15,P_MSWEP 2011-09-15,P_MSWEP 2011-10-15,P_MSWEP 2011-11-15,P_MSWEP 2011-12-15,P_MSWEP 2012-01-15,P_MSWEP 2012-02-15,P_MSWEP 2012-03-15,P_MSWEP 2012-04-15,P_MSWEP 2012-05-15,P_MSWEP 2012-06-15,P_MSWEP 2012-07-15,P_MSWEP 2012-08-15,P_MSWEP 2012-09-15,P_MSWEP 2012-10-15,P_MSWEP 2012-11-15,P_MSWEP 2012-12-15,P_MSWEP 2013-01-15,P_MSWEP 2013-02-15,P_MSWEP 2013-03-15,P_MSWEP 2013-04-15,P_MSWEP 2013-05-15,P_MSWEP 2013-06-15,P_MSWEP 2013-07-15,P_MSWEP 2013-08-15,P_MSWEP 2013-09-15,P_MSWEP 2013-10-15,P_MSWEP 2013-11-15,P_MSWEP 2013-12-15,P_MSWEP 2014-01-15,P_MSWEP 2014-02-15,P_MSWEP 2014-03-15,P_MSWEP 2014-04-15,P_MSWEP 2014-05-15,P_MSWEP 2014-06-15,P_MSWEP 2014-07-15,P_MSWEP 2014-08-15,P_MSWEP 2014-09-15,P_MSWEP 2014-10-15,P_MSWEP 2014-11-15,P_MSWEP 2014-12-15,P_MSWEP 2015-01-15,P_MSWEP 2015-02-15,P_MSWEP 2015-03-15,P_MSWEP 2015-04-15,P_MSWEP 2015-05-15,P_MSWEP 2015-06-15,P_MSWEP 2015-07-15,P_MSWEP 2015-08-15,P_MSWEP 2015-09-15,P_MSWEP 2015-10-15,P_MSWEP 2015-11-15,P_MSWEP 2015-12-15,P_MSWEP 2016-01-15,P_MSWEP 2016-02-15,P_MSWEP 2016-03-15,P_MSWEP 2016-04-15,P_MSWEP 2016-05-15,P_MSWEP 2016-06-15,P_MSWEP 2016-07-15,P_MSWEP 2016-08-15,P_MSWEP 2016-09-15,P_MSWEP 2016-10-15,P_MSWEP 2016-11-15,P_MSWEP 2016-12-15,P_MSWEP 2017-01-15,P_MSWEP 2017-02-15,P_MSWEP 2017-03-15,P_MSWEP 2017-04-15,P_MSWEP 2017-05-15,P_MSWEP 2017-06-15,P_MSWEP 2017-07-15,P_MSWEP 2017-08-15,P_MSWEP 2017-09-15
WINISK,16.413033378367153,27.71611337374555,45.111608354594594,64.73384236833678,77.6576991572211,86.60896017361858,84.27866292182327,72.66296302680595,69.62150683705184,59.3430353208094,34.2709888804862,18.26540484860324,11.990753505639795,14.279038272140395,24.007235128175946,41.8531014482454,66.99631082829396,81.88121343664291,103.77056617224956,118.89757899221216,79.99987786668366,32.67331551624309,19.1522968109938,18.367080850883244,21.452366248178908,23.789319448783175,26.938015955653785,37.0364058485455,52.493826582086726,59.51989220144237,74.79389378640712,86.1090665057538,58.504227922527846,31.66426688389905,21.90368265987048,16.621342063933596,19.605386985824488,27.414553424162946,36.42227789974885,52.60383945667632,73.49918181021934,87.13124066520372,84.2582749201597,67.99930638854964,50.52132040469971,35.38633531235789,27.962358443141646,21.059662385528306,15.9897097453967,17.35778449083427,20.71321692545212,41.46123059206956,72.15354034915005,86.61183913411135,85.36943416662879,71.57040354720388,62.48085148861429,55.92908356778239,30.48379715747747,15.60347396600605,15.345633221814994,14.213585843785193,19.688169591599518,35.14214651105427,59.589050112580516,69.55850084470863,69.32230172777433,69.91824939152849,63.50745468579818,56.67431756606633,38.53907099740184,16.201808257276227,11.894422187882252,29.779387158639857,51.12537619334422,85.22618027292584,120.0826670881865,100.89847138298045,86.47018978796162,88.785509462245,58.57306546998385,31.24460321614221,18.898760961347847,12.628487010274426,15.985583064726312,33.715256257768075,49.419557625580865,47.93137320082863,60.16101011908082,77.8594655855065,84.91281564684742,85.43574101887741,65.21811029503252,42.79070238098055,25.677520140117732,13.46172905267561,13.589221874489311,18.499675709850766,26.39521998628221,41.65179708886495,61.184022796415356,97.88481192105164,120.13321769152391,83.98973559913918,46.821640808894436,30.586048529941955,20.927914600825535,29.55969046608592,42.59124966467698,38.867777040732285,34.126381870998486,44.6819693684781,62.34935142757273,76.34903033615956,80.0778467942082,75.58866741854744,57.190273730051956,38.85758521312765,26.960888026575926,16.48597504256555,10.87765750133491,7.92874766203041,20.37881305848085,43.797705419203226,51.73168113614497,65.10720021491443,89.14409122503281,84.11047347514544,55.16020301213357,27.527113936610732,15.311644067091706,15.954050168564768,18.09822920127853,30.2125293805528,36.19662744146946,34.564480272655985,53.20422548728989,76.80423845017745,79.4184639812604,60.22549721807615,44.84439485185997,35.573987307331315,20.498106459291694,10.116945967722607,10.700407396334755,23.010588584658485,36.60920265028125,50.120704770374964,73.5710043348693,87.71058224915032,91.93374337714495,91.56534824846706,75.63543657834317,53.94391772293182,26.57313069046721,10.172693886118275,11.194743231394368,17.08809242619737,34.93775617756522,51.71223303338055,56.85597460715597,73.18598668563557,89.72075014183832,68.45224524465537,32.3045408244492,17.429688556039153,12.348486238422073,8.501088936381542,9.290024497601793,8.92112589265732,9.944021784836172,20.54717521191668,43.829621435887326,71.33748908457929,76.28308440220368,57.69541213058275,38.16960840105142,22.786416238139488,12.411447049257536,10.358302993946687,14.297046199422018,16.556308557957884,26.54223266905263,45.06072308692927,63.61834164900776,77.65483373622881,73.34232344449201,74.84493422556196,82.77922046710306,58.2864857033104,22.730160150942826,8.987184880180601,9.297978287150453,11.312118208162904,14.426891119265914,31.605112416131124,60.58981932208589,74.96203699389216,61.495534977113245,45.870711856462144,40.599505757907046,34.0606618484568,29.074411384555503,20.042543243823964,12.078195721524414,9.908352859629726,13.593775567854953,38.76186935294296,61.331688990115175,61.4959279807321,66.46014267788796,82.00388306526749,87.50573182735279,58.617745376819535,20.60877587366648,9.392201931457443,8.467155305329522,12.66284033326926,20.45226003101021,26.95701915995265,43.82186819926724,56.95090833620418,55.39869027201414,57.95029443652725,58.09478969291436,38.56450323667328,16.624862129684328,9.203157436782346,8.188521360598259,12.844874422238998,26.22957654405933,31.77590091608859,35.018539738986604,66.92212758322587,89.74488558310617,70.18589608089259,48.34109535030936,32.418597898111386,15.033122806808322,13.259503036099481,22.79960817493276,20.025757921276863,16.835041473850033,31.24911074524817,70.1809909506326,98.75943654239869,103.55610946825104,108.40273948079727,76.00707776535832,36.94268818987319,22.049829387132387,12.546200232934911,16.403709801029382,20.756184990778944,29.208466058337226,55.277496470717274,66.87428476283657,65.71334751430507,75.09572681518077,60.26661283917782,32.31013406917389,21.26487719516625,13.241504155215594,8.074472370555739,7.4944358357924115,9.73955305820532,29.70050041056369,65.89072301418268,79.96223811531469,81.96634790786638,85.06698485205261,67.88713314082426,49.68964452009284,37.83926778081654,25.294626728564246,14.634102545856965,12.067590385319138,20.09623875022462,34.001650261178625,50.485323756457994,65.53268497877457,76.72212687991103,82.40421571639149,71.47015684476625,42.84403679233175,27.903992840041127,25.04611893058141,15.365597172158857,12.359774825220954,15.71859915794281,17.307436859070357,28.06083830202863,54.071533776049655,72.48606142087034,72.50762064886584,66.57918938152241,46.73560795380248,24.407466161827642,17.974087537490497,14.552783391876506,17.382542242404465,28.16794014363061,34.6225296944191,49.74267308043994,84.85321226734865,111.70840947972219,136.33762070445258,151.56065666466748,99.79762188319941,34.844554689236595,16.503404899039072,15.678505731781616,15.097551982691176,17.144160483549108,22.817604189095483,50.52324423133639,97.31797685294741,116.41063069603607,111.33704643389088,88.9983664070993,48.05480560331132,26.683571107376107,22.893243119410513,13.557018185102345,11.19405196104157,17.122493150924527,33.46476754471223,60.29339035538454,83.3495806959889,108.95665615213024,109.35740430524038,94.13596517197115,91.72990836542131,64.41223176618823,26.47354812400241,9.314964115820247,10.656374722759582,21.08247551256377,27.79832495485209,44.93188212777999,69.19004500763467,95.25608593984936,130.4548800159233,135.15761381568026,90.40931052351674,46.924578750407235,32.21128559603254,23.6284357371554,18.105459081958802,32.806612197401805,49.87625499132359,55.26118623710556,81.09921137314673,99.9868900231773,88.04217779169537,87.74909948002896,85.85433727308863,59.865158452584886,27.19002524962729,16.905771706245446,27.75034773813455,28.72795887156331,32.447831635571845,58.73632564730014,85.45580959317765,107.7777839035804,104.71568156016029,70.6859430519038,50.25901041898195,31.04410157918304,14.5648491897911,13.69952496712927,10.275019380777737,13.387872321865089,32.34690868254735,46.84757260350767,60.51931033652286,86.52489936751387,87.73761702438429,60.998055638526935,37.92151823827418,28.5373218998424,28.14886977938881,27.86936569133371,22.465537113005986,13.433442906307384,18.84718071185715,39.10523672280125,62.696342983134066,90.26698171520636,93.13851892238618,73.06272532890773,63.19614681512582,50.15300766242563,34.606740488255994,24.5380356576716,21.755025130791626,25.038649485026212,43.47543537088389,83.7989001095535,95.53553881654186,104.64885860038052,119.11554810006358,91.28124312818115,64.99640157145988,58.27045634818218,52.43579946593889,33.90527219141779,13.468590192741793,16.286635568181303,28.20796655947989,35.632810087990954,46.30750508810631,69.95465889023444,88.73550104810909,69.39253574435186,35.35153667624821,23.962650043741693,21.353620284673656,19.036343896611235,17.945620467563177,18.940478614184546,38.827691480455826,64.21892167702312,72.11543586035161,81.26376126205028,91.62140675422032,88.63874174592964,72.25838669606671,43.29031922820586,21.769357957154828,14.334935896115466,13.854075662352582,28.659718005842052,52.13431010301231,60.803708775375824,75.19718932916973,117.16751820463331,133.4476997984532,97.7762871995004,73.29635510615616,68.72522197492735,43.56469972779173,21.097963436412975,15.246161048910293,16.47543700399938,29.80882752316716,63.186558359719065,94.71770187619819,92.82111539049663,83.50616080761726,87.93804755391459,83.26739623157022,65.51457501284585,59.860667145862465,62.007905319085424,49.9358155955359,56.31434502118682,78.64374217581747,78.55366810449142,72.14867010380864,56.7191297856614,47.30426413846858,58.525219981766426
