,TWS_GRACE_JPL_mascons 2002-05-15,TWS_GRACE_JPL_mascons 2002-06-15,TWS_GRACE_JPL_mascons 2002-07-15,TWS_GRACE_JPL_mascons 2002-08-15,TWS_GRACE_JPL_mascons 2002-09-15,TWS_GRACE_JPL_mascons 2002-10-15,TWS_GRACE_JPL_mascons 2002-11-15,TWS_GRACE_JPL_mascons 2002-12-15,TWS_GRACE_JPL_mascons 2003-01-15,TWS_GRACE_JPL_mascons 2003-02-15,TWS_GRACE_JPL_mascons 2003-03-15,TWS_GRACE_JPL_mascons 2003-04-15,TWS_GRACE_JPL_mascons 2003-05-15,TWS_GRACE_JPL_mascons 2003-06-15,TWS_GRACE_JPL_mascons 2003-07-15,TWS_GRACE_JPL_mascons 2003-08-15,TWS_GRACE_JPL_mascons 2003-09-15,TWS_GRACE_JPL_mascons 2003-10-15,TWS_GRACE_JPL_mascons 2003-11-15,TWS_GRACE_JPL_mascons 2003-12-15,TWS_GRACE_JPL_mascons 2004-01-15,TWS_GRACE_JPL_mascons 2004-02-15,TWS_GRACE_JPL_mascons 2004-03-15,TWS_GRACE_JPL_mascons 2004-04-15,TWS_GRACE_JPL_mascons 2004-05-15,TWS_GRACE_JPL_mascons 2004-06-15,TWS_GRACE_JPL_mascons 2004-07-15,TWS_GRACE_JPL_mascons 2004-08-15,TWS_GRACE_JPL_mascons 2004-09-15,TWS_GRACE_JPL_mascons 2004-10-15,TWS_GRACE_JPL_mascons 2004-11-15,TWS_GRACE_JPL_mascons 2004-12-15,TWS_GRACE_JPL_mascons 2005-01-15,TWS_GRACE_JPL_mascons 2005-02-15,TWS_GRACE_JPL_mascons 2005-03-15,TWS_GRACE_JPL_mascons 2005-04-15,TWS_GRACE_JPL_mascons 2005-05-15,TWS_GRACE_JPL_mascons 2005-06-15,TWS_GRACE_JPL_mascons 2005-07-15,TWS_GRACE_JPL_mascons 2005-08-15,TWS_GRACE_JPL_mascons 2005-09-15,TWS_GRACE_JPL_mascons 2005-10-15,TWS_GRACE_JPL_mascons 2005-11-15,TWS_GRACE_JPL_mascons 2005-12-15,TWS_GRACE_JPL_mascons 2006-01-15,TWS_GRACE_JPL_mascons 2006-02-15,TWS_GRACE_JPL_mascons 2006-03-15,TWS_GRACE_JPL_mascons 2006-04-15,TWS_GRACE_JPL_mascons 2006-05-15,TWS_GRACE_JPL_mascons 2006-06-15,TWS_GRACE_JPL_mascons 2006-07-15,TWS_GRACE_JPL_mascons 2006-08-15,TWS_GRACE_JPL_mascons 2006-09-15,TWS_GRACE_JPL_mascons 2006-10-15,TWS_GRACE_JPL_mascons 2006-11-15,TWS_GRACE_JPL_mascons 2006-12-15,TWS_GRACE_JPL_mascons 2007-01-15,TWS_GRACE_JPL_mascons 2007-02-15,TWS_GRACE_JPL_mascons 2007-03-15,TWS_GRACE_JPL_mascons 2007-04-15,TWS_GRACE_JPL_mascons 2007-05-15,TWS_GRACE_JPL_mascons 2007-06-15,TWS_GRACE_JPL_mascons 2007-07-15,TWS_GRACE_JPL_mascons 2007-08-15,TWS_GRACE_JPL_mascons 2007-09-15,TWS_GRACE_JPL_mascons 2007-10-15,TWS_GRACE_JPL_mascons 2007-11-15,TWS_GRACE_JPL_mascons 2007-12-15,TWS_GRACE_JPL_mascons 2008-01-15,TWS_GRACE_JPL_mascons 2008-02-15,TWS_GRACE_JPL_mascons 2008-03-15,TWS_GRACE_JPL_mascons 2008-04-15,TWS_GRACE_JPL_mascons 2008-05-15,TWS_GRACE_JPL_mascons 2008-06-15,TWS_GRACE_JPL_mascons 2008-07-15,TWS_GRACE_JPL_mascons 2008-08-15,TWS_GRACE_JPL_mascons 2008-09-15,TWS_GRACE_JPL_mascons 2008-10-15,TWS_GRACE_JPL_mascons 2008-11-15,TWS_GRACE_JPL_mascons 2008-12-15,TWS_GRACE_JPL_mascons 2009-01-15,TWS_GRACE_JPL_mascons 2009-02-15,TWS_GRACE_JPL_mascons 2009-03-15,TWS_GRACE_JPL_mascons 2009-04-15,TWS_GRACE_JPL_mascons 2009-05-15,TWS_GRACE_JPL_mascons 2009-06-15,TWS_GRACE_JPL_mascons 2009-07-15,TWS_GRACE_JPL_mascons 2009-08-15,TWS_GRACE_JPL_mascons 2009-09-15,TWS_GRACE_JPL_mascons 2009-10-15,TWS_GRACE_JPL_mascons 2009-11-15,TWS_GRACE_JPL_mascons 2009-12-15,TWS_GRACE_JPL_mascons 2010-01-15,TWS_GRACE_JPL_mascons 2010-02-15,TWS_GRACE_JPL_mascons 2010-03-15,TWS_GRACE_JPL_mascons 2010-04-15,TWS_GRACE_JPL_mascons 2010-05-15,TWS_GRACE_JPL_mascons 2010-06-15,TWS_GRACE_JPL_mascons 2010-07-15,TWS_GRACE_JPL_mascons 2010-08-15,TWS_GRACE_JPL_mascons 2010-09-15,TWS_GRACE_JPL_mascons 2010-10-15,TWS_GRACE_JPL_mascons 2010-11-15,TWS_GRACE_JPL_mascons 2010-12-15,TWS_GRACE_JPL_mascons 2011-01-15,TWS_GRACE_JPL_mascons 2011-02-15,TWS_GRACE_JPL_mascons 2011-03-15,TWS_GRACE_JPL_mascons 2011-04-15,TWS_GRACE_JPL_mascons 2011-05-15,TWS_GRACE_JPL_mascons 2011-06-15,TWS_GRACE_JPL_mascons 2011-07-15,TWS_GRACE_JPL_mascons 2011-08-15,TWS_GRACE_JPL_mascons 2011-09-15,TWS_GRACE_JPL_mascons 2011-10-15,TWS_GRACE_JPL_mascons 2011-11-15,TWS_GRACE_JPL_mascons 2011-12-15,TWS_GRACE_JPL_mascons 2012-01-15,TWS_GRACE_JPL_mascons 2012-02-15,TWS_GRACE_JPL_mascons 2012-03-15,TWS_GRACE_JPL_mascons 2012-04-15,TWS_GRACE_JPL_mascons 2012-05-15,TWS_GRACE_JPL_mascons 2012-06-15,TWS_GRACE_JPL_mascons 2012-07-15,TWS_GRACE_JPL_mascons 2012-08-15,TWS_GRACE_JPL_mascons 2012-09-15,TWS_GRACE_JPL_mascons 2012-10-15,TWS_GRACE_JPL_mascons 2012-11-15,TWS_GRACE_JPL_mascons 2012-12-15,TWS_GRACE_JPL_mascons 2013-01-15,TWS_GRACE_JPL_mascons 2013-02-15,TWS_GRACE_JPL_mascons 2013-03-15,TWS_GRACE_JPL_mascons 2013-04-15,TWS_GRACE_JPL_mascons 2013-05-15,TWS_GRACE_JPL_mascons 2013-06-15,TWS_GRACE_JPL_mascons 2013-07-15,TWS_GRACE_JPL_mascons 2013-08-15,TWS_GRACE_JPL_mascons 2013-09-15,TWS_GRACE_JPL_mascons 2013-10-15,TWS_GRACE_JPL_mascons 2013-11-15,TWS_GRACE_JPL_mascons 2013-12-15,TWS_GRACE_JPL_mascons 2014-01-15,TWS_GRACE_JPL_mascons 2014-02-15,TWS_GRACE_JPL_mascons 2014-03-15,TWS_GRACE_JPL_mascons 2014-04-15,TWS_GRACE_JPL_mascons 2014-05-15,TWS_GRACE_JPL_mascons 2014-06-15,TWS_GRACE_JPL_mascons 2014-07-15,TWS_GRACE_JPL_mascons 2014-08-15,TWS_GRACE_JPL_mascons 2014-09-15,TWS_GRACE_JPL_mascons 2014-10-15,TWS_GRACE_JPL_mascons 2014-11-15,TWS_GRACE_JPL_mascons 2014-12-15,TWS_GRACE_JPL_mascons 2015-01-15,TWS_GRACE_JPL_mascons 2015-02-15,TWS_GRACE_JPL_mascons 2015-03-15,TWS_GRACE_JPL_mascons 2015-04-15,TWS_GRACE_JPL_mascons 2015-05-15,TWS_GRACE_JPL_mascons 2015-06-15,TWS_GRACE_JPL_mascons 2015-07-15,TWS_GRACE_JPL_mascons 2015-08-15,TWS_GRACE_JPL_mascons 2015-09-15,TWS_GRACE_JPL_mascons 2015-10-15,TWS_GRACE_JPL_mascons 2015-11-15,TWS_GRACE_JPL_mascons 2015-12-15,TWS_GRACE_JPL_mascons 2016-01-15,TWS_GRACE_JPL_mascons 2016-02-15,TWS_GRACE_JPL_mascons 2016-03-15,TWS_GRACE_JPL_mascons 2016-04-15,TWS_GRACE_JPL_mascons 2016-05-15,TWS_GRACE_JPL_mascons 2016-06-15,TWS_GRACE_JPL_mascons 2016-07-15,TWS_GRACE_JPL_mascons 2016-08-15,TWS_GRACE_JPL_mascons 2016-09-15,TWS_GRACE_JPL_mascons 2016-10-15,TWS_GRACE_JPL_mascons 2016-11-15,TWS_GRACE_JPL_mascons 2016-12-15,TWS_GRACE_JPL_mascons 2017-01-15,TWS_GRACE_JPL_mascons 2017-02-15,TWS_GRACE_JPL_mascons 2017-03-15,TWS_GRACE_JPL_mascons 2017-04-15,TWS_GRACE_JPL_mascons 2017-05-15,TWS_GRACE_JPL_mascons 2017-06-15,TWS_GRACE_JPL_mascons 2017-07-15,TWS_GRACE_JPL_mascons 2017-08-15,TWS_GRACE_JPL_mascons 2017-09-15,TWS_GRACE_JPL_mascons 2017-10-15,TWS_GRACE_JPL_mascons 2017-11-15,TWS_GRACE_JPL_mascons 2017-12-15,TWS_GRACE_JPL_mascons 2018-01-15,TWS_GRACE_JPL_mascons 2018-02-15,TWS_GRACE_JPL_mascons 2018-03-15,TWS_GRACE_JPL_mascons 2018-04-15,TWS_GRACE_JPL_mascons 2018-05-15,TWS_GRACE_JPL_mascons 2018-06-15,TWS_GRACE_JPL_mascons 2018-07-15,TWS_GRACE_JPL_mascons 2018-08-15,TWS_GRACE_JPL_mascons 2018-09-15,TWS_GRACE_JPL_mascons 2018-10-15,TWS_GRACE_JPL_mascons 2018-11-15,TWS_GRACE_JPL_mascons 2018-12-15,TWS_GRACE_JPL_mascons 2019-01-15,TWS_GRACE_JPL_mascons 2019-02-15,TWS_GRACE_JPL_mascons 2019-03-15,TWS_GRACE_JPL_mascons 2019-04-15,TWS_GRACE_JPL_mascons 2019-05-15,TWS_GRACE_JPL_mascons 2019-06-15,TWS_GRACE_JPL_mascons 2019-07-15,TWS_GRACE_JPL_mascons 2019-08-15,TWS_GRACE_JPL_mascons 2019-09-15,TWS_GRACE_JPL_mascons 2019-10-15,TWS_GRACE_JPL_mascons 2019-11-15,TWS_GRACE_JPL_mascons 2019-12-15,TWS_GRACE_JPL_mascons 2020-01-15,TWS_GRACE_JPL_mascons 2020-02-15,TWS_GRACE_JPL_mascons 2020-03-15,TWS_GRACE_JPL_mascons 2020-04-15,TWS_GRACE_JPL_mascons 2020-05-15,TWS_GRACE_JPL_mascons 2020-06-15,TWS_GRACE_JPL_mascons 2020-07-15,TWS_GRACE_JPL_mascons 2020-08-15
WINISK,4.122532432096744,-54.29664554310837,-55.043585297158664,-14.81777842081499,1.7330529652392528,8.42495699839996,30.188377069782682,16.751460556594644,2.9432162596765155,8.526663022740642,14.397549224193895,-9.64325586578307,-44.91685343068119,-50.145998179077395,-44.260945730378,-10.226903374308053,27.361655161446038,30.601530202859244,22.460827005976878,21.544740186812795,10.414847983377056,10.799603790746401,31.54718649812696,22.00426615556424,-33.25215931853946,-50.64450085329937,-13.079667959473586,36.42537831248941,22.522024600729928,-16.659702586706,6.767354184420934,21.451326568470872,22.68606430487009,12.329732216065507,-11.289144030950078,-22.257998019069085,-24.78319592369525,-16.83016995197987,3.8483407469388435,17.46301361916352,3.0924647737457502,-13.246078329225028,14.124858617720266,22.182742536130856,8.69289623667924,3.3386396156719305,7.819685611539012,-27.54039356757109,-53.271853010148476,-12.755624635946827,7.232853344775329,-10.335791837729033,4.815962793345649,43.27668738950689,40.82487836845462,33.83154446050722,4.5000484052568765,-1.9560854882394807,12.420116227122033,-35.84485191380367,-49.700725398851716,-24.99172860283491,-0.8453531905096252,21.86020986514737,15.109710161080628,11.320147173463516,12.538027007959425,-0.3451958952574277,4.479521313594119,35.975545150774906,18.07686494028981,-10.389127432211758,-44.561830928944616,-31.079931915412878,2.2595146691141412,-6.128969479403278,1.207616313109483,11.572177153221867,8.832491574267838,4.611374778090314,14.007739864591846,0.4858507557221064,2.095988371150991,17.21326810091425,-1.7125131956090731,-12.543267142081213,-7.7631285953734075,-20.862107005223226,-21.219248029072137,4.0944007432093485,12.247490579436462,2.0956295120008823,-3.4358076421159724,-10.584839318669182,2.6461005964366118,5.908962760717473,-27.14375171391182,-25.738934799105806,7.800408108266923,28.321203170207728,13.191188723827484,6.429916635727347,15.409382174017345,13.525417868234452,17.786368033995377,11.424263223942221,-2.3783454263500516,-11.103663180751667,-33.646854938601635,-50.945835776003705,-21.380299433883764,13.774492736964447,9.384189111086656,2.6389392677719457,15.989161459712452,16.261824335417398,11.800237783917355,6.711891712663273,17.144368205742108,16.498177957104694,-23.555664110008145,-45.48848736948146,-14.717517961861072,6.0857865768063375,10.174920644619595,35.370853850147235,41.119790325274735,28.80256308875537,10.414960810697991,-8.561047209285498,-5.095338794455066,12.865875854393096,-46.6327100092046,-85.13001513257137,-31.96555830527173,4.722080365081677,17.903001764408902,20.242404719160444,31.140238954493817,27.989822422285037,6.303351604301088,6.93199190310775,28.88110933224604,13.840576144209974,-43.0380523558884,-61.08063968206909,-27.502451314034573,12.514283549787345,11.066854287254577,4.910042552013325,27.99745226904151,30.62369880584147,5.336951144497236,1.2462137164251388,18.734046326712704,15.407086107447094,-27.411032075563703,-59.015768001668356,-17.139147457669115,28.36734996454885,25.340133294514324,11.338253710294001,12.291227378166768,22.63408371371136,12.571110513215068,0.8211541404304654,-7.586933130413485,-25.71648125807938,-30.020689746388925,-32.4699735927788,-20.56232558569554,5.682754078063155,21.041922247654995,30.641140537172674,28.76916388990809,-4.624078592661244,-12.466455646662162,18.478486732448854,33.64054469702186,37.30893430119093,-36.0187081189454,-112.08732983661751,-98.1092702436587,-65.41020175517124,-35.1798406043267,-10.296318957785516,9.23066677206215,24.70292878358211,35.81003429849936,39.76421909186823,41.14977054239371,39.50513377313057,31.680677194208695,20.211994355104387,8.102225522064993,0.7138044089232718,-0.3957140964205053,7.117746577649353,22.01265344950059,20.060696393995364,11.41352899543319,6.469977663700058,25.35973505146093,5.02957589415562,-46.64211641874496,-40.53470271840843,-6.278044498245027,6.842320808453271,13.802472946567278,35.05551743484415,24.209084398087267,-1.8647555754572664,-11.559834722997286,2.299100456175033,30.24995641913677,33.91062360139694,-14.720046508323893,-33.30388332082293,-28.58984773622925,-17.515098804636565
COPPER,-56.50351877133983,-132.0577992465254,-182.63206986154998,-184.21555155398164,-60.914976818845844,78.79485454763403,95.11748637502495,80.92666582531821,82.49414742047156,62.74236915998824,-3.852805237509188,-23.336512135036802,-50.402537426766564,-155.81321904486856,-196.38919995168467,-120.6198314664616,-50.321315490080366,6.139527136523782,60.8650216852528,78.5170289226,92.58331403400726,52.03646039241573,58.19764264065601,12.432009251470902,-94.03810929742548,-190.7837708121418,-276.3928339350319,-220.73793854239486,0.05735745856721764,145.56494415181174,137.44158553937456,98.86152251734761,59.5888863577668,80.49887647892706,76.63278836336579,-15.555314225990912,-131.68631166013918,-172.47868646113886,-181.68204317276505,-155.30989731227982,-47.2558594562696,46.856740597736646,133.12974200627733,112.95820474002888,54.52515387569915,43.214110191064826,18.445210996368672,-5.123521373522337,-51.78066603189885,-127.29661576906496,-161.03391500554613,-114.31774896164654,-19.530046275777593,57.388364121702025,43.652130571822866,95.68799807880929,72.79571887686684,23.23813536647578,47.26355352470551,-6.355415476935455,-57.42381564417259,-119.27771555351737,-178.5799661603442,-160.47956530523564,-63.86704520494514,49.37914828448757,86.42522887381166,95.2425624292263,60.72521925394281,31.835282344510173,54.08381065206164,9.192787749972887,-71.87444013265055,-72.42830277791063,-68.66418046186942,-102.99310220670868,-30.233482122170052,50.78745404838065,98.86039930783964,84.90970081059058,52.42844413154889,89.77256056074602,34.56085802861534,-59.85524998507361,-113.3286347782353,-183.07914423769654,-224.05134675838275,-148.84580957179708,-51.48363857727236,40.931115554348025,127.84960856796994,108.12453402270128,33.415287845068235,54.48740684191034,90.90531908605759,16.289644485764228,-86.20514444422173,-123.27287421174914,-143.1131833353123,-150.03303577988356,-45.8428913430223,46.39302188589903,93.15757309004393,109.75019896212507,67.0042261699324,18.72588440975096,-14.189443745664336,-21.16608814256375,-61.53103129384756,-131.9809377375195,-146.46206860102112,-99.24178212430871,-48.906132646484785,2.6248249208833845,168.18616824129768,177.85591793748168,71.71740505232549,69.40671996152025,52.61653686865199,12.207550427847085,-48.79023079756863,-86.81858279198423,-156.75986905055345,-137.36346471418994,-18.657055742245287,34.42790673481005,36.668130010828854,44.46955245081506,96.60230889341398,97.40446415972838,45.08914266856078,28.80370635886487,-42.05500273972348,-177.92308571146458,-234.26772948584664,-176.20150792084885,-61.21214417554461,60.06188769385619,91.46344663615184,92.80137216761948,94.16915413450432,46.78102758984682,9.834210065096388,-36.340983862124794,-69.1635137472461,-104.67921821914629,-155.3049491942374,-127.22365358183208,-14.425483089051113,26.17387706517264,27.492808844501496,76.74286675677149,61.6634176274771,-12.106019279816678,17.170409837549187,38.92292763601631,-75.41206051755431,-168.33168018568497,-185.5267450304292,-124.81846028960672,-13.574655069494607,79.37687436703196,109.43551631009441,79.30736175663867,42.33044499556149,58.58849359254407,60.95926707545426,4.874450775022638,-61.71683168288779,-158.90206552915322,-206.43632167357111,-167.0223900321373,-102.75351877974329,-0.601127770228004,114.10668170017698,125.07250816227258,69.21270992896825,41.98359429852553,6.3306769072635225,-35.66873731204112,-29.31957534326261,9.012746293399232,27.215575972625288,35.1350734829316,37.604911641481074,36.19449854731249,30.53669908486745,20.254421628224573,5.807520038126652,-12.001071732902119,-34.747328687980826,-62.053848297602606,-94.29757748493216,-126.90024241437948,-145.83463707275757,-132.77784632903365,-75.891557651369,9.313740238671015,71.85287648066367,91.47854406888428,61.291579769971676,49.69199566140048,59.557885361067534,9.460247424846102,-70.26428182088796,-205.90485165936127,-263.90198842952543,-173.4906492258017,-41.57318728823566,73.20169567585526,125.04723254203213,124.33328144314987,114.2580381301665,90.69479598142698,42.20007900613007,-18.120826448763186,-90.24686347127272,-152.7038670206316,-160.02714159575518,-99.88102002031542
NOTTAWAY,-33.33418703230403,-22.843277428036533,-28.81154608092545,-38.21445481287483,-5.0404135221390085,33.41018678189627,25.780439162781448,10.293261529019183,1.6007851891145606,-12.60764798657944,16.041002274102098,7.7277156098649336,-45.16392628548791,-40.87537083529285,-20.250886442664854,8.66228069658478,19.725900296653236,25.98806419768316,37.47042233767693,36.68392525242314,14.556629797910313,7.992807041233469,2.322218955969418,2.138908085340468,-26.61599475403245,-33.894209697328776,-16.791233212061215,-24.049731342781648,-0.5762907378827009,11.716763579962,23.04476043264715,38.77679333020315,18.572911908336614,-11.20239762542507,-1.9220704692742319,-14.353466473963547,-36.74988711884074,-43.02739731453424,-38.53847841654196,-15.000244755039626,35.548239251918304,56.20155434013116,39.85432727665237,18.88019829169427,24.84360950283029,29.77362356494093,18.89280395285229,-39.72269506536389,-71.54171731191778,-32.422226308306605,-15.735125031591101,-10.09474224400412,10.790541249508898,42.14855052642083,31.13116913127332,2.532369724063154,-5.122127906361569,-10.744377507314713,13.100809466119356,-1.5736108167215628,-40.039392456507365,-8.09810187938897,-21.315827524112727,-17.035695175756203,26.221125807888807,34.60687669655306,29.226878947895397,31.974191461615487,18.946984789675888,6.8397777658912275,18.70531546039071,-17.669341070070683,-37.82778367663506,-15.277473687598214,-12.877759000095587,-30.30917160101952,-19.89311476042223,20.255207310377493,34.238374685978926,42.351311049916994,5.646507676885841,-10.596656647286236,32.40742108839804,4.377479830476877,-55.597366210526936,-40.73641046927536,0.5325397902135012,-17.107344631948624,-9.328393594391457,19.798987133133885,2.9661430614613007,0.30479160708381325,9.612736372571382,-0.34185473080685913,-17.266112602049464,-23.36869726876895,-30.83164604994511,-24.29928445240764,0.08996116701050738,11.068578374879626,18.895411403616237,29.00135103068428,57.896393704685075,36.94206372752644,-21.60274910315733,-4.289181684796169,35.901726683372914,1.8633567198710672,-45.48631150258432,-38.432900474540745,-17.804331817503755,-12.762470175751345,-9.277001175098393,8.719549180856447,42.85023228146952,32.735121124387945,21.16298007840401,12.758181325349193,-15.0894256176333,-24.63581012016821,-37.85977276682269,-26.09604155313443,-19.611384922784747,-8.626210351047355,15.881567313351862,30.912842030541736,42.34708166110322,26.279478152707448,14.223636194655844,22.58861039066566,19.64601082978067,-0.3320093024576565,-49.13248113985365,-67.29356234927494,-43.526460275142576,-19.52179459438986,20.173407947335,63.41824219837879,44.42312514830451,-0.6868897776759617,-2.9643128551728815,10.885287138386216,23.2202848219569,-0.9642475274345299,-38.848810936801954,-42.10133861021831,-29.46926606379436,-13.669949683631833,16.266208300945326,40.4067482301911,24.84684121076344,4.686085834924604,13.862561217064727,1.6506305222499904,-5.579202879404846,-2.125473993079701,-29.849484846829235,-35.999912815088294,-7.494437844618428,-12.388314236990228,-14.655733698567346,27.754782504026856,50.44172946657652,35.866392002456834,-2.2832478278316373,-14.460394674385805,-1.9515072062793881,-7.367722716352974,-25.10121094254236,-28.70455299476745,-23.83078549322877,-9.250175493125703,18.98117359437101,34.06990403637428,27.148494497418824,5.470416169259955,17.35435317362253,38.76252810468963,13.12903957818105,-16.028442591248513,-47.71323659183774,-65.29558433313359,-42.48009830000475,-15.159006156628394,6.633761233019804,22.266411286726523,31.41016039768527,34.674590999302524,32.23858854235039,22.44175614790856,7.753157070199291,-11.946470597458642,-39.298449912716116,-60.751986119103954,-35.23434303351308,17.043334241214822,31.092868001926217,11.10370765496311,17.88401484509086,9.032609703386237,8.061754944781413,30.549723983526803,27.70306616215486,17.903351726278487,-37.43468310118822,-76.50975193392502,-39.85310824429478,-9.957953451088297,-11.592187737979295,14.64243211986942,36.462704172152435,42.299707354276045,17.24413043181278,14.182846843918718,40.0966036918796,-9.848682038331088,-67.33468232926286,-51.04223965152341,4.9858073497101385,10.604195352259225
TALAS,5.241833335844372,-14.251657396019745,-25.200773374349648,-27.86673085355152,-24.824993241255754,-12.78202323202687,27.02019600495029,35.18739520234142,18.180300417466146,23.968298456584648,30.59594601062444,19.050093689961592,-5.643227853742322,-18.56684009648747,-29.865773046634,-32.80688508659206,-23.425429246898407,11.4891763333236,37.78783957278407,23.41441400975481,25.611559008467932,32.50061062630263,11.649974545006373,-19.526376104552835,-33.45596629188657,-13.473972538229392,-6.45284854818034,-19.5566162159142,-28.28872667707963,0.7405532181783052,34.44735467499588,29.540670626348966,37.6285565747751,20.11163479513916,-9.417148522934568,-11.911149845009675,-18.512745245543805,-18.938766505527337,-18.281971695023163,-15.299970279141984,-18.33782562936875,-17.990769184067787,10.209606660011751,34.04210086990049,30.803219238463093,15.492056792242234,2.339709578435756,-12.746009083562875,-18.460419184383113,-13.178543871865717,-27.13754695850809,-30.28430843957618,-12.227042100238796,7.574651863399298,30.98254719438813,25.47980181857753,1.4300376490209166,6.192972733879492,21.50003765420263,5.650172333206214,-23.793315533045586,-25.83105592067501,-18.023236208564327,-19.505004442166843,-19.86595031926015,-12.107833301728435,15.829409445385425,30.75330011442853,20.977976981488684,23.037943416007,-5.305249282062466,-29.103980928755732,-21.667710349377344,-15.643502460828776,-10.118670126350473,-26.296328914240064,-14.292266635546774,9.180833133876014,13.972657504616736,23.343388782142416,13.030510628702455,17.39718794516827,20.78179125938456,3.721132234095621,-13.463143729151847,-18.524904747596672,-18.66859927543585,-18.29663266186129,-11.411181213078036,-6.3846721867043925,17.09725885098484,34.99315665565984,30.976957727250525,28.960314226494155,26.623957204513808,3.70760137580692,-14.631022796201274,-20.37792888349665,-32.295582132499646,-28.69305138540721,-10.26306683891618,-1.263170368019182,8.71824169076767,16.812262307331096,20.814193971795248,22.22165685237496,17.3483664679471,-7.610238343622947,-19.870258068176323,-10.911138959225939,-21.925801615652567,-30.206881775425234,-12.754115529440687,4.009323987157728,47.77870704352742,43.583430932816896,6.94120302722137,21.30811074286633,12.37751141518763,-16.728220142536287,-34.477274484357864,-31.85894410154561,-22.009580529478946,-16.108764274366802,-7.997036319593381,-0.7526618940360201,3.0206444384182203,21.67161537991024,27.564398405342608,11.784834504660616,0.5648248567107534,-10.38881009192497,-4.441739234202939,-11.312237572971027,-31.524556842568803,-29.27073074360053,-19.91108472029045,-5.518874549650144,23.33982246587757,29.182859557983274,26.234342371970616,30.55423757825697,5.685117190628681,-10.694738279812242,-19.7214127655684,-25.14771039961029,-24.242622342026586,-35.08282539157868,0.009274262869404026,33.91791100195333,16.672478550116207,10.291947106384828,21.2927952471646,14.674150967906757,6.4407505915498255,-2.7308398136159946,-16.169105220742733,-18.662610796141106,-29.76806664449281,-20.233238301694065,-11.267094602072964,-15.304708060740602,19.098475320006877,80.64512536451042,63.95480189086822,-7.759948050275503,-26.09170990631285,-7.706678030155383,12.667291863473586,3.8538962290451284,-23.529286547556833,-20.308561714803734,5.450073261373519,18.686096046609148,16.169609766070106,16.312402510856636,18.24700028498136,9.749598314082187,-0.04825618523416253,-0.6028350126331823,-5.179618498530153,-12.301208964590659,-8.694813553694795,-3.288735678993401,0.8584574515682224,3.5976887766276384,4.891002643676284,4.824620403495405,3.4152973287944333,0.6389084524373985,-3.473495046062933,-8.874363181171395,-15.885788095259642,-23.24515627975479,-27.321073492362512,-24.32098199732805,-12.771103181392524,4.246075617202211,17.951233088793145,28.141173556562496,24.38803764040779,4.538699999297779,9.274787109614033,6.201256679340742,-21.809184441964412,-30.54620003395527,-20.911714520189992,-28.564605832564002,-25.38467061394845,6.018041869957037,19.900271298897387,27.624651275964762,14.508698709067335,-3.502702570586907,4.892759477937477,4.008488838673538,-21.577961342799906,-21.945074997236613,-11.024182288600665,-17.503033339553284
