,R_GRUN 1979-02-15,R_GRUN 1979-03-15,R_GRUN 1979-04-15,R_GRUN 1979-05-15,R_GRUN 1979-06-15,R_GRUN 1979-07-15,R_GRUN 1979-08-15,R_GRUN 1979-09-15,R_GRUN 1979-10-15,R_GRUN 1979-11-15,R_GRUN 1979-12-15,R_GRUN 1980-01-15,R_GRUN 1980-02-15,R_GRUN 1980-03-15,R_GRUN 1980-04-15,R_GRUN 1980-05-15,R_GRUN 1980-06-15,R_GRUN 1980-07-15,R_GRUN 1980-08-15,R_GRUN 1980-09-15,R_GRUN 1980-10-15,R_GRUN 1980-11-15,R_GRUN 1980-12-15,R_GRUN 1981-01-15,R_GRUN 1981-02-15,R_GRUN 1981-03-15,R_GRUN 1981-04-15,R_GRUN 1981-05-15,R_GRUN 1981-06-15,R_GRUN 1981-07-15,R_GRUN 1981-08-15,R_GRUN 1981-09-15,R_GRUN 1981-10-15,R_GRUN 1981-11-15,R_GRUN 1981-12-15,R_GRUN 1982-01-15,R_GRUN 1982-02-15,R_GRUN 1982-03-15,R_GRUN 1982-04-15,R_GRUN 1982-05-15,R_GRUN 1982-06-15,R_GRUN 1982-07-15,R_GRUN 1982-08-15,R_GRUN 1982-09-15,R_GRUN 1982-10-15,R_GRUN 1982-11-15,R_GRUN 1982-12-15,R_GRUN 1983-01-15,R_GRUN 1983-02-15,R_GRUN 1983-03-15,R_GRUN 1983-04-15,R_GRUN 1983-05-15,R_GRUN 1983-06-15,R_GRUN 1983-07-15,R_GRUN 1983-08-15,R_GRUN 1983-09-15,R_GRUN 1983-10-15,R_GRUN 1983-11-15,R_GRUN 1983-12-15,R_GRUN 1984-01-15,R_GRUN 1984-02-15,R_GRUN 1984-03-15,R_GRUN 1984-04-15,R_GRUN 1984-05-15,R_GRUN 1984-06-15,R_GRUN 1984-07-15,R_GRUN 1984-08-15,R_GRUN 1984-09-15,R_GRUN 1984-10-15,R_GRUN 1984-11-15,R_GRUN 1984-12-15,R_GRUN 1985-01-15,R_GRUN 1985-02-15,R_GRUN 1985-03-15,R_GRUN 1985-04-15,R_GRUN 1985-05-15,R_GRUN 1985-06-15,R_GRUN 1985-07-15,R_GRUN 1985-08-15,R_GRUN 1985-09-15,R_GRUN 1985-10-15,R_GRUN 1985-11-15,R_GRUN 1985-12-15,R_GRUN 1986-01-15,R_GRUN 1986-02-15,R_GRUN 1986-03-15,R_GRUN 1986-04-15,R_GRUN 1986-05-15,R_GRUN 1986-06-15,R_GRUN 1986-07-15,R_GRUN 1986-08-15,R_GRUN 1986-09-15,R_GRUN 1986-10-15,R_GRUN 1986-11-15,R_GRUN 1986-12-15,R_GRUN 1987-01-15,R_GRUN 1987-02-15,R_GRUN 1987-03-15,R_GRUN 1987-04-15,R_GRUN 1987-05-15,R_GRUN 1987-06-15,R_GRUN 1987-07-15,R_GRUN 1987-08-15,R_GRUN 1987-09-15,R_GRUN 1987-10-15,R_GRUN 1987-11-15,R_GRUN 1987-12-15,R_GRUN 1988-01-15,R_GRUN 1988-02-15,R_GRUN 1988-03-15,R_GRUN 1988-04-15,R_GRUN 1988-05-15,R_GRUN 1988-06-15,R_GRUN 1988-07-15,R_GRUN 1988-08-15,R_GRUN 1988-09-15,R_GRUN 1988-10-15,R_GRUN 1988-11-15,R_GRUN 1988-12-15,R_GRUN 1989-01-15,R_GRUN 1989-02-15,R_GRUN 1989-03-15,R_GRUN 1989-04-15,R_GRUN 1989-05-15,R_GRUN 1989-06-15,R_GRUN 1989-07-15,R_GRUN 1989-08-15,R_GRUN 1989-09-15,R_GRUN 1989-10-15,R_GRUN 1989-11-15,R_GRUN 1989-12-15,R_GRUN 1990-01-15,R_GRUN 1990-02-15,R_GRUN 1990-03-15,R_GRUN 1990-04-15,R_GRUN 1990-05-15,R_GRUN 1990-06-15,R_GRUN 1990-07-15,R_GRUN 1990-08-15,R_GRUN 1990-09-15,R_GRUN 1990-10-15,R_GRUN 1990-11-15,R_GRUN 1990-12-15,R_GRUN 1991-01-15,R_GRUN 1991-02-15,R_GRUN 1991-03-15,R_GRUN 1991-04-15,R_GRUN 1991-05-15,R_GRUN 1991-06-15,R_GRUN 1991-07-15,R_GRUN 1991-08-15,R_GRUN 1991-09-15,R_GRUN 1991-10-15,R_GRUN 1991-11-15,R_GRUN 1991-12-15,R_GRUN 1992-01-15,R_GRUN 1992-02-15,R_GRUN 1992-03-15,R_GRUN 1992-04-15,R_GRUN 1992-05-15,R_GRUN 1992-06-15,R_GRUN 1992-07-15,R_GRUN 1992-08-15,R_GRUN 1992-09-15,R_GRUN 1992-10-15,R_GRUN 1992-11-15,R_GRUN 1992-12-15,R_GRUN 1993-01-15,R_GRUN 1993-02-15,R_GRUN 1993-03-15,R_GRUN 1993-04-15,R_GRUN 1993-05-15,R_GRUN 1993-06-15,R_GRUN 1993-07-15,R_GRUN 1993-08-15,R_GRUN 1993-09-15,R_GRUN 1993-10-15,R_GRUN 1993-11-15,R_GRUN 1993-12-15,R_GRUN 1994-01-15,R_GRUN 1994-02-15,R_GRUN 1994-03-15,R_GRUN 1994-04-15,R_GRUN 1994-05-15,R_GRUN 1994-06-15,R_GRUN 1994-07-15,R_GRUN 1994-08-15,R_GRUN 1994-09-15,R_GRUN 1994-10-15,R_GRUN 1994-11-15,R_GRUN 1994-12-15,R_GRUN 1995-01-15,R_GRUN 1995-02-15,R_GRUN 1995-03-15,R_GRUN 1995-04-15,R_GRUN 1995-05-15,R_GRUN 1995-06-15,R_GRUN 1995-07-15,R_GRUN 1995-08-15,R_GRUN 1995-09-15,R_GRUN 1995-10-15,R_GRUN 1995-11-15,R_GRUN 1995-12-15,R_GRUN 1996-01-15,R_GRUN 1996-02-15,R_GRUN 1996-03-15,R_GRUN 1996-04-15,R_GRUN 1996-05-15,R_GRUN 1996-06-15,R_GRUN 1996-07-15,R_GRUN 1996-08-15,R_GRUN 1996-09-15,R_GRUN 1996-10-15,R_GRUN 1996-11-15,R_GRUN 1996-12-15,R_GRUN 1997-01-15,R_GRUN 1997-02-15,R_GRUN 1997-03-15,R_GRUN 1997-04-15,R_GRUN 1997-05-15,R_GRUN 1997-06-15,R_GRUN 1997-07-15,R_GRUN 1997-08-15,R_GRUN 1997-09-15,R_GRUN 1997-10-15,R_GRUN 1997-11-15,R_GRUN 1997-12-15,R_GRUN 1998-01-15,R_GRUN 1998-02-15,R_GRUN 1998-03-15,R_GRUN 1998-04-15,R_GRUN 1998-05-15,R_GRUN 1998-06-15,R_GRUN 1998-07-15,R_GRUN 1998-08-15,R_GRUN 1998-09-15,R_GRUN 1998-10-15,R_GRUN 1998-11-15,R_GRUN 1998-12-15,R_GRUN 1999-01-15,R_GRUN 1999-02-15,R_GRUN 1999-03-15,R_GRUN 1999-04-15,R_GRUN 1999-05-15,R_GRUN 1999-06-15,R_GRUN 1999-07-15,R_GRUN 1999-08-15,R_GRUN 1999-09-15,R_GRUN 1999-10-15,R_GRUN 1999-11-15,R_GRUN 1999-12-15,R_GRUN 2000-01-15,R_GRUN 2000-02-15,R_GRUN 2000-03-15,R_GRUN 2000-04-15,R_GRUN 2000-05-15,R_GRUN 2000-06-15,R_GRUN 2000-07-15,R_GRUN 2000-08-15,R_GRUN 2000-09-15,R_GRUN 2000-10-15,R_GRUN 2000-11-15,R_GRUN 2000-12-15,R_GRUN 2001-01-15,R_GRUN 2001-02-15,R_GRUN 2001-03-15,R_GRUN 2001-04-15,R_GRUN 2001-05-15,R_GRUN 2001-06-15,R_GRUN 2001-07-15,R_GRUN 2001-08-15,R_GRUN 2001-09-15,R_GRUN 2001-10-15,R_GRUN 2001-11-15,R_GRUN 2001-12-15,R_GRUN 2002-01-15,R_GRUN 2002-02-15,R_GRUN 2002-03-15,R_GRUN 2002-04-15,R_GRUN 2002-05-15,R_GRUN 2002-06-15,R_GRUN 2002-07-15,R_GRUN 2002-08-15,R_GRUN 2002-09-15,R_GRUN 2002-10-15,R_GRUN 2002-11-15,R_GRUN 2002-12-15,R_GRUN 2003-01-15,R_GRUN 2003-02-15,R_GRUN 2003-03-15,R_GRUN 2003-04-15,R_GRUN 2003-05-15,R_GRUN 2003-06-15,R_GRUN 2003-07-15,R_GRUN 2003-08-15,R_GRUN 2003-09-15,R_GRUN 2003-10-15,R_GRUN 2003-11-15,R_GRUN 2003-12-15,R_GRUN 2004-01-15,R_GRUN 2004-02-15,R_GRUN 2004-03-15,R_GRUN 2004-04-15,R_GRUN 2004-05-15,R_GRUN 2004-06-15,R_GRUN 2004-07-15,R_GRUN 2004-08-15,R_GRUN 2004-09-15,R_GRUN 2004-10-15,R_GRUN 2004-11-15,R_GRUN 2004-12-15,R_GRUN 2005-01-15,R_GRUN 2005-02-15,R_GRUN 2005-03-15,R_GRUN 2005-04-15,R_GRUN 2005-05-15,R_GRUN 2005-06-15,R_GRUN 2005-07-15,R_GRUN 2005-08-15,R_GRUN 2005-09-15,R_GRUN 2005-10-15,R_GRUN 2005-11-15,R_GRUN 2005-12-15,R_GRUN 2006-01-15,R_GRUN 2006-02-15,R_GRUN 2006-03-15,R_GRUN 2006-04-15,R_GRUN 2006-05-15,R_GRUN 2006-06-15,R_GRUN 2006-07-15,R_GRUN 2006-08-15,R_GRUN 2006-09-15,R_GRUN 2006-10-15,R_GRUN 2006-11-15,R_GRUN 2006-12-15,R_GRUN 2007-01-15,R_GRUN 2007-02-15,R_GRUN 2007-03-15,R_GRUN 2007-04-15,R_GRUN 2007-05-15,R_GRUN 2007-06-15,R_GRUN 2007-07-15,R_GRUN 2007-08-15,R_GRUN 2007-09-15,R_GRUN 2007-10-15,R_GRUN 2007-11-15,R_GRUN 2007-12-15,R_GRUN 2008-01-15,R_GRUN 2008-02-15,R_GRUN 2008-03-15,R_GRUN 2008-04-15,R_GRUN 2008-05-15,R_GRUN 2008-06-15,R_GRUN 2008-07-15,R_GRUN 2008-08-15,R_GRUN 2008-09-15,R_GRUN 2008-10-15,R_GRUN 2008-11-15,R_GRUN 2008-12-15,R_GRUN 2009-01-15,R_GRUN 2009-02-15,R_GRUN 2009-03-15,R_GRUN 2009-04-15,R_GRUN 2009-05-15,R_GRUN 2009-06-15,R_GRUN 2009-07-15,R_GRUN 2009-08-15,R_GRUN 2009-09-15,R_GRUN 2009-10-15,R_GRUN 2009-11-15,R_GRUN 2009-12-15,R_GRUN 2010-01-15,R_GRUN 2010-02-15,R_GRUN 2010-03-15,R_GRUN 2010-04-15,R_GRUN 2010-05-15,R_GRUN 2010-06-15,R_GRUN 2010-07-15,R_GRUN 2010-08-15,R_GRUN 2010-09-15,R_GRUN 2010-10-15,R_GRUN 2010-11-15,R_GRUN 2010-12-15,R_GRUN 2011-01-15,R_GRUN 2011-02-15,R_GRUN 2011-03-15,R_GRUN 2011-04-15,R_GRUN 2011-05-15,R_GRUN 2011-06-15,R_GRUN 2011-07-15,R_GRUN 2011-08-15,R_GRUN 2011-09-15,R_GRUN 2011-10-15,R_GRUN 2011-11-15,R_GRUN 2011-12-15,R_GRUN 2012-01-15,R_GRUN 2012-02-15,R_GRUN 2012-03-15,R_GRUN 2012-04-15,R_GRUN 2012-05-15,R_GRUN 2012-06-15,R_GRUN 2012-07-15,R_GRUN 2012-08-15,R_GRUN 2012-09-15,R_GRUN 2012-10-15,R_GRUN 2012-11-15,R_GRUN 2012-12-15,R_GRUN 2013-01-15,R_GRUN 2013-02-15,R_GRUN 2013-03-15,R_GRUN 2013-04-15,R_GRUN 2013-05-15,R_GRUN 2013-06-15,R_GRUN 2013-07-15,R_GRUN 2013-08-15,R_GRUN 2013-09-15,R_GRUN 2013-10-15,R_GRUN 2013-11-15,R_GRUN 2013-12-15,R_GRUN 2014-01-15,R_GRUN 2014-02-15,R_GRUN 2014-03-15,R_GRUN 2014-04-15,R_GRUN 2014-05-15,R_GRUN 2014-06-15,R_GRUN 2014-07-15,R_GRUN 2014-08-15,R_GRUN 2014-09-15,R_GRUN 2014-10-15,R_GRUN 2014-11-15
WINISK,2.645101675381333,3.365565505436237,18.275984329219877,41.002333272346355,40.5513340307753,25.942964815868944,24.432935678965315,34.857433430783054,39.66869769334765,29.05074037173992,15.466907907108535,8.549467196979696,5.361682053260359,5.346544722109709,17.904506353653844,33.30436715334279,27.984791901707048,14.037593290514483,11.309773686655948,21.85697696214344,29.86502841780577,20.50211227813853,8.213725386347084,3.962390611632121,3.393898512297778,4.3427529874063735,13.010297291731552,28.274080102292015,29.25778615219923,15.625250950579133,9.572837563853069,14.151409181778991,17.85656777315457,15.349522343189998,9.55037017752476,4.898417963484626,2.8144007486728544,2.5914252953159664,16.837387728102968,42.798043882305386,47.35291471310798,35.111309035256554,31.59281909617428,35.256852189933376,34.23383034589122,23.835495028639464,13.11306694608196,7.457361642539414,4.471374097381252,3.9046700555168234,13.697424614144447,31.97758607290173,34.24480554032173,19.440097370141068,10.452498488104329,11.383276346630227,16.484802483290093,19.566264015686016,14.566528841593444,7.0705057949074845,3.371379633043189,6.156659532105173,24.69310301194529,42.17610809637172,34.22791027266622,18.950480327359678,12.217851023803835,12.258109016412902,15.95969941580547,15.904338285082812,11.267608418469884,6.166231978434904,3.597905530720357,5.001008759187842,31.302908747152838,69.87449661813268,68.62653678491482,42.59058836193194,34.06752446126158,41.34598691632731,38.65508493073421,21.67960697300158,9.218218274747027,4.595161267255271,2.9528056122223933,6.196120384562242,26.07638241083423,47.59595559545866,40.86199341205546,23.26206782220902,20.71274534425381,29.284359231465977,30.661175538023066,19.662462224943994,10.101679447541528,6.069811407489643,4.288351014623888,8.088372205626174,25.573792525670854,39.93509959562217,30.75829178077937,22.257350239577733,25.44359460095169,25.15632052995129,21.52622113493636,15.447538419258466,8.732766974199054,4.847984681722274,3.0148001869166814,4.529985801039007,17.504648009117755,32.37159835572395,28.26290593564281,16.095620413620082,12.929007011721824,17.212369973508977,20.314920442545734,16.852337623074714,10.611396828614117,5.992774215016371,3.6227152051937086,3.080622813420568,17.41906412695641,38.06968820048819,31.640721278643085,13.490547479327805,10.408004051829874,15.51469750997366,17.221791685089062,12.272247098865053,6.588923179731486,3.8094706417418878,2.7636764002339063,3.3993795935674385,23.81825389337383,52.06925385253054,44.06945841850043,20.832056646148523,15.214273304690607,17.182209761505273,18.15559566080665,16.02087590953755,10.808621300081338,5.640280437057928,3.172370518329085,6.077295921622893,22.41664044717217,37.586307043924734,29.011245929989858,13.672242378240323,9.24874944209468,13.186580284027533,17.828768740346547,15.179343229117976,8.854871680848408,4.632308192664508,2.8686166282027528,3.1283558426861555,21.078707635755155,49.018152511555776,48.53081243930119,32.549354614094426,30.21788218985404,31.723914197602703,24.167131432533694,13.071457656601462,6.158141102285532,3.1351835924149287,2.516470109552059,2.9730662199379374,10.546750023476264,21.599342826267357,21.80780903546594,16.835037875235752,15.581696508330188,18.215152045081684,20.084371954159074,14.60609619339932,7.002705258365709,3.2075599350898254,2.094393723397042,2.378673902785924,13.55610917122625,28.67872324805389,26.65712062703206,19.10897004362156,15.391209295156898,14.774833201767333,20.74409045603576,21.97591271152935,14.489014395098483,7.372743559875682,4.184356927223679,3.989387141446752,18.17657782154333,35.06713643922865,26.727308413002525,11.610581086285253,6.288502173352411,4.15436159519157,3.6801691271904016,3.924732103372492,3.9937930164007565,3.1272381471962585,2.7755585753607184,3.309003468402949,19.965328505378487,46.57608519877317,42.493724121357175,17.73416620168143,6.787429399056599,11.861767726941528,20.40958428748138,18.621621070404323,10.006041287454137,4.572561821280496,2.781986254659886,2.993791188503105,12.938146474500208,26.553415507068443,22.17093000380931,9.148665460251516,4.137564018363536,5.3002081645424655,8.819814337120073,9.315112141537966,6.044321366393621,3.4817517708792685,2.722905756202826,8.217136174583638,27.85516604514656,39.58828615273795,25.047740153330718,13.463368467214803,14.700855865622554,13.894674471118455,12.449460384907749,10.622440698961935,7.027903757664473,4.098364885839889,3.0055651720709866,7.4915590051820145,22.874180399567532,34.246069664984496,27.709827922381212,18.014195701784605,22.04298341033953,35.85133847258642,37.299978138473264,24.569651066199608,13.419199218700333,7.178213272314865,4.618386835251375,5.159767014488174,22.52661506857864,50.644782958162786,50.045311172578074,27.885616089768497,17.824976849888532,17.457709772293793,14.594472300671725,9.289401476864963,4.995987889991143,2.8253438813405762,2.106834126129267,2.850229555477388,10.575166048035463,22.893085649954372,24.924642214742732,16.549484570604648,9.367357376607668,8.611706389257709,12.631967727040365,13.214813516647908,8.873225715933733,5.025973803079348,3.2754480963766146,3.59595139472606,17.20865217902038,38.63283429494942,36.83182143431095,19.311160313292593,12.113922220028947,13.814472414954526,14.96711376394892,11.56764146015691,7.069895490658038,4.279743223023073,2.6594324872189263,2.498783444926718,11.112950019167497,23.03288391421689,21.493883133117848,13.882335630701046,10.307837244433594,11.867575096616974,14.774839304122553,11.720096956155164,6.663361576807691,3.8977564720224143,2.59099021188809,2.9042055365745005,13.216983756464506,36.166459930986456,46.88227235565535,36.328224483417394,38.46390095466802,54.569981824891386,47.70309774102945,23.83311414830781,8.858958495975934,4.029134026644513,2.7593147133435822,5.41789137108119,16.689247010146893,29.02239490989005,29.472481421279177,21.256022089690628,16.50875537491653,17.956249999793073,17.782383272954775,12.882924725509485,8.094475473954112,5.350368795133996,3.8807485243076743,7.827225411749913,23.563640307030568,37.90473753538439,32.77341031542703,19.473473109633808,12.632168103333822,15.510987227408354,23.254989807995404,21.631925941947266,12.411645377657392,6.010848678617713,3.3597729340464597,4.032977173435033,17.737867491982648,35.446825628892114,32.18333207118448,19.65393782971433,20.216306770291013,35.225411167542845,42.55755857229633,27.52411739026299,10.940197831540587,4.952723681885601,3.257125903266812,3.8185035239208176,18.33002711452751,38.98074724370819,38.393466622299634,24.26185747988581,14.607390837522132,14.449218155602289,18.21256675985072,15.208221811872379,8.39866416850385,3.9248655326388815,2.564133680057384,4.033301968290187,17.27951641948108,37.713456500068716,40.28935520240225,34.79489016371345,33.80858168835609,24.868488968731928,15.395417805835883,10.643336469504824,5.9046527696122695,3.1430204492619938,2.409714170615425,5.304242105823027,12.465580958548665,18.978874820212056,18.599514480535888,12.914740745912704,11.527899069869935,13.813739028215965,13.511617767314535,10.716505815543528,7.59358998026814,5.6805196947733,4.711604971320053,4.641052721166062,26.194769429877528,57.692054144805354,48.04598669197447,18.198421696508625,7.463874771208657,7.613932061440742,9.242372940045474,8.386837546739418,5.1121890299700565,2.722451650547619,2.2012509221322922,4.53213891016229,15.348502274516587,27.351323564995642,23.652173046039962,12.340039577968216,7.216331442717816,7.604142293324123,10.29536543207366,10.31201484845785,7.277845888170442,4.767286217479153,3.2999951058230725,3.146846435055913,21.10866919465459,46.34265447158269,39.16049891529922,18.755157826700376,13.834277989043965,14.131180467359624,11.821859368735185,7.555279000222884,3.8599882859113688,2.0941137189575256,1.7231420170734386,1.917942721947172,17.569725991532533,41.58732586736589,41.496835525114285,28.07876818629213,20.723797828997842,20.700314754307357,22.93317981115261,17.8229533341013
COPPER,6.294287248584349,8.716302955555808,27.00076784011389,61.77106988725606,80.67095713101807,79.72350557645578,84.33447502893094,90.31496193149431,75.95075394417859,44.262010541047715,20.035662561504463,11.563707310832019,10.197087354294748,14.8534137784903,41.8399903973291,86.3836971646592,111.99989473032792,112.24659471079022,102.59307774528082,89.33825064538001,69.28833180152165,39.2902051044812,18.139266015982358,13.426847206227475,12.461814553787933,12.714996484187028,34.344726919911224,76.21439582922115,102.49693165354141,124.20224731363274,136.21866324467138,107.655310350728,65.9906644906525,34.37003066854667,15.8064201705599,8.697214494248286,5.5266896241290215,6.391135122383789,24.07043878467209,58.992742290124944,74.16445588278971,64.90079516141435,68.80472046874067,72.41968961651943,47.354131479182605,21.376214584094825,12.973341840836374,10.204369236161794,8.404004458621909,12.735451004058586,39.36505732561579,80.31504130596939,96.50776245739335,90.966209050393,87.87552884481394,77.19581860859326,52.28786170622132,26.250913421372825,12.69073790425738,10.190263602334872,10.53845891156957,13.659603158512411,29.951909836762038,64.40497127950513,96.9564594228562,105.9971118491332,91.19988169820252,64.14380763582915,36.65322448757122,18.283459675734736,11.649545499588056,10.251211002938279,8.713470235313794,8.178571022587501,23.661738207478265,63.127593436827624,98.60483142122452,108.42001166774037,107.77398856939043,93.24640532724962,52.67344868693584,20.504200948370077,13.484427754821985,12.51280023853418,11.173762281996176,10.199691140979263,26.16099909003923,70.61276204763487,103.83207999846407,102.37325787680665,84.79473897158526,63.38227271823234,45.89937884805173,29.22228739607737,17.841852464515505,14.563821287183108,11.741302336925376,12.103274260797242,34.44619168354879,77.86733348997437,101.9703711674237,94.22889361250999,83.31796462028234,83.76768352977304,71.64847538839011,41.26862630374085,19.833470521625628,12.14552704920887,10.943785400669015,15.211423817741585,39.14143495104928,85.23687192280313,111.99491126013963,112.31023848795765,109.24329940207708,91.95008145219921,58.57314549532761,29.64016450453242,16.11887103905182,10.629032696649896,6.438315126647503,7.6749019595835914,33.015582801934144,77.96059723432641,91.9089928890493,71.14728988801066,73.75317190164256,91.41950134754515,69.14462242292598,32.281504427754356,18.094909725137004,13.457297647509401,10.438569019311572,13.813372038893645,49.16673261271095,105.37912103814793,117.46386493967644,94.52679380996378,103.3007237617772,114.15065842249784,69.49632519975741,22.62933044480691,10.820503758887188,9.01162000549768,8.83887949857048,13.23013268409601,41.07645092212854,85.52799701260122,106.05261523948263,102.99989523215628,105.47398636857227,97.56614747065856,58.61113768211385,24.95464026417726,15.730627881464136,13.627679866716942,13.196239118365915,14.222768132128355,32.09619499393598,80.54940602446169,118.50456845067585,118.58716379545669,101.97467268138905,73.46939613631075,44.09860960218517,26.648499865515213,16.389909727803506,10.907961452195174,8.986620308133487,14.670163799450801,44.5613566440955,86.31944694210827,94.29650037842423,78.39573719668694,82.97422599738891,92.29354086863398,70.67302641032342,36.560366878873246,18.723785986802444,12.533243239207929,10.104601340179688,13.518313224868406,37.57277143633181,76.45295578253662,90.07306938438744,76.52934890282356,70.61372489477684,69.37069694506347,48.74572383027729,23.466673928392762,12.066093727604036,8.346801133320067,7.400653375381157,12.534460195198019,40.18513913043787,76.59467456120315,86.8986984594001,81.12527522761202,87.73896803267283,89.82998910226256,57.162847058908824,22.0204364213837,10.160559580073548,6.815993605499562,6.259093081788388,8.035278710358199,24.492564095743475,56.75598676308647,78.87633923128719,87.29283987757027,86.87303850110418,65.37612421430529,33.79799902720689,14.452598073583864,7.981257954651141,6.781367367195156,6.844122229217732,7.313391645050848,23.517704650098004,56.497755358953846,72.5357996136002,75.38368747738849,86.80861740513092,78.80324722601566,44.97460484366898,21.5008866657285,14.198395972170351,10.234117033208195,8.297828212218889,13.460221914201396,38.57302276197007,72.29675558546415,84.3241607240835,84.15089628865164,86.41477449598219,75.37535943877653,47.96430278715904,22.13966304647349,10.086208984071,6.762996864443704,5.199826096402846,7.129561254248272,23.415617695061297,57.13208512103408,80.68328617239105,77.21972420463493,74.62266609123039,78.27104026878848,58.95269345229258,29.351465067862808,15.886405442568398,11.989954267101266,10.184733202973263,12.853716493906655,34.475228701417315,82.42004337590544,113.01769830134779,101.9164699802606,95.88732839285944,96.15155878041064,66.59824958934321,31.53378760734145,17.27670200038474,14.46718408538159,13.677431448304016,14.818504309064181,32.10056148415495,77.69992862149113,118.17074416380457,115.57830755345492,90.50520798166298,66.75705167268215,41.24656089955028,20.03301131622698,10.819853774028296,8.47281225750686,7.187483379590976,6.787323131478868,24.259670583131147,62.3874807070855,81.76673906989885,81.15719605562542,85.18557008331699,85.30073942065616,72.54016790736071,46.707753061478,23.334849277361354,14.684847427698676,12.527587533816511,12.571341059314976,33.14675022511945,74.59695964147889,92.688589020508,85.27812530173965,76.62295990156571,62.050071321296436,43.38805592323204,25.255444357103173,13.140646658222304,9.18678734361857,7.994461399269856,10.757668012333506,37.94529409136805,80.24123268275133,86.70112992321545,64.42186709112791,58.14308212991769,65.26274917538642,54.80499926067293,30.41433030639421,15.910970340392494,11.18100322631141,10.533480278322033,15.13753894445719,45.05828722725087,91.98770651188046,104.33335862620001,92.218170017243,91.73401737887696,83.21334300587841,52.776696372923574,26.11187078329001,15.3036403131321,10.640832497353,8.181355128987043,9.025767694928987,34.122176390139344,78.5027184703444,91.00018348455869,83.6910870346708,88.8703174791226,87.81227610595062,66.34660772615956,32.8727251669186,12.999287376040726,9.084882640493106,6.546743066139401,6.550609231533201,22.259664189618398,53.801254137179356,69.03940269140875,58.22434253608509,52.33474871801248,54.596997756168136,42.13990692755539,23.18657367290565,12.552823054144659,7.957146888280192,6.8282330762480665,8.772306016390381,27.503818989206014,62.097169891648036,84.22625657272259,89.96601357339995,94.65146104942805,87.41199879158277,54.667624076672546,23.505092340792107,12.171314576096485,8.901702278396595,6.9537384005743075,6.965600631782787,22.420067940482067,54.53888606169281,70.66500198160621,67.41626827381756,67.59509381712725,61.68679753282735,41.68364381598106,21.596682730547442,11.330650930744536,8.275073094657621,7.852224999681888,11.351351994270349,33.391921190307784,69.5919152378721,88.03416241903021,85.46034505805484,74.53732428521037,60.032142172291934,43.75773167929776,26.14766908358261,14.090549080066653,9.208958106561733,7.096494294743893,7.9717077342331395,28.20791637604087,60.89579110723936,70.88956668126502,69.9901349413765,83.06692108897474,86.37813953587386,58.234084601223536,26.637658037615623,14.474033285940228,10.99953009194046,9.145023046966909,9.968474632155873,29.598157605061,75.78844457284562,108.0357245600164,101.42976681122832,99.38705781731623,97.4028144184185,56.17766891539291,18.02426303049402,8.651585177892947,7.514478396957751,7.974930838993576,7.6379020104291,22.04736638200202,57.36852078413287,77.22791260049998,71.92281411546615,76.83763576992568,95.85912073313023,86.57474126679172,43.772173835324345,16.738569076355592,13.292544952318751,10.615556089231731,9.657586145921561,33.44261960844091,72.919189088352,87.40314190834734,89.28275576940456,104.1627864317939,102.2810025172266,61.909216535662146,25.01650673162361
