NAME,COLOR,MAIN_CLIMATE,CLIMATE_AREA_%,RASTAREA,NB_RUNOFF,geometry,P_CPC_ET_MERRA2_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_CPC_ET_MERRA2_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_CPC_ET_MERRA2_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_CPC_ET_MERRA2_R_GRUN_TWS_GRACE_JPL,P_CPC_ET_MERRA2_R_MERRA2_TWS_GRACE_JPL,P_CPC_ET_SSEBop_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_CPC_ET_SSEBop_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_CPC_ET_SSEBop_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_CPC_ET_SSEBop_R_GRUN_TWS_GRACE_JPL,P_CPC_ET_SSEBop_R_MERRA2_TWS_GRACE_JPL,P_GLDAS21_ET_MERRA2_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_GLDAS21_ET_MERRA2_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_GLDAS21_ET_MERRA2_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_GLDAS21_ET_MERRA2_R_GRUN_TWS_GRACE_JPL,P_GLDAS21_ET_MERRA2_R_MERRA2_TWS_GRACE_JPL,P_GLDAS21_ET_SSEBop_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_GLDAS21_ET_SSEBop_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_GLDAS21_ET_SSEBop_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_GLDAS21_ET_SSEBop_R_GRUN_TWS_GRACE_JPL,P_GLDAS21_ET_SSEBop_R_MERRA2_TWS_GRACE_JPL,P_MERRA2_ET_MERRA2_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_MERRA2_ET_MERRA2_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_MERRA2_ET_MERRA2_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_MERRA2_ET_MERRA2_R_GRUN_TWS_GRACE_JPL,P_MERRA2_ET_MERRA2_R_MERRA2_TWS_GRACE_JPL,P_MERRA2_ET_SSEBop_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_MERRA2_ET_SSEBop_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_MERRA2_ET_SSEBop_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_MERRA2_ET_SSEBop_R_GRUN_TWS_GRACE_JPL,P_MERRA2_ET_SSEBop_R_MERRA2_TWS_GRACE_JPL,P_MSWEP_ET_MERRA2_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_MSWEP_ET_MERRA2_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_MSWEP_ET_MERRA2_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_MSWEP_ET_MERRA2_R_GRUN_TWS_GRACE_JPL,P_MSWEP_ET_MERRA2_R_MERRA2_TWS_GRACE_JPL,P_MSWEP_ET_SSEBop_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_MSWEP_ET_SSEBop_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_MSWEP_ET_SSEBop_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_MSWEP_ET_SSEBop_R_GRUN_TWS_GRACE_JPL,P_MSWEP_ET_SSEBop_R_MERRA2_TWS_GRACE_JPL,P_TRMM_ET_MERRA2_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_TRMM_ET_MERRA2_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_TRMM_ET_MERRA2_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_TRMM_ET_MERRA2_R_GRUN_TWS_GRACE_JPL,P_TRMM_ET_MERRA2_R_MERRA2_TWS_GRACE_JPL,P_TRMM_ET_SSEBop_R_GLDAS21_CLSM25_TWS_GRACE_JPL,P_TRMM_ET_SSEBop_R_GLDAS21_NOAH36_TWS_GRACE_JPL,P_TRMM_ET_SSEBop_R_GLDAS21_VIC412_TWS_GRACE_JPL,P_TRMM_ET_SSEBop_R_GRUN_TWS_GRACE_JPL,P_TRMM_ET_SSEBop_R_MERRA2_TWS_GRACE_JPL
ODER RIVER,#007800,C,94.76367956477935,107297.8,53,"POLYGON ((17.77023063359954 53.33483582454978, 17.7581746919426 53.27876162127505, 17.7856955383339 53.2506150894505, 17.80981251162601 53.17209688602436, 17.82749447100425 53.10783985560975, 17.8729100858878 53.11030342997054, 17.91545473724871 53.06369550177891, 17.85438933223271 53.00195762867403, 17.80233601034555 53.00948347690473, 17.75739362322912 53.02713211475663, 17.68137680728269 53.0341428888649, 17.61598340129313 53.05970189152001, 17.56399372396482 53.02222131196923, 17.5266200169737 53.03344155858164, 17.47968600422742 53.01925434616166, 17.47652167111521 52.9403870502861, 17.48048930418734 52.88621780121452, 17.50989333719463 52.82816529742561, 17.44367932968319 52.78974643140778, 17.42759188381898 52.73453892224308, 17.47652475762514 52.71541670549193, 17.57619307203236 52.66754869831229, 17.71639123718935 52.66532721167723, 17.76305593387694 52.66792757770807, 17.76545232571487 52.58586652759442, 17.76666140461446 52.55081331566538, 17.7610817878141 52.53694236439166, 17.74726716712899 52.50259915817439, 17.68052978260154 52.50369949537952, 17.66578874777925 52.50357658249841, 17.6365854481523 52.50333308116092, 17.59283212296421 52.49342896643949, 17.62434107089484 52.45754523557053, 17.66783830067823 52.40443297975264, 17.70827420211127 52.42971013242514, 17.75087439572566 52.44492742945719, 17.80779238476693 52.41132504750245, 17.87956509104957 52.39925011799386, 17.90937567401811 52.36248417448963, 17.96478627865682 52.36549828805057, 18.08682100743689 52.35173565304794, 18.12801954532649 52.40111560127666, 18.14463107300945 52.46450023322256, 18.21469549978995 52.44067016735658, 18.30330256078399 52.42543086673728, 18.35880264961412 52.3935723722912, 18.32143529640293 52.37220374246493, 18.34295547888215 52.31929709777361, 18.40094117755355 52.30748712633563, 18.46935172678487 52.31091565988915, 18.51967278158897 52.27788527297924, 18.55860424490188 52.30202112694941, 18.62586391309587 52.33634686516844, 18.73532095211625 52.3220894598558, 18.78110743115169 52.31259511171412, 18.82207212612252 52.31451455123729, 18.85526415326408 52.26568310571922, 18.92614092330338 52.30603128505574, 18.95584731329379 52.34388483442946, 19.0248503374143 52.34197830050334, 19.0737620651631 52.39544742750171, 19.22838120334109 52.41998986643032, 19.24956162605943 52.36245711970763, 19.26484651849403 52.32668110931608, 19.28662712659156 52.29841521807426, 19.34605802807362 52.27910201415703, 19.39073475837427 52.29427954422447, 19.45347882077296 52.26051877667893, 19.42206874814669 52.16679332779935, 19.48482587446272 52.1494704963204, 19.47256514379016 52.11191218534957, 19.40129207816398 52.07183889123082, 19.44086976989493 52.04580706250889, 19.44908103123873 51.97074036938859, 19.36655828428438 51.95456063308094, 19.37462516846596 51.88175441158339, 19.41143503622031 51.86903229414876, 19.47637097588625 51.86002638565024, 19.49250595560002 51.82852682143484, 19.57480154976985 51.79661177920282, 19.59291301807386 51.76103067646181, 19.60778884397167 51.71617038621255, 19.60903993368121 51.6711167923804, 19.58508061604425 51.63072507980284, 19.56625255550149 51.59898387492552, 19.52769263024999 51.55417268748458, 19.5864303635936 51.49581263781017, 19.56672426393922 51.4137913365387, 19.52411695291692 51.40137357520209, 19.44216894403957 51.40949220481905, 19.46787332981847 51.28918634498432, 19.55077142127081 51.27355136281276, 19.54054679953055 51.15326133688213, 19.58495308247298 51.14066751415296, 19.62877792936273 51.11442917128815, 19.59969232503846 51.06258110708746, 19.5863459353532 50.98719016272226, 19.58682865645082 50.93370361480196, 19.60084136035098 50.8702553470609, 19.57285641169849 50.81666188154029, 19.55886785421574 50.79868209461839, 19.54476353316381 50.78055351434809, 19.51024030213642 50.73207022132051, 19.46940014191893 50.69443700862058, 19.51781820048207 50.63881620916639, 19.42297074842547 50.65348987879969, 19.44219573894571 50.6100795762643, 19.50404154388563 50.59238699489844, 19.45492967182228 50.56010791809294, 19.50590986314049 50.50139134093708, 19.56823392739703 50.4176231145871, 19.37238733802034 50.38981279941674, 19.32795346527067 50.35746084447086, 19.28223941982173 50.34665523498946, 19.23934548583737 50.33787393523412, 19.21244395363211 50.31017734194422, 19.15843173059881 50.26520246746189, 19.10453157911424 50.20465883328583, 19.00332581258048 50.19992377348545, 18.93271184099859 50.20196209272073, 18.90629586747547 50.16355100134144, 18.76953575202722 50.15180858701815, 18.74935528441729 50.09991004831139, 18.82462419254253 50.06368667488815, 18.75916297115199 50.04989711983274, 18.7281998627044 49.98938388613075, 18.69223070933652 49.96791921562411, 18.73027319409197 49.94678599243856, 18.7160342926261 49.90993097182098, 18.70386784555025 49.87326925217129, 18.66482506757104 49.84989557225697, 18.69376871720632 49.81691479453467, 18.69104957595843 49.77482459157193, 18.72119071878618 49.74792640157425, 18.7484432066168 49.6940652927752, 18.79043328325581 49.68213402615952, 18.82526961353766 49.59163656447139, 18.86294789527749 49.60545275000088, 18.92136617303682 49.5955097762712, 18.98148176702066 49.59841572022828, 18.94831323774187 49.53388179413037, 18.94139338850187 49.5204182776835, 18.89104587388416 49.5401811921402, 18.72672769816527 49.51894657460404, 18.63523729496791 49.50146186548113, 18.55435402564189 49.5046473360587, 18.5251219189233 49.45959985932913, 18.4592228877599 49.40234120714527, 18.38272299828239 49.39233784140698, 18.35686542634766 49.42797493103069, 18.31317705738705 49.46266347113586, 18.29241747401728 49.49116555215183, 18.24364256916703 49.48783303490463, 18.20444176851712 49.48924497275827, 18.14618131951562 49.51470968771188, 18.08345892023497 49.51541542734812, 18.00491980785157 49.50989154628336, 17.95072908800616 49.55620389938225, 17.77666278432199 49.56318299388145, 17.74113423134645 49.63212487744843, 17.63531329360879 49.66744574930517, 17.53520645666372 49.61079662771166, 17.47332660556883 49.63722956344272, 17.47610581459845 49.67655928333248, 17.46973705934008 49.71244270100522, 17.4633164873166 49.76744289516866, 17.49489735330028 49.79848366902112, 17.48146922388162 49.87096512050907, 17.44393132109301 49.86814427889236, 17.37973045585211 49.8593370050874, 17.31665215657761 49.88044904062463, 17.29140255122096 49.91361513329094, 17.20696891842391 49.93543853509447, 17.16301451609064 50.0021836651991, 17.19204175296904 50.03894595163403, 17.21090734615552 50.09402472008314, 17.14596083995475 50.12720318195084, 17.09538342497817 50.17643161256887, 17.05119411854407 50.1926089284127, 16.99278906271288 50.22706786867198, 16.94122694307686 50.23414845811514, 16.80412944496977 50.19743452432775, 16.77259703246525 50.14614744963232, 16.77597889867335 50.09967880411713, 16.6594063179959 50.05647479724998, 16.62105808898085 50.1172371823972, 16.58914384275132 50.17031578961463, 16.57349368559375 50.20653999706505, 16.54079838285072 50.26113262372932, 16.48216820987423 50.29040962960056, 16.43720366573504 50.34722665154612, 16.38203040934634 50.33742749162147, 16.36594996152138 50.33457149054031, 16.34959178985608 50.36589080803029, 16.33052282873848 50.40277182955433, 16.3299488399374 50.43716321797177, 16.32965154021213 50.46395966967412, 16.32963607619644 50.46535348444794, 16.31901270582146 50.48630950406913, 16.30123055931965 50.52138716754554, 16.26409366651832 50.55218744438484, 16.24223345615113 50.57005508316265, 16.24145446372097 50.57069179960403, 16.23936390578353 50.57179876055546, 16.21165482267282 50.58647085954595, 16.19069791372106 50.59756764832985, 16.16644698833254 50.62084914187076, 16.14358325144121 50.64279889983789, 16.13187718635934 50.65295156514973, 16.10400603283258 50.67712420485683, 16.09225147466356 50.6588227239188, 16.07931377610155 50.63867913024139, 16.05098384677082 50.64387724717591, 16.0022062552698 50.6528272032964, 15.93096214617925 50.69245665415346, 15.93002941810358 50.69297548303503, 15.92620573903442 50.69061220192264, 15.86236343211615 50.65115352472149, 15.8491975610009 50.67711839288784, 15.84087768011083 50.6950885622992, 15.83220312730168 50.70801459482063, 15.80476429819647 50.74975374490693, 15.80232039095156 50.74938923295972, 15.71058599556788 50.7357069284627, 15.70876047944914 50.73570587077622, 15.66514476804488 50.75130298300357, 15.64255462112764 50.75934505985328, 15.59766098372149 50.77506484060952, 15.55533059980341 50.77845740796127, 15.51659840714034 50.78177073483132, 15.51553074815609 50.78186206720775, 15.47530299758208 50.79332030961766, 15.4237030334491 50.80845407195152, 15.40708417239371 50.83554160366847, 15.39606812025932 50.85388466313861, 15.36296204452881 50.86347531164576, 15.27781966272719 50.88863980166628, 15.2844861744782 50.84848653970294, 15.28686109225888 50.83418210293738, 15.23633394410803 50.83708469375556, 15.18571727466509 50.83999242722852, 15.13451231827933 50.81074650602008, 15.13193763691214 50.80927596617948, 15.1542535309418 50.79787188414049, 15.16989791318669 50.78987714199246, 15.17486088977542 50.78712630014296, 15.22461949495248 50.75954646956218, 15.22903776298071 50.75709754473309, 15.21891837589322 50.72386537505281, 15.21324043217373 50.70521895037413, 15.19246981199354 50.70484309518981, 15.12851364394555 50.70449374523134, 15.06506343678374 50.69928507170832, 15.05798441429707 50.69879458023754, 14.9694030614297 50.73975143661099, 14.96836509584597 50.74023135485515, 14.93828857930643 50.75222228155183, 14.90820254503427 50.76421700278483, 14.90036690262297 50.77304983981978, 14.88395748008071 50.79201787249716, 14.79498734058835 50.82230391108764, 14.76956426198571 50.83095809938095, 14.73716400709689 50.82861617436747, 14.71558548856903 50.82732897800446, 14.66678308343352 50.84422985972236, 14.66483796019622 50.8446860995393, 14.66259538807704 50.8445216919483, 14.6073704598921 50.84047303847227, 14.58269892152148 50.8391075446144, 14.5326134721807 50.86843472963128, 14.52536688258707 50.87283469160627, 14.51738744086401 50.87668251291031, 14.4817818515763 50.89385212824922, 14.50696465738683 50.90323212535088, 14.53337395594684 50.91249677433773, 14.53067136339306 50.91354318378851, 14.47165284318169 50.94162489084468, 14.5188795199674 50.98336525413234, 14.54118075559045 50.97707601933037, 14.55563831557812 50.97311961424595, 14.62516390643405 50.99596472774104, 14.64474502954681 51.00913222491034, 14.68615690205779 51.03637082772131, 14.68991222640541 51.03884088720255, 14.78633778043665 51.08375281528991, 14.80811498044612 51.08447088964029, 14.82674077724149 51.08463307418355, 14.86486102969058 51.09159788494094, 14.90269949465151 51.09902423725428, 14.9306515505335 51.14418949338106, 14.93656261844518 51.15398892424552, 14.94565388402371 51.19823848467594, 14.95228553978032 51.20831234190872, 14.97880920464217 51.24528904976046, 14.97982542626652 51.24670576688126, 14.92967085212019 51.33494728491004, 14.92876600279846 51.34141155289306, 14.92318950579966 51.38978357107425, 14.92134510481046 51.39861221110962, 14.90083796374353 51.40887351383232, 14.89100821050758 51.41361279381136, 14.8900054375413 51.41409626696969, 14.85717549957047 51.41136637171746, 14.79811282457131 51.40706165937232, 14.79644805447659 51.40694032459737, 14.77752639509824 51.41227246326361, 14.7631188262126 51.41633252763776, 14.7406561098835 51.41954041666779, 14.69594768592609 51.42613381295381, 14.69420548661474 51.42686230392032, 14.62924345008745 51.4540258187191, 14.62773970080178 51.45465460313163, 14.61693218328478 51.4973305927417, 14.61375277974839 51.50988520503556, 14.56590162408904 51.56393914702937, 14.56430396009924 51.56503906260068, 14.56285483938959 51.56575389489061, 14.5485138512883 51.57282811672468, 14.53181632297766 51.58076136587156, 14.55353581852614 51.62045151531755, 14.5744669395777 51.65931848238482, 14.5278162503314 51.71690803729872, 14.54279667492144 51.73943673880527, 14.54934554341456 51.74847776752141, 14.55177853531237 51.78513352208465, 14.5544649246387 51.82331572536701, 14.57136824419773 51.86232292271696, 14.57748201004337 51.87643144560557, 14.56927577292291 51.88045091126776, 14.53714549725385 51.8956096251, 14.53484940468553 51.89669289654572, 14.53286104884085 51.89717699964363, 14.50687317536798 51.90350424237028, 14.45509892193508 51.91610967039052, 14.42751131113292 51.92282639963641, 14.42297589905074 51.9243990411472, 14.42112481888249 51.95448754065952, 14.42061664313532 51.97186652868212, 14.46869261505114 51.98386506801536, 14.49128562767763 51.98938856165767, 14.49099147059679 51.99071072043722, 14.49861463294066 52.05929501406437, 14.49907640045268 52.06140407757994, 14.48042265307877 52.06561901587369, 14.4650439077216 52.06920877622226, 14.45629941597941 52.08250207603299, 14.4349953565037 52.11556085905247, 14.43370412009677 52.11756454779791, 14.43312394950512 52.11886856690538, 14.4181640295458 52.15249319689209, 14.40143196736939 52.19071826100913, 14.38133448683745 52.20966407745821, 14.37265117776476 52.21805208474016, 14.35543583081901 52.23985184477819, 14.3326835423873 52.26898474439044, 14.35692950853298 52.28509284411278, 14.36915785136606 52.29292730928679, 14.37001312036712 52.29347526376392, 14.37202759733136 52.29418020567176, 14.43438736394387 52.31600225359215, 14.45329074650949 52.32245491144565, 14.43800291095981 52.34323949449859, 14.42634001183968 52.35909579375119, 14.42535820776209 52.35956874304387, 14.38939577119067 52.37689237138057, 14.35046239407796 52.39495731153641, 14.34887128239437 52.39569558135724, 14.30510244683806 52.39981695927355, 14.27370235025634 52.40277366723659, 14.27291772372076 52.40430831440744, 14.23285573593982 52.48266535870671, 14.22881169792834 52.49057507270657, 14.21323022572002 52.48723087327759, 14.21844642727058 52.49899628552203, 14.22751883438667 52.53604118439837, 14.25433464767787 52.5639334041313, 14.26344816305775 52.60097530072235, 14.27673798189253 52.61916793091465, 14.27142052771771 52.76956932532442, 14.29945871110958 52.84554375395575, 14.33508562724956 52.84858153704022, 14.3648343452574 52.83144801355481, 14.41351939678089 52.84269303399554, 14.43930836867629 52.86314022926518, 14.55363501012212 52.86443027831957, 14.69595574038719 52.89529312801836, 14.6935926519737 52.99092548066107, 14.68759047529026 53.01770219204231, 14.68736475546002 53.02670851881252, 14.68155092810773 53.05259779649491, 14.78839312337136 53.08510248767293, 14.83104743079573 53.07848698054769, 14.88223508087367 53.04873554971024, 14.95071457571821 53.030076926526, 14.96884824320368 53.05908419880432, 14.9964571767182 53.07616299462382, 15.01444413597728 53.09011561126339, 15.06555749171243 53.0663389007196, 15.08833353142327 53.05301898029298, 15.16156328226207 53.04594769855399, 15.16888695756685 53.01156609877449, 15.16974768502838 52.9487650543101, 15.24845016262791 52.96951672821629, 15.26146713459869 52.97956433342358, 15.30699536550095 52.99008154025808, 15.29955744899398 53.02556329541213, 15.32902683348789 53.02781031551842, 15.4305552023105 53.01568500319607, 15.47101694252809 53.04670593890267, 15.50678510008559 53.06852688806611, 15.51854767908326 53.0978412160057, 15.5782754906445 53.11711923379618, 15.63456225965604 53.13829331788093, 15.66101152654829 53.13833059238213, 15.70929041230969 53.16755598767232, 15.6652300575897 53.17776737895502, 15.64245768999164 53.20325099048016, 15.58290204907495 53.23132641522142, 15.62232772576734 53.28196808652285, 15.5860250037435 53.29904833912819, 15.58585139449089 53.33890036759046, 15.57586495097438 53.38759777169261, 15.62233543826136 53.40247301085483, 15.60567508089379 53.42548403140455, 15.55794860290178 53.44784317650299, 15.5784004283119 53.4840817691416, 15.60811592659234 53.50653685828722, 15.61042824312579 53.50719393563769, 15.61243466369397 53.50776408833599, 15.66564987335893 53.50006031378538, 15.72965562914672 53.50012696534651, 15.76954841754343 53.5438575907407, 15.86377591813294 53.57368553784052, 15.90122642005241 53.64330257049731, 15.95177417664324 53.65921011585354, 15.97265395721326 53.6907879846748, 16.00272045231242 53.70120306220867, 16.05303364169785 53.71863162402465, 16.09489318867099 53.69383604810778, 16.15097967843912 53.6976633369099, 16.20102820004423 53.68882009431824, 16.24814074119155 53.68182218277874, 16.4013460924071 53.66856717610943, 16.44754529089798 53.65144879711721, 16.50848719725677 53.63701326497368, 16.55659510307441 53.62819510066377, 16.60528360425255 53.61004409828679, 16.65611702189092 53.61329858441338, 16.70886466337085 53.61291389189322, 16.73710589690816 53.65077986995105, 16.77838630976768 53.71120565012427, 16.84743919637073 53.69134020051347, 16.87658370278744 53.72674214722317, 16.84956315121046 53.77135187382654, 16.83212468574368 53.82440538427522, 16.79815054669265 53.83252742942435, 16.81099665579795 53.87794729600376, 16.80110036830467 53.9333996215065, 16.83142113943528 53.97740037375102, 16.92266621724991 53.92653096105192, 16.94439299661505 53.92720274931077, 16.97370297141071 53.92810900866029, 17.04361738823318 53.93626969927807, 17.06626564261 53.93891329419601, 17.08877206880888 53.91293903156914, 17.19143452997297 53.89693035443637, 17.21243511217093 53.86184226650214, 17.31185854191871 53.87475365291367, 17.33978713950723 53.84700817584238, 17.25989737677913 53.7720258980816, 17.31663074400816 53.75817467845957, 17.33936312287593 53.71983716009022, 17.37355077811888 53.70308187304158, 17.37217426351742 53.66674455019432, 17.43447745972283 53.65682397384101, 17.42217805218796 53.61141426016903, 17.38083064072476 53.56200322136547, 17.40813364014172 53.52194587064899, 17.37206842351682 53.45442002402264, 17.409245059399 53.43940357401596, 17.53539736045704 53.44466941100609, 17.67912828400407 53.46602575149829, 17.73465373197891 53.45859230198316, 17.71589508551793 53.3649909297057, 17.77023063359954 53.33483582454978))",-26.93903877012401,-43.21457659111226,-84.33329895124946,-26.430221572964644,-15.9510087854722,-2.007724829943048,-18.283262650931302,-59.40198501106853,-7.268051333129653,8.980305154708752,24.71645565992597,8.440917838937715,-32.67780452119951,11.089279192447584,35.704485644577765,49.647769600106926,33.37223177911867,-7.746490581018563,30.251449432282577,60.63579958475873,-11.138080029524438,-27.41361785051269,-68.5323402106499,-15.365200127492347,-0.15005004487264206,13.793233910656511,-2.4823039103317424,-43.60102627046897,3.796970112342642,24.781263895308317,-31.565308467539523,-47.84084628852777,-88.95956864866501,-29.94687584187041,-20.577278482887717,-6.6339945273585625,-22.90953234834682,-64.02825470848404,-10.784705602035414,4.354035457293234,-169.63824362803155,-185.91378144901975,-227.03250380915696,-131.95779366938015,-158.65021364337971,-144.70692968785056,-160.9824675088388,-202.1011898689761,-112.79562342954516,-133.71889970319876
